Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Owl,Primitive,RVO,0,10,10,20,20,0,38.1,868,6,16.016666666666666,1,0,0,0,0
Owl,Primitive,RVO,1,10,10,20,20,0,37.8,947,5,12.820000000000002,1,0,0,0,0
Owl,Primitive,RVO,2,10,10,20,20,0,36.3,919,2,9.5,1,0,0,0,0
Owl,Primitive,RVO,3,10,10,20,20,0,37.9,968,2,15.95,1,0,0,0,0
Owl,Primitive,RVO,4,10,10,20,20,0,38.3,927,4,13.275,1,0,0,0,0
Owl,Primitive,RVO,5,10,10,20,20,0,38.6,876,5,14.260000000000002,1,0,0,0,0
Owl,Primitive,RVO,6,10,10,20,20,0,37.5,916,4,9.275,1,0,0,0,0
Owl,Primitive,RVO,7,10,10,20,20,0,4.3,150,1,4.3,0,1,0,0,0
Owl,Primitive,RVO,8,10,10,20,20,0,39.6,919,4,10.6,1,0,0,0,0
Owl,Primitive,RVO,9,10,10,20,20,0,35.300000000000004,919,4,9.325,1,0,0,0,0
Owl,Primitive,RVO,10,10,10,20,20,0,40.1,887,8,12.7625,1,0,0,0,0
Owl,Primitive,RVO,11,10,10,20,20,0,37.3,866,7,18.5,1,0,0,0,0
Owl,Primitive,RVO,12,10,10,20,20,0,45.1,893,5,15.760000000000002,1,0,0,0,0
Owl,Primitive,RVO,13,10,10,20,20,0,37.3,853,3,12.6,1,0,0,0,0
Owl,Primitive,RVO,14,10,10,20,20,0,37.0,837,4,20.175,1,0,0,0,0
Owl,Primitive,RVO,15,10,10,20,20,0,39.0,841,4,14.675,1,0,0,0,0
Owl,Primitive,RVO,16,10,10,20,20,0,39.1,918,6,10.283333333333331,1,0,0,0,0
Owl,Primitive,RVO,17,10,10,20,20,0,37.4,958,4,6.175000000000001,1,0,0,0,0
Owl,Primitive,RVO,18,10,10,20,20,0,37.1,953,7,13.228571428571428,1,0,0,0,0
Owl,Primitive,RVO,19,10,10,20,20,0,38.5,858,4,14.05,1,0,0,0,0
Owl,Primitive,RVO,20,10,10,20,20,0,37.3,903,5,6.0600000000000005,1,0,0,0,0
Owl,Primitive,RVO,21,10,10,20,20,0,38.8,861,4,17.700000000000003,1,0,0,0,0
Owl,Primitive,RVO,22,10,10,20,20,0,37.3,946,3,11.366666666666667,1,0,0,0,0
Owl,Primitive,RVO,23,10,10,20,20,0,29.9,671,4,8.2,0,1,0,0,0
Owl,Primitive,RVO,24,10,10,20,20,0,33.4,819,3,7.8,0,0,1,0,0
Owl,Primitive,RVO,25,10,10,20,20,0,2.5,113,1,2.5,0,0,1,0,1
Owl,Primitive,RVO,26,10,10,20,20,0,35.4,869,4,12.675,1,0,0,0,0
Owl,Primitive,RVO,27,10,10,20,20,0,29.9,785,7,7.714285714285716,0,1,0,0,0
Owl,Primitive,RVO,28,10,10,20,20,0,39.0,941,7,12.314285714285717,1,0,0,0,0
Owl,Primitive,RVO,29,10,10,20,20,0,37.3,977,2,11.3,1,0,0,0,0
Owl,Primitive,RVO,30,10,10,20,20,0,36.6,895,4,10.625,1,0,0,0,0
Owl,Primitive,RVO,31,10,10,20,20,0,43.7,888,6,14.483333333333334,1,0,0,0,0
Owl,Primitive,RVO,32,10,10,20,20,0,23.9,640,2,7.500000000000001,0,0,1,0,0
Owl,Primitive,RVO,33,10,10,20,20,0,35.7,858,3,12.066666666666668,1,0,0,0,0
Owl,Primitive,RVO,34,10,10,20,20,0,37.7,940,5,14.060000000000002,1,0,0,0,0
Owl,Primitive,RVO,35,10,10,20,20,0,13.1,351,2,8.55,0,1,0,0,0
Owl,Primitive,RVO,36,10,10,20,20,0,1.0,94,0,,0,0,1,0,0
Owl,Primitive,RVO,37,10,10,20,20,0,1.2000000000000002,89,2,1.05,0,0,1,0,0
Owl,Primitive,RVO,38,10,10,20,20,0,0.2,38,1,0.2,0,0,1,0,0
Owl,Primitive,RVO,39,10,10,20,20,0,36.7,953,5,14.94,1,0,0,0,0
Owl,Primitive,RVO,40,10,10,20,20,0,22.1,495,5,4.78,0,0,0,0,1
Owl,Primitive,RVO,41,10,10,20,20,0,38.3,870,7,12.571428571428571,1,0,0,0,0
Owl,Primitive,RVO,42,10,10,20,20,0,37.3,975,6,7.516666666666667,1,0,0,0,0
Owl,Primitive,RVO,43,10,10,20,20,0,20.1,464,3,8.066666666666666,0,0,0,0,1
Owl,Primitive,RVO,44,10,10,20,20,0,38.6,949,5,11.14,1,0,0,0,0
Owl,Primitive,RVO,45,10,10,20,20,0,38.6,863,5,10.62,1,0,0,0,0
Owl,Primitive,RVO,46,10,10,20,20,0,37.1,887,5,11.24,1,0,0,0,0
Owl,Primitive,RVO,47,10,10,20,20,0,14.7,374,3,4.800000000000001,0,0,0,0,1
Owl,Primitive,RVO,48,10,10,20,20,0,39.0,974,7,14.057142857142855,1,0,0,0,0
Owl,Primitive,RVO,49,10,10,20,20,0,40.6,1005,4,13.325,1,0,0,0,0
Owl,Primitive,RVO,50,10,10,20,20,0,36.0,905,1,10.4,1,0,0,0,0
Owl,Primitive,RVO,51,10,10,20,20,0,40.400000000000006,964,4,14.250000000000002,1,0,0,0,0
Owl,Primitive,RVO,52,10,10,20,20,0,38.5,809,6,14.0,1,0,0,0,0
Owl,Primitive,RVO,53,10,10,20,20,0,38.7,891,4,15.450000000000005,1,0,0,0,0
Owl,Primitive,RVO,54,10,10,20,20,0,37.8,877,5,15.36,1,0,0,0,0
Owl,Primitive,RVO,55,10,10,20,20,0,29.0,748,3,3.3666666666666667,0,0,0,0,1
Owl,Primitive,RVO,56,10,10,20,20,0,37.4,987,2,7.200000000000001,1,0,0,0,0
Owl,Primitive,RVO,57,10,10,20,20,0,1.3,68,1,1.1,0,0,0,0,1
Owl,Primitive,RVO,58,10,10,20,20,0,42.8,1031,5,8.860000000000001,1,0,0,0,0
Owl,Primitive,RVO,59,10,10,20,20,0,37.7,819,5,20.880000000000003,1,0,0,0,0
Owl,Primitive,RVO,0,10,10,20,40,0,23.8,872,2,14.3,1,0,0,0,0
Owl,Primitive,RVO,1,10,10,20,40,0,24.8,827,4,10.225,1,0,0,0,0
Owl,Primitive,RVO,2,10,10,20,40,0,21.5,836,2,9.6,1,0,0,0,0
Owl,Primitive,RVO,3,10,10,20,40,0,23.1,864,4,11.625,1,0,0,0,0
Owl,Primitive,RVO,4,10,10,20,40,0,21.5,784,5,7.92,1,0,0,0,0
Owl,Primitive,RVO,5,10,10,20,40,0,21.5,877,1,13.1,1,0,0,0,0
Owl,Primitive,RVO,6,10,10,20,40,0,21.5,858,2,3.45,1,0,0,0,0
Owl,Primitive,RVO,7,10,10,20,40,0,1.8,104,1,1.8,0,0,1,0,0
Owl,Primitive,RVO,8,10,10,20,40,0,26.9,881,3,12.733333333333334,1,0,0,0,0
Owl,Primitive,RVO,9,10,10,20,40,0,20.4,819,2,6.3500000000000005,1,0,0,0,0
Owl,Primitive,RVO,10,10,10,20,40,0,26.6,876,3,14.1,0,0,1,0,0
Owl,Primitive,RVO,11,10,10,20,40,0,28.3,865,5,19.56,1,0,0,0,0
Owl,Primitive,RVO,12,10,10,20,40,0,25.1,875,5,12.919999999999998,1,0,0,0,0
Owl,Primitive,RVO,13,10,10,20,40,0,22.9,871,4,9.725,1,0,0,0,0
Owl,Primitive,RVO,14,10,10,20,40,0,28.0,820,7,14.814285714285717,1,0,0,0,0
Owl,Primitive,RVO,15,10,10,20,40,0,21.5,852,1,2.3000000000000003,1,0,0,0,0
Owl,Primitive,RVO,16,10,10,20,40,0,12.9,490,5,6.44,0,1,0,0,0
Owl,Primitive,RVO,17,10,10,20,40,0,21.700000000000003,859,0,,1,0,0,0,0
Owl,Primitive,RVO,18,10,10,20,40,0,21.0,796,6,8.416666666666666,1,0,0,0,0
Owl,Primitive,RVO,19,10,10,20,40,0,22.3,843,1,14.1,1,0,0,0,0
Owl,Primitive,RVO,20,10,10,20,40,0,22.5,870,4,10.3,1,0,0,0,0
Owl,Primitive,RVO,21,10,10,20,40,0,24.8,857,1,13.7,1,0,0,0,0
Owl,Primitive,RVO,22,10,10,20,40,0,21.700000000000003,801,2,14.1,1,0,0,0,0
Owl,Primitive,RVO,23,10,10,20,40,0,24.3,856,3,11.233333333333334,1,0,0,0,0
Owl,Primitive,RVO,24,10,10,20,40,0,23.8,746,4,13.775,1,0,0,0,0
Owl,Primitive,RVO,25,10,10,20,40,0,1.9,120,1,1.9,0,0,1,0,0
Owl,Primitive,RVO,26,10,10,20,40,0,25.700000000000003,790,5,13.5,1,0,0,0,0
Owl,Primitive,RVO,27,10,10,20,40,0,27.1,960,6,8.750000000000002,1,0,0,0,0
Owl,Primitive,RVO,28,10,10,20,40,0,26.9,856,3,7.300000000000001,1,0,0,0,0
Owl,Primitive,RVO,29,10,10,20,40,0,25.9,890,3,8.299999999999999,1,0,0,0,0
Owl,Primitive,RVO,30,10,10,20,40,0,22.8,871,3,8.200000000000001,1,0,0,0,0
Owl,Primitive,RVO,31,10,10,20,40,0,23.5,813,4,11.25,1,0,0,0,0
Owl,Primitive,RVO,32,10,10,20,40,0,28.6,876,3,16.366666666666667,1,0,0,0,0
Owl,Primitive,RVO,33,10,10,20,40,0,6.4,287,1,1.9,0,0,0,0,1
Owl,Primitive,RVO,34,10,10,20,40,0,33.5,1099,4,12.65,1,0,0,0,0
Owl,Primitive,RVO,35,10,10,20,40,0,26.200000000000003,966,3,14.366666666666667,1,0,0,0,0
Owl,Primitive,RVO,36,10,10,20,40,0,0.8,93,0,,0,0,1,0,0
Owl,Primitive,RVO,37,10,10,20,40,0,1.1,89,2,0.9000000000000001,0,0,1,0,0
Owl,Primitive,RVO,38,10,10,20,40,0,0.2,38,1,0.2,0,0,1,0,0
Owl,Primitive,RVO,39,10,10,20,40,0,23.8,842,8,12.3,1,0,0,0,0
Owl,Primitive,RVO,40,10,10,20,40,0,27.200000000000003,806,4,13.775,1,0,0,0,0
Owl,Primitive,RVO,41,10,10,20,40,0,22.0,824,6,13.016666666666667,1,0,0,0,0
Owl,Primitive,RVO,42,10,10,20,40,0,21.3,824,2,7.450000000000001,1,0,0,0,0
Owl,Primitive,RVO,43,10,10,20,40,0,24.8,933,4,9.65,1,0,0,0,0
Owl,Primitive,RVO,44,10,10,20,40,0,22.6,858,5,5.34,1,0,0,0,0
Owl,Primitive,RVO,45,10,10,20,40,0,23.700000000000003,887,3,13.166666666666666,1,0,0,0,0
Owl,Primitive,RVO,46,10,10,20,40,0,20.6,887,4,8.175,1,0,0,0,0
Owl,Primitive,RVO,47,10,10,20,40,0,21.700000000000003,791,4,12.475,1,0,0,0,0
Owl,Primitive,RVO,48,10,10,20,40,0,26.0,807,6,14.6,1,0,0,0,0
Owl,Primitive,RVO,49,10,10,20,40,0,22.9,848,2,10.95,1,0,0,0,0
Owl,Primitive,RVO,50,10,10,20,40,0,21.5,829,1,10.3,1,0,0,0,0
Owl,Primitive,RVO,51,10,10,20,40,0,29.0,774,4,10.75,1,0,0,0,0
Owl,Primitive,RVO,52,10,10,20,40,0,24.1,838,5,12.12,1,0,0,0,0
Owl,Primitive,RVO,53,10,10,20,40,0,26.9,830,4,7.825,1,0,0,0,0
Owl,Primitive,RVO,54,10,10,20,40,0,25.5,802,5,15.419999999999998,0,0,1,0,0
Owl,Primitive,RVO,55,10,10,20,40,0,24.3,825,4,4.075,0,0,1,0,0
Owl,Primitive,RVO,56,10,10,20,40,0,23.1,884,1,7.9,1,0,0,0,0
Owl,Primitive,RVO,57,10,10,20,40,0,22.9,804,4,14.325,1,0,0,0,0
Owl,Primitive,RVO,58,10,10,20,40,0,25.8,929,3,10.166666666666666,1,0,0,0,0
Owl,Primitive,RVO,59,10,10,20,40,0,25.200000000000003,859,4,14.1,0,1,0,0,0
Owl,Primitive,RVO,0,10,10,20,60,0,11.8,694,0,,1,0,0,0,0
Owl,Primitive,RVO,1,10,10,20,60,0,14.3,821,5,6.020000000000001,1,0,0,0,0
Owl,Primitive,RVO,2,10,10,20,60,0,11.6,667,1,7.300000000000001,1,0,0,0,0
Owl,Primitive,RVO,3,10,10,20,60,0,13.5,797,5,3.94,1,0,0,0,0
Owl,Primitive,RVO,4,10,10,20,60,0,15.0,733,4,7.550000000000001,1,0,0,0,0
Owl,Primitive,RVO,5,10,10,20,60,0,13.0,715,3,5.800000000000001,1,0,0,0,0
Owl,Primitive,RVO,6,10,10,20,60,0,12.7,705,1,5.7,1,0,0,0,0
Owl,Primitive,RVO,7,10,10,20,60,0,1.5,117,1,1.5,0,0,1,0,0
Owl,Primitive,RVO,8,10,10,20,60,0,12.6,697,1,7.800000000000001,1,0,0,0,0
Owl,Primitive,RVO,9,10,10,20,60,0,12.6,690,3,4.7,1,0,0,0,0
Owl,Primitive,RVO,10,10,10,20,60,0,12.6,679,3,7.900000000000001,1,0,0,0,0
Owl,Primitive,RVO,11,10,10,20,60,0,12.7,627,5,9.48,1,0,0,0,0
Owl,Primitive,RVO,12,10,10,20,60,0,13.5,746,5,7.340000000000001,1,0,0,0,0
Owl,Primitive,RVO,13,10,10,20,60,0,11.8,636,4,6.15,1,0,0,0,0
Owl,Primitive,RVO,14,10,10,20,60,0,17.3,736,3,10.266666666666667,1,0,0,0,0
Owl,Primitive,RVO,15,10,10,20,60,0,12.2,647,1,10.2,1,0,0,0,0
Owl,Primitive,RVO,16,10,10,20,60,0,12.6,722,7,6.485714285714287,1,0,0,0,0
Owl,Primitive,RVO,17,10,10,20,60,0,13.1,698,4,4.775,1,0,0,0,0
Owl,Primitive,RVO,18,10,10,20,60,0,8.1,497,3,3.5,0,0,1,0,0
Owl,Primitive,RVO,19,10,10,20,60,0,12.1,663,3,7.766666666666668,1,0,0,0,0
Owl,Primitive,RVO,20,10,10,20,60,0,11.7,646,3,4.633333333333334,1,0,0,0,0
Owl,Primitive,RVO,21,10,10,20,60,0,12.7,672,0,,1,0,0,0,0
Owl,Primitive,RVO,22,10,10,20,60,0,13.5,732,4,7.125000000000001,1,0,0,0,0
Owl,Primitive,RVO,23,10,10,20,60,0,15.5,764,3,6.333333333333333,1,0,0,0,0
Owl,Primitive,RVO,24,10,10,20,60,0,12.6,675,3,10.4,1,0,0,0,0
Owl,Primitive,RVO,25,10,10,20,60,0,12.7,673,4,6.575,1,0,0,0,0
Owl,Primitive,RVO,26,10,10,20,60,0,15.3,686,3,10.1,1,0,0,0,0
Owl,Primitive,RVO,27,10,10,20,60,0,14.1,823,1,11.8,1,0,0,0,0
Owl,Primitive,RVO,28,10,10,20,60,0,12.9,740,2,7.85,1,0,0,0,0
Owl,Primitive,RVO,29,10,10,20,60,0,11.7,679,1,9.1,1,0,0,0,0
Owl,Primitive,RVO,30,10,10,20,60,0,14.0,742,3,7.7,1,0,0,0,0
Owl,Primitive,RVO,31,10,10,20,60,0,14.6,775,2,9.25,1,0,0,0,0
Owl,Primitive,RVO,32,10,10,20,60,0,11.7,650,1,7.800000000000001,1,0,0,0,0
Owl,Primitive,RVO,33,10,10,20,60,0,11.6,662,2,5.250000000000001,1,0,0,0,0
Owl,Primitive,RVO,34,10,10,20,60,0,14.2,657,4,10.8,1,0,0,0,0
Owl,Primitive,RVO,35,10,10,20,60,0,15.9,797,5,7.979999999999999,1,0,0,0,0
Owl,Primitive,RVO,36,10,10,20,60,0,0.7000000000000001,92,0,,0,0,1,0,0
Owl,Primitive,RVO,37,10,10,20,60,0,9.0,495,5,3.8,0,0,1,0,0
Owl,Primitive,RVO,38,10,10,20,60,0,0.2,38,1,0.2,0,0,1,0,0
Owl,Primitive,RVO,39,10,10,20,60,0,9.2,546,5,5.540000000000001,0,0,1,0,0
Owl,Primitive,RVO,40,10,10,20,60,0,12.5,630,2,5.95,1,0,0,0,0
Owl,Primitive,RVO,41,10,10,20,60,0,11.7,623,5,7.56,1,0,0,0,0
Owl,Primitive,RVO,42,10,10,20,60,0,6.7,388,2,2.1,0,1,0,0,0
Owl,Primitive,RVO,43,10,10,20,60,0,12.9,730,1,7.9,1,0,0,0,0
Owl,Primitive,RVO,44,10,10,20,60,0,14.9,793,4,5.65,1,0,0,0,0
Owl,Primitive,RVO,45,10,10,20,60,0,7.2,458,0,,0,0,1,0,0
Owl,Primitive,RVO,46,10,10,20,60,0,13.7,749,5,6.12,1,0,0,0,0
Owl,Primitive,RVO,47,10,10,20,60,0,12.3,667,4,6.05,1,0,0,0,0
Owl,Primitive,RVO,48,10,10,20,60,0,15.7,804,4,9.55,1,0,0,0,0
