Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookGoal,Primitive,RVO,53,10,10,20,20,2,37.8,721,3,7.966666666666668,1,0,0,0,0
LookGoal,Primitive,RVO,54,10,10,20,20,2,38.1,698,3,8.033333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,55,10,10,20,20,2,29.1,530,2,1.6,0,0,0,0,1
LookGoal,Primitive,RVO,56,10,10,20,20,2,37.2,724,2,7.2,1,0,0,0,0
LookGoal,Primitive,RVO,57,10,10,20,20,2,1.4,63,1,0.3,0,0,1,0,0
LookGoal,Primitive,RVO,58,10,10,20,20,2,42.3,704,4,8.350000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,59,10,10,20,20,2,19.1,383,4,6.5,0,0,0,0,1
LookGoal,Primitive,RVO,0,10,10,20,40,2,22.0,694,0,,1,0,0,0,0
LookGoal,Primitive,RVO,1,10,10,20,40,2,24.4,728,4,6.6000000000000005,1,0,0,0,0
LookGoal,Primitive,RVO,2,10,10,20,40,2,21.5,665,1,5.4,1,0,0,0,0
LookGoal,Primitive,RVO,3,10,10,20,40,2,27.0,737,4,6.875,1,0,0,0,0
LookGoal,Primitive,RVO,4,10,10,20,40,2,23.5,709,5,5.62,1,0,0,0,0
LookGoal,Primitive,RVO,5,10,10,20,40,2,21.5,719,0,,1,0,0,0,0
LookGoal,Primitive,RVO,6,10,10,20,40,2,21.5,698,1,7.0,1,0,0,0,0
LookGoal,Primitive,RVO,7,10,10,20,40,2,1.9,85,1,1.9,0,0,0,0,1
LookGoal,Primitive,RVO,8,10,10,20,40,2,25.3,722,3,3.466666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,9,10,10,20,40,2,20.4,717,2,4.25,1,0,0,0,0
LookGoal,Primitive,RVO,10,10,10,20,40,2,24.200000000000003,731,2,5.5,1,0,0,0,0
LookGoal,Primitive,RVO,11,10,10,20,40,2,20.9,740,5,7.479999999999999,1,0,0,0,0
LookGoal,Primitive,RVO,12,10,10,20,40,2,4.3,148,2,3.35,0,0,1,0,0
LookGoal,Primitive,RVO,13,10,10,20,40,2,22.5,703,3,9.133333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,14,10,10,20,40,2,20.5,638,3,10.333333333333334,0,0,1,0,0
LookGoal,Primitive,RVO,15,10,10,20,40,2,21.5,683,1,2.3000000000000003,1,0,0,0,0
LookGoal,Primitive,RVO,16,10,10,20,40,2,22.6,694,5,7.0200000000000005,1,0,0,0,0
LookGoal,Primitive,RVO,17,10,10,20,40,2,21.700000000000003,726,0,,1,0,0,0,0
LookGoal,Primitive,RVO,18,10,10,20,40,2,21.0,698,7,5.985714285714287,1,0,0,0,0
LookGoal,Primitive,RVO,19,10,10,20,40,2,22.3,691,1,8.8,1,0,0,0,0
LookGoal,Primitive,RVO,20,10,10,20,40,2,27.4,716,2,13.2,1,0,0,0,0
LookGoal,Primitive,RVO,21,10,10,20,40,2,24.8,712,1,7.4,1,0,0,0,0
LookGoal,Primitive,RVO,22,10,10,20,40,2,22.9,737,2,6.5,1,0,0,0,0
LookGoal,Primitive,RVO,23,10,10,20,40,2,24.3,720,3,6.266666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,24,10,10,20,40,2,23.1,706,4,8.025,1,0,0,0,0
LookGoal,Primitive,RVO,25,10,10,20,40,2,1.9,88,1,1.9,0,0,1,0,0
LookGoal,Primitive,RVO,26,10,10,20,40,2,24.8,746,4,6.7,1,0,0,0,0
LookGoal,Primitive,RVO,27,10,10,20,40,2,18.6,583,3,6.033333333333334,0,1,0,0,0
LookGoal,Primitive,RVO,28,10,10,20,40,2,22.200000000000003,731,3,4.633333333333334,0,0,1,0,0
LookGoal,Primitive,RVO,29,10,10,20,40,2,21.8,721,3,5.766666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,30,10,10,20,40,2,22.8,727,2,7.0,1,0,0,0,0
LookGoal,Primitive,RVO,31,10,10,20,40,2,21.4,693,5,6.22,1,0,0,0,0
LookGoal,Primitive,RVO,32,10,10,20,40,2,28.3,733,2,9.5,1,0,0,0,0
LookGoal,Primitive,RVO,33,10,10,20,40,2,17.400000000000002,586,4,3.85,0,0,0,0,1
LookGoal,Primitive,RVO,34,10,10,20,40,2,4.5,157,3,1.4666666666666668,0,0,1,0,0
LookGoal,Primitive,RVO,35,10,10,20,40,2,29.700000000000003,706,4,8.55,1,0,0,0,0
LookGoal,Primitive,RVO,36,10,10,20,40,2,0.9,53,1,0.7000000000000001,0,0,0,0,1
LookGoal,Primitive,RVO,37,10,10,20,40,2,1.3,70,2,0.8,0,0,1,0,0
LookGoal,Primitive,RVO,38,10,10,20,40,2,0.2,33,1,0.2,0,0,1,0,0
LookGoal,Primitive,RVO,39,10,10,20,40,2,25.8,695,8,7.175000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,40,10,10,20,40,2,23.700000000000003,742,4,6.525,1,0,0,0,0
LookGoal,Primitive,RVO,41,10,10,20,40,2,26.8,711,4,7.9,1,0,0,0,0
LookGoal,Primitive,RVO,42,10,10,20,40,2,25.3,777,1,14.4,1,0,0,0,0
LookGoal,Primitive,RVO,43,10,10,20,40,2,26.8,722,2,9.8,1,0,0,0,0
LookGoal,Primitive,RVO,44,10,10,20,40,2,24.9,723,4,7.625000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,45,10,10,20,40,2,23.6,717,4,5.5,1,0,0,0,0
LookGoal,Primitive,RVO,46,10,10,20,40,2,21.5,732,3,8.033333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,47,10,10,20,40,2,6.2,211,1,2.3000000000000003,0,0,1,0,0
LookGoal,Primitive,RVO,48,10,10,20,40,2,34.4,776,6,9.116666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,49,10,10,20,40,2,22.9,694,2,7.450000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,50,10,10,20,40,2,21.5,677,1,8.3,1,0,0,0,0
LookGoal,Primitive,RVO,51,10,10,20,40,2,24.3,752,1,11.0,1,0,0,0,0
LookGoal,Primitive,RVO,52,10,10,20,40,2,23.200000000000003,715,3,7.666666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,53,10,10,20,40,2,23.0,683,4,5.65,1,0,0,0,0
LookGoal,Primitive,RVO,54,10,10,20,40,2,13.8,505,3,4.7,0,0,0,0,1
LookGoal,Primitive,RVO,55,10,10,20,40,2,25.0,691,4,4.825,0,0,1,0,0
LookGoal,Primitive,RVO,56,10,10,20,40,2,23.1,730,1,8.1,1,0,0,0,0
LookGoal,Primitive,RVO,57,10,10,20,40,2,24.9,785,2,7.0,1,0,0,0,0
LookGoal,Primitive,RVO,58,10,10,20,40,2,3.9,141,1,1.9,0,0,1,0,0
LookGoal,Primitive,RVO,59,10,10,20,40,2,28.4,751,3,13.0,1,0,0,0,0
LookGoal,Primitive,RVO,0,10,10,20,60,2,11.8,712,0,,1,0,0,0,0
LookGoal,Primitive,RVO,1,10,10,20,60,2,5.6000000000000005,330,2,2.2,0,0,1,0,0
LookGoal,Primitive,RVO,2,10,10,20,60,2,14.9,764,2,7.1000000000000005,1,0,0,0,0
LookGoal,Primitive,RVO,3,10,10,20,60,2,12.5,727,5,4.220000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,4,10,10,20,60,2,13.0,723,6,4.033333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,5,10,10,20,60,2,12.9,723,3,4.666666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,6,10,10,20,60,2,12.7,702,2,4.95,1,0,0,0,0
LookGoal,Primitive,RVO,7,10,10,20,60,2,1.5,75,1,1.5,0,0,1,0,0
LookGoal,Primitive,RVO,8,10,10,20,60,2,12.6,712,2,4.550000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,9,10,10,20,60,2,12.6,713,3,3.7000000000000006,1,0,0,0,0
LookGoal,Primitive,RVO,10,10,10,20,60,2,14.6,736,3,5.9,1,0,0,0,0
LookGoal,Primitive,RVO,11,10,10,20,60,2,17.0,739,6,5.633333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,12,10,10,20,60,2,13.5,734,4,5.550000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,13,10,10,20,60,2,9.3,532,2,4.4,0,0,1,0,0
LookGoal,Primitive,RVO,14,10,10,20,60,2,19.5,838,3,7.5,1,0,0,0,0
LookGoal,Primitive,RVO,15,10,10,20,60,2,12.2,676,2,4.15,1,0,0,0,0
LookGoal,Primitive,RVO,16,10,10,20,60,2,12.6,689,6,4.833333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,17,10,10,20,60,2,18.4,771,3,7.4333333333333345,1,0,0,0,0
LookGoal,Primitive,RVO,18,10,10,20,60,2,14.8,788,6,5.216666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,19,10,10,20,60,2,12.1,692,3,6.400000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,20,10,10,20,60,2,11.7,680,3,6.433333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,21,10,10,20,60,2,12.7,697,1,2.2,1,0,0,0,0
LookGoal,Primitive,RVO,22,10,10,20,60,2,16.5,713,3,7.5,1,0,0,0,0
LookGoal,Primitive,RVO,23,10,10,20,60,2,16.1,718,3,4.766666666666667,0,0,1,0,0
LookGoal,Primitive,RVO,24,10,10,20,60,2,15.6,808,5,5.24,1,0,0,0,0
LookGoal,Primitive,RVO,25,10,10,20,60,2,12.5,689,4,5.4,1,0,0,0,0
LookGoal,Primitive,RVO,26,10,10,20,60,2,2.3000000000000003,115,1,2.3000000000000003,0,0,1,0,0
LookGoal,Primitive,RVO,27,10,10,20,60,2,2.9000000000000004,146,1,1.3,0,0,1,0,0
LookGoal,Primitive,RVO,28,10,10,20,60,2,12.9,702,2,5.2,1,0,0,0,0
LookGoal,Primitive,RVO,29,10,10,20,60,2,11.7,704,1,7.6,1,0,0,0,0
LookGoal,Primitive,RVO,30,10,10,20,60,2,13.6,721,3,5.866666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,31,10,10,20,60,2,3.3000000000000003,155,1,1.5,0,0,1,0,0
LookGoal,Primitive,RVO,32,10,10,20,60,2,11.7,693,0,,1,0,0,0,0
LookGoal,Primitive,RVO,33,10,10,20,60,2,11.6,689,1,4.3,1,0,0,0,0
LookGoal,Primitive,RVO,34,10,10,20,60,2,13.6,749,4,6.45,1,0,0,0,0
LookGoal,Primitive,RVO,35,10,10,20,60,2,2.2,113,1,2.2,0,0,1,0,0
LookGoal,Primitive,RVO,36,10,10,20,60,2,0.8,66,1,0.5,0,0,1,0,0
LookGoal,Primitive,RVO,37,10,10,20,60,2,13.1,576,4,3.175,0,0,1,0,0
LookGoal,Primitive,RVO,38,10,10,20,60,2,0.2,33,1,0.2,0,0,1,0,0
LookGoal,Primitive,RVO,39,10,10,20,60,2,18.8,746,6,5.75,1,0,0,0,0
LookGoal,Primitive,RVO,40,10,10,20,60,2,12.5,700,4,4.75,1,0,0,0,0
LookGoal,Primitive,RVO,41,10,10,20,60,2,14.1,687,3,5.333333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,42,10,10,20,60,2,12.2,689,1,6.5,1,0,0,0,0
LookGoal,Primitive,RVO,43,10,10,20,60,2,6.6000000000000005,405,2,1.55,0,0,1,0,0
LookGoal,Primitive,RVO,44,10,10,20,60,2,19.6,769,3,6.833333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,45,10,10,20,60,2,14.3,790,2,6.75,1,0,0,0,0
LookGoal,Primitive,RVO,46,10,10,20,60,2,11.8,683,4,5.1,1,0,0,0,0
LookGoal,Primitive,RVO,47,10,10,20,60,2,15.7,831,5,5.500000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,48,10,10,20,60,2,12.5,713,4,6.725,1,0,0,0,0
LookGoal,Primitive,RVO,49,10,10,20,60,2,12.4,702,3,7.2,1,0,0,0,0
LookGoal,Primitive,RVO,50,10,10,20,60,2,13.0,728,5,5.340000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,51,10,10,20,60,2,3.6,133,2,2.55,0,0,0,0,1
LookGoal,Primitive,RVO,52,10,10,20,60,2,13.2,691,3,5.533333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,53,10,10,20,60,2,9.1,502,2,3.65,0,0,1,0,0
LookGoal,Primitive,RVO,54,10,10,20,60,2,12.0,665,3,4.466666666666668,0,0,1,0,0
LookGoal,Primitive,RVO,55,10,10,20,60,2,12.6,675,3,4.466666666666667,1,0,0,0,0
LookGoal,Primitive,RVO,56,10,10,20,60,2,6.9,424,3,2.8666666666666667,0,0,1,0,0
LookGoal,Primitive,RVO,57,10,10,20,60,2,5.1000000000000005,304,2,1.05,0,0,1,0,0
LookGoal,Primitive,RVO,58,10,10,20,60,2,9.7,574,3,2.1,0,0,1,0,0
LookGoal,Primitive,RVO,59,10,10,20,60,2,10.9,653,3,5.4,0,0,1,0,0
LookGoal,Primitive,RVO,0,10,10,40,20,2,19.700000000000003,348,3,4.3,0,0,1,0,0
LookGoal,Primitive,RVO,1,10,10,40,20,2,11.1,235,2,3.3500000000000005,0,0,1,0,0
LookGoal,Primitive,RVO,2,10,10,40,20,2,6.6000000000000005,161,1,1.7000000000000002,0,0,1,0,0
LookGoal,Primitive,RVO,3,10,10,40,20,2,15.4,329,2,4.4,0,0,1,0,0
LookGoal,Primitive,RVO,4,10,10,40,20,2,37.3,697,4,6.675000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,5,10,10,40,20,2,13.9,287,2,4.4,0,0,1,0,0
LookGoal,Primitive,RVO,6,10,10,40,20,2,29.9,578,4,5.5,0,0,1,0,0
LookGoal,Primitive,RVO,7,10,10,40,20,2,4.800000000000001,121,2,2.5000000000000004,0,0,1,0,0
LookGoal,Primitive,RVO,8,10,10,40,20,2,22.5,429,4,4.975,0,0,0,0,1
LookGoal,Primitive,RVO,9,10,10,40,20,2,1.3,56,1,1.3,0,0,0,0,1
LookGoal,Primitive,RVO,10,10,10,40,20,2,39.900000000000006,693,7,5.857142857142857,0,0,1,0,0
LookGoal,Primitive,RVO,11,10,10,40,20,2,42.1,711,7,8.257142857142856,1,0,0,0,0
LookGoal,Primitive,RVO,12,10,10,40,20,2,9.6,185,3,4.266666666666667,0,0,0,0,1
LookGoal,Primitive,RVO,13,10,10,40,20,2,3.8,91,0,,0,0,1,0,0
LookGoal,Primitive,RVO,14,10,10,40,20,2,21.1,308,8,5.0375,0,0,1,0,0
LookGoal,Primitive,RVO,15,10,10,40,20,2,42.5,669,6,7.3,1,0,0,0,0
LookGoal,Primitive,RVO,16,10,10,40,20,2,37.2,692,4,5.2,1,0,0,0,0
LookGoal,Primitive,RVO,17,10,10,40,20,2,6.300000000000001,154,1,1.9,0,0,1,0,0
LookGoal,Primitive,RVO,18,10,10,40,20,2,12.0,258,3,3.2000000000000006,0,0,1,0,0
LookGoal,Primitive,RVO,19,10,10,40,20,2,39.1,694,5,5.44,1,0,0,0,0
LookGoal,Primitive,RVO,20,10,10,40,20,2,3.2,99,1,0.1,0,0,1,0,0
LookGoal,Primitive,RVO,21,10,10,40,20,2,16.7,327,4,4.525,0,0,1,0,0
LookGoal,Primitive,RVO,22,10,10,40,20,2,8.5,206,2,2.8,0,0,0,0,1
LookGoal,Primitive,RVO,23,10,10,40,20,2,36.2,694,5,6.08,1,0,0,0,0
LookGoal,Primitive,RVO,24,10,10,40,20,2,38.0,720,4,8.8,1,0,0,0,0
LookGoal,Primitive,RVO,25,10,10,40,20,2,1.2000000000000002,58,1,1.2000000000000002,0,0,0,0,1
LookGoal,Primitive,RVO,26,10,10,40,20,2,15.2,317,3,6.4,0,0,0,0,1
LookGoal,Primitive,RVO,27,10,10,40,20,2,25.700000000000003,517,4,6.375,0,0,1,0,0
LookGoal,Primitive,RVO,28,10,10,40,20,2,20.6,368,2,1.55,0,0,0,0,1
LookGoal,Primitive,RVO,29,10,10,40,20,2,38.400000000000006,721,6,6.183333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,30,10,10,40,20,2,15.8,328,1,7.5,0,0,1,0,0
LookGoal,Primitive,RVO,31,10,10,40,20,2,8.700000000000001,187,2,4.25,0,0,0,0,1
LookGoal,Primitive,RVO,32,10,10,40,20,2,35.9,693,5,6.360000000000001,0,0,0,0,1
LookGoal,Primitive,RVO,33,10,10,40,20,2,5.4,124,1,1.8,0,0,0,0,1
LookGoal,Primitive,RVO,34,10,10,40,20,2,32.4,595,8,5.887500000000001,0,0,1,0,0
LookGoal,Primitive,RVO,35,10,10,40,20,2,36.7,729,5,6.460000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,36,10,10,40,20,2,1.0,54,1,0.8,0,0,0,0,1
LookGoal,Primitive,RVO,37,10,10,40,20,2,0.7000000000000001,48,1,0.7000000000000001,0,0,1,0,0
LookGoal,Primitive,RVO,38,10,10,40,20,2,0.1,24,1,0.1,0,0,1,0,0
LookGoal,Primitive,RVO,39,10,10,40,20,2,11.4,233,2,2.95,0,0,1,0,0
LookGoal,Primitive,RVO,40,10,10,40,20,2,12.0,260,1,2.2,0,0,1,0,0
LookGoal,Primitive,RVO,41,10,10,40,20,2,14.8,308,4,4.85,0,0,1,0,0
LookGoal,Primitive,RVO,42,10,10,40,20,2,22.200000000000003,412,5,6.6,0,0,0,0,1
LookGoal,Primitive,RVO,43,10,10,40,20,2,4.4,110,1,1.6,0,0,0,0,1
LookGoal,Primitive,RVO,44,10,10,40,20,2,7.6,168,1,5.1000000000000005,0,0,1,0,0
LookGoal,Primitive,RVO,45,10,10,40,20,2,16.1,337,0,,0,0,1,0,0
LookGoal,Primitive,RVO,46,10,10,40,20,2,31.0,611,2,2.9000000000000004,0,0,1,0,0
LookGoal,Primitive,RVO,47,10,10,40,20,2,20.8,367,2,2.3000000000000003,0,0,0,0,1
LookGoal,Primitive,RVO,48,10,10,40,20,2,39.900000000000006,709,4,6.475000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,49,10,10,40,20,2,41.0,692,4,5.8500000000000005,1,0,0,0,0
LookGoal,Primitive,RVO,50,10,10,40,20,2,17.6,275,3,4.2,0,0,1,0,0
LookGoal,Primitive,RVO,51,10,10,40,20,2,8.4,137,3,5.366666666666667,0,0,1,0,0
LookGoal,Primitive,RVO,52,10,10,40,20,2,8.6,190,2,1.95,0,0,0,0,1
LookGoal,Primitive,RVO,53,10,10,40,20,2,6.1000000000000005,132,1,1.7000000000000002,0,0,0,0,1
LookGoal,Primitive,RVO,54,10,10,40,20,2,37.0,672,4,6.3500000000000005,0,0,0,0,1
LookGoal,Primitive,RVO,55,10,10,40,20,2,42.6,672,3,5.933333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,56,10,10,40,20,2,40.400000000000006,716,10,7.020000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,57,10,10,40,20,2,1.3,56,1,0.8,0,0,0,0,1
LookGoal,Primitive,RVO,58,10,10,40,20,2,8.700000000000001,179,1,4.3,0,0,1,0,0
LookGoal,Primitive,RVO,59,10,10,40,20,2,6.7,156,2,2.35,0,0,0,0,1
LookGoal,Primitive,RVO,0,10,10,40,40,2,27.1,779,4,4.75,1,0,0,0,0
LookGoal,Primitive,RVO,1,10,10,40,40,2,8.9,344,2,3.5,0,0,1,0,0
LookGoal,Primitive,RVO,2,10,10,40,40,2,12.2,395,2,3.5,0,0,1,0,0
LookGoal,Primitive,RVO,3,10,10,40,40,2,22.4,723,2,6.050000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,4,10,10,40,40,2,25.5,768,6,5.966666666666666,1,0,0,0,0
LookGoal,Primitive,RVO,5,10,10,40,40,2,6.9,264,1,1.7000000000000002,0,0,1,0,1
LookGoal,Primitive,RVO,6,10,10,40,40,2,27.6,720,5,6.400000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,7,10,10,40,40,2,27.3,704,2,8.0,1,0,0,0,0
LookGoal,Primitive,RVO,8,10,10,40,40,2,8.1,308,1,1.5,0,0,1,0,0
LookGoal,Primitive,RVO,9,10,10,40,40,2,8.6,306,3,3.066666666666667,0,0,0,0,1
LookGoal,Primitive,RVO,10,10,10,40,40,2,30.8,757,6,8.933333333333332,1,0,0,0,0
LookGoal,Primitive,RVO,11,10,10,40,40,2,19.4,623,6,5.8500000000000005,0,0,1,0,0
LookGoal,Primitive,RVO,12,10,10,40,40,2,26.0,728,4,8.1,1,0,0,0,0
LookGoal,Primitive,RVO,13,10,10,40,40,2,23.4,717,2,6.2,1,0,0,0,0
LookGoal,Primitive,RVO,14,10,10,40,40,2,6.5,205,3,4.133333333333334,0,0,1,0,0
LookGoal,Primitive,RVO,15,10,10,40,40,2,21.5,683,0,,1,0,0,0,0
LookGoal,Primitive,RVO,16,10,10,40,40,2,21.5,680,2,4.7,1,0,0,0,0
LookGoal,Primitive,RVO,17,10,10,40,40,2,18.7,653,2,1.1,0,0,1,0,0
LookGoal,Primitive,RVO,18,10,10,40,40,2,26.200000000000003,710,6,5.366666666666667,0,0,0,0,1
LookGoal,Primitive,RVO,19,10,10,40,40,2,24.4,772,3,7.133333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,20,10,10,40,40,2,17.5,583,2,4.05,0,0,0,0,1
LookGoal,Primitive,RVO,21,10,10,40,40,2,8.700000000000001,326,1,1.4,0,0,1,0,0
LookGoal,Primitive,RVO,22,10,10,40,40,2,22.4,762,5,4.8,0,0,1,0,0
LookGoal,Primitive,RVO,23,10,10,40,40,2,13.0,407,3,3.866666666666667,0,0,1,0,0
LookGoal,Primitive,RVO,24,10,10,40,40,2,24.5,711,4,7.775,1,0,0,0,0
LookGoal,Primitive,RVO,25,10,10,40,40,2,1.5,90,1,1.5,0,0,1,0,0
LookGoal,Primitive,RVO,26,10,10,40,40,2,8.0,285,3,4.8,0,0,1,0,0
LookGoal,Primitive,RVO,27,10,10,40,40,2,15.4,521,3,2.4333333333333336,0,0,1,0,0
LookGoal,Primitive,RVO,28,10,10,40,40,2,16.3,581,4,4.075,0,0,1,0,0
