Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
NoControl,Primitive,RVO,42,10,10,40,20,2,22.5,617,6,6.816666666666667,0,0,1,0,0
NoControl,Primitive,RVO,43,10,10,40,20,2,41.8,1039,9,8.777777777777779,1,0,0,0,0
NoControl,Primitive,RVO,44,10,10,40,20,2,42.6,1225,12,7.425000000000001,1,0,0,0,0
NoControl,Primitive,RVO,45,10,10,40,20,2,40.7,1097,8,8.2,1,0,0,0,0
NoControl,Primitive,RVO,46,10,10,40,20,2,30.1,869,3,4.300000000000001,0,0,0,0,1
NoControl,Primitive,RVO,47,10,10,40,20,2,20.9,588,4,4.324999999999999,0,0,0,0,1
NoControl,Primitive,RVO,48,10,10,40,20,2,38.5,1026,8,7.4125,1,0,0,0,0
NoControl,Primitive,RVO,49,10,10,40,20,2,8.1,292,1,2.2,0,0,0,0,1
NoControl,Primitive,RVO,50,10,10,40,20,2,29.700000000000003,812,7,6.171428571428573,0,0,0,0,1
NoControl,Primitive,RVO,51,10,10,40,20,2,3.6,169,2,2.45,0,0,0,0,1
NoControl,Primitive,RVO,52,10,10,40,20,2,8.5,298,3,2.4333333333333336,0,0,0,0,1
NoControl,Primitive,RVO,53,10,10,40,20,2,6.0,227,3,2.4333333333333336,0,0,0,0,1
NoControl,Primitive,RVO,54,10,10,40,20,2,37.2,1055,5,7.1,0,0,1,0,0
NoControl,Primitive,RVO,55,10,10,40,20,2,41.6,1078,9,7.699999999999999,1,0,0,0,0
NoControl,Primitive,RVO,56,10,10,40,20,2,25.700000000000003,680,8,7.075,0,0,0,0,1
NoControl,Primitive,RVO,57,10,10,40,20,2,1.0,120,1,1.0,0,0,0,0,1
NoControl,Primitive,RVO,58,10,10,40,20,2,14.8,473,5,6.900000000000001,0,0,1,0,1
NoControl,Primitive,RVO,59,10,10,40,20,2,40.2,1147,10,7.780000000000001,1,0,0,0,0
NoControl,Primitive,RVO,0,10,10,40,40,2,20.8,990,7,7.228571428571429,0,0,0,0,1
NoControl,Primitive,RVO,1,10,10,40,40,2,9.0,499,3,3.4333333333333336,0,0,1,0,1
NoControl,Primitive,RVO,2,10,10,40,40,2,11.9,603,2,3.3000000000000003,0,0,0,0,1
NoControl,Primitive,RVO,3,10,10,40,40,2,22.4,1062,5,7.279999999999999,1,0,0,0,0
NoControl,Primitive,RVO,4,10,10,40,40,2,33.2,1144,8,8.975,1,0,0,0,0
NoControl,Primitive,RVO,5,10,10,40,40,2,6.9,403,1,2.0,0,0,1,0,0
NoControl,Primitive,RVO,6,10,10,40,40,2,22.700000000000003,1041,6,5.833333333333333,1,0,0,0,0
NoControl,Primitive,RVO,7,10,10,40,40,2,29.1,1082,7,5.757142857142858,1,0,0,0,0
NoControl,Primitive,RVO,8,10,10,40,40,2,8.1,463,3,3.4,0,0,1,0,0
NoControl,Primitive,RVO,9,10,10,40,40,2,8.700000000000001,488,3,5.1000000000000005,0,0,1,0,1
NoControl,Primitive,RVO,10,10,10,40,40,2,9.9,492,2,5.6000000000000005,0,0,0,0,1
NoControl,Primitive,RVO,11,10,10,40,40,2,27.0,1122,11,9.027272727272727,0,0,1,0,1
NoControl,Primitive,RVO,12,10,10,40,40,2,25.1,1219,7,6.199999999999998,1,0,0,0,0
NoControl,Primitive,RVO,13,10,10,40,40,2,31.200000000000003,1208,5,10.88,1,0,0,0,0
NoControl,Primitive,RVO,14,10,10,40,40,2,3.4000000000000004,221,3,2.2,0,0,1,0,1
NoControl,Primitive,RVO,15,10,10,40,40,2,21.5,1034,4,7.950000000000001,1,0,0,0,0
NoControl,Primitive,RVO,16,10,10,40,40,2,21.5,1026,5,6.02,1,0,0,0,0
NoControl,Primitive,RVO,17,10,10,40,40,2,18.7,982,5,3.3600000000000003,0,0,1,0,0
NoControl,Primitive,RVO,18,10,10,40,40,2,24.1,1084,8,5.9375,1,0,0,0,0
NoControl,Primitive,RVO,19,10,10,40,40,2,24.4,1123,4,6.275,1,0,0,0,0
NoControl,Primitive,RVO,20,10,10,40,40,2,21.700000000000003,1022,6,7.366666666666667,1,0,0,0,0
NoControl,Primitive,RVO,21,10,10,40,40,2,8.8,496,1,1.5,0,0,1,0,0
NoControl,Primitive,RVO,22,10,10,40,40,2,28.1,1209,7,8.257142857142858,1,0,0,0,0
NoControl,Primitive,RVO,23,10,10,40,40,2,13.0,619,4,3.2750000000000004,0,0,1,0,0
NoControl,Primitive,RVO,24,10,10,40,40,2,23.8,1103,5,7.640000000000001,1,0,0,0,0
NoControl,Primitive,RVO,25,10,10,40,40,2,1.5,135,1,1.5,0,0,1,0,0
NoControl,Primitive,RVO,26,10,10,40,40,2,23.4,1037,6,7.25,1,0,0,0,0
NoControl,Primitive,RVO,27,10,10,40,40,2,13.8,756,3,7.333333333333333,0,0,1,0,0
