Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookGoal,Primitive,RVO,0,10,10,20,20,0,38.1,691,3,16.2,1,0,0,0,0
LookGoal,Primitive,RVO,1,10,10,20,20,0,38.0,693,5,12.72,1,0,0,0,0
LookGoal,Primitive,RVO,2,10,10,20,20,0,37.8,706,2,10.1,1,0,0,0,0
LookGoal,Primitive,RVO,3,10,10,20,20,0,37.9,715,2,16.25,1,0,0,0,0
LookGoal,Primitive,RVO,4,10,10,20,20,0,37.3,703,3,13.800000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,5,10,10,20,20,0,37.4,705,3,12.833333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,6,10,10,20,20,0,36.6,695,4,9.225,1,0,0,0,0
LookGoal,Primitive,RVO,7,10,10,20,20,0,37.2,679,2,16.3,1,0,0,0,0
LookGoal,Primitive,RVO,8,10,10,20,20,0,36.9,692,3,15.4,1,0,0,0,0
LookGoal,Primitive,RVO,9,10,10,20,20,0,36.8,677,3,13.0,1,0,0,0,0
LookGoal,Primitive,RVO,10,10,10,20,20,0,37.8,699,5,16.34,1,0,0,0,0
LookGoal,Primitive,RVO,11,10,10,20,20,0,36.2,691,3,23.33333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,12,10,10,20,20,0,45.5,685,5,16.16,1,0,0,0,0
LookGoal,Primitive,RVO,13,10,10,20,20,0,37.3,705,2,8.7,1,0,0,0,0
LookGoal,Primitive,RVO,14,10,10,20,20,0,5.2,139,1,5.2,0,0,1,0,0
LookGoal,Primitive,RVO,15,10,10,20,20,0,37.1,680,0,,1,0,0,0,0
LookGoal,Primitive,RVO,16,10,10,20,20,0,9.8,220,1,6.1000000000000005,0,0,1,0,0
LookGoal,Primitive,RVO,17,10,10,20,20,0,37.1,701,0,,1,0,0,0,0
LookGoal,Primitive,RVO,18,10,10,20,20,0,36.4,709,6,12.716666666666669,1,0,0,0,0
LookGoal,Primitive,RVO,19,10,10,20,20,0,38.400000000000006,683,4,13.675000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,20,10,10,20,20,0,37.3,693,3,7.333333333333335,1,0,0,0,0
LookGoal,Primitive,RVO,21,10,10,20,20,0,39.400000000000006,689,3,18.83333333333333,1,0,0,0,0
LookGoal,Primitive,RVO,22,10,10,20,20,0,37.3,714,2,14.9,1,0,0,0,0
LookGoal,Primitive,RVO,23,10,10,20,20,0,37.8,724,3,14.5,1,0,0,0,0
LookGoal,Primitive,RVO,24,10,10,20,20,0,43.2,732,5,10.900000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,25,10,10,20,20,0,37.6,706,5,15.320000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,26,10,10,20,20,0,37.3,718,3,15.466666666666669,1,0,0,0,0
LookGoal,Primitive,RVO,27,10,10,20,20,0,36.7,709,4,13.775,1,0,0,0,0
LookGoal,Primitive,RVO,28,10,10,20,20,0,39.1,699,7,12.37142857142857,1,0,0,0,0
LookGoal,Primitive,RVO,29,10,10,20,20,0,37.3,721,1,9.1,1,0,0,0,0
LookGoal,Primitive,RVO,30,10,10,20,20,0,36.6,705,3,10.800000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,31,10,10,20,20,0,18.1,315,3,4.566666666666667,0,1,0,0,0
LookGoal,Primitive,RVO,32,10,10,20,20,0,40.6,703,3,12.533333333333331,0,0,1,0,1
LookGoal,Primitive,RVO,33,10,10,20,20,0,37.6,694,3,8.433333333333332,1,0,0,0,0
LookGoal,Primitive,RVO,34,10,10,20,20,0,37.7,692,4,14.875000000000002,1,0,0,0,0
LookGoal,Primitive,RVO,35,10,10,20,20,0,13.1,239,1,13.1,0,1,0,0,0
LookGoal,Primitive,RVO,36,10,10,20,20,0,1.1,54,1,0.8,0,0,0,0,1
LookGoal,Primitive,RVO,37,10,10,20,20,0,0.8,49,1,0.8,0,0,0,0,1
LookGoal,Primitive,RVO,38,10,10,20,20,0,0.2,33,1,0.2,0,0,1,0,0
LookGoal,Primitive,RVO,39,10,10,20,20,0,36.7,703,4,17.425,1,0,0,0,0
LookGoal,Primitive,RVO,40,10,10,20,20,0,37.6,715,4,10.45,1,0,0,0,0
LookGoal,Primitive,RVO,41,10,10,20,20,0,37.6,680,6,11.9,1,0,0,0,0
LookGoal,Primitive,RVO,42,10,10,20,20,0,37.3,708,2,6.700000000000001,1,0,0,0,0
LookGoal,Primitive,RVO,43,10,10,20,20,0,37.3,715,4,11.075,1,0,0,0,0
LookGoal,Primitive,RVO,44,10,10,20,20,0,38.2,699,3,8.233333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,45,10,10,20,20,0,37.9,711,6,7.433333333333334,1,0,0,0,0
LookGoal,Primitive,RVO,46,10,10,20,20,0,37.3,700,4,11.5,1,0,0,0,0
LookGoal,Primitive,RVO,47,10,10,20,20,0,37.3,692,5,9.66,0,0,1,0,0
LookGoal,Primitive,RVO,48,10,10,20,20,0,36.7,726,7,14.457142857142856,1,0,0,0,0
LookGoal,Primitive,RVO,49,10,10,20,20,0,39.2,728,4,11.675,1,0,0,0,0
LookGoal,Primitive,RVO,50,10,10,20,20,0,36.0,676,1,10.3,1,0,0,0,0
LookGoal,Primitive,RVO,51,10,10,20,20,0,25.1,487,2,18.450000000000003,0,0,1,0,0
LookGoal,Primitive,RVO,52,10,10,20,20,0,38.7,709,5,15.02,1,0,0,0,0
LookGoal,Primitive,RVO,53,10,10,20,20,0,36.0,696,2,13.05,1,0,0,0,0
LookGoal,Primitive,RVO,54,10,10,20,20,0,40.400000000000006,692,3,20.46666666666667,1,0,0,0,0
