Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
NoControl,Primitive,90,10,10,20,20,5,38.5,1042,7,8.5,1,0,0,0,0
NoControl,Primitive,91,10,10,20,20,5,38.3,1068,6,9.066666666666666,1,0,0,0,0
NoControl,Primitive,92,10,10,20,20,5,38.6,1061,5,14.6,1,0,0,0,0
NoControl,Primitive,93,10,10,20,20,5,26.5,770,5,6.140000000000001,0,0,0,0,1
NoControl,Primitive,94,10,10,20,20,5,5.1000000000000005,206,2,4.5,0,0,0,0,1
NoControl,Primitive,95,10,10,20,20,5,38.8,1121,7,14.52857142857143,1,0,0,0,0
NoControl,Primitive,96,10,10,20,20,5,36.7,1025,8,8.837500000000002,1,0,0,0,0
NoControl,Primitive,97,10,10,20,20,5,30.200000000000003,713,8,7.987500000000001,0,0,0,0,1
NoControl,Primitive,98,10,10,20,20,5,20.1,588,5,7.720000000000001,0,0,1,0,1
NoControl,Primitive,99,10,10,20,20,5,37.8,1061,1,7.7,1,0,0,0,0
NoControl,Primitive,100,10,10,20,20,5,31.6,855,5,6.74,0,0,0,0,1
NoControl,Primitive,101,10,10,20,20,5,41.8,1094,8,11.6625,1,0,0,0,0
NoControl,Primitive,102,10,10,20,20,5,39.400000000000006,1061,8,10.8625,1,0,0,0,0
NoControl,Primitive,103,10,10,20,20,5,41.8,1027,6,9.916666666666668,1,0,0,0,0
NoControl,Primitive,104,10,10,20,20,5,38.900000000000006,1059,9,10.28888888888889,1,0,0,0,0
NoControl,Primitive,105,10,10,20,20,5,37.2,1009,4,8.65,1,0,0,0,0
NoControl,Primitive,106,10,10,20,20,5,39.2,1057,6,12.366666666666667,1,0,0,0,0
NoControl,Primitive,107,10,10,20,20,5,38.0,1035,4,10.8,1,0,0,0,0
NoControl,Primitive,108,10,10,20,20,5,37.2,1048,5,10.579999999999998,1,0,0,0,0
NoControl,Primitive,109,10,10,20,20,5,39.900000000000006,1020,7,10.05714285714286,1,0,0,0,0
NoControl,Primitive,110,10,10,20,20,5,22.1,626,5,6.3,0,0,0,0,1
NoControl,Primitive,111,10,10,20,20,5,23.5,678,4,6.475,0,0,0,0,1
NoControl,Primitive,112,10,10,20,20,5,38.6,1022,4,13.0,1,0,0,0,0
NoControl,Primitive,113,10,10,20,20,5,37.5,1039,4,9.675,1,0,0,0,0
NoControl,Primitive,114,10,10,20,20,5,39.8,1106,6,11.8,1,0,0,0,0
NoControl,Primitive,115,10,10,20,20,5,14.5,453,1,2.4000000000000004,0,0,1,0,0
NoControl,Primitive,116,10,10,20,20,5,38.7,1045,6,8.483333333333334,1,0,0,0,0
NoControl,Primitive,117,10,10,20,20,5,39.7,1070,5,10.92,1,0,0,0,0
NoControl,Primitive,118,10,10,20,20,5,37.0,1032,2,9.65,1,0,0,0,0
NoControl,Primitive,119,10,10,20,20,5,42.2,1032,6,11.35,1,0,0,0,0
NoControl,Primitive,120,10,10,20,20,5,37.3,1016,4,9.375000000000002,1,0,0,0,0
NoControl,Primitive,121,10,10,20,20,5,40.1,1077,5,13.040000000000004,1,0,0,0,0
NoControl,Primitive,122,10,10,20,20,5,37.5,1026,3,6.933333333333334,1,0,0,0,0
NoControl,Primitive,123,10,10,20,20,5,37.1,1052,6,9.25,1,0,0,0,0
NoControl,Primitive,124,10,10,20,20,5,24.6,696,5,5.08,0,0,0,0,1
NoControl,Primitive,125,10,10,20,20,5,36.8,1042,6,9.233333333333334,1,0,0,0,0
NoControl,Primitive,126,10,10,20,20,5,38.7,1038,8,9.1375,1,0,0,0,0
NoControl,Primitive,127,10,10,20,20,5,39.1,1106,7,9.85714285714286,1,0,0,0,0
