Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Rotating,Jerk_Primitive,0,10,10,20,20,2,29.6,961,4,10.775000000000002,1,0,0,0,0
Rotating,Jerk_Primitive,1,10,10,20,20,2,29.6,988,5,8.06,1,0,0,0,0
Rotating,Jerk_Primitive,2,10,10,20,20,2,29.6,936,2,5.1000000000000005,1,0,0,0,0
Rotating,Jerk_Primitive,3,10,10,20,20,2,29.3,993,3,6.666666666666667,1,0,0,0,0
Rotating,Jerk_Primitive,4,10,10,20,20,2,9.1,325,1,1.0,0,0,1,0,0
Rotating,Jerk_Primitive,5,10,10,20,20,2,29.200000000000003,986,5,6.120000000000001,1,0,0,0,0
Rotating,Jerk_Primitive,6,10,10,20,20,2,27.5,933,4,5.95,0,0,1,0,0
Rotating,Jerk_Primitive,7,10,10,20,20,2,12.1,414,3,6.1000000000000005,0,0,1,0,0
Rotating,Jerk_Primitive,8,10,10,20,20,2,30.0,992,4,9.625,1,0,0,0,0
Rotating,Jerk_Primitive,9,10,10,20,20,2,29.3,1006,6,7.033333333333334,1,0,0,0,0
Rotating,Jerk_Primitive,10,10,10,20,20,2,29.8,958,6,8.016666666666667,1,0,0,0,0
Rotating,Jerk_Primitive,11,10,10,20,20,2,29.6,939,6,10.516666666666666,1,0,0,0,0
Rotating,Jerk_Primitive,12,10,10,20,20,2,4.800000000000001,230,1,4.800000000000001,0,0,1,0,0
Rotating,Jerk_Primitive,13,10,10,20,20,2,29.200000000000003,968,4,6.125000000000001,1,0,0,0,0
Rotating,Jerk_Primitive,14,10,10,20,20,2,15.8,543,7,8.185714285714287,0,0,0,0,1
Rotating,Jerk_Primitive,15,10,10,20,20,2,30.4,920,3,7.233333333333333,1,0,0,0,0
Rotating,Jerk_Primitive,16,10,10,20,20,2,29.6,963,6,7.1000000000000005,1,0,0,0,0
Rotating,Jerk_Primitive,17,10,10,20,20,2,29.9,1004,2,5.15,1,0,0,0,0
Rotating,Jerk_Primitive,18,10,10,20,20,2,29.3,968,8,8.1625,1,0,0,0,0
Rotating,Jerk_Primitive,19,10,10,20,20,2,25.3,789,3,6.566666666666666,0,0,1,0,0
Rotating,Jerk_Primitive,20,10,10,20,20,2,29.200000000000003,978,5,6.58,1,0,0,0,0
Rotating,Jerk_Primitive,21,10,10,20,20,2,29.6,986,5,7.74,1,0,0,0,0
Rotating,Jerk_Primitive,22,10,10,20,20,2,29.3,957,4,4.525,1,0,0,0,0
Rotating,Jerk_Primitive,23,10,10,20,20,2,16.6,570,3,3.766666666666667,0,0,0,0,1
Rotating,Jerk_Primitive,24,10,10,20,20,2,29.200000000000003,991,3,6.233333333333333,1,0,0,0,0
Rotating,Jerk_Primitive,25,10,10,20,20,2,29.200000000000003,975,7,8.042857142857144,1,0,0,0,0
Rotating,Jerk_Primitive,26,10,10,20,20,2,9.6,361,3,3.833333333333334,0,0,1,0,0
Rotating,Jerk_Primitive,27,10,10,20,20,2,20.200000000000003,704,3,5.800000000000001,0,0,1,0,0
Rotating,Jerk_Primitive,28,10,10,20,20,2,18.0,621,3,3.5333333333333337,0,0,1,0,0
Rotating,Jerk_Primitive,29,10,10,20,20,2,29.200000000000003,994,2,8.0,1,0,0,0,0
Rotating,Jerk_Primitive,30,10,10,20,20,2,30.0,990,3,7.966666666666668,1,0,0,0,0
Rotating,Jerk_Primitive,31,10,10,20,20,2,29.3,968,7,7.971428571428571,1,0,0,0,0
Rotating,Jerk_Primitive,32,10,10,20,20,2,29.200000000000003,981,5,8.860000000000001,1,0,0,0,0
Rotating,Jerk_Primitive,33,10,10,20,20,2,29.3,954,4,6.2,1,0,0,0,0
Rotating,Jerk_Primitive,34,10,10,20,20,2,22.8,765,5,7.68,0,0,1,0,0
Rotating,Jerk_Primitive,35,10,10,20,20,2,29.3,945,5,5.76,1,0,0,0,0
Rotating,Jerk_Primitive,36,10,10,20,20,2,0.9,78,1,0.8,0,0,0,0,1
Rotating,Jerk_Primitive,37,10,10,20,20,2,1.1,78,1,1.1,0,0,1,0,0
Rotating,Jerk_Primitive,38,10,10,20,20,2,0.2,33,1,0.2,0,0,1,0,0
Rotating,Jerk_Primitive,39,10,10,20,20,2,3.2,137,1,0.4,0,0,1,0,0
Rotating,Jerk_Primitive,40,10,10,20,20,2,13.6,491,3,3.7,0,0,1,0,0
Rotating,Jerk_Primitive,41,10,10,20,20,2,30.4,1009,7,8.5,1,0,0,0,0
Rotating,Jerk_Primitive,42,10,10,20,20,2,29.200000000000003,996,3,5.800000000000001,1,0,0,0,0
Rotating,Jerk_Primitive,43,10,10,20,20,2,29.200000000000003,1001,6,5.816666666666666,1,0,0,0,0
Rotating,Jerk_Primitive,44,10,10,20,20,2,27.1,862,3,5.000000000000001,0,0,1,0,0
