Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Primitive,90,10,10,20,20,5,38.5,704,2,7.0,1,0,0,0,0
LookAhead,Primitive,91,10,10,20,20,5,36.8,751,4,7.175,1,0,0,0,0
LookAhead,Primitive,92,10,10,20,20,5,37.1,690,2,12.400000000000002,1,0,0,0,0
LookAhead,Primitive,93,10,10,20,20,5,40.2,761,4,7.025,0,0,1,0,0
LookAhead,Primitive,94,10,10,20,20,5,5.9,143,1,3.6,0,0,1,0,0
LookAhead,Primitive,95,10,10,20,20,5,19.9,401,3,6.033333333333334,0,0,1,0,0
LookAhead,Primitive,96,10,10,20,20,5,38.6,745,6,7.066666666666667,1,0,0,0,0
LookAhead,Primitive,97,10,10,20,20,5,37.1,741,5,8.540000000000001,1,0,0,0,0
LookAhead,Primitive,98,10,10,20,20,5,44.3,759,3,8.533333333333333,1,0,0,0,0
LookAhead,Primitive,99,10,10,20,20,5,38.900000000000006,721,1,8.3,1,0,0,0,0
LookAhead,Primitive,100,10,10,20,20,5,21.200000000000003,406,2,5.050000000000001,0,0,0,0,1
LookAhead,Primitive,101,10,10,20,20,5,3.6,92,1,1.0,0,0,1,0,0
LookAhead,Primitive,102,10,10,20,20,5,38.3,784,6,5.966666666666668,1,0,0,0,0
LookAhead,Primitive,103,10,10,20,20,5,41.0,794,3,7.800000000000001,1,0,0,0,0
LookAhead,Primitive,104,10,10,20,20,5,41.0,805,7,7.471428571428571,1,0,0,0,0
LookAhead,Primitive,105,10,10,20,20,5,37.9,738,2,10.8,1,0,0,0,0
LookAhead,Primitive,106,10,10,20,20,5,39.5,744,5,9.9,1,0,0,0,0
LookAhead,Primitive,107,10,10,20,20,5,36.7,709,3,8.766666666666667,1,0,0,0,0
LookAhead,Primitive,108,10,10,20,20,5,36.6,680,3,10.033333333333331,1,0,0,0,0
LookAhead,Primitive,109,10,10,20,20,5,40.3,694,5,6.02,1,0,0,0,0
LookAhead,Primitive,110,10,10,20,20,5,10.2,224,1,3.0,0,0,0,0,1
LookAhead,Primitive,111,10,10,20,20,5,24.0,483,2,5.2,0,0,1,0,0
LookAhead,Primitive,112,10,10,20,20,5,38.6,691,2,4.9,1,0,0,0,0
