Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Jerk_Primitive,30,10,10,20,20,5,29.6,712,3,7.466666666666668,1,0,0,0,0
LookAhead,Jerk_Primitive,31,10,10,20,20,5,29.3,672,2,8.8,1,0,0,0,0
LookAhead,Jerk_Primitive,32,10,10,20,20,5,29.200000000000003,693,2,12.3,1,0,0,0,0
LookAhead,Jerk_Primitive,33,10,10,20,20,5,29.8,683,3,7.933333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,34,10,10,20,20,5,29.8,703,5,8.379999999999999,1,0,0,0,0
LookAhead,Jerk_Primitive,35,10,10,20,20,5,29.3,669,3,8.666666666666668,1,0,0,0,0
LookAhead,Jerk_Primitive,36,10,10,20,20,5,0.9,66,1,0.6000000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,37,10,10,20,20,5,1.1,64,1,1.1,0,0,1,0,0
LookAhead,Jerk_Primitive,38,10,10,20,20,5,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Jerk_Primitive,39,10,10,20,20,5,3.1,105,2,2.1500000000000004,0,0,0,0,1
LookAhead,Jerk_Primitive,40,10,10,20,20,5,13.9,359,3,5.2,0,0,0,0,1
LookAhead,Jerk_Primitive,41,10,10,20,20,5,30.4,708,6,7.366666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,42,10,10,20,20,5,29.200000000000003,708,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,43,10,10,20,20,5,26.700000000000003,671,2,5.2,0,0,0,0,1
LookAhead,Jerk_Primitive,44,10,10,20,20,5,29.8,706,3,6.566666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,45,10,10,20,20,5,29.200000000000003,708,3,8.0,1,0,0,0,0
LookAhead,Jerk_Primitive,46,10,10,20,20,5,29.5,698,2,7.2,1,0,0,0,0
LookAhead,Jerk_Primitive,47,10,10,20,20,5,30.6,704,5,5.540000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,48,10,10,20,20,5,14.0,356,5,7.840000000000001,0,0,0,0,1
LookAhead,Jerk_Primitive,49,10,10,20,20,5,30.200000000000003,731,2,5.6000000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,50,10,10,20,20,5,29.3,680,1,7.6,1,0,0,0,0
LookAhead,Jerk_Primitive,51,10,10,20,20,5,30.200000000000003,712,5,2.58,1,0,0,0,0
LookAhead,Jerk_Primitive,52,10,10,20,20,5,11.9,336,4,4.025,0,0,1,0,0
LookAhead,Jerk_Primitive,53,10,10,20,20,5,16.5,438,3,4.833333333333333,0,0,1,0,0
LookAhead,Jerk_Primitive,54,10,10,20,20,5,31.200000000000003,767,6,9.55,1,0,0,0,0
LookAhead,Jerk_Primitive,55,10,10,20,20,5,27.8,654,2,3.5000000000000004,0,0,1,0,1
LookAhead,Jerk_Primitive,56,10,10,20,20,5,29.200000000000003,716,2,9.75,1,0,0,0,0
LookAhead,Jerk_Primitive,57,10,10,20,20,5,1.6,79,0,,0,0,1,0,0
LookAhead,Jerk_Primitive,58,10,10,20,20,5,29.3,700,4,7.675000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,59,10,10,20,20,5,15.3,385,3,6.5,0,0,0,0,1
LookAhead,Jerk_Primitive,30,10,10,20,40,5,15.1,735,3,5.966666666666666,1,0,0,0,0
LookAhead,Jerk_Primitive,31,10,10,20,40,5,14.8,700,2,5.7,1,0,0,0,0
LookAhead,Jerk_Primitive,32,10,10,20,40,5,14.7,696,1,3.8,1,0,0,0,0
LookAhead,Jerk_Primitive,33,10,10,20,40,5,14.7,672,2,3.65,1,0,0,0,0
LookAhead,Jerk_Primitive,34,10,10,20,40,5,15.1,753,4,7.25,1,0,0,0,0
LookAhead,Jerk_Primitive,35,10,10,20,40,5,1.3,91,1,1.3,0,0,1,0,0
LookAhead,Jerk_Primitive,36,10,10,20,40,5,14.7,688,2,3.8,1,0,0,0,0
LookAhead,Jerk_Primitive,37,10,10,20,40,5,14.7,645,3,4.433333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,38,10,10,20,40,5,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Jerk_Primitive,39,10,10,20,40,5,9.9,432,3,6.0,0,0,1,0,0
LookAhead,Jerk_Primitive,40,10,10,20,40,5,14.7,687,4,5.15,1,0,0,0,0
LookAhead,Jerk_Primitive,41,10,10,20,40,5,14.7,689,3,4.366666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,42,10,10,20,40,5,14.7,703,1,7.7,1,0,0,0,0
LookAhead,Jerk_Primitive,43,10,10,20,40,5,14.7,690,2,8.4,1,0,0,0,0
LookAhead,Jerk_Primitive,44,10,10,20,40,5,11.9,567,1,1.0,0,0,1,0,0
LookAhead,Jerk_Primitive,45,10,10,20,40,5,14.7,704,3,6.2,1,0,0,0,0
LookAhead,Jerk_Primitive,46,10,10,20,40,5,14.9,720,3,6.233333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,47,10,10,20,40,5,14.9,695,2,7.1,1,0,0,0,0
LookAhead,Jerk_Primitive,48,10,10,20,40,5,5.9,285,4,3.5500000000000003,0,0,1,0,0
LookAhead,Jerk_Primitive,49,10,10,20,40,5,14.7,690,3,7.9333333333333345,1,0,0,0,0
LookAhead,Jerk_Primitive,50,10,10,20,40,5,14.7,675,4,5.35,1,0,0,0,0
LookAhead,Jerk_Primitive,51,10,10,20,40,5,1.0,85,1,1.0,0,0,1,0,0
LookAhead,Jerk_Primitive,52,10,10,20,40,5,13.6,663,3,4.9,0,1,0,0,0
LookAhead,Jerk_Primitive,53,10,10,20,40,5,14.8,697,3,4.566666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,54,10,10,20,40,5,14.7,687,3,4.7,1,0,0,0,0
LookAhead,Jerk_Primitive,55,10,10,20,40,5,14.9,685,3,3.4000000000000004,1,0,0,0,0
LookAhead,Jerk_Primitive,56,10,10,20,40,5,14.7,708,3,7.0,1,0,0,0,0
LookAhead,Jerk_Primitive,57,10,10,20,40,5,15.6,734,4,5.6000000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,58,10,10,20,40,5,14.8,700,4,3.95,1,0,0,0,0
LookAhead,Jerk_Primitive,59,10,10,20,40,5,14.8,728,4,6.025,1,0,0,0,0
LookAhead,Jerk_Primitive,30,10,10,40,20,5,9.9,282,1,2.2,0,0,1,0,0
LookAhead,Jerk_Primitive,31,10,10,40,20,5,29.200000000000003,722,5,5.0200000000000005,0,0,1,0,0
LookAhead,Jerk_Primitive,32,10,10,40,20,5,11.5,305,1,2.1,0,0,1,0,0
LookAhead,Jerk_Primitive,33,10,10,40,20,5,29.3,678,5,5.74,1,0,0,0,0
LookAhead,Jerk_Primitive,34,10,10,40,20,5,29.9,755,6,7.083333333333335,1,0,0,0,0
LookAhead,Jerk_Primitive,35,10,10,40,20,5,24.4,593,3,5.733333333333334,0,0,1,0,0
LookAhead,Jerk_Primitive,36,10,10,40,20,5,0.6000000000000001,55,1,0.4,0,0,1,0,0
LookAhead,Jerk_Primitive,37,10,10,40,20,5,0.6000000000000001,56,1,0.6000000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,38,10,10,40,20,5,0.1,24,1,0.1,0,0,1,0,0
LookAhead,Jerk_Primitive,39,10,10,40,20,5,2.1,90,1,1.9,0,0,1,0,0
LookAhead,Jerk_Primitive,40,10,10,40,20,5,29.6,708,4,5.4750000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,41,10,10,40,20,5,29.0,698,4,6.25,0,0,1,0,0
LookAhead,Jerk_Primitive,42,10,10,40,20,5,19.5,498,5,4.48,0,0,1,0,0
LookAhead,Jerk_Primitive,43,10,10,40,20,5,4.3,147,0,,0,0,1,0,0
LookAhead,Jerk_Primitive,44,10,10,40,20,5,25.8,605,3,3.5666666666666664,0,0,1,0,0
LookAhead,Jerk_Primitive,45,10,10,40,20,5,29.200000000000003,710,3,6.133333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,46,10,10,40,20,5,29.3,694,3,3.766666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,47,10,10,40,20,5,19.9,467,3,3.233333333333334,0,0,1,0,0
LookAhead,Jerk_Primitive,48,10,10,40,20,5,27.0,688,4,4.425,0,0,1,0,0
LookAhead,Jerk_Primitive,49,10,10,40,20,5,29.6,706,4,5.4750000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,50,10,10,40,20,5,26.5,632,4,6.325,0,0,1,0,0
LookAhead,Jerk_Primitive,51,10,10,40,20,5,3.5,121,2,2.45,0,0,1,0,0
LookAhead,Jerk_Primitive,52,10,10,40,20,5,8.1,229,2,2.2,0,0,1,0,0
LookAhead,Jerk_Primitive,53,10,10,40,20,5,31.0,726,5,6.26,1,0,0,0,0
LookAhead,Jerk_Primitive,54,10,10,40,20,5,10.3,282,1,2.1,0,0,0,0,1
LookAhead,Jerk_Primitive,55,10,10,40,20,5,29.5,704,2,4.7,1,0,0,0,0
LookAhead,Jerk_Primitive,56,10,10,40,20,5,29.200000000000003,716,3,7.333333333333333,1,0,0,0,0
