Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Jerk_Primitive,90,10,10,20,20,5,16.400000000000002,470,2,4.95,0,0,1,0,0
LookAhead,Jerk_Primitive,91,10,10,20,20,5,29.700000000000003,711,1,8.8,1,0,0,0,0
LookAhead,Jerk_Primitive,92,10,10,20,20,5,31.700000000000003,779,4,7.825,1,0,0,0,0
LookAhead,Jerk_Primitive,93,10,10,20,20,5,29.200000000000003,710,4,6.950000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,94,10,10,20,20,5,5.5,171,0,,0,0,1,0,0
LookAhead,Jerk_Primitive,95,10,10,20,20,5,10.4,292,1,2.5,0,0,0,0,1
LookAhead,Jerk_Primitive,96,10,10,20,20,5,29.6,687,5,9.34,1,0,0,0,0
LookAhead,Jerk_Primitive,97,10,10,20,20,5,29.3,700,6,7.25,1,0,0,0,0
LookAhead,Jerk_Primitive,98,10,10,20,20,5,30.3,703,2,6.4,1,0,0,0,0
LookAhead,Jerk_Primitive,99,10,10,20,20,5,29.3,673,2,6.3500000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,100,10,10,20,20,5,27.4,652,3,6.533333333333334,0,0,0,0,1
LookAhead,Jerk_Primitive,101,10,10,20,20,5,30.200000000000003,704,3,5.900000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,102,10,10,20,20,5,29.200000000000003,717,4,7.425,1,0,0,0,0
LookAhead,Jerk_Primitive,103,10,10,20,20,5,29.3,731,1,4.3,1,0,0,0,0
LookAhead,Jerk_Primitive,104,10,10,20,20,5,2.5,119,1,2.5,0,0,0,0,1
LookAhead,Jerk_Primitive,105,10,10,20,20,5,29.3,692,1,12.4,1,0,0,0,0
LookAhead,Jerk_Primitive,106,10,10,20,20,5,29.4,724,7,7.357142857142857,1,0,0,0,0
LookAhead,Jerk_Primitive,107,10,10,20,20,5,30.4,696,4,7.25,1,0,0,0,0
LookAhead,Jerk_Primitive,108,10,10,20,20,5,10.7,300,1,6.2,0,0,1,0,0
LookAhead,Jerk_Primitive,109,10,10,20,20,5,29.3,701,3,7.566666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,110,10,10,20,20,5,29.700000000000003,674,4,6.650000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,111,10,10,20,20,5,29.200000000000003,711,2,6.75,1,0,0,0,0
LookAhead,Jerk_Primitive,112,10,10,20,20,5,33.0,793,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,113,10,10,20,20,5,28.200000000000003,625,2,2.8000000000000003,0,0,1,0,0
LookAhead,Jerk_Primitive,114,10,10,20,20,5,4.5,140,2,3.6,0,0,0,0,1
LookAhead,Jerk_Primitive,115,10,10,20,20,5,13.2,351,1,2.6,0,0,0,0,1
LookAhead,Jerk_Primitive,116,10,10,20,20,5,29.200000000000003,712,3,6.633333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,117,10,10,20,20,5,30.1,764,4,6.65,1,0,0,0,0
LookAhead,Jerk_Primitive,118,10,10,20,20,5,25.0,638,3,7.866666666666667,0,0,1,0,0
LookAhead,Jerk_Primitive,119,10,10,20,20,5,11.6,298,1,3.2,0,0,0,0,1
LookAhead,Jerk_Primitive,120,10,10,20,20,5,29.3,716,3,12.0,1,0,0,0,0
