Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Primitive,0,10,10,20,20,5,39.7,712,5,8.32,1,0,0,0,0
LookAhead,Primitive,1,10,10,20,20,5,39.6,736,5,6.959999999999999,1,0,0,0,0
LookAhead,Primitive,2,10,10,20,20,5,35.5,687,2,5.8500000000000005,1,0,0,0,0
LookAhead,Primitive,3,10,10,20,20,5,35.9,721,2,8.450000000000001,1,0,0,0,0
LookAhead,Primitive,4,10,10,20,20,5,38.3,753,3,7.433333333333334,1,0,0,0,0
LookAhead,Primitive,5,10,10,20,20,5,31.8,597,3,7.0,0,0,0,0,1
LookAhead,Primitive,6,10,10,20,20,5,37.5,694,5,5.800000000000001,1,0,0,0,0
LookAhead,Primitive,7,10,10,20,20,5,42.400000000000006,779,2,8.25,1,0,0,0,0
LookAhead,Primitive,8,10,10,20,20,5,41.6,758,6,3.533333333333333,1,0,0,0,0
LookAhead,Primitive,9,10,10,20,20,5,37.0,744,2,4.6000000000000005,1,0,0,0,0
LookAhead,Primitive,10,10,10,20,20,5,17.2,339,3,4.633333333333333,0,0,0,0,1
LookAhead,Primitive,11,10,10,20,20,5,15.8,338,4,7.675000000000001,0,0,1,0,0
LookAhead,Primitive,12,10,10,20,20,5,32.800000000000004,671,4,7.750000000000001,0,0,1,0,0
LookAhead,Primitive,13,10,10,20,20,5,38.1,737,2,7.2,1,0,0,0,0
LookAhead,Primitive,14,10,10,20,20,5,9.2,216,1,9.2,0,0,1,0,0
LookAhead,Primitive,15,10,10,20,20,5,37.1,696,1,7.4,1,0,0,0,0
LookAhead,Primitive,16,10,10,20,20,5,9.8,220,1,6.800000000000001,0,0,1,0,0
LookAhead,Primitive,17,10,10,20,20,5,37.1,704,0,,1,0,0,0,0
LookAhead,Primitive,18,10,10,20,20,5,26.4,520,6,5.833333333333333,0,0,0,0,1
LookAhead,Primitive,19,10,10,20,20,5,39.0,728,4,7.725,1,0,0,0,0
LookAhead,Primitive,20,10,10,20,20,5,38.3,694,2,5.5,1,0,0,0,0
LookAhead,Primitive,21,10,10,20,20,5,23.0,449,3,3.9333333333333336,0,0,0,0,1
LookAhead,Primitive,22,10,10,20,20,5,13.6,272,2,3.3500000000000005,0,0,0,0,1
LookAhead,Primitive,23,10,10,20,20,5,17.5,358,2,2.1,0,0,0,0,1
LookAhead,Primitive,24,10,10,20,20,5,33.5,666,3,7.033333333333334,0,0,1,0,0
LookAhead,Primitive,25,10,10,20,20,5,40.2,827,5,7.52,1,0,0,0,0
LookAhead,Primitive,26,10,10,20,20,5,35.5,757,2,10.05,1,0,0,0,0
LookAhead,Primitive,27,10,10,20,20,5,40.0,760,8,7.5,1,0,0,0,0
LookAhead,Primitive,28,10,10,20,20,5,38.1,742,7,7.7857142857142865,1,0,0,0,0
LookAhead,Primitive,29,10,10,20,20,5,35.5,735,1,8.6,1,0,0,0,0
LookAhead,Primitive,0,10,10,20,40,5,23.6,759,2,3.850000000000001,1,0,0,0,0
LookAhead,Primitive,1,10,10,20,40,5,22.3,742,4,6.700000000000001,1,0,0,0,0
LookAhead,Primitive,2,10,10,20,40,5,21.5,668,2,5.65,1,0,0,0,0
LookAhead,Primitive,3,10,10,20,40,5,24.700000000000003,820,4,7.5,1,0,0,0,0
LookAhead,Primitive,4,10,10,20,40,5,21.5,713,4,5.775,1,0,0,0,0
LookAhead,Primitive,5,10,10,20,40,5,21.5,720,0,,1,0,0,0,0
LookAhead,Primitive,6,10,10,20,40,5,21.5,712,2,4.050000000000001,1,0,0,0,0
LookAhead,Primitive,7,10,10,20,40,5,1.8,83,1,1.8,0,0,0,0,1
LookAhead,Primitive,8,10,10,20,40,5,28.3,770,4,2.45,1,0,0,0,0
LookAhead,Primitive,9,10,10,20,40,5,20.4,709,2,6.15,1,0,0,0,0
LookAhead,Primitive,10,10,10,20,40,5,27.6,877,4,4.025,0,0,1,0,0
LookAhead,Primitive,11,10,10,20,40,5,26.4,846,3,8.233333333333334,1,0,0,0,0
LookAhead,Primitive,12,10,10,20,40,5,4.0,135,2,3.05,0,0,0,0,1
LookAhead,Primitive,13,10,10,20,40,5,26.5,744,5,8.7,1,0,0,0,0
LookAhead,Primitive,14,10,10,20,40,5,16.400000000000002,457,4,8.25,0,0,1,0,0
LookAhead,Primitive,15,10,10,20,40,5,21.5,689,1,2.3000000000000003,1,0,0,0,0
LookAhead,Primitive,16,10,10,20,40,5,24.9,736,5,7.040000000000001,1,0,0,0,0
LookAhead,Primitive,17,10,10,20,40,5,21.700000000000003,750,0,,1,0,0,0,0
LookAhead,Primitive,18,10,10,20,40,5,18.6,690,6,5.533333333333332,0,0,1,0,0
LookAhead,Primitive,19,10,10,20,40,5,22.3,699,1,9.1,1,0,0,0,0
LookAhead,Primitive,20,10,10,20,40,5,12.5,441,2,3.75,0,0,1,0,0
LookAhead,Primitive,21,10,10,20,40,5,24.8,733,1,7.4,1,0,0,0,0
LookAhead,Primitive,22,10,10,20,40,5,10.9,395,2,3.3500000000000005,0,0,0,0,1
LookAhead,Primitive,23,10,10,20,40,5,24.3,757,2,6.6,1,0,0,0,0
LookAhead,Primitive,24,10,10,20,40,5,24.200000000000003,814,4,7.25,1,0,0,0,0
LookAhead,Primitive,25,10,10,20,40,5,20.700000000000003,722,5,5.84,1,0,0,0,0
LookAhead,Primitive,26,10,10,20,40,5,23.700000000000003,755,4,6.025,1,0,0,0,0
LookAhead,Primitive,27,10,10,20,40,5,21.4,746,7,5.9,0,0,1,0,0
LookAhead,Primitive,28,10,10,20,40,5,22.6,771,3,5.833333333333333,0,0,1,0,0
LookAhead,Primitive,29,10,10,20,40,5,29.3,785,3,9.833333333333334,1,0,0,0,0
LookAhead,Primitive,0,10,10,40,20,5,11.6,244,1,1.6,0,0,0,0,1
LookAhead,Primitive,1,10,10,40,20,5,11.0,227,2,3.4000000000000004,0,0,0,0,1
LookAhead,Primitive,2,10,10,40,20,5,6.2,145,1,1.3,0,0,0,0,1
