Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Jerk_Primitive,60,10,10,20,20,5,19.0,454,5,6.34,0,0,0,0,1
LookAhead,Jerk_Primitive,61,10,10,20,20,5,30.1,747,5,6.28,1,0,0,0,0
LookAhead,Jerk_Primitive,62,10,10,20,20,5,29.8,755,1,8.9,1,0,0,0,0
LookAhead,Jerk_Primitive,63,10,10,20,20,5,7.1000000000000005,208,2,3.7,0,0,0,0,1
LookAhead,Jerk_Primitive,64,10,10,20,20,5,29.5,696,6,8.366666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,65,10,10,20,20,5,7.6,221,1,2.3000000000000003,0,0,1,0,0
LookAhead,Jerk_Primitive,66,10,10,20,20,5,29.3,714,3,8.233333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,67,10,10,20,20,5,29.4,711,2,4.7,1,0,0,0,0
LookAhead,Jerk_Primitive,68,10,10,20,20,5,29.3,687,3,6.066666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,69,10,10,20,20,5,29.3,686,3,6.766666666666668,1,0,0,0,0
LookAhead,Jerk_Primitive,70,10,10,20,20,5,29.200000000000003,698,2,7.200000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,71,10,10,20,20,5,26.5,662,2,6.1000000000000005,0,0,0,0,1
LookAhead,Jerk_Primitive,72,10,10,20,20,5,29.3,672,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,73,10,10,20,20,5,29.200000000000003,703,2,7.85,1,0,0,0,0
LookAhead,Jerk_Primitive,74,10,10,20,20,5,29.200000000000003,711,1,8.0,1,0,0,0,0
LookAhead,Jerk_Primitive,75,10,10,20,20,5,29.700000000000003,705,6,9.333333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,76,10,10,20,20,5,29.5,722,3,7.5,1,0,0,0,0
LookAhead,Jerk_Primitive,77,10,10,20,20,5,29.3,655,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,78,10,10,20,20,5,29.6,709,1,4.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,79,10,10,20,20,5,29.6,705,2,5.75,1,0,0,0,0
LookAhead,Jerk_Primitive,80,10,10,20,20,5,26.700000000000003,670,3,3.866666666666667,0,0,0,0,1
LookAhead,Jerk_Primitive,81,10,10,20,20,5,29.700000000000003,706,3,6.066666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,82,10,10,20,20,5,4.7,161,1,4.7,0,0,1,0,0
LookAhead,Jerk_Primitive,83,10,10,20,20,5,29.6,716,5,5.640000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,84,10,10,20,20,5,1.6,71,1,1.6,0,0,0,0,1
LookAhead,Jerk_Primitive,85,10,10,20,20,5,3.9,124,1,3.4000000000000004,0,0,1,0,1
LookAhead,Jerk_Primitive,86,10,10,20,20,5,22.5,503,4,6.575,0,0,0,0,1
LookAhead,Jerk_Primitive,87,10,10,20,20,5,29.200000000000003,717,3,5.133333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,88,10,10,20,20,5,29.3,678,3,6.599999999999999,1,0,0,0,0
LookAhead,Jerk_Primitive,89,10,10,20,20,5,29.9,686,4,6.125000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,60,10,10,20,40,5,1.9,117,3,1.9,0,0,1,0,0
LookAhead,Jerk_Primitive,61,10,10,20,40,5,15.2,737,2,4.3,1,0,0,0,0
LookAhead,Jerk_Primitive,62,10,10,20,40,5,14.8,736,3,3.633333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,63,10,10,20,40,5,14.7,703,5,4.02,1,0,0,0,0
LookAhead,Jerk_Primitive,64,10,10,20,40,5,14.9,725,6,5.5,1,0,0,0,0
LookAhead,Jerk_Primitive,65,10,10,20,40,5,16.2,722,3,5.4,0,0,1,0,0
LookAhead,Jerk_Primitive,66,10,10,20,40,5,14.7,719,2,6.550000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,67,10,10,20,40,5,14.7,701,1,5.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,68,10,10,20,40,5,14.7,686,4,3.5500000000000007,1,0,0,0,0
LookAhead,Jerk_Primitive,69,10,10,20,40,5,15.4,687,5,4.58,1,0,0,0,0
LookAhead,Jerk_Primitive,70,10,10,20,40,5,14.7,695,2,5.85,1,0,0,0,0
LookAhead,Jerk_Primitive,71,10,10,20,40,5,14.8,677,2,6.550000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,72,10,10,20,40,5,15.7,679,3,5.6000000000000005,0,0,1,0,0
LookAhead,Jerk_Primitive,73,10,10,20,40,5,14.7,697,4,5.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,74,10,10,20,40,5,14.7,699,4,5.775,1,0,0,0,0
LookAhead,Jerk_Primitive,75,10,10,20,40,5,14.7,709,5,6.1000000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,76,10,10,20,40,5,14.8,689,5,5.2,1,0,0,0,0
LookAhead,Jerk_Primitive,77,10,10,20,40,5,14.9,652,2,5.550000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,78,10,10,20,40,5,14.7,692,3,3.766666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,79,10,10,20,40,5,14.9,703,2,7.1000000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,80,10,10,20,40,5,14.8,731,2,4.550000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,81,10,10,20,40,5,14.7,661,3,4.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,82,10,10,20,40,5,14.7,686,1,7.0,1,0,0,0,0
LookAhead,Jerk_Primitive,83,10,10,20,40,5,14.8,706,5,6.02,1,0,0,0,0
