Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Primitive,0,10,10,20,60,5,11.8,714,0,,1,0,0,0,0
LookAhead,Primitive,1,10,10,20,60,5,5.6000000000000005,329,2,2.2,0,0,1,0,0
LookAhead,Primitive,2,10,10,20,60,5,15.8,738,2,7.25,1,0,0,0,0
LookAhead,Primitive,3,10,10,20,60,5,6.9,422,1,1.2000000000000002,0,0,1,0,0
LookAhead,Primitive,4,10,10,20,60,5,13.0,740,6,3.9666666666666655,1,0,0,0,0
LookAhead,Primitive,5,10,10,20,60,5,12.7,736,2,5.75,1,0,0,0,0
LookAhead,Primitive,6,10,10,20,60,5,12.7,707,2,4.45,1,0,0,0,0
LookAhead,Primitive,7,10,10,20,60,5,1.5,75,1,1.5,0,0,1,0,0
LookAhead,Primitive,8,10,10,20,60,5,12.6,715,2,4.300000000000001,1,0,0,0,0
LookAhead,Primitive,9,10,10,20,60,5,12.6,704,4,4.075,1,0,0,0,0
LookAhead,Primitive,10,10,10,20,60,5,14.9,756,4,5.45,1,0,0,0,0
LookAhead,Primitive,11,10,10,20,60,5,4.3,210,3,3.266666666666667,0,0,1,0,0
LookAhead,Primitive,12,10,10,20,60,5,13.9,749,4,5.4,1,0,0,0,0
LookAhead,Primitive,13,10,10,20,60,5,13.5,721,3,5.433333333333334,1,0,0,0,0
LookAhead,Primitive,14,10,10,20,60,5,9.4,488,2,5.050000000000001,0,0,1,0,1
LookAhead,Primitive,15,10,10,20,60,5,12.2,654,2,3.75,1,0,0,0,0
LookAhead,Primitive,16,10,10,20,60,5,12.4,704,6,4.500000000000001,1,0,0,0,0
LookAhead,Primitive,17,10,10,20,60,5,10.9,635,3,2.333333333333333,0,0,1,0,0
LookAhead,Primitive,18,10,10,20,60,5,13.2,696,5,4.760000000000001,1,0,0,0,0
LookAhead,Primitive,19,10,10,20,60,5,12.1,687,3,6.266666666666667,1,0,0,0,0
LookAhead,Primitive,20,10,10,20,60,5,11.7,680,3,6.2,1,0,0,0,0
LookAhead,Primitive,21,10,10,20,60,5,12.7,688,0,,1,0,0,0,0
LookAhead,Primitive,22,10,10,20,60,5,11.2,556,5,2.9,0,0,1,0,0
LookAhead,Primitive,23,10,10,20,60,5,11.3,507,2,4.25,0,0,1,0,0
LookAhead,Primitive,24,10,10,20,60,5,3.7,208,3,1.5333333333333332,0,0,1,0,0
LookAhead,Primitive,25,10,10,20,60,5,11.9,691,4,4.625,1,0,0,0,0
LookAhead,Primitive,26,10,10,20,60,5,2.2,114,1,2.2,0,0,1,0,0
LookAhead,Primitive,27,10,10,20,60,5,2.9000000000000004,145,1,1.3,0,0,1,0,0
LookAhead,Primitive,28,10,10,20,60,5,12.9,692,2,5.0,1,0,0,0,0
LookAhead,Primitive,29,10,10,20,60,5,11.2,702,1,7.2,1,0,0,0,0
LookAhead,Primitive,30,10,10,20,60,5,13.1,725,3,5.366666666666667,1,0,0,0,0
LookAhead,Primitive,31,10,10,20,60,5,3.2,161,1,1.4,0,0,1,0,0
LookAhead,Primitive,32,10,10,20,60,5,11.7,693,0,,1,0,0,0,0
LookAhead,Primitive,33,10,10,20,60,5,11.6,689,2,2.95,1,0,0,0,0
LookAhead,Primitive,34,10,10,20,60,5,13.6,757,3,6.633333333333334,1,0,0,0,0
LookAhead,Primitive,35,10,10,20,60,5,2.0,99,1,2.0,0,0,1,0,0
LookAhead,Primitive,36,10,10,20,60,5,0.7000000000000001,66,1,0.4,0,0,1,0,0
LookAhead,Primitive,37,10,10,20,60,5,16.2,679,4,5.050000000000001,1,0,0,0,0
LookAhead,Primitive,38,10,10,20,60,5,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Primitive,39,10,10,20,60,5,14.2,755,6,4.033333333333333,0,0,1,0,0
LookAhead,Primitive,40,10,10,20,60,5,12.5,692,3,5.533333333333334,1,0,0,0,0
LookAhead,Primitive,41,10,10,20,60,5,14.1,720,3,5.066666666666667,1,0,0,0,0
LookAhead,Primitive,42,10,10,20,60,5,12.2,690,1,6.300000000000001,1,0,0,0,0
LookAhead,Primitive,43,10,10,20,60,5,6.800000000000001,411,2,1.75,0,0,1,0,0
LookAhead,Primitive,44,10,10,20,60,5,18.0,804,3,5.833333333333333,1,0,0,0,0
LookAhead,Primitive,45,10,10,20,60,5,7.300000000000001,438,2,2.25,0,0,1,0,0
LookAhead,Primitive,46,10,10,20,60,5,11.8,678,4,4.75,1,0,0,0,0
LookAhead,Primitive,47,10,10,20,60,5,13.3,761,3,5.733333333333334,1,0,0,0,0
LookAhead,Primitive,48,10,10,20,60,5,16.8,870,5,5.780000000000001,1,0,0,0,0
LookAhead,Primitive,49,10,10,20,60,5,12.6,723,3,7.133333333333333,1,0,0,0,0
LookAhead,Primitive,50,10,10,20,60,5,12.9,711,5,4.880000000000001,1,0,0,0,0
LookAhead,Primitive,51,10,10,20,60,5,1.2000000000000002,60,1,1.2000000000000002,0,0,1,0,0
LookAhead,Primitive,52,10,10,20,60,5,6.6000000000000005,398,2,3.3000000000000003,0,0,1,0,0
LookAhead,Primitive,53,10,10,20,60,5,9.0,507,2,3.3500000000000005,0,0,1,0,0
LookAhead,Primitive,54,10,10,20,60,5,12.0,669,3,4.2,0,0,1,0,0
LookAhead,Primitive,55,10,10,20,60,5,12.4,680,4,3.9,1,0,0,0,0
LookAhead,Primitive,56,10,10,20,60,5,7.1000000000000005,401,3,2.8000000000000003,0,0,1,0,0
LookAhead,Primitive,57,10,10,20,60,5,16.6,833,5,6.04,1,0,0,0,0
LookAhead,Primitive,58,10,10,20,60,5,9.7,557,3,2.0,0,0,1,0,0
LookAhead,Primitive,59,10,10,20,60,5,16.0,862,3,7.2,1,0,0,0,0
LookAhead,Primitive,0,10,10,40,60,5,8.6,508,1,1.5,0,0,1,0,0
LookAhead,Primitive,1,10,10,40,60,5,13.1,723,3,4.933333333333335,1,0,0,0,0
LookAhead,Primitive,2,10,10,40,60,5,14.7,746,3,3.5333333333333337,1,0,0,0,0
LookAhead,Primitive,3,10,10,40,60,5,13.4,776,5,4.720000000000001,1,0,0,0,0
LookAhead,Primitive,4,10,10,40,60,5,4.3,243,1,1.1,0,0,1,0,0
LookAhead,Primitive,5,10,10,40,60,5,11.7,712,1,4.1000000000000005,1,0,0,0,0
LookAhead,Primitive,6,10,10,40,60,5,12.7,708,2,3.05,1,0,0,0,0
LookAhead,Primitive,7,10,10,40,60,5,15.6,753,4,5.25,1,0,0,0,0
LookAhead,Primitive,8,10,10,40,60,5,16.5,802,2,5.3500000000000005,1,0,0,0,0
LookAhead,Primitive,9,10,10,40,60,5,13.5,718,4,4.65,1,0,0,0,0
LookAhead,Primitive,10,10,10,40,60,5,11.8,650,1,4.6000000000000005,1,0,0,0,0
LookAhead,Primitive,11,10,10,40,60,5,2.7,147,4,1.975,0,0,1,0,0
LookAhead,Primitive,12,10,10,40,60,5,2.5,123,2,1.85,0,0,1,0,0
LookAhead,Primitive,13,10,10,40,60,5,11.7,693,2,6.1,1,0,0,0,0
LookAhead,Primitive,14,10,10,40,60,5,5.4,311,2,3.4000000000000004,0,0,1,0,0
LookAhead,Primitive,15,10,10,40,60,5,12.2,657,0,,1,0,0,0,0
LookAhead,Primitive,16,10,10,40,60,5,9.9,597,4,3.85,0,0,1,0,0
LookAhead,Primitive,17,10,10,40,60,5,12.9,705,1,5.300000000000001,1,0,0,0,0
LookAhead,Primitive,18,10,10,40,60,5,14.3,752,3,4.733333333333333,1,0,0,0,0
LookAhead,Primitive,19,10,10,40,60,5,12.1,693,1,5.6000000000000005,1,0,0,0,0
LookAhead,Primitive,20,10,10,40,60,5,5.9,345,2,0.65,0,0,1,0,0
LookAhead,Primitive,21,10,10,40,60,5,13.6,697,3,5.7,1,0,0,0,0
LookAhead,Primitive,22,10,10,40,60,5,12.0,671,2,2.5500000000000003,1,0,1,0,0
LookAhead,Primitive,23,10,10,40,60,5,12.0,681,3,4.866666666666667,1,0,0,0,0
LookAhead,Primitive,24,10,10,40,60,5,11.7,688,3,4.8,1,0,0,0,0
LookAhead,Primitive,25,10,10,40,60,5,1.2000000000000002,72,1,1.2000000000000002,0,0,1,0,0
LookAhead,Primitive,26,10,10,40,60,5,12.6,735,3,5.1000000000000005,1,0,0,0,0
LookAhead,Primitive,27,10,10,40,60,5,14.6,718,5,2.9000000000000004,1,0,0,0,0
LookAhead,Primitive,28,10,10,40,60,5,13.8,723,7,3.4142857142857146,1,0,0,0,0
LookAhead,Primitive,29,10,10,40,60,5,9.8,629,3,2.566666666666667,0,0,1,0,0
LookAhead,Primitive,30,10,10,40,60,5,12.5,686,1,2.7,1,0,0,0,0
LookAhead,Primitive,31,10,10,40,60,5,12.9,661,4,5.3,1,0,0,0,0
LookAhead,Primitive,32,10,10,40,60,5,20.0,786,3,6.400000000000001,1,0,0,0,0
LookAhead,Primitive,33,10,10,40,60,5,10.5,561,3,2.8666666666666667,0,0,1,0,0
LookAhead,Primitive,34,10,10,40,60,5,6.5,342,5,3.4800000000000004,0,0,1,0,0
LookAhead,Primitive,35,10,10,40,60,5,12.8,698,5,4.540000000000001,1,0,0,0,0
LookAhead,Primitive,36,10,10,40,60,5,0.5,54,1,0.3,0,0,1,0,0
LookAhead,Primitive,37,10,10,40,60,5,0.6000000000000001,56,1,0.6000000000000001,0,0,1,0,0
