Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Primitive,30,10,10,20,20,5,38.2,747,3,9.366666666666667,1,0,0,0,0
LookAhead,Primitive,31,10,10,20,20,5,40.400000000000006,745,5,9.239999999999998,1,0,0,0,0
LookAhead,Primitive,32,10,10,20,20,5,12.6,271,1,0.6000000000000001,0,0,1,0,0
LookAhead,Primitive,33,10,10,20,20,5,35.0,678,3,8.299999999999999,1,0,0,0,0
LookAhead,Primitive,34,10,10,20,20,5,38.0,706,4,8.200000000000001,1,0,0,0,0
LookAhead,Primitive,35,10,10,20,20,5,38.900000000000006,708,3,7.433333333333334,1,0,0,0,0
LookAhead,Primitive,36,10,10,20,20,5,1.2000000000000002,59,1,0.8,0,0,0,0,1
LookAhead,Primitive,37,10,10,20,20,5,1.2000000000000002,65,1,1.2000000000000002,0,0,1,0,0
LookAhead,Primitive,38,10,10,20,20,5,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Primitive,39,10,10,20,20,5,3.3000000000000003,90,2,1.7500000000000002,0,0,0,0,1
LookAhead,Primitive,40,10,10,20,20,5,22.4,455,3,5.2,0,0,1,0,0
LookAhead,Primitive,41,10,10,20,20,5,38.5,769,8,6.3125,1,0,0,0,0
LookAhead,Primitive,42,10,10,20,20,5,37.3,697,3,5.733333333333334,1,0,0,0,0
LookAhead,Primitive,43,10,10,20,20,5,37.3,732,4,7.1000000000000005,1,0,0,0,0
LookAhead,Primitive,44,10,10,20,20,5,40.400000000000006,778,4,6.175,1,0,0,0,0
LookAhead,Primitive,45,10,10,20,20,5,34.800000000000004,660,6,4.550000000000001,0,0,1,0,1
LookAhead,Primitive,46,10,10,20,20,5,38.0,701,3,5.666666666666667,1,0,0,0,0
LookAhead,Primitive,47,10,10,20,20,5,14.6,292,3,4.766666666666667,0,0,0,0,1
LookAhead,Primitive,48,10,10,20,20,5,36.5,715,7,8.928571428571429,0,0,1,0,0
LookAhead,Primitive,49,10,10,20,20,5,25.6,488,0,,0,0,1,0,0
LookAhead,Primitive,50,10,10,20,20,5,36.0,697,1,7.0,1,0,0,0,0
LookAhead,Primitive,51,10,10,20,20,5,35.5,740,10,1.5299999999999998,0,0,1,0,0
LookAhead,Primitive,52,10,10,20,20,5,13.0,262,3,3.366666666666667,0,0,0,0,1
LookAhead,Primitive,53,10,10,20,20,5,35.9,708,2,7.45,1,0,0,0,0
LookAhead,Primitive,54,10,10,20,20,5,38.8,696,4,6.65,1,0,0,0,0
LookAhead,Primitive,55,10,10,20,20,5,29.0,535,2,1.5000000000000002,0,0,0,0,1
LookAhead,Primitive,56,10,10,20,20,5,37.3,707,2,7.2,1,0,0,0,0
LookAhead,Primitive,57,10,10,20,20,5,1.4,67,1,0.4,0,0,1,0,0
LookAhead,Primitive,58,10,10,20,20,5,39.900000000000006,764,4,8.375,1,0,0,0,0
LookAhead,Primitive,59,10,10,20,20,5,40.3,804,6,8.950000000000001,1,0,0,0,0
LookAhead,Primitive,60,10,10,20,20,5,40.2,769,6,9.65,1,0,0,0,0
LookAhead,Primitive,61,10,10,20,20,5,2.6,90,1,0.3,0,0,1,0,0
LookAhead,Primitive,62,10,10,20,20,5,35.9,707,2,9.3,1,0,0,0,0
LookAhead,Primitive,63,10,10,20,20,5,5.800000000000001,144,1,3.1,0,0,1,0,0
LookAhead,Primitive,64,10,10,20,20,5,34.6,727,4,8.625,1,0,0,0,0
LookAhead,Primitive,65,10,10,20,20,5,29.9,582,2,9.45,0,1,0,0,0
LookAhead,Primitive,66,10,10,20,20,5,40.0,782,5,10.9,0,0,1,0,0
LookAhead,Primitive,67,10,10,20,20,5,2.3000000000000003,77,1,2.1,0,0,1,0,1
LookAhead,Primitive,68,10,10,20,20,5,38.900000000000006,680,2,10.25,1,0,0,0,0
LookAhead,Primitive,69,10,10,20,20,5,37.9,731,4,11.85,1,0,0,0,0
LookAhead,Primitive,70,10,10,20,20,5,36.6,701,2,9.15,1,0,0,0,0
LookAhead,Primitive,71,10,10,20,20,5,16.0,340,3,5.433333333333335,0,0,1,0,0
LookAhead,Primitive,72,10,10,20,20,5,30.200000000000003,570,2,3.3000000000000003,0,0,1,0,0
LookAhead,Primitive,73,10,10,20,20,5,37.3,693,4,5.625,1,0,0,0,0
LookAhead,Primitive,74,10,10,20,20,5,41.1,736,11,1.836363636363636,1,0,0,0,0
LookAhead,Primitive,75,10,10,20,20,5,36.4,725,6,6.633333333333334,1,0,0,0,0
LookAhead,Primitive,76,10,10,20,20,5,38.0,699,2,6.8,1,0,0,0,0
LookAhead,Primitive,77,10,10,20,20,5,37.2,700,2,8.350000000000001,1,0,0,0,0
LookAhead,Primitive,78,10,10,20,20,5,36.2,705,2,4.8500000000000005,0,0,1,0,0
LookAhead,Primitive,79,10,10,20,20,5,37.4,726,1,5.300000000000001,1,0,0,0,0
LookAhead,Primitive,80,10,10,20,20,5,37.5,733,3,8.566666666666668,1,0,0,0,0
LookAhead,Primitive,81,10,10,20,20,5,37.3,712,4,9.8,1,0,0,0,0
LookAhead,Primitive,82,10,10,20,20,5,37.8,678,3,8.866666666666667,1,0,0,0,0
LookAhead,Primitive,83,10,10,20,20,5,36.1,737,4,7.399999999999999,1,0,0,0,0
LookAhead,Primitive,84,10,10,20,20,5,38.5,745,2,7.700000000000001,1,0,0,0,0
LookAhead,Primitive,85,10,10,20,20,5,39.900000000000006,818,4,8.35,1,0,0,0,0
LookAhead,Primitive,86,10,10,20,20,5,38.400000000000006,704,1,28.1,1,0,0,0,0
LookAhead,Primitive,87,10,10,20,20,5,38.7,733,1,7.2,1,0,0,0,0
LookAhead,Primitive,88,10,10,20,20,5,7.1000000000000005,137,0,,0,1,0,0,0
LookAhead,Primitive,89,10,10,20,20,5,7.1000000000000005,134,0,,0,1,0,0,0
LookAhead,Primitive,30,10,10,20,40,5,20.8,768,1,8.3,1,0,0,0,0
LookAhead,Primitive,31,10,10,20,40,5,26.700000000000003,738,5,7.700000000000001,1,0,0,0,0
LookAhead,Primitive,32,10,10,20,40,5,23.700000000000003,769,3,7.666666666666668,1,0,0,0,0
LookAhead,Primitive,33,10,10,20,40,5,28.3,839,6,6.516666666666668,1,0,0,0,0
LookAhead,Primitive,34,10,10,20,40,5,4.5,158,3,1.4666666666666668,0,0,1,0,0
LookAhead,Primitive,35,10,10,20,40,5,28.1,829,5,8.540000000000001,1,0,0,0,0
LookAhead,Primitive,36,10,10,20,40,5,1.2000000000000002,61,1,1.0,0,0,0,0,1
LookAhead,Primitive,37,10,10,20,40,5,1.1,60,1,1.1,0,0,1,0,0
LookAhead,Primitive,38,10,10,20,40,5,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Primitive,39,10,10,20,40,5,28.200000000000003,877,6,5.5,1,0,0,0,0
LookAhead,Primitive,40,10,10,20,40,5,40.3,1084,7,7.828571428571429,1,0,0,0,0
LookAhead,Primitive,41,10,10,20,40,5,27.6,856,3,7.133333333333334,1,0,0,0,0
LookAhead,Primitive,42,10,10,20,40,5,24.4,819,2,9.6,1,0,0,0,0
LookAhead,Primitive,43,10,10,20,40,5,25.6,768,3,7.6,1,0,0,0,0
LookAhead,Primitive,44,10,10,20,40,5,24.1,749,4,6.450000000000001,1,0,0,0,0
LookAhead,Primitive,45,10,10,20,40,5,22.0,716,3,7.2,1,0,0,0,0
LookAhead,Primitive,46,10,10,20,40,5,23.0,784,3,7.766666666666667,1,0,0,0,0
LookAhead,Primitive,47,10,10,20,40,5,25.3,743,2,11.7,0,0,1,0,0
LookAhead,Primitive,48,10,10,20,40,5,30.9,816,6,9.016666666666667,1,0,0,0,0
LookAhead,Primitive,49,10,10,20,40,5,22.9,720,2,6.6000000000000005,1,0,0,0,0
LookAhead,Primitive,50,10,10,20,40,5,29.0,728,1,8.6,1,0,0,0,0
LookAhead,Primitive,51,10,10,20,40,5,21.9,723,3,7.800000000000001,1,0,0,0,0
LookAhead,Primitive,52,10,10,20,40,5,22.8,707,4,6.9,1,0,0,0,0
LookAhead,Primitive,53,10,10,20,40,5,23.8,750,3,5.933333333333334,1,0,0,0,0
LookAhead,Primitive,54,10,10,20,40,5,26.1,796,4,8.1,1,0,0,0,0
LookAhead,Primitive,55,10,10,20,40,5,15.1,486,1,7.2,0,0,0,0,1
LookAhead,Primitive,56,10,10,20,40,5,23.1,757,1,7.7,1,0,0,0,0
LookAhead,Primitive,57,10,10,20,40,5,23.6,805,2,7.200000000000001,1,0,0,0,0
LookAhead,Primitive,58,10,10,20,40,5,24.9,813,3,7.033333333333334,1,0,0,0,0
LookAhead,Primitive,59,10,10,20,40,5,13.4,443,4,5.300000000000001,0,0,1,0,1
LookAhead,Primitive,60,10,10,20,40,5,22.1,739,5,6.040000000000001,1,0,0,0,0
LookAhead,Primitive,61,10,10,20,40,5,13.5,453,2,4.65,0,0,1,0,0
LookAhead,Primitive,62,10,10,20,40,5,24.700000000000003,745,3,6.6000000000000005,1,0,0,0,0
LookAhead,Primitive,63,10,10,20,40,5,8.1,300,3,4.066666666666666,0,0,1,0,1
LookAhead,Primitive,64,10,10,20,40,5,26.1,737,5,7.06,1,0,0,0,0
LookAhead,Primitive,65,10,10,20,40,5,26.4,901,4,6.574999999999999,1,0,0,0,0
LookAhead,Primitive,66,10,10,20,40,5,21.5,711,3,5.533333333333334,1,0,0,0,0
LookAhead,Primitive,67,10,10,20,40,5,21.5,718,1,6.0,1,0,0,0,0
LookAhead,Primitive,68,10,10,20,40,5,24.200000000000003,790,3,6.333333333333333,1,0,0,0,0
LookAhead,Primitive,69,10,10,20,40,5,4.0,116,3,3.866666666666666,0,0,1,0,1
