Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(40, 250)",3.4000000000000004,363,1,1.2000000000000002,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(40, 460)",6.9,599,1,4.7,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(250, 40)",3.4000000000000004,361,1,1.1,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(250, 250)",5.1000000000000005,595,3,1.8,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(250, 460)",7.1000000000000005,876,5,2.5000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(460, 40)",6.9,599,2,3.75,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(460, 250)",7.4,866,1,5.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 40)","(460, 460)",10.3,1031,8,4.0625,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(40, 40)",3.4000000000000004,383,1,2.6,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(40, 460)",3.4000000000000004,383,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(250, 40)",5.1000000000000005,605,2,3.65,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(250, 250)",3.4000000000000004,479,2,2.0,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(250, 460)",5.300000000000001,649,5,2.4400000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(460, 40)",7.1000000000000005,864,3,4.800000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(460, 250)",6.9,797,3,4.433333333333334,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 250)","(460, 460)",8.5,872,7,4.700000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 460)","(40, 40)",6.9,599,1,4.0,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 460)","(40, 250)",3.4000000000000004,362,1,0.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 460)","(250, 40)",7.2,874,3,4.166666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 460)","(250, 250)",5.1000000000000005,596,2,3.9,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,60,0,"(40, 460)","(250, 460)",3.4000000000000004,363,2,1.95,1,0,0,0,0,1
