Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
NoControl,Primitive,5,0,20,20,139,409,1,31.0,1,0,0
NoControl,Primitive,5,0,20,20,243,294,2,71.0,1,0,0
NoControl,Primitive,5,0,20,20,206,519,1,67.4,1,0,0
NoControl,Primitive,5,0,20,20,243,654,2,49.77777777777778,1,0,0
NoControl,Primitive,5,0,20,20,284,837,4,52.25,1,0,0
NoControl,Primitive,5,0,20,20,298,725,3,50.57142857142857,1,0,0
NoControl,Primitive,5,0,20,20,208,451,5,52.84615384615385,1,0,0
NoControl,Primitive,5,0,20,20,285,228,1,62.642857142857146,1,0,0
NoControl,Primitive,5,0,20,20,132,412,0,0.0,1,0,0
NoControl,Primitive,5,0,20,20,199,519,1,33.0,1,0,0
NoControl,Primitive,5,0,20,20,315,783,4,27.714285714285715,1,0,0
NoControl,Primitive,5,0,20,20,201,477,2,30.11111111111111,1,0,0
NoControl,Primitive,5,0,20,20,128,391,1,51.0,1,0,0
NoControl,Primitive,5,0,20,20,204,512,2,36.66666666666666,1,0,0
NoControl,Primitive,5,0,20,20,335,839,1,34.75,1,0,0
NoControl,Primitive,5,0,20,20,198,451,1,38.8,1,0,0
NoControl,Primitive,5,0,20,20,241,806,1,47.0,1,0,0
NoControl,Primitive,5,0,20,20,259,613,1,50.0,1,0,0
NoControl,Primitive,5,0,20,20,298,464,1,51.0,1,0,0
NoControl,Primitive,5,0,20,20,252,272,2,46.6,1,0,0
NoControl,Primitive,5,0,20,20,152,392,3,73.0,1,0,0
NoControl,Primitive,5,0,20,20,251,287,3,72.5,1,0,0
NoControl,Primitive,5,0,20,20,212,519,2,93.0,1,0,0
NoControl,Primitive,5,0,20,20,249,642,0,98.83333333333331,1,0,0
NoControl,Primitive,5,0,20,20,241,804,1,41.0,1,0,0
NoControl,Primitive,5,0,20,20,316,664,2,20.75,1,0,0
NoControl,Primitive,5,0,20,20,252,208,1,22.0,1,0,0
