Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(40, 250)",3.4000000000000004,201,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(40, 460)",7.0,325,1,2.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(250, 40)",3.4000000000000004,269,1,1.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(250, 250)",5.1000000000000005,315,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(250, 460)",7.1000000000000005,467,2,2.85,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(460, 40)",5.300000000000001,369,1,3.5,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(460, 250)",2.6,222,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 40)","(460, 460)",10.3,549,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(40, 40)",3.4000000000000004,248,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(40, 460)",3.6,189,1,1.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(250, 40)",5.0,422,1,2.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(250, 250)",3.4000000000000004,269,1,1.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(250, 460)",5.1000000000000005,299,1,2.8000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(460, 40)",7.0,558,3,3.4,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(460, 250)",6.9,448,2,3.850000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,60,0,"(40, 250)","(460, 460)",1.9,165,0,,0,0,1,0,0,3
