Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 25)",80.0,302,7,7.399999999999999,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 250)",8.0,388,1,3.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(25, 475)",38.3,649,1,4.3,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(250, 250)",5.5,308,1,0.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(250, 475)",11.8,591,3,5.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 25)",23.1,328,5,3.2400000000000007,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 250)",7.9,409,1,5.800000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 25)","(475, 475)",14.9,555,4,5.8500000000000005,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 25)",54.6,445,4,10.3,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 250)",6.0,318,1,4.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(25, 475)",38.400000000000006,387,1,19.700000000000003,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(250, 25)",6.0,356,1,4.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(250, 475)",6.1000000000000005,275,3,3.233333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 25)",23.6,482,2,3.35,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 250)",6.0,302,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 475)",7.0,347,3,4.066666666666667,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 25)",80.0,487,7,9.55714285714286,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 250)",3.2,226,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 475)",38.400000000000006,746,7,9.228571428571428,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 25)",6.2,280,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 250)",7.4,416,2,3.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 475)",12.5,673,3,5.6000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 250)",5.6000000000000005,285,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 475)",15.1,484,2,7.1,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 25)",80.0,643,8,10.5125,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 250)",11.4,581,1,5.800000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 475)",39.1,598,4,7.325000000000001,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 25)",7.9,430,1,5.6000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 250)",5.5,346,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 475)",8.200000000000001,416,4,3.875,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 25)",23.1,338,5,2.12,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 475)",7.1000000000000005,263,2,0.95,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 250)",6.1000000000000005,232,1,0.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 475)",11.7,368,2,5.4,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 25)",6.2,312,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 250)",7.4,393,2,3.3,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 475)",11.6,516,4,4.875000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 25)",27.4,517,1,4.7,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 250)",11.6,586,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 475)",80.0,732,10,8.690000000000001,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 25)",1.8,90,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 475)",46.3,312,14,7.014285714285714,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 25)",8.0,436,1,5.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 250)",2.0,121,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 475)",7.9,361,1,6.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 25)",2.0,154,1,0.2,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 250)",2.0,121,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 475)",33.0,587,2,12.65,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 25)",66.7,297,5,7.160000000000001,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 250)",8.0,384,2,3.4000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 475)",46.2,659,11,6.8090909090909095,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 250)",5.5,308,1,0.7000000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 475)",11.7,525,1,6.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 25)",27.200000000000003,338,6,12.566666666666668,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 250)",7.9,408,1,4.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 475)",80.0,595,6,7.6833333333333345,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 25)",66.60000000000001,445,5,4.24,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 250)",6.0,328,3,3.3000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 475)",34.5,392,4,11.5,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 25)",6.0,356,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 475)",6.0,276,1,2.8000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 25)",67.5,492,8,8.8,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 250)",6.0,302,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 475)",80.0,399,9,12.7,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 25)",80.0,575,10,9.46,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 250)",12.0,612,4,4.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 475)",37.0,754,5,9.54,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 25)",5.9,306,1,5.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 250)",7.5,421,3,3.733333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 475)",12.2,666,3,3.266666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 250)",5.6000000000000005,285,1,4.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 475)",65.0,519,6,5.65,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 25)",66.5,637,2,4.15,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 250)",11.7,584,2,3.3000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 475)",35.1,610,6,8.35,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 25)",7.9,430,1,5.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 250)",5.5,346,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 475)",8.1,412,1,3.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 25)",27.4,339,6,11.783333333333337,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 475)",80.0,311,9,10.977777777777778,0,0,0,1,0,3
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 250)",6.1000000000000005,232,1,0.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 475)",20.0,405,3,7.133333333333334,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 25)",7.7,311,1,2.8000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 250)",7.7,401,1,3.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 475)",13.9,582,3,5.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 25)",34.7,555,6,6.733333333333333,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 250)",11.6,578,4,6.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 475)",48.400000000000006,767,8,5.825000000000001,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 25)",1.8,90,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 475)",3.0,127,1,1.5,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 25)",8.0,435,2,3.75,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 250)",5.800000000000001,322,1,1.7000000000000002,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 475)",7.9,361,1,3.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 25)",17.8,652,6,6.416666666666667,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 250)",11.5,543,2,6.15,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 475)",36.1,595,5,9.5,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 25)",25.1,295,1,4.3,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 250)",8.0,388,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 475)",24.1,663,11,5.254545454545454,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 250)",5.5,308,3,3.9333333333333336,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 475)",10.8,523,5,5.960000000000001,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 25)",13.2,321,1,0.1,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 250)",8.1,420,2,5.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 475)",43.2,590,8,9.75,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 25)",57.6,460,6,7.916666666666668,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 250)",6.1000000000000005,312,1,3.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 475)",19.0,374,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 25)",7.9,385,2,5.75,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 475)",5.800000000000001,276,2,1.05,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 25)",13.0,450,3,7.166666666666667,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 250)",6.0,302,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 475)",47.1,405,4,9.2,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 25)",25.0,472,0,,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 250)",11.6,589,3,6.333333333333333,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 475)",20.3,769,6,10.333333333333334,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 25)",6.2,280,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 250)",7.6,422,4,3.975000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 475)",13.7,664,3,6.300000000000001,1,0,0,0,0,1
