Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 250)",10.2,367,2,1.95,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 460)",20.700000000000003,601,4,5.6,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 40)",10.2,364,2,3.850000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 250)",19.3,596,6,5.516666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 460)",22.1,890,6,6.15,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 40)",20.8,600,2,14.45,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 250)",24.6,959,6,12.733333333333334,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 460)",38.400000000000006,1033,8,14.125,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 40)",10.2,385,1,5.300000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 460)",10.3,418,1,8.1,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 40)",17.900000000000002,684,5,8.14,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 250)",10.2,480,1,5.9,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 460)",19.3,608,2,8.450000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 40)",22.8,891,6,11.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 250)",20.700000000000003,800,5,7.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 460)",21.1,889,4,6.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 40)",21.3,626,3,10.833333333333334,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 250)",10.7,365,2,5.65,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 40)",20.9,876,6,9.483333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 250)",18.3,600,6,2.333333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 460)",10.2,364,1,5.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 40)",37.6,1046,9,11.22222222222222,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 250)",20.9,857,1,5.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 460)",20.8,609,3,5.233333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 40)",10.2,383,4,6.900000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 250)",16.8,637,8,7.0875,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 460)",20.9,886,6,10.35,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(250, 250)",10.2,484,3,6.466666666666668,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(250, 460)",20.8,801,4,7.975,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 40)",10.5,418,4,6.700000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 250)",17.2,618,6,9.4,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 460)",20.9,884,5,9.400000000000002,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 40)",19.200000000000003,647,4,10.025,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 250)",10.3,502,2,6.250000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 460)",19.3,618,2,10.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(250, 40)",10.2,504,2,6.1000000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(250, 460)",10.3,504,1,9.7,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 40)",19.3,619,5,10.28,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 250)",10.2,502,4,5.825000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 460)",20.0,661,5,9.88,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 40)",20.9,886,4,7.800000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 250)",19.3,606,2,6.15,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 460)",10.3,383,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(250, 40)",21.200000000000003,827,6,7.649999999999999,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(250, 250)",10.2,480,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 40)",22.0,902,3,12.266666666666666,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 250)",18.0,611,3,8.1,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 460)",10.2,383,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 40)",20.700000000000003,600,3,12.166666666666666,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 250)",29.4,1117,8,12.875,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 460)",39.0,1138,10,12.23,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(250, 40)",10.2,364,3,5.166666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(250, 250)",17.0,609,6,5.533333333333335,1,0,0,0,0,1
