Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
NoControl,Primitive,0,10,10,20,20,5,40.6,1051,7,11.500000000000002,1,0,0,0,0
NoControl,Primitive,1,10,10,20,20,5,38.400000000000006,1038,6,9.6,1,0,0,0,0
NoControl,Primitive,2,10,10,20,20,5,35.5,1030,4,9.15,1,0,0,0,0
NoControl,Primitive,3,10,10,20,20,5,35.9,1032,2,11.65,1,0,0,0,0
NoControl,Primitive,4,10,10,20,20,5,39.2,1046,5,9.1,1,0,0,0,0
NoControl,Primitive,5,10,10,20,20,5,29.1,824,4,7.325,0,0,0,0,1
NoControl,Primitive,6,10,10,20,20,5,37.1,1068,6,8.566666666666666,1,0,0,0,0
NoControl,Primitive,7,10,10,20,20,5,39.6,1081,4,11.3,1,0,0,0,0
NoControl,Primitive,8,10,10,20,20,5,15.4,476,3,6.766666666666667,0,0,1,0,0
NoControl,Primitive,9,10,10,20,20,5,37.4,1072,4,14.55,1,0,0,0,0
NoControl,Primitive,10,10,10,20,20,5,43.6,1004,7,14.785714285714286,1,0,0,0,0
NoControl,Primitive,11,10,10,20,20,5,42.5,1114,10,13.14,1,0,0,0,0
NoControl,Primitive,12,10,10,20,20,5,5.6000000000000005,219,2,4.25,0,0,0,0,1
NoControl,Primitive,13,10,10,20,20,5,37.8,1034,3,17.3,1,0,0,0,0
NoControl,Primitive,14,10,10,20,20,5,37.1,1117,7,13.042857142857144,1,0,0,0,0
NoControl,Primitive,15,10,10,20,20,5,36.9,1047,3,10.6,1,0,0,0,0
NoControl,Primitive,16,10,10,20,20,5,42.8,1115,7,9.385714285714286,1,0,0,0,0
NoControl,Primitive,17,10,10,20,20,5,38.400000000000006,1095,4,8.700000000000001,1,0,0,0,0
NoControl,Primitive,18,10,10,20,20,5,26.6,782,8,8.3125,0,0,1,0,0
NoControl,Primitive,19,10,10,20,20,5,38.6,1033,6,10.000000000000002,1,0,0,0,0
NoControl,Primitive,20,10,10,20,20,5,37.3,1019,5,8.76,1,0,0,0,0
NoControl,Primitive,21,10,10,20,20,5,37.5,1044,4,11.875,1,0,0,0,0
NoControl,Primitive,22,10,10,20,20,5,17.0,507,2,7.9,0,0,0,0,1
NoControl,Primitive,23,10,10,20,20,5,17.0,519,2,1.5500000000000005,0,0,0,0,1
NoControl,Primitive,24,10,10,20,20,5,41.5,1113,6,9.366666666666667,1,0,0,0,0
NoControl,Primitive,25,10,10,20,20,5,14.8,451,3,6.833333333333333,0,0,0,0,1
NoControl,Primitive,26,10,10,20,20,5,34.800000000000004,1041,5,10.28,1,0,0,0,0
NoControl,Primitive,27,10,10,20,20,5,38.5,1067,9,10.244444444444444,1,0,0,0,0
NoControl,Primitive,28,10,10,20,20,5,40.7,1107,9,11.522222222222222,1,0,0,0,0
NoControl,Primitive,29,10,10,20,20,5,35.5,1045,2,11.9,1,0,0,0,0
NoControl,Primitive,0,10,10,20,40,5,22.0,1052,3,10.933333333333335,1,0,0,0,0
NoControl,Primitive,1,10,10,20,40,5,23.5,1056,5,8.74,1,0,0,0,0
NoControl,Primitive,2,10,10,20,40,5,21.5,1018,2,7.6,1,0,0,0,0
NoControl,Primitive,3,10,10,20,40,5,10.5,565,2,2.1,0,0,1,0,0
NoControl,Primitive,4,10,10,20,40,5,21.5,1026,6,6.483333333333334,1,0,0,0,0
NoControl,Primitive,5,10,10,20,40,5,21.5,1028,3,5.300000000000001,1,0,0,0,0
NoControl,Primitive,6,10,10,20,40,5,21.5,1026,3,4.9,1,0,0,0,0
NoControl,Primitive,7,10,10,20,40,5,1.8,146,1,1.8,0,0,0,0,1
NoControl,Primitive,8,10,10,20,40,5,25.200000000000003,1052,6,5.716666666666666,1,0,0,0,0
NoControl,Primitive,9,10,10,20,40,5,20.4,1055,5,7.8199999999999985,1,0,0,0,0
NoControl,Primitive,10,10,10,20,40,5,35.1,1261,7,8.614285714285716,1,0,0,0,0
NoControl,Primitive,11,10,10,20,40,5,23.200000000000003,1117,5,11.56,1,0,0,0,0
NoControl,Primitive,12,10,10,20,40,5,4.3,243,2,3.3,0,0,1,0,0
NoControl,Primitive,13,10,10,20,40,5,24.8,1021,5,9.5,1,0,0,0,0
NoControl,Primitive,14,10,10,20,40,5,32.6,1065,9,10.633333333333333,1,0,0,0,0
NoControl,Primitive,15,10,10,20,40,5,21.5,1033,3,5.566666666666666,1,0,0,0,0
NoControl,Primitive,16,10,10,20,40,5,25.6,1076,7,9.471428571428572,1,0,0,0,0
NoControl,Primitive,17,10,10,20,40,5,21.700000000000003,1100,0,,1,0,0,0,0
NoControl,Primitive,18,10,10,20,40,5,24.4,1101,8,8.6125,1,0,0,0,0
NoControl,Primitive,19,10,10,20,40,5,22.3,1029,3,6.633333333333333,1,0,0,0,0
NoControl,Primitive,20,10,10,20,40,5,12.3,680,3,5.133333333333334,0,0,0,0,1
NoControl,Primitive,21,10,10,20,40,5,22.5,1085,3,6.666666666666667,1,0,0,0,0
NoControl,Primitive,22,10,10,20,40,5,22.8,1096,4,6.775000000000001,1,0,0,0,0
NoControl,Primitive,23,10,10,20,40,5,23.5,1062,3,8.733333333333333,1,0,0,0,0
NoControl,Primitive,24,10,10,20,40,5,32.7,1126,6,9.7,1,0,0,0,0
NoControl,Primitive,25,10,10,20,40,5,20.9,1079,5,9.5,1,0,0,0,0
NoControl,Primitive,26,10,10,20,40,5,23.4,1078,5,7.7,1,0,0,0,0
NoControl,Primitive,27,10,10,20,40,5,21.6,1079,7,7.028571428571429,0,0,1,0,0
NoControl,Primitive,28,10,10,20,40,5,24.1,1079,7,6.2,0,0,1,0,0
NoControl,Primitive,29,10,10,20,40,5,26.4,1035,3,9.2,1,0,0,0,0
NoControl,Primitive,0,10,10,40,20,5,11.6,382,1,1.6,0,0,0,0,1
NoControl,Primitive,1,10,10,40,20,5,11.1,369,2,4.9,0,0,1,0,0
NoControl,Primitive,2,10,10,40,20,5,6.2,245,1,1.3,0,0,0,0,1
NoControl,Primitive,3,10,10,40,20,5,15.4,478,2,4.4,0,0,1,0,0
NoControl,Primitive,4,10,10,40,20,5,37.3,1023,8,6.3875,1,0,0,0,0
NoControl,Primitive,5,10,10,40,20,5,13.8,425,2,4.25,0,0,0,0,1
NoControl,Primitive,6,10,10,40,20,5,29.700000000000003,874,6,4.666666666666667,0,0,1,0,0
NoControl,Primitive,7,10,10,40,20,5,31.200000000000003,928,6,5.866666666666667,0,0,1,0,1
NoControl,Primitive,8,10,10,40,20,5,46.0,1109,12,8.966666666666667,1,0,0,0,0
NoControl,Primitive,9,10,10,40,20,5,1.3,125,1,1.3,0,0,0,0,1
NoControl,Primitive,10,10,10,40,20,5,39.400000000000006,1028,9,8.11111111111111,0,0,0,0,1
NoControl,Primitive,11,10,10,40,20,5,33.9,980,10,7.760000000000001,0,0,1,0,0
NoControl,Primitive,12,10,10,40,20,5,9.3,317,3,3.9,0,0,0,0,1
NoControl,Primitive,13,10,10,40,20,5,3.8,176,1,3.4000000000000004,0,0,1,0,0
NoControl,Primitive,14,10,10,40,20,5,12.3,327,6,4.083333333333333,0,0,0,0,1
NoControl,Primitive,15,10,10,40,20,5,43.1,1114,10,8.870000000000001,1,0,0,0,0
NoControl,Primitive,16,10,10,40,20,5,36.6,1030,12,7.166666666666667,1,0,0,0,0
NoControl,Primitive,17,10,10,40,20,5,6.300000000000001,253,1,1.9,0,0,1,0,0
NoControl,Primitive,18,10,10,40,20,5,37.4,966,8,8.625,0,0,0,0,1
NoControl,Primitive,19,10,10,40,20,5,37.9,1015,7,6.485714285714287,1,0,0,0,0
NoControl,Primitive,20,10,10,40,20,5,3.4000000000000004,169,2,1.85,0,0,1,0,0
NoControl,Primitive,21,10,10,40,20,5,14.2,450,5,4.98,0,0,0,0,1
NoControl,Primitive,22,10,10,40,20,5,8.6,319,2,4.95,0,0,0,0,1
NoControl,Primitive,23,10,10,40,20,5,36.8,1040,11,7.3909090909090915,1,0,0,0,0
NoControl,Primitive,24,10,10,40,20,5,26.0,769,6,7.166666666666668,0,0,1,0,0
NoControl,Primitive,25,10,10,40,20,5,1.4,135,1,1.4,0,0,1,0,0
NoControl,Primitive,26,10,10,40,20,5,38.1,1044,11,8.509090909090908,1,0,0,0,0
NoControl,Primitive,27,10,10,40,20,5,41.5,1117,7,9.55714285714286,1,0,0,0,0
NoControl,Primitive,28,10,10,40,20,5,15.0,443,4,3.5250000000000004,0,0,0,0,1
