Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(40, 250)",7.6,282,1,4.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(40, 460)",15.5,490,2,7.15,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 40)",7.6,313,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 250)",13.8,469,3,4.8,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 460)",17.8,657,3,7.433333333333334,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 40)",15.9,543,2,3.75,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 250)",17.8,690,1,6.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 460)",23.8,753,3,14.033333333333331,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(40, 40)",8.0,327,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(40, 460)",7.6,256,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 40)",14.0,478,1,4.2,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 250)",7.6,337,1,1.3,1,0,0,0,0,1
LookAhead,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 460)",12.6,396,2,5.300000000000001,1,0,0,0,0,1
