Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(40, 250)",10.2,278,1,7.300000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(40, 460)",22.1,530,3,6.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(250, 40)",10.2,323,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(250, 250)",17.900000000000002,497,2,3.95,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(250, 460)",21.4,723,4,9.25,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(460, 40)",21.5,574,3,5.433333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(460, 250)",20.9,730,3,3.566666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 40)","(460, 460)",30.9,741,2,7.6,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(40, 40)",10.2,305,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(40, 460)",10.2,269,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(250, 40)",19.3,563,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(250, 250)",10.3,381,2,1.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(250, 460)",17.6,474,2,4.55,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(460, 40)",20.9,739,1,10.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(460, 250)",20.700000000000003,570,4,8.899999999999999,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 250)","(460, 460)",32.4,650,7,10.385714285714286,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(40, 40)",20.700000000000003,530,1,5.6000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(40, 250)",10.2,284,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(250, 40)",21.1,668,2,5.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(250, 250)",16.400000000000002,487,2,6.8500000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(250, 460)",5.9,170,1,2.2,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(460, 40)",36.7,921,4,11.675,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(460, 250)",20.9,650,3,8.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(40, 460)","(460, 460)",5.9,170,1,2.2,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(40, 40)",11.1,324,1,4.1000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(40, 250)",19.3,498,1,9.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(40, 460)",21.200000000000003,665,2,8.05,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(250, 250)",10.2,389,1,9.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(250, 460)",20.8,698,1,9.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(460, 40)",10.3,333,1,9.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(460, 250)",16.400000000000002,548,3,5.400000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 40)","(460, 460)",21.200000000000003,599,6,8.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(40, 40)",17.6,510,1,5.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(40, 250)",10.3,382,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(40, 460)",19.3,481,3,8.600000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(250, 40)",10.2,417,1,7.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(250, 460)",11.1,340,2,6.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(460, 40)",16.6,571,3,7.466666666666668,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(460, 250)",10.2,389,1,6.300000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 250)","(460, 460)",19.3,386,3,12.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(40, 40)",24.700000000000003,673,4,10.575,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(40, 250)",18.7,443,3,10.866666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(40, 460)",12.4,285,3,8.133333333333335,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(250, 40)",11.8,357,2,10.5,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(250, 250)",10.2,332,2,8.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(460, 40)",20.9,590,5,12.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(460, 250)",17.0,449,4,10.875,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(250, 460)","(460, 460)",6.5,187,2,1.25,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(40, 40)",20.8,511,3,6.1000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(40, 250)",20.9,680,2,6.800000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(40, 460)",38.6,944,7,10.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(250, 40)",10.3,305,2,6.800000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(250, 250)",19.3,537,4,5.050000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(250, 460)",21.5,724,5,9.22,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(460, 250)",10.2,315,1,0.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 40)","(460, 460)",20.8,544,2,5.300000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(40, 40)",20.9,713,4,10.825,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(40, 250)",22.5,670,4,11.95,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(40, 460)",4.6000000000000005,221,1,0.7000000000000001,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(250, 40)",19.3,496,1,16.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(250, 250)",11.7,429,2,6.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(250, 460)",11.8,301,3,6.733333333333334,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(460, 40)",10.3,356,3,1.0666666666666669,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 250)","(460, 460)",10.3,298,1,9.3,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(40, 40)",40.3,840,4,10.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(40, 250)",13.2,475,4,3.6,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(40, 460)",20.8,535,1,14.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(250, 40)",21.6,624,3,13.166666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(250, 250)",19.3,480,2,8.45,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(250, 460)",10.2,306,1,3.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(460, 40)",21.5,554,2,9.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,5,5,10,0,20,20,0,"(460, 460)","(460, 250)",10.2,336,1,0.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(40, 250)",10.2,288,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(40, 460)",19.200000000000003,458,3,3.4000000000000004,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(250, 40)",2.7,136,1,0.5,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(250, 250)",17.0,522,2,8.850000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(250, 460)",20.9,727,1,11.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(460, 40)",2.7,136,1,0.5,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(460, 250)",20.9,720,4,5.2250000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 40)","(460, 460)",24.200000000000003,633,2,9.7,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(40, 40)",10.2,305,2,2.9000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(40, 460)",8.8,253,1,2.4000000000000004,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(250, 40)",18.2,539,2,9.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(250, 250)",10.2,380,1,5.6000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(250, 460)",19.3,419,1,9.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(460, 40)",21.6,772,3,5.1000000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,6,5,10,0,20,20,0,"(40, 250)","(460, 250)",20.700000000000003,684,4,7.175000000000001,1,0,0,0,0,1
