Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 250)",14.7,314,2,4.1,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 460)",27.1,548,4,9.85,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 40)",13.6,335,1,5.1000000000000005,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 250)",19.200000000000003,549,5,4.640000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 460)",25.9,758,5,8.76,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 40)",26.8,548,2,12.1,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 250)",28.0,784,5,15.62,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 460)",36.4,977,5,14.260000000000002,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 40)",13.7,385,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 460)",13.6,283,1,3.5,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 40)",20.0,618,3,8.666666666666666,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 250)",13.6,451,1,8.5,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,487,2,6.6000000000000005,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 40)",13.3,458,2,5.050000000000001,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 250)",26.8,760,6,11.4,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 460)",27.8,739,2,3.75,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 40)",27.0,525,1,3.8,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 250)",13.7,246,1,3.8,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 40)",17.7,551,5,4.44,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 250)",17.900000000000002,539,4,3.475,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 460)",13.6,364,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 40)",35.7,1028,9,10.877777777777778,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 250)",26.8,832,3,5.066666666666667,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 460)",28.0,598,2,3.9,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 40)",14.9,365,5,5.180000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 250)",17.3,440,4,7.875,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(40, 460)",28.4,834,6,9.333333333333334,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(250, 250)",13.6,417,7,3.6428571428571432,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(250, 460)",29.3,782,8,11.6375,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 40)",14.7,305,5,7.32,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 250)",19.6,545,7,10.014285714285716,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 40)","(460, 460)",28.1,754,7,13.285714285714286,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 40)",20.3,549,3,9.5,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 250)",13.7,462,1,5.800000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(40, 460)",17.900000000000002,580,1,7.4,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(250, 40)",13.7,502,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(250, 460)",13.6,421,2,2.6500000000000004,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 40)",19.3,607,4,10.325,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 250)",14.1,463,2,6.0,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 250)","(460, 460)",19.6,491,3,9.8,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 40)",27.1,791,4,9.725,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 250)",16.7,550,2,3.45,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(40, 460)",13.7,328,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(250, 40)",16.400000000000002,498,4,1.025,0,0,1,0,0,2
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(250, 250)",13.7,449,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 40)",27.0,836,2,13.35,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 250)",12.4,421,1,4.1000000000000005,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(250, 460)","(460, 460)",13.6,366,1,1.5,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 40)",27.0,561,1,4.0,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 250)",13.5,410,4,5.45,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(40, 460)",33.2,811,6,12.166666666666666,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(250, 40)",13.7,337,1,4.0,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(250, 250)",20.5,524,6,6.133333333333334,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(250, 460)",12.7,393,1,7.300000000000001,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(460, 250)",14.6,309,4,5.275,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 40)","(460, 460)",12.2,330,3,4.866666666666666,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(40, 40)",4.800000000000001,220,1,0.5,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(40, 250)",29.3,794,12,10.541666666666668,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(40, 460)",4.6000000000000005,182,2,1.7000000000000002,0,0,0,0,1,2
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(250, 40)",4.800000000000001,220,1,0.5,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(250, 250)",14.7,500,8,3.8375,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(250, 460)",4.6000000000000005,179,1,0.7000000000000001,0,0,1,0,0,2
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(460, 40)",13.7,367,1,4.0,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 250)","(460, 460)",13.6,318,3,5.433333333333334,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(40, 40)",21.8,705,7,5.142857142857143,0,0,0,0,1,2
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(40, 250)",18.9,617,4,3.25,0,0,0,0,1,2
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(40, 460)",22.3,392,0,,0,0,1,0,0,3
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(250, 40)",28.9,822,7,13.37142857142857,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(250, 250)",16.7,553,3,3.0666666666666664,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(250, 460)",13.7,328,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(460, 40)",27.0,581,3,10.000000000000002,1,0,0,0,0,1
Oxford,Primitive,CVM,10,5,10,0,20,20,0,"(460, 460)","(460, 250)",13.7,355,3,3.0333333333333337,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(40, 250)",13.6,307,2,5.7,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(40, 460)",27.8,553,4,10.625,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(250, 40)",13.6,335,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(250, 250)",16.8,505,3,6.5,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(250, 460)",26.6,740,4,8.0,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(460, 40)",26.8,548,2,0.9000000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(460, 250)",26.8,805,2,10.8,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 40)","(460, 460)",33.7,968,6,8.316666666666668,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(40, 40)",13.7,385,1,4.3,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(40, 460)",13.6,283,1,11.6,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(250, 40)",18.5,596,3,8.3,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(250, 250)",13.6,450,5,5.4,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(250, 460)",18.3,450,4,10.35,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(460, 40)",27.700000000000003,843,3,9.433333333333334,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(460, 250)",26.8,762,7,9.12857142857143,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 250)","(460, 460)",5.300000000000001,160,2,2.3,0,0,1,0,0,2
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(40, 40)",11.6,201,0,,0,0,1,0,0,3
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(40, 250)",11.6,201,0,,0,0,1,0,0,3
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(250, 40)",27.0,841,5,6.640000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(250, 250)",19.1,591,1,11.2,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(250, 460)",18.2,379,3,5.366666666666667,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(460, 40)",38.0,1041,3,11.300000000000002,1,0,0,0,0,1
Oxford,Primitive,CVM,11,5,10,0,20,20,0,"(40, 460)","(460, 250)",29.200000000000003,848,4,5.050000000000001,1,0,0,0,0,1
