Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,5,0,60,20,108,326,1,9.0,0,0,1
Owl,Primitive,5,0,60,20,317,688,3,7.75,1,0,0
Owl,Primitive,5,0,60,20,19,26,1,11.25,0,0,1
Owl,Primitive,5,0,60,20,53,209,1,1.0,0,0,1
Owl,Primitive,5,0,60,20,125,369,2,13.0,0,0,1
Owl,Primitive,5,0,60,20,83,284,1,13.0,0,0,1
Owl,Primitive,5,0,60,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,198,452,2,7.0,1,0,0
Owl,Primitive,5,0,60,20,82,161,4,5.625,0,0,1
Owl,Primitive,5,0,60,20,132,340,1,4.0,1,0,0
Owl,Primitive,5,0,60,20,50,19,2,9.333333333333334,0,0,1
Owl,Primitive,5,0,60,20,175,522,1,2.0,0,0,1
Owl,Primitive,5,0,60,20,392,634,4,11.166666666666666,1,0,0
Owl,Primitive,5,0,60,20,15,38,0,11.166666666666666,0,0,1
Owl,Primitive,5,0,60,20,132,332,3,23.0,1,0,0
Owl,Primitive,5,0,60,20,48,102,0,28.5,0,0,1
Owl,Primitive,5,0,60,20,132,378,1,11.0,1,0,0
Owl,Primitive,5,0,60,20,158,366,1,9.0,1,0,0
Owl,Primitive,5,0,60,20,199,494,3,10.8,1,0,0
Owl,Primitive,5,0,60,20,236,550,2,10.125,1,0,0
Owl,Primitive,5,0,60,20,156,389,4,9.166666666666666,0,0,1
Owl,Primitive,5,0,60,20,48,198,1,14.0,0,0,1
Owl,Primitive,5,0,60,20,45,186,2,6.333333333333333,0,0,1
Owl,Primitive,5,0,60,20,236,739,2,21.0,1,0,0
Owl,Primitive,5,0,60,20,101,41,3,16.333333333333332,0,0,1
Owl,Primitive,5,0,60,20,115,360,2,11.0,0,0,1
Owl,Primitive,5,0,60,20,241,649,4,8.5,1,0,0
Owl,Primitive,5,0,60,20,217,382,1,7.6,1,0,0
Owl,Primitive,5,0,60,20,244,675,6,10.333333333333334,1,0,0
Owl,Primitive,5,0,60,20,5,5,0,10.333333333333334,0,0,1
Owl,Primitive,5,0,60,20,236,735,1,17.0,1,0,0
Owl,Primitive,5,0,60,20,131,118,3,11.666666666666666,0,0,1
Owl,Primitive,5,0,60,20,80,268,2,5.0,0,0,1
Owl,Primitive,5,0,60,20,194,545,7,11.142857142857142,0,0,1
Owl,Primitive,5,0,60,20,235,701,3,7.5,1,0,0
Owl,Primitive,5,0,60,20,59,96,0,7.5,0,0,1
Owl,Primitive,5,0,60,20,72,251,2,22.0,0,0,1
Owl,Primitive,5,0,60,20,80,198,1,6.5,0,0,1
Owl,Primitive,5,0,60,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,253,333,2,8.5,1,0,0
Owl,Primitive,5,0,60,20,146,309,2,10.25,0,0,1
Owl,Primitive,5,0,60,20,183,443,2,11.0,0,0,1
Owl,Primitive,5,0,60,20,134,326,2,13.5,1,0,0
Owl,Primitive,5,0,60,20,155,332,2,6.5,1,0,0
Owl,Primitive,5,0,60,20,253,347,3,10.4,1,0,0
Owl,Primitive,5,0,60,20,268,233,1,6.0,0,0,1
Owl,Primitive,5,0,60,20,169,535,5,8.166666666666666,0,0,1
Owl,Primitive,5,0,60,20,132,333,3,8.666666666666666,1,0,0
Owl,Primitive,5,0,60,20,253,352,2,12.75,1,0,0
Owl,Primitive,5,0,60,20,209,491,1,12.2,1,0,0
Owl,Primitive,5,0,60,20,4,1,0,12.2,0,0,1
Owl,Primitive,5,0,60,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,32,156,2,6.0,0,0,1
Owl,Primitive,5,0,60,20,147,335,1,17.0,1,0,0
Owl,Primitive,5,0,60,20,217,342,0,0.0,1,0,0
Owl,Primitive,5,0,60,20,198,479,3,11.666666666666666,1,0,0
Owl,Primitive,5,0,60,20,258,583,4,11.714285714285714,1,0,0
Owl,Primitive,5,0,60,20,199,499,3,11.4,1,0,0
Owl,Primitive,5,0,60,20,240,748,1,26.0,1,0,0
Owl,Primitive,5,0,60,20,196,337,3,16.5,1,0,0
Owl,Primitive,5,0,60,20,42,69,2,16.5,0,0,1
Owl,Primitive,5,0,60,20,132,368,1,16.0,1,0,0
Owl,Primitive,5,0,60,20,6,5,0,16.0,0,0,1
Owl,Primitive,5,0,60,20,261,718,1,8.0,1,0,0
Owl,Primitive,5,0,60,20,232,576,6,10.857142857142858,1,0,0
Owl,Primitive,5,0,60,20,195,464,3,12.22222222222222,1,0,0
Owl,Jerk_Primitive,5,0,60,20,98,324,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,10,23,1,8.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,299,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,164,426,4,10.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,135,375,2,14.6,0,0,1
Owl,Jerk_Primitive,5,0,60,20,189,670,4,10.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,59,91,1,9.6,0,0,1
Owl,Jerk_Primitive,5,0,60,20,117,426,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,188,678,2,10.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,216,566,2,9.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,250,277,1,11.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,371,3,7.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,26,55,0,7.75,0,0,1
Owl,Jerk_Primitive,5,0,60,20,85,146,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,114,294,2,6.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,159,377,5,6.714285714285714,0,0,1
Owl,Jerk_Primitive,5,0,60,20,188,611,3,10.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,251,486,3,12.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,266,273,3,10.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,216,403,4,8.75,1,0,0
Owl,Jerk_Primitive,5,0,60,20,18,59,0,8.75,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,304,7,8.8,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,363,4,8.88888888888889,1,0,0
Owl,Jerk_Primitive,5,0,60,20,156,299,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,402,395,1,18.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,24,140,1,11.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,189,622,5,8.166666666666666,1,0,0
Owl,Jerk_Primitive,5,0,60,20,77,158,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,298,643,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,250,324,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,43,83,1,3.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,189,615,4,7.166666666666667,1,0,0
Owl,Jerk_Primitive,5,0,60,20,39,50,0,7.166666666666667,0,0,1
Owl,Jerk_Primitive,5,0,60,20,221,657,4,6.8,1,0,0
Owl,Jerk_Primitive,5,0,60,20,113,326,1,5.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,251,724,2,9.333333333333334,1,0,0
Owl,Jerk_Primitive,5,0,60,20,47,121,0,9.333333333333334,0,0,1
Owl,Jerk_Primitive,5,0,60,20,206,294,1,28.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,346,299,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,203,350,1,22.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,14,10,1,10.333333333333334,0,0,1
Owl,Jerk_Primitive,5,0,60,20,231,595,2,16.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,171,290,1,4.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,362,1,6.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,250,667,5,7.714285714285714,1,0,0
Owl,Jerk_Primitive,5,0,60,20,201,507,3,7.9,1,0,0
Owl,Jerk_Primitive,5,0,60,20,101,325,2,13.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,341,1,12.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,126,356,1,8.333333333333334,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,324,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,345,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,233,301,2,10.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,255,717,1,11.333333333333334,1,0,0
Owl,Jerk_Primitive,5,0,60,20,425,650,4,8.25,1,0,0
Owl,Jerk_Primitive,5,0,60,20,256,317,1,3.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,202,365,1,6.5,1,0,0
Owl,Jerk_Primitive,5,0,60,20,116,215,2,12.0,0,0,1
Owl,Jerk_Primitive,5,0,60,20,99,264,1,6.0,1,0,0
Owl,Jerk_Primitive,5,0,60,20,83,83,1,8.0,0,0,1
Owl,MPC,5,0,60,20,208,668,3,9.5,1,0,0
Owl,MPC,5,0,60,20,174,309,3,13.833333333333334,1,0,0
Owl,MPC,5,0,60,20,346,706,1,14.0,1,0,0
Owl,MPC,5,0,60,20,173,271,3,10.0,1,0,0
Owl,MPC,5,0,60,20,279,320,0,0.0,1,0,0
Owl,MPC,5,0,60,20,174,451,5,10.8,1,0,0
Owl,MPC,5,0,60,20,208,547,2,11.714285714285714,1,0,0
Owl,MPC,5,0,60,20,110,338,0,0.0,1,0,0
Owl,MPC,5,0,60,20,99,259,2,11.666666666666666,0,0,1
Owl,MPC,5,0,60,20,108,318,2,3.0,1,0,0
Owl,MPC,5,0,60,20,209,350,2,7.6,1,0,0
Owl,MPC,5,0,60,20,184,318,2,5.0,1,0,0
Owl,MPC,5,0,60,20,208,358,1,8.0,1,0,0
Owl,MPC,5,0,60,20,248,308,3,10.5,0,0,1
Owl,MPC,5,0,60,20,209,659,2,19.5,1,0,0
Owl,MPC,5,0,60,20,118,232,1,17.0,0,0,1
Owl,MPC,5,0,60,20,298,338,0,0.0,1,0,0
Owl,MPC,5,0,60,20,142,360,1,12.0,0,0,1
Owl,MPC,5,0,60,20,83,291,2,5.666666666666667,0,0,1
Owl,MPC,5,0,60,20,71,239,3,1.3333333333333333,0,0,1
Owl,MPC,5,0,60,20,46,195,3,7.333333333333333,0,0,1
Owl,MPC,5,0,60,20,108,338,0,0.0,1,0,0
Owl,MPC,5,0,60,20,176,465,3,16.666666666666668,1,0,0
Owl,MPC,5,0,60,20,7,9,1,18.666666666666668,0,0,1
Owl,MPC,5,0,60,20,108,311,1,3.0,1,0,0
Owl,MPC,5,0,60,20,232,543,3,7.0,0,0,1
Owl,MPC,5,0,60,20,17,105,1,2.0,0,0,1
Owl,MPC,5,0,60,20,108,324,2,11.5,1,0,0
Owl,MPC,5,0,60,20,115,268,2,12.0,0,0,1
Owl,MPC,5,0,60,20,108,320,0,0.0,1,0,0
Owl,MPC,5,0,60,20,74,37,3,6.666666666666667,0,0,1
Owl,MPC,5,0,60,20,211,632,3,6.0,1,0,0
Owl,MPC,5,0,60,20,258,601,3,7.125,1,0,0
Owl,MPC,5,0,60,20,209,232,5,10.0,1,0,0
Owl,MPC,5,0,60,20,261,365,5,10.68421052631579,1,0,0
Owl,MPC,5,0,60,20,252,470,1,12.0,0,0,1
Owl,MPC,5,0,60,20,209,621,3,8.0,1,0,0
Owl,MPC,5,0,60,20,65,125,1,8.6,0,0,1
Owl,MPC,5,0,60,20,209,698,1,5.5,1,0,0
Owl,MPC,5,0,60,20,208,528,5,13.5,1,0,0
Owl,MPC,5,0,60,20,378,631,6,9.333333333333334,1,0,0
Owl,MPC,5,0,60,20,116,329,2,15.5,1,0,0
Owl,MPC,5,0,60,20,149,162,1,10.5,0,0,1
Owl,MPC,5,0,60,20,131,305,1,4.5,1,0,0
Owl,MPC,5,0,60,20,70,160,1,3.6666666666666665,0,0,1
Owl,MPC,5,0,60,20,213,674,5,7.285714285714286,1,0,0
Owl,MPC,5,0,60,20,151,295,1,3.0,1,0,0
Owl,MPC,5,0,60,20,154,216,4,12.75,0,0,1
Owl,MPC,5,0,60,20,40,144,2,12.0,0,0,1
Owl,MPC,5,0,60,20,72,290,0,0.0,0,0,1
Owl,MPC,5,0,60,20,227,712,2,7.0,1,0,0
Owl,MPC,5,0,60,20,14,1,0,7.5,0,0,1
Owl,MPC,5,0,60,20,92,271,2,12.0,0,0,1
Owl,MPC,5,0,60,20,357,332,3,7.666666666666667,1,0,0
Owl,MPC,5,0,60,20,210,320,8,14.0,1,0,0
Owl,MPC,5,0,60,20,155,338,0,0.0,1,0,0
Owl,MPC,5,0,60,20,208,324,1,1.5,1,0,0
Owl,MPC,5,0,60,20,203,532,2,6.25,0,0,1
Owl,MPC,5,0,60,20,11,92,1,4.0,0,0,1
Owl,MPC,5,0,60,20,315,317,2,14.0,1,0,0
Owl,Primitive,5,5,60,20,36,161,1,15.0,0,0,1
Owl,Primitive,5,5,60,20,132,332,2,5.5,1,0,0
Owl,Primitive,5,5,60,20,209,442,3,6.833333333333333,1,0,0
Owl,Primitive,5,5,60,20,321,727,6,10.5,1,0,0
Owl,Primitive,5,5,60,20,129,255,2,9.857142857142858,0,0,1
Owl,Primitive,5,5,60,20,211,313,2,4.5,0,0,1
Owl,Primitive,5,5,60,20,89,274,2,6.0,0,0,1
Owl,Primitive,5,5,60,20,21,104,2,8.5,0,0,1
Owl,Primitive,5,5,60,20,132,315,2,34.0,1,0,0
Owl,Primitive,5,5,60,20,201,248,0,34.0,0,0,1
Owl,Primitive,5,5,60,20,114,286,1,12.0,0,0,1
Owl,Primitive,5,5,60,20,68,224,2,6.333333333333333,0,0,1
Owl,Primitive,5,5,60,20,132,350,1,8.0,1,0,0
Owl,Primitive,5,5,60,20,204,482,4,8.714285714285714,0,0,1
Owl,Primitive,5,5,60,20,134,326,3,20.5,1,0,0
Owl,Primitive,5,5,60,20,76,117,2,18.25,0,0,1
Owl,Primitive,5,5,60,20,235,648,3,11.75,1,0,0
Owl,Primitive,5,5,60,20,527,710,5,7.285714285714286,1,0,0
Owl,Primitive,5,5,60,20,255,580,3,9.333333333333334,1,0,0
Owl,Primitive,5,5,60,20,411,739,1,3.0,1,0,0
Owl,Primitive,5,5,60,20,232,577,2,7.0,1,0,0
Owl,Primitive,5,5,60,20,373,344,1,25.0,1,0,0
Owl,Primitive,5,5,60,20,211,462,1,14.0,1,0,0
Owl,Primitive,5,5,60,20,263,613,4,14.5,1,0,0
Owl,Primitive,5,5,60,20,196,458,2,11.333333333333334,1,0,0
Owl,Primitive,5,5,60,20,132,348,2,11.5,1,0,0
Owl,Primitive,5,5,60,20,12,24,0,11.5,0,0,1
Owl,Primitive,5,5,60,20,243,693,3,11.333333333333334,1,0,0
Owl,Primitive,5,5,60,20,482,652,3,14.0,1,0,0
Owl,Primitive,5,5,60,20,217,408,2,12.5,1,0,0
Owl,Primitive,5,5,60,20,21,7,0,12.5,0,0,1
Owl,Primitive,5,5,60,20,132,322,5,11.75,1,0,0
Owl,Primitive,5,5,60,20,96,44,0,14.0,0,0,1
Owl,Primitive,5,5,60,20,132,321,2,15.0,1,0,0
Owl,Primitive,5,5,60,20,223,342,0,0.0,1,0,0
Owl,Primitive,5,5,60,20,126,257,2,11.0,0,0,1
Owl,Primitive,5,5,60,20,132,355,3,9.0,1,0,0
Owl,Primitive,5,5,60,20,247,307,1,10.0,1,0,0
Owl,Primitive,5,5,60,20,61,91,2,8.714285714285714,0,0,1
Owl,Primitive,5,5,60,20,135,373,3,16.666666666666668,1,0,0
Owl,Primitive,5,5,60,20,188,172,2,14.0,0,0,1
Owl,Primitive,5,5,60,20,241,624,4,11.0,1,0,0
Owl,Primitive,5,5,60,20,325,651,1,9.6,1,0,0
Owl,Primitive,5,5,60,20,55,107,2,12.833333333333334,0,0,1
Owl,Primitive,5,5,60,20,241,677,3,6.75,1,0,0
Owl,Primitive,5,5,60,20,317,665,1,5.6,1,0,0
Owl,Primitive,5,5,60,20,107,128,3,9.0,0,0,1
Owl,Primitive,5,5,60,20,86,289,1,7.0,0,0,1
Owl,Primitive,5,5,60,20,75,218,4,5.0,0,0,1
Owl,Primitive,5,5,60,20,133,321,2,17.0,1,0,0
Owl,Primitive,5,5,60,20,48,43,2,14.25,0,0,1
Owl,Primitive,5,5,60,20,123,360,1,13.0,0,0,1
Owl,Primitive,5,5,60,20,132,394,2,2.5,1,0,0
Owl,Primitive,5,5,60,20,199,475,2,5.0,1,0,0
Owl,Primitive,5,5,60,20,316,703,1,6.2,1,0,0
Owl,Jerk_Primitive,5,5,60,20,178,632,2,11.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,99,311,1,5.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,176,493,1,6.5,1,0,0
Owl,Jerk_Primitive,5,5,60,20,207,594,1,7.333333333333333,1,0,0
Owl,Jerk_Primitive,5,5,60,20,163,442,2,7.2,1,0,0
Owl,Jerk_Primitive,5,5,60,20,99,311,1,13.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,164,472,0,13.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,395,656,1,13.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,115,294,4,28.5,1,0,0
Owl,Jerk_Primitive,5,5,60,20,238,320,1,18.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,165,475,0,18.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,195,564,8,10.2,1,0,0
Owl,Jerk_Primitive,5,5,60,20,188,244,1,8.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,19,117,1,5.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,69,233,3,14.0,0,0,1
Owl,Jerk_Primitive,5,5,60,20,189,592,2,10.333333333333334,1,0,0
Owl,Jerk_Primitive,5,5,60,20,202,546,1,8.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,103,268,3,5.714285714285714,0,0,1
Owl,Jerk_Primitive,5,5,60,20,194,659,3,11.0,1,0,0
Owl,Jerk_Primitive,5,5,60,20,257,613,6,12.666666666666666,1,0,0
