Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Rotating,Primitive,5,0,50,20,132,317,2,6.5,1,0,1
Rotating,Primitive,5,0,50,20,132,338,2,8.5,1,0,0
Rotating,Primitive,5,0,50,20,237,327,1,8.75,1,0,0
Rotating,Primitive,5,0,50,20,341,338,0,0.0,1,0,0
Rotating,Primitive,5,0,50,20,7,24,0,0.0,0,0,1
Rotating,Primitive,5,0,50,20,219,685,5,12.0,0,0,1
Rotating,Primitive,5,0,50,20,132,338,2,30.0,1,0,0
Rotating,Primitive,5,0,50,20,378,772,1,8.0,1,0,0
Rotating,Primitive,5,0,50,20,273,629,4,9.4,0,0,1
Rotating,Primitive,5,0,50,20,236,774,2,13.0,1,0,0
Rotating,Primitive,5,0,50,20,293,717,2,9.0,1,0,0
Rotating,Primitive,5,0,50,20,136,392,2,8.5,1,0,0
Rotating,Primitive,5,0,50,20,138,237,4,7.714285714285714,0,0,1
Rotating,Primitive,5,0,50,20,241,762,3,11.666666666666666,1,0,0
Rotating,Primitive,5,0,50,20,177,290,3,13.0,0,0,1
Rotating,Primitive,5,0,50,20,236,773,7,8.0,1,0,0
Rotating,Primitive,5,0,50,20,298,338,2,11.333333333333334,1,0,0
Rotating,Primitive,5,0,50,20,237,325,2,13.6,1,0,0
Rotating,Primitive,5,0,50,20,586,369,1,3.0,0,0,1
Rotating,Primitive,5,0,50,20,132,392,1,10.0,1,0,0
Rotating,Primitive,5,0,50,20,159,342,5,6.666666666666667,0,0,1
Rotating,Primitive,5,0,50,20,132,393,1,2.0,1,0,0
Rotating,Primitive,5,0,50,20,189,387,2,8.5,0,0,1
Rotating,Primitive,5,0,50,20,73,220,3,5.5,0,0,1
Rotating,Primitive,5,0,50,20,241,760,4,7.0,1,0,0
Rotating,Primitive,5,0,50,20,195,342,1,8.142857142857142,0,0,1
Rotating,Primitive,5,0,50,20,98,369,5,14.0,0,0,1
Rotating,Primitive,5,0,50,20,46,23,1,1.0,0,0,1
Rotating,Primitive,5,0,50,20,51,204,2,10.0,0,0,1
Rotating,Primitive,5,0,50,20,243,774,2,6.333333333333333,1,0,0
Rotating,Primitive,5,0,50,20,154,143,0,6.333333333333333,0,0,1
Rotating,Primitive,5,0,50,20,132,338,1,8.0,1,0,0
Rotating,Primitive,5,0,50,20,205,338,0,0.0,1,0,0
Rotating,Primitive,5,0,50,20,216,393,1,8.0,1,0,0
Rotating,Primitive,5,0,50,20,10,3,0,8.0,0,0,1
Rotating,Primitive,5,0,50,20,236,774,3,11.333333333333334,1,0,0
Rotating,Primitive,5,0,50,20,228,582,1,9.25,0,0,1
Rotating,Primitive,5,0,50,20,132,338,2,8.5,1,0,0
Rotating,Primitive,5,0,50,20,199,545,2,6.0,1,0,1
Rotating,Primitive,5,0,50,20,172,393,0,0.0,1,0,0
Rotating,Primitive,5,0,50,20,173,95,5,7.0,0,0,1
Rotating,Primitive,5,0,50,20,375,774,2,13.5,1,0,0
Rotating,Primitive,5,0,50,20,213,260,1,12.333333333333334,1,0,0
Rotating,Primitive,5,0,50,20,11,2,0,12.333333333333334,0,0,1
Rotating,Primitive,5,0,50,20,240,758,4,11.2,1,0,0
Rotating,Primitive,5,0,50,20,123,86,1,10.833333333333334,0,0,1
Rotating,Primitive,5,0,50,20,120,324,3,18.0,1,0,0
Rotating,Primitive,5,0,50,20,140,373,4,15.8,0,0,1
Rotating,Primitive,5,0,50,20,146,396,2,5.666666666666667,1,0,0
Rotating,Primitive,5,0,50,20,112,19,2,9.0,0,0,1
Rotating,Primitive,5,0,50,20,132,393,0,0.0,1,0,0
Rotating,Primitive,5,0,50,20,171,376,5,10.5,0,0,1
Rotating,Primitive,5,0,50,20,65,238,2,9.5,0,0,1
Rotating,Primitive,5,0,50,20,132,393,1,10.0,1,0,0
Rotating,Primitive,5,0,50,20,74,134,2,8.0,0,0,1
Rotating,Primitive,5,0,50,20,132,392,3,9.75,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,187,743,4,7.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,153,340,2,5.8,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,18,99,3,17.0,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,188,743,2,14.5,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,201,536,1,12.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,37,106,3,21.0,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,191,745,5,7.285714285714286,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,165,377,0,7.285714285714286,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,182,297,6,5.428571428571429,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,73,295,1,14.0,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,193,768,2,8.5,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,133,314,1,6.25,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,99,313,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,149,313,1,16.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,251,709,1,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,168,371,5,7.375,0,0,1
Rotating,Jerk_Primitive,5,0,50,20,273,743,1,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,251,639,1,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,166,422,2,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,250,322,4,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,202,735,7,6.333333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,200,563,2,8.5,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,251,463,4,9.4375,1,0,0
Rotating,Jerk_Primitive,5,0,50,20,200,253,3,10.105263157894736,1,0,0
