Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(40, 250)",5.2,218,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(40, 460)",7.1000000000000005,279,1,1.8,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(250, 40)",6.2,329,2,2.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(250, 250)",6.9,375,1,3.1,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(250, 460)",10.5,534,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(460, 40)",11.5,532,3,4.966666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(460, 250)",10.5,574,3,4.133333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 40)","(460, 460)",13.9,642,1,9.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(40, 40)",5.2,273,1,2.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(40, 460)",5.2,192,1,3.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(250, 40)",6.9,438,2,1.85,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(250, 250)",5.2,311,1,2.4000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(250, 460)",6.9,362,1,4.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(460, 40)",11.1,602,2,6.1,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(460, 250)",10.6,553,4,3.675,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 250)","(460, 460)",10.5,555,1,4.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(40, 40)",10.4,467,1,2.9000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(40, 250)",5.1000000000000005,253,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(250, 40)",11.2,576,3,4.466666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(250, 250)",6.9,420,1,4.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(250, 460)",5.2,199,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(460, 40)",13.9,720,2,4.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(460, 250)",10.5,583,3,2.6666666666666665,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(40, 460)","(460, 460)",10.4,341,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(40, 40)",5.2,255,2,3.1,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(40, 250)",7.2,402,2,3.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(40, 460)",10.5,543,2,6.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(250, 250)",5.2,302,2,3.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(250, 460)",10.4,476,2,6.800000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(460, 40)",6.0,341,3,3.4000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(460, 250)",7.300000000000001,396,3,3.466666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 40)","(460, 460)",10.6,554,3,5.233333333333333,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(40, 40)",6.9,414,2,3.1,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(40, 250)",5.2,318,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(40, 460)",6.9,366,1,1.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(250, 40)",5.2,356,1,2.3000000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(250, 460)",5.2,276,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(460, 40)",6.9,450,2,3.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(460, 250)",5.4,314,1,2.4000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 250)","(460, 460)",6.9,363,1,2.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(40, 40)",10.5,570,2,4.8500000000000005,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(40, 250)",6.9,394,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(40, 460)",5.2,255,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(250, 40)",10.4,572,2,2.5500000000000003,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(250, 250)",5.2,344,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(460, 40)",10.8,589,3,5.4,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(460, 250)",7.1000000000000005,421,1,3.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(250, 460)","(460, 460)",5.1000000000000005,190,1,2.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(40, 40)",10.4,441,3,2.9000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(40, 250)",10.7,580,5,3.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(40, 460)",14.7,728,4,8.55,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(250, 40)",5.1000000000000005,270,3,2.233333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(250, 250)",7.6,429,4,5.225,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(250, 460)",11.0,639,4,6.75,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,40,0,"(460, 40)","(460, 250)",5.2,298,2,2.75,1,0,0,0,0,1
