Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(40, 250)",3.4000000000000004,201,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(40, 460)",7.0,349,1,2.4000000000000004,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(250, 40)",3.4000000000000004,268,2,1.05,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(250, 250)",5.0,333,1,2.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(250, 460)",7.1000000000000005,467,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(460, 40)",6.9,450,3,3.566666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(460, 250)",5.300000000000001,392,2,1.35,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 40)","(460, 460)",10.2,589,1,7.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 250)","(40, 40)",3.7,262,1,1.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 250)","(40, 460)",3.4000000000000004,184,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 250)","(250, 40)",5.1000000000000005,415,2,1.7500000000000002,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 250)","(250, 250)",3.4000000000000004,269,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,10,5,10,0,20,60,0,"(40, 250)","(250, 460)",5.1000000000000005,285,1,3.9,1,0,0,0,0,1
