Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 250)",9.8,363,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 460)",13.1,523,2,3.1,0,0,1,0,0,3
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 40)",7.6,313,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 250)",12.2,417,1,6.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 460)",18.8,679,4,7.475,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 40)",15.6,566,1,7.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 250)",25.1,766,3,7.233333333333333,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 460)",26.8,817,3,12.4,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 40)",8.0,327,1,7.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 460)",7.6,256,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 40)",14.0,523,2,7.95,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 250)",7.6,335,2,5.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 460)",12.6,395,2,5.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 40)",20.0,635,2,10.95,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 250)",18.5,575,4,7.325,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 460)",23.4,727,6,10.266666666666666,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 40)",16.6,537,1,8.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 250)",8.0,312,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 40)",16.0,647,2,6.15,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 250)",14.0,462,1,6.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 460)",11.1,382,3,4.166666666666667,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 40)",19.8,730,3,9.266666666666667,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 250)",20.3,670,4,11.750000000000002,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 460)",7.1000000000000005,250,1,1.6,0,0,1,0,0,3
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 40)",8.0,291,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 250)",14.0,432,1,6.2,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 460)",16.2,612,1,2.5,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(250, 250)",7.6,304,1,1.3,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(250, 460)",17.5,567,3,9.5,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 40)",7.6,291,1,5.0,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 250)",12.6,396,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 460)",14.8,595,3,5.633333333333333,0,0,1,0,0,3
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 40)",14.5,431,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 250)",8.0,314,1,3.6,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 460)",11.9,378,1,10.1,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(250, 40)",8.0,353,1,5.5,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(250, 460)",6.7,271,3,2.6666666666666665,0,0,1,0,0,3
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(460, 40)",14.0,443,0,,1,0,0,0,0,1
LookAhead,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(460, 250)",7.6,314,0,,1,0,0,0,0,1
