Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,MPC,CVM,0,30,0,40,40,0,15.8,1032,14,6.564285714285715,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,40,40,0,18.1,1112,16,6.5687500000000005,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,40,40,0,20.1,1053,20,6.685,1,0,0,0,0,1
NoControl,MPC,CVM,3,30,0,40,40,0,17.8,1023,10,7.12,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,40,40,0,19.1,1050,17,7.117647058823529,1,0,0,0,0,1
NoControl,MPC,CVM,0,30,0,40,60,0,3.3000000000000003,348,3,0.9666666666666668,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,40,60,0,4.3,422,5,1.38,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,40,60,0,10.6,952,12,3.9,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,40,60,0,5.4,548,6,1.2500000000000002,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,40,60,0,2.7,287,2,1.2000000000000002,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,60,20,0,29.6,998,33,5.493939393939394,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,60,20,0,10.2,365,12,3.1,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,60,20,0,23.5,640,29,5.100000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,60,20,0,38.900000000000006,1111,49,5.693877551020409,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,60,20,0,10.8,420,12,3.4416666666666664,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,60,40,0,11.0,739,12,3.600000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,60,40,0,11.6,735,17,3.2588235294117647,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,60,40,0,1.7000000000000002,179,1,1.1,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,60,40,0,16.1,1027,17,5.158823529411765,1,0,0,0,0,1
NoControl,MPC,CVM,4,30,0,60,40,0,17.1,1024,22,4.4818181818181815,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,60,60,0,11.0,1023,15,4.066666666666666,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,60,60,0,3.3000000000000003,342,3,1.0000000000000002,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,60,60,0,11.0,1043,20,3.34,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,60,60,0,12.1,1014,10,4.660000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,60,60,0,11.5,1032,17,4.182352941176471,0,0,1,0,0,3
NoControl,MPC,CVM,0,10,0,20,20,2,31.3,1075,6,7.300000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,20,20,2,30.6,1040,6,8.6,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,20,20,2,35.0,1074,5,9.239999999999998,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,20,20,2,30.3,1019,8,10.875,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,20,20,2,29.8,1026,5,7.720000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,0,10,0,20,40,2,19.4,1045,7,8.142857142857144,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,20,40,2,19.4,1214,6,9.266666666666667,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,20,40,2,17.5,1052,4,6.9,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,20,40,2,12.9,792,1,10.3,0,1,0,0,0,2
NoControl,MPC,CVM,4,10,0,20,40,2,20.1,1051,6,8.05,1,0,0,0,0,1
NoControl,MPC,CVM,0,10,0,20,60,2,18.6,1192,5,7.5,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,20,60,2,19.700000000000003,1176,6,7.316666666666667,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,20,60,2,12.4,1040,5,4.7,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,20,60,2,13.3,1208,1,9.6,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,20,60,2,14.0,1131,5,6.460000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,0,10,0,40,20,2,34.0,1049,12,7.466666666666666,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,40,20,2,29.700000000000003,989,9,7.677777777777779,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,40,20,2,34.9,1067,8,8.9125,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,40,20,2,31.700000000000003,1063,8,7.300000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,40,20,2,9.4,346,2,3.45,0,0,1,0,0,3
NoControl,MPC,CVM,0,10,0,40,40,2,17.1,1079,6,4.966666666666668,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,40,40,2,16.5,1056,5,6.08,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,40,40,2,17.400000000000002,1070,6,5.433333333333334,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,40,40,2,16.1,1012,9,6.133333333333335,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,40,40,2,15.7,1026,6,4.583333333333333,1,0,0,0,0,1
NoControl,MPC,CVM,0,10,0,40,60,2,15.2,1097,8,5.300000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,40,60,2,14.9,1180,6,7.933333333333334,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,40,60,2,11.7,1020,5,4.44,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,40,60,2,6.2,569,5,2.74,0,0,1,0,0,3
NoControl,MPC,CVM,4,10,0,40,60,2,11.4,1026,4,3.925,1,0,0,0,0,1
NoControl,MPC,CVM,0,10,0,60,20,2,33.0,1024,13,5.492307692307692,0,0,1,0,0,3
NoControl,MPC,CVM,1,10,0,60,20,2,9.0,397,4,2.725,0,0,1,0,0,3
NoControl,MPC,CVM,2,10,0,60,20,2,29.6,1009,9,5.711111111111112,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,60,20,2,19.700000000000003,743,12,4.425,0,0,1,0,0,3
NoControl,MPC,CVM,4,10,0,60,20,2,6.6000000000000005,323,2,2.3000000000000003,0,0,1,0,0,3
NoControl,MPC,CVM,0,10,0,60,40,2,16.400000000000002,1050,8,4.875,1,0,0,0,0,1
NoControl,MPC,CVM,1,10,0,60,40,2,16.400000000000002,1082,7,5.5,0,0,1,0,0,3
NoControl,MPC,CVM,2,10,0,60,40,2,16.0,1015,6,5.333333333333333,1,0,0,0,0,1
NoControl,MPC,CVM,3,10,0,60,40,2,16.1,1017,5,5.620000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,60,40,2,11.7,779,5,3.1000000000000005,0,0,1,0,0,3
NoControl,MPC,CVM,0,10,0,60,60,2,2.4000000000000004,258,1,0.8,0,0,1,0,0,3
NoControl,MPC,CVM,1,10,0,60,60,2,11.9,1026,5,4.66,1,0,0,0,0,1
NoControl,MPC,CVM,2,10,0,60,60,2,5.5,555,2,0.9000000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,3,10,0,60,60,2,11.5,987,8,4.6125,1,0,0,0,0,1
NoControl,MPC,CVM,4,10,0,60,60,2,11.6,1018,7,3.585714285714286,1,0,0,0,0,1
NoControl,MPC,CVM,0,20,0,20,20,2,32.0,1032,9,10.17777777777778,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,20,20,2,37.2,1078,13,9.992307692307692,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,20,20,2,34.2,1051,12,9.833333333333334,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,20,20,2,47.6,1224,16,11.44375,1,0,0,0,0,1
NoControl,MPC,CVM,4,20,0,20,20,2,37.2,1090,13,9.676923076923076,1,0,0,0,0,1
NoControl,MPC,CVM,0,20,0,20,40,2,23.5,1097,9,11.122222222222222,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,20,40,2,22.6,1062,12,9.083333333333334,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,20,40,2,25.4,1290,9,8.133333333333333,0,0,1,0,0,3
NoControl,MPC,CVM,3,20,0,20,40,2,19.5,1096,13,9.26923076923077,0,0,1,0,0,3
NoControl,MPC,CVM,4,20,0,20,40,2,19.700000000000003,1050,14,8.25,0,0,1,0,0,3
NoControl,MPC,CVM,0,20,0,20,60,2,17.5,1052,10,8.25,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,20,60,2,11.8,1020,8,6.0625,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,20,60,2,12.3,1070,6,4.516666666666667,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,20,60,2,11.8,1019,8,6.075000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,4,20,0,20,60,2,20.1,1153,13,7.938461538461538,0,0,1,0,0,3
NoControl,MPC,CVM,0,20,0,40,20,2,39.6,1144,24,7.05,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,40,20,2,35.9,1040,23,7.356521739130434,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,40,20,2,39.900000000000006,1108,23,7.600000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,40,20,2,35.800000000000004,1112,17,6.329411764705882,1,0,0,0,0,1
NoControl,MPC,CVM,4,20,0,40,20,2,41.2,1154,21,8.033333333333335,1,0,0,0,0,1
NoControl,MPC,CVM,0,20,0,40,40,2,17.8,1147,10,6.39,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,40,40,2,20.3,1091,13,6.346153846153845,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,40,40,2,18.9,1069,14,6.5,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,40,40,2,16.900000000000002,1035,12,6.558333333333334,1,0,0,0,0,1
NoControl,MPC,CVM,4,20,0,40,40,2,16.900000000000002,1093,14,4.785714285714287,0,0,1,0,0,3
NoControl,MPC,CVM,0,20,0,40,60,2,6.300000000000001,620,5,2.1,0,0,1,0,0,3
NoControl,MPC,CVM,1,20,0,40,60,2,10.1,993,12,4.375000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,2,20,0,40,60,2,18.7,1221,13,5.9,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,40,60,2,8.3,641,3,4.433333333333334,0,1,0,0,0,3
NoControl,MPC,CVM,4,20,0,40,60,2,11.8,1019,11,4.227272727272728,1,0,0,0,0,1
NoControl,MPC,CVM,0,20,0,60,20,2,19.9,700,18,4.044444444444445,0,0,1,0,0,3
NoControl,MPC,CVM,1,20,0,60,20,2,31.9,1034,22,5.195454545454546,0,0,1,0,0,3
NoControl,MPC,CVM,2,20,0,60,20,2,31.200000000000003,1044,21,5.6571428571428575,1,0,0,0,0,1
NoControl,MPC,CVM,3,20,0,60,20,2,32.1,978,26,5.56923076923077,0,0,1,0,0,3
NoControl,MPC,CVM,4,20,0,60,20,2,3.4000000000000004,223,3,1.5,0,0,1,0,0,3
NoControl,MPC,CVM,0,20,0,60,40,2,16.2,1011,12,5.05,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,60,40,2,15.8,1051,11,4.563636363636364,1,0,0,0,0,1
NoControl,MPC,CVM,2,20,0,60,40,2,4.0,346,2,2.0500000000000003,0,0,1,0,0,3
NoControl,MPC,CVM,3,20,0,60,40,2,18.1,1170,13,5.723076923076923,1,0,0,0,0,1
NoControl,MPC,CVM,4,20,0,60,40,2,5.5,425,3,3.1333333333333333,0,0,1,0,0,3
NoControl,MPC,CVM,0,20,0,60,60,2,12.7,1043,10,5.040000000000001,1,0,0,0,0,1
NoControl,MPC,CVM,1,20,0,60,60,2,13.4,1139,12,4.925000000000001,0,0,1,0,0,3
NoControl,MPC,CVM,2,20,0,60,60,2,10.5,992,10,3.96,0,0,1,0,0,2
NoControl,MPC,CVM,3,20,0,60,60,2,5.1000000000000005,510,9,1.2555555555555555,0,0,1,0,0,3
NoControl,MPC,CVM,4,20,0,60,60,2,4.9,479,4,2.1750000000000003,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,20,20,2,29.8,1003,13,10.815384615384612,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,20,20,2,35.6,1043,13,11.453846153846154,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,20,20,2,51.1,1208,29,10.617241379310345,0,1,0,0,0,3
NoControl,MPC,CVM,3,30,0,20,20,2,36.0,1141,15,9.06,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,20,20,2,38.6,1083,19,9.15263157894737,1,0,0,0,0,1
NoControl,MPC,CVM,0,30,0,20,40,2,19.6,1116,19,8.078947368421055,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,20,40,2,25.8,1137,17,9.852941176470589,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,20,40,2,23.5,1200,10,4.99,0,0,1,0,0,2
NoControl,MPC,CVM,3,30,0,20,40,2,25.5,1163,19,8.836842105263159,1,0,0,0,0,1
NoControl,MPC,CVM,4,30,0,20,40,2,37.9,1265,15,14.206666666666669,1,0,0,0,0,1
NoControl,MPC,CVM,0,30,0,20,60,2,14.8,1176,13,5.830769230769231,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,20,60,2,9.5,928,9,3.511111111111111,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,20,60,2,15.1,1272,10,3.71,1,0,0,0,0,1
NoControl,MPC,CVM,3,30,0,20,60,2,6.1000000000000005,583,3,2.8000000000000003,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,20,60,2,12.6,1053,14,5.714285714285714,1,0,0,0,0,1
NoControl,MPC,CVM,0,30,0,40,20,2,20.200000000000003,703,19,4.957894736842105,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,40,20,2,35.1,1108,33,7.430303030303031,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,40,20,2,30.1,917,24,7.5625,0,0,1,0,0,2
NoControl,MPC,CVM,3,30,0,40,20,2,42.0,1118,32,8.54375,1,0,0,0,0,1
NoControl,MPC,CVM,4,30,0,40,20,2,33.5,1077,32,7.828125,1,0,0,0,0,1
NoControl,MPC,CVM,0,30,0,40,40,2,15.7,1026,14,6.521428571428573,1,0,0,0,0,1
NoControl,MPC,CVM,1,30,0,40,40,2,18.8,1047,15,6.8,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,40,40,2,31.6,1393,30,7.733333333333334,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,40,40,2,18.2,1142,15,5.993333333333333,0,0,1,0,0,3
NoControl,MPC,CVM,4,30,0,40,40,2,17.400000000000002,1047,17,5.852941176470588,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,40,60,2,7.800000000000001,767,15,2.6733333333333333,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,40,60,2,13.3,1040,17,5.935294117647059,1,0,0,0,0,1
NoControl,MPC,CVM,2,30,0,40,60,2,10.6,1012,12,4.225,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,40,60,2,13.2,1021,14,6.05,1,0,0,0,0,1
NoControl,MPC,CVM,4,30,0,40,60,2,2.7,274,2,1.2000000000000002,0,0,1,0,0,3
NoControl,MPC,CVM,0,30,0,60,20,2,5.4,283,4,1.175,0,0,1,0,0,3
NoControl,MPC,CVM,1,30,0,60,20,2,10.1,354,11,3.3454545454545466,0,0,1,0,0,3
NoControl,MPC,CVM,2,30,0,60,20,2,1.8,167,1,1.2000000000000002,0,0,1,0,0,3
NoControl,MPC,CVM,3,30,0,60,20,2,7.9,347,8,3.0500000000000003,0,0,1,0,0,3
