Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,5,0,55,20,52,182,1,14.0,0,0,1
Owl,Primitive,5,0,55,20,188,546,2,9.5,0,0,1
Owl,Primitive,5,0,55,20,241,681,3,15.333333333333334,1,0,0
Owl,Primitive,5,0,55,20,13,31,0,15.333333333333334,0,0,1
Owl,Primitive,5,0,55,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,55,20,253,344,3,14.5,1,0,0
Owl,Primitive,5,0,55,20,212,483,1,14.666666666666666,1,0,0
Owl,Primitive,5,0,55,20,234,602,6,11.7,1,0,0
Owl,Primitive,5,0,55,20,132,357,2,13.0,1,0,0
Owl,Primitive,5,0,55,20,417,715,3,16.333333333333332,1,0,0
Owl,Primitive,5,0,55,20,213,273,3,12.0,1,0,0
Owl,Primitive,5,0,55,20,288,314,3,10.11111111111111,1,0,0
Owl,Primitive,5,0,55,20,210,438,7,10.882352941176473,1,0,0
Owl,Primitive,5,0,55,20,91,244,2,11.0,0,0,1
Owl,Primitive,5,0,55,20,16,92,3,8.0,0,0,1
Owl,Primitive,5,0,55,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,55,20,131,89,0,0.0,0,0,1
Owl,Primitive,5,0,55,20,262,740,2,12.5,1,0,0
Owl,Primitive,5,0,55,20,241,595,5,11.333333333333334,1,0,0
Owl,Primitive,5,0,55,20,188,232,4,11.090909090909092,0,0,1
Owl,Primitive,5,0,55,20,242,675,6,10.285714285714286,1,0,0
Owl,Primitive,5,0,55,20,198,375,2,11.833333333333334,1,0,0
Owl,Primitive,5,0,55,20,387,378,2,18.5,1,0,0
Owl,Primitive,5,0,55,20,103,32,2,17.0,0,0,1
Owl,Primitive,5,0,55,20,132,342,0,0.0,1,0,0
Owl,Primitive,5,0,55,20,133,388,0,0.0,1,0,0
Owl,Primitive,5,0,55,20,257,267,7,7.75,1,0,0
Owl,Primitive,5,0,55,20,128,315,2,16.0,0,0,1
Owl,Primitive,5,0,55,20,73,237,3,16.666666666666668,0,0,1
Owl,Primitive,5,0,55,20,57,207,2,21.0,0,0,1
Owl,Primitive,5,0,55,20,113,229,3,9.666666666666666,0,0,1
