Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Jerk_Primitive,CVM,3,20,10,40,40,0,15.4,751,9,6.811111111111111,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,40,40,0,14.7,691,4,6.425000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,60,40,0,14.9,714,7,4.1571428571428575,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,20,10,60,40,0,14.7,714,4,4.1000000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,20,10,60,40,0,15.9,794,7,5.228571428571429,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,60,40,0,10.3,555,6,3.7166666666666672,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,20,10,60,40,0,3.8,213,2,0.8,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,30,10,20,40,0,15.0,706,9,5.688888888888889,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,30,10,20,40,0,14.7,698,7,5.871428571428572,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,30,10,20,40,0,15.0,734,11,6.054545454545456,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,20,40,0,14.7,709,9,6.111111111111111,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,20,40,0,14.8,734,10,5.270000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,40,40,0,16.0,774,12,6.758333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,30,10,40,40,0,6.300000000000001,335,3,2.333333333333333,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,2,30,10,40,40,0,14.7,675,11,6.118181818181819,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,40,40,0,8.200000000000001,425,8,2.3625,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,30,10,40,40,0,15.1,743,11,6.127272727272728,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,60,40,0,12.0,572,11,2.809090909090909,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,60,40,0,15.0,734,17,4.747058823529411,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,30,10,60,40,0,16.0,753,11,4.963636363636363,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,60,40,0,15.2,759,16,4.7125,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,60,40,0,14.9,693,13,5.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,10,20,40,0,23.200000000000003,759,4,10.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,10,20,40,0,24.1,767,5,10.64,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,10,20,40,0,24.6,804,4,12.85,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,10,20,40,0,20.9,732,6,5.783333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,10,20,40,0,23.0,719,4,11.325,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,10,40,40,0,10.9,399,1,0.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,10,40,40,0,25.200000000000003,847,4,6.825000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,10,40,40,0,16.5,602,6,5.916666666666668,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,10,10,40,40,0,23.1,823,4,7.649999999999999,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,10,40,40,0,25.200000000000003,755,6,6.900000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,10,60,40,0,15.3,514,3,4.333333333333333,0,0,0,0,1,3
LookAhead,Primitive,CVM,1,10,10,60,40,0,20.8,656,6,4.433333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,10,60,40,0,21.5,668,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,10,60,40,0,25.4,759,3,5.066666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,10,60,40,0,15.5,532,3,3.866666666666667,0,0,0,0,1,3
LookAhead,Primitive,CVM,0,20,10,20,40,0,24.1,765,4,8.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,10,20,40,0,23.8,749,4,11.25,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,10,20,40,0,30.5,846,8,13.35,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,10,20,40,0,30.1,849,11,12.590909090909092,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,10,20,40,0,23.5,762,3,9.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,10,40,40,0,10.0,349,3,3.5333333333333337,0,0,0,0,1,3
LookAhead,Primitive,CVM,1,20,10,40,40,0,17.3,578,6,4.383333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,10,40,40,0,16.900000000000002,544,9,5.366666666666667,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,20,10,40,40,0,8.0,296,4,2.1,0,0,0,0,1,3
LookAhead,Primitive,CVM,4,20,10,40,40,0,26.700000000000003,834,12,6.283333333333335,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,10,60,40,0,11.5,389,9,3.077777777777778,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,20,10,60,40,0,28.4,806,8,4.7125,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,10,60,40,0,8.4,289,4,1.8,0,0,0,0,1,3
LookAhead,Primitive,CVM,3,20,10,60,40,0,10.1,342,7,3.0,0,0,0,0,1,3
LookAhead,Primitive,CVM,4,20,10,60,40,0,4.3,150,5,1.26,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,30,10,20,40,0,26.0,777,7,10.642857142857142,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,10,20,40,0,23.700000000000003,765,4,11.400000000000002,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,10,20,40,0,27.200000000000003,784,12,10.733333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,10,20,40,0,18.7,630,12,6.708333333333333,0,0,0,0,1,3
LookAhead,Primitive,CVM,4,30,10,20,40,0,26.1,903,10,11.28,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,10,40,40,0,14.7,496,8,4.45,0,0,0,0,1,3
LookAhead,Primitive,CVM,1,30,10,40,40,0,15.2,442,12,4.7250000000000005,0,0,0,0,1,3
LookAhead,Primitive,CVM,2,30,10,40,40,0,4.800000000000001,186,1,1.2000000000000002,0,0,0,0,1,3
LookAhead,Primitive,CVM,3,30,10,40,40,0,7.0,272,2,1.65,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,10,40,40,0,24.6,760,10,8.34,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,10,60,40,0,3.1,118,2,1.6,0,0,0,0,1,3
LookAhead,Primitive,CVM,1,30,10,60,40,0,8.5,316,10,2.5700000000000007,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,10,60,40,0,18.9,534,14,4.007142857142856,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,10,60,40,0,12.4,434,7,3.928571428571429,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,10,60,40,0,8.1,232,9,1.911111111111112,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,10,10,20,40,0,14.8,674,3,6.033333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,10,20,40,0,15.1,716,5,5.1,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,10,20,40,0,14.7,663,3,8.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,10,10,20,40,0,11.4,516,2,4.3,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,4,10,10,20,40,0,14.7,676,1,10.3,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,10,40,40,0,14.8,661,3,5.266666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,10,40,40,0,14.7,720,5,6.14,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,10,40,40,0,7.6,370,4,3.425,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,3,10,10,40,40,0,14.8,723,3,6.233333333333333,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,4,10,10,40,40,0,14.7,677,3,4.366666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,10,10,60,40,0,14.9,647,4,4.525,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,10,10,60,40,0,14.8,727,5,4.660000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,10,10,60,40,0,14.7,670,6,4.866666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,10,10,60,40,0,14.7,687,4,5.000000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,4,10,10,60,40,0,14.7,695,3,3.366666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,20,10,20,40,0,14.8,650,5,5.68,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,20,10,20,40,0,14.7,662,5,6.120000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,20,10,20,40,0,14.7,587,9,6.08888888888889,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,20,10,20,40,0,14.7,614,3,8.9,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,4,20,10,20,40,0,14.7,677,3,4.933333333333334,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,20,10,40,40,0,11.8,544,3,3.366666666666667,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,20,10,40,40,0,15.3,698,8,5.737500000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,20,10,40,40,0,12.6,545,5,5.32,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,3,20,10,40,40,0,15.8,687,8,6.362500000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,4,20,10,40,40,0,14.7,695,3,6.300000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,20,10,60,40,0,14.8,647,7,4.042857142857144,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,20,10,60,40,0,14.7,678,5,4.220000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,20,10,60,40,0,15.9,792,8,4.9375,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,20,10,60,40,0,10.6,557,8,2.95,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,4,20,10,60,40,0,3.8,222,2,0.8,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,30,10,20,40,0,15.0,656,6,5.383333333333333,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,1,30,10,20,40,0,14.7,663,5,5.08,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,2,30,10,20,40,0,15.2,673,12,5.241666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,30,10,20,40,0,14.8,630,5,6.720000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,4,30,10,20,40,0,14.8,674,7,5.028571428571429,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,0,30,10,40,40,0,8.8,410,7,2.757142857142857,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,30,10,40,40,0,6.300000000000001,338,3,1.9666666666666668,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,30,10,40,40,0,8.4,400,5,3.98,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,3,30,10,40,40,0,8.200000000000001,399,6,2.083333333333333,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,4,30,10,40,40,0,4.800000000000001,261,3,1.4666666666666668,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,0,30,10,60,40,0,12.0,534,7,2.5142857142857147,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,1,30,10,60,40,0,4.9,272,4,1.5500000000000005,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,2,30,10,60,40,0,15.6,775,12,4.841666666666668,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,3,30,10,60,40,0,4.9,274,1,0.4,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,4,30,10,60,40,0,14.9,688,13,4.907692307692309,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,10,20,40,0,24.8,851,5,10.46,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,10,20,40,0,29.6,865,6,12.816666666666668,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,10,20,40,0,25.1,884,5,11.02,1,0,0,0,0,1
Owl,Primitive,CVM,3,10,10,20,40,0,20.9,706,6,6.2,1,0,0,0,0,1
Owl,Primitive,CVM,4,10,10,20,40,0,30.5,897,6,13.266666666666666,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,10,40,40,0,27.700000000000003,870,5,9.46,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,10,40,40,0,25.200000000000003,931,4,6.675000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,10,40,40,0,21.6,811,6,7.200000000000002,1,0,0,0,0,1
Owl,Primitive,CVM,3,10,10,40,40,0,23.200000000000003,952,4,7.975,1,0,0,0,0,1
Owl,Primitive,CVM,4,10,10,40,40,0,25.200000000000003,869,7,5.885714285714286,0,0,1,0,0,3
Owl,Primitive,CVM,0,10,10,60,40,0,11.1,453,3,2.4,0,0,1,0,0,3
Owl,Primitive,CVM,1,10,10,60,40,0,20.9,767,6,4.116666666666666,0,0,1,0,0,3
Owl,Primitive,CVM,2,10,10,60,40,0,21.5,834,4,3.4250000000000003,1,0,0,0,0,1
Owl,Primitive,CVM,3,10,10,60,40,0,25.4,853,5,3.84,1,0,0,0,0,1
Owl,Primitive,CVM,4,10,10,60,40,0,15.5,634,4,3.35,0,0,0,0,1,3
Owl,Primitive,CVM,0,20,10,20,40,0,23.8,875,1,17.1,1,0,0,0,0,1
Owl,Primitive,CVM,1,20,10,20,40,0,23.8,801,8,12.2625,1,0,0,0,0,1
Owl,Primitive,CVM,2,20,10,20,40,0,14.9,518,5,3.86,0,0,1,0,0,3
Owl,Primitive,CVM,3,20,10,20,40,0,20.4,698,10,8.28,0,0,0,0,1,3
Owl,Primitive,CVM,4,20,10,20,40,0,27.200000000000003,930,6,12.683333333333332,1,0,0,0,0,1
Owl,Primitive,CVM,0,20,10,40,40,0,22.700000000000003,741,9,4.7,0,0,1,0,0,3
Owl,Primitive,CVM,1,20,10,40,40,0,17.3,657,5,3.62,0,0,1,0,0,3
Owl,Primitive,CVM,2,20,10,40,40,0,30.9,842,9,7.877777777777778,1,0,0,0,0,1
Owl,Primitive,CVM,3,20,10,40,40,0,8.0,359,4,2.0,0,0,0,0,1,3
Owl,Primitive,CVM,4,20,10,40,40,0,28.700000000000003,912,13,6.530769230769232,0,0,1,0,0,3
Owl,Primitive,CVM,0,20,10,60,40,0,12.3,467,10,3.3300000000000005,0,0,0,0,1,3
Owl,Primitive,CVM,1,20,10,60,40,0,23.8,861,7,4.1000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,2,20,10,60,40,0,8.4,358,4,1.8,0,0,0,0,1,3
Owl,Primitive,CVM,3,20,10,60,40,0,10.0,368,6,3.1,0,0,1,0,0,3
Owl,Primitive,CVM,4,20,10,60,40,0,4.2,181,5,1.12,0,0,1,0,0,3
Owl,Primitive,CVM,0,30,10,20,40,0,27.0,982,9,9.544444444444444,1,0,0,0,0,1
Owl,Primitive,CVM,1,30,10,20,40,0,23.700000000000003,868,6,8.383333333333335,1,0,0,0,0,1
Owl,Primitive,CVM,2,30,10,20,40,0,20.8,661,9,7.966666666666667,0,0,1,0,0,3
Owl,Primitive,CVM,3,30,10,20,40,0,21.5,783,8,8.175,1,0,0,0,0,1
Owl,Primitive,CVM,4,30,10,20,40,0,26.1,978,11,11.454545454545457,1,0,0,0,0,1
Owl,Primitive,CVM,0,30,10,40,40,0,13.6,486,6,4.733333333333333,0,0,1,0,0,3
Owl,Primitive,CVM,1,30,10,40,40,0,14.5,488,14,4.3500000000000005,0,0,1,0,0,3
Owl,Primitive,CVM,2,30,10,40,40,0,4.800000000000001,239,1,1.2000000000000002,0,0,0,0,1,3
Owl,Primitive,CVM,3,30,10,40,40,0,21.5,810,17,5.688235294117647,0,0,1,0,0,3
Owl,Primitive,CVM,4,30,10,40,40,0,23.0,892,17,7.082352941176471,1,0,0,0,0,1
Owl,Primitive,CVM,0,30,10,60,40,0,3.1,160,1,1.2000000000000002,0,0,0,0,1,3
Owl,Primitive,CVM,1,30,10,60,40,0,8.5,355,10,2.3200000000000007,0,0,0,0,1,3
Owl,Primitive,CVM,2,30,10,60,40,0,23.0,704,19,4.063157894736842,0,0,1,0,0,3
Owl,Primitive,CVM,3,30,10,60,40,0,12.2,504,7,3.871428571428572,0,0,0,0,1,3
Owl,Primitive,CVM,4,30,10,60,40,0,8.1,287,9,1.8888888888888893,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,0,10,10,20,40,0,7.300000000000001,387,0,,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,1,10,10,20,40,0,11.6,601,3,4.0,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,2,10,10,20,40,0,11.1,578,3,5.8,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,10,10,20,40,0,11.4,600,3,3.9,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,10,10,20,40,0,14.7,818,4,5.050000000000001,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,0,10,10,40,40,0,8.4,464,2,2.1500000000000004,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,10,10,40,40,0,11.9,645,3,4.433333333333334,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,2,10,10,40,40,0,7.5,434,3,3.466666666666667,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,10,10,40,40,0,7.6,426,2,2.1,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,10,10,40,40,0,14.7,820,3,3.4333333333333336,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,0,10,10,60,40,0,8.4,463,1,3.2,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,10,10,60,40,0,14.9,829,5,3.46,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,2,10,10,60,40,0,14.7,800,4,4.125,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,3,10,10,60,40,0,8.5,490,3,1.0333333333333332,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,10,10,60,40,0,15.8,823,3,2.6333333333333333,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,0,20,10,20,40,0,8.4,463,1,0.7000000000000001,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,20,10,20,40,0,12.0,612,5,3.12,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,2,20,10,20,40,0,14.7,800,11,6.045454545454546,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,3,20,10,20,40,0,14.7,788,9,5.677777777777778,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,4,20,10,20,40,0,14.7,790,6,6.116666666666667,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,0,20,10,40,40,0,8.0,447,1,4.3,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,1,20,10,40,40,0,7.2,399,3,1.5,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,2,20,10,40,40,0,12.7,688,6,3.7000000000000006,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,20,10,40,40,0,4.0,258,1,0.5,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,20,10,40,40,0,14.7,825,6,5.433333333333334,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,0,20,10,60,40,0,8.4,463,3,4.166666666666667,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,20,10,60,40,0,11.9,643,5,2.32,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,2,20,10,60,40,0,7.800000000000001,410,4,2.1500000000000004,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,20,10,60,40,0,5.9,352,4,1.475,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,20,10,60,40,0,3.8,231,1,0.1,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,0,30,10,20,40,0,8.5,470,4,2.95,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,30,10,20,40,0,11.9,645,5,3.5400000000000005,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,2,30,10,20,40,0,5.300000000000001,317,2,0.7000000000000001,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,30,10,20,40,0,13.3,712,9,4.5,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,30,10,20,40,0,14.8,837,12,4.575,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,0,30,10,40,40,0,7.6,411,4,3.25,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,1,30,10,40,40,0,15.5,899,10,6.590000000000001,1,0,0,0,0,1
Rotating,Jerk_Primitive,CVM,2,30,10,40,40,0,8.4,488,7,2.971428571428571,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,30,10,40,40,0,8.200000000000001,463,8,2.325,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,30,10,40,40,0,8.200000000000001,434,7,2.2857142857142856,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,0,30,10,60,40,0,8.4,461,6,2.9500000000000006,0,1,0,0,0,3
Rotating,Jerk_Primitive,CVM,1,30,10,60,40,0,4.9,308,3,0.6333333333333334,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,2,30,10,60,40,0,3.2,199,0,,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,3,30,10,60,40,0,4.9,316,2,1.35,0,0,1,0,0,3
Rotating,Jerk_Primitive,CVM,4,30,10,60,40,0,2.4000000000000004,139,0,,0,0,1,0,0,3
Rotating,Primitive,CVM,0,10,10,20,40,0,16.8,703,2,6.300000000000001,0,1,0,0,0,3
Rotating,Primitive,CVM,1,10,10,20,40,0,12.6,535,1,5.0,0,0,1,0,0,3
Rotating,Primitive,CVM,2,10,10,20,40,0,22.8,1028,5,11.78,1,0,0,0,0,1
Rotating,Primitive,CVM,3,10,10,20,40,0,18.1,770,5,5.5,0,0,1,0,0,3
Rotating,Primitive,CVM,4,10,10,20,40,0,22.8,925,5,9.92,0,0,1,0,0,3
Rotating,Primitive,CVM,0,10,10,40,40,0,23.4,955,5,6.880000000000001,1,0,0,0,0,1
Rotating,Primitive,CVM,1,10,10,40,40,0,23.6,1029,5,5.7,0,0,1,0,0,3
Rotating,Primitive,CVM,2,10,10,40,40,0,21.6,898,5,5.88,1,0,0,0,0,1
Rotating,Primitive,CVM,3,10,10,40,40,0,12.5,547,3,2.533333333333333,0,0,1,0,0,3
Rotating,Primitive,CVM,4,10,10,40,40,0,19.8,841,3,2.766666666666667,0,0,1,0,0,3
Rotating,Primitive,CVM,0,10,10,60,40,0,15.1,629,5,3.46,0,0,1,0,0,3
Rotating,Primitive,CVM,1,10,10,60,40,0,20.700000000000003,791,5,3.86,0,0,1,0,0,3
Rotating,Primitive,CVM,2,10,10,60,40,0,21.5,866,6,4.116666666666667,1,0,0,0,0,1
Rotating,Primitive,CVM,3,10,10,60,40,0,21.5,910,7,5.142857142857143,1,0,0,0,0,1
Rotating,Primitive,CVM,4,10,10,60,40,0,15.4,643,3,3.9,0,0,1,0,0,3
Rotating,Primitive,CVM,0,20,10,20,40,0,16.8,691,6,5.05,0,1,0,0,0,3
Rotating,Primitive,CVM,1,20,10,20,40,0,17.400000000000002,699,7,7.842857142857143,0,1,0,0,0,3
Rotating,Primitive,CVM,2,20,10,20,40,0,14.0,560,5,2.7,0,0,0,0,1,3
Rotating,Primitive,CVM,3,20,10,20,40,0,12.4,499,6,4.95,0,0,1,0,0,3
Rotating,Primitive,CVM,4,20,10,20,40,0,8.3,370,1,2.8000000000000003,0,0,1,0,0,3
Rotating,Primitive,CVM,0,20,10,40,40,0,10.7,456,3,4.2,0,0,1,0,0,3
Rotating,Primitive,CVM,1,20,10,40,40,0,15.5,647,2,6.6000000000000005,0,0,1,0,0,3
