Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(40, 250)",5.2,374,1,2.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(40, 460)",10.4,601,1,4.800000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(250, 40)",5.2,372,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(250, 250)",6.9,593,2,2.25,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(250, 460)",10.5,877,3,3.533333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(460, 40)",10.4,600,2,2.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(460, 250)",10.5,861,2,5.050000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 40)","(460, 460)",14.5,1057,7,6.457142857142857,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(40, 40)",5.2,385,1,4.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(40, 460)",5.2,385,1,4.3,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(250, 40)",6.9,606,2,5.05,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(250, 250)",5.2,475,2,3.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(250, 460)",6.9,601,5,3.3,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(460, 40)",11.5,881,3,6.300000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(460, 250)",10.4,763,4,4.75,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 250)","(460, 460)",10.9,872,8,5.3375,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(40, 40)",10.4,601,2,2.9000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(40, 250)",5.1000000000000005,362,1,0.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(250, 40)",10.5,877,2,2.75,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(250, 250)",6.9,592,3,3.233333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(250, 460)",6.4,434,3,3.233333333333334,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(460, 40)",13.9,1025,5,7.979999999999999,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(460, 250)",10.5,874,5,6.12,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(40, 460)","(460, 460)",10.7,677,5,5.6,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(40, 40)",5.2,383,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(40, 250)",6.9,604,1,2.9000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(40, 460)",10.5,886,1,1.8,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(250, 250)",5.2,488,1,0.4,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(250, 460)",10.5,833,3,4.4,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(460, 40)",5.2,383,1,2.9000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(460, 250)",6.9,604,1,5.1000000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 40)","(460, 460)",10.8,881,4,4.275,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(40, 40)",6.9,618,1,4.800000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(40, 250)",5.2,502,1,3.7,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(40, 460)",6.9,618,1,5.800000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(250, 40)",5.2,504,1,3.4000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(250, 460)",5.2,508,5,2.42,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(460, 40)",6.9,618,1,4.7,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(460, 250)",5.1000000000000005,502,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 250)","(460, 460)",9.6,632,4,6.050000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(40, 40)",10.6,882,3,7.166666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(40, 250)",7.0,609,2,5.65,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(40, 460)",5.2,383,1,4.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(250, 40)",10.4,785,5,5.78,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(250, 250)",5.2,486,3,2.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(460, 40)",10.5,886,3,7.8,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(460, 250)",7.7,630,2,5.45,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(250, 460)","(460, 460)",5.1000000000000005,382,4,1.35,0,0,1,0,0,2
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(40, 40)",10.4,600,1,5.9,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(40, 250)",11.1,866,3,4.933333333333334,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(40, 460)",14.4,1037,5,6.7200000000000015,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(250, 40)",5.1000000000000005,362,1,3.4000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(250, 250)",6.9,593,3,2.4,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(250, 460)",10.8,874,5,4.42,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(460, 250)",5.2,373,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 40)","(460, 460)",10.4,601,2,2.6,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(40, 40)",10.5,886,2,3.5000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(40, 250)",10.4,800,2,5.3500000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(40, 460)",10.5,866,5,6.360000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(250, 40)",6.9,606,1,4.9,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(250, 250)",5.2,491,1,0.7000000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(250, 460)",7.2,600,5,3.02,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(460, 40)",5.1000000000000005,383,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 250)","(460, 460)",5.2,385,3,0.7666666666666666,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(40, 40)",14.2,1034,6,8.25,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(40, 250)",10.5,876,6,6.833333333333333,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(40, 460)",10.6,636,6,6.566666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(250, 40)",10.5,876,5,5.3,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(250, 250)",6.9,594,5,3.34,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(250, 460)",5.300000000000001,389,5,2.8400000000000007,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(460, 40)",10.4,601,2,3.65,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,0,5,10,0,20,40,0,"(460, 460)","(460, 250)",5.2,374,2,3.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(40, 250)",5.2,373,3,2.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(40, 460)",10.4,601,5,4.5200000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(250, 40)",5.2,372,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(250, 250)",6.9,594,3,3.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(250, 460)",10.5,877,4,4.5,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(460, 40)",10.4,600,2,1.15,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(460, 250)",10.5,861,3,3.9666666666666672,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 40)","(460, 460)",14.4,1045,4,6.1000000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 250)","(40, 40)",5.2,385,3,4.166666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 250)","(40, 460)",5.9,442,4,4.3,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,1,5,10,0,20,40,0,"(40, 250)","(250, 40)",6.9,606,3,6.233333333333334,1,0,0,0,0,1
