Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Rotating,Primitive,0,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,1,10,10,20,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,2,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,3,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,4,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,5,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,6,10,10,20,60,5,0.6000000000000001,81,0,,0,0,0,0,1
Rotating,Primitive,7,10,10,20,60,5,0.6000000000000001,76,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,8,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,9,10,10,20,60,5,0.6000000000000001,75,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,10,10,10,20,60,5,0.6000000000000001,72,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,11,10,10,20,60,5,0.6000000000000001,67,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,12,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,13,10,10,20,60,5,0.6000000000000001,75,0,,0,0,0,0,1
Rotating,Primitive,14,10,10,20,60,5,0.6000000000000001,77,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,15,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,16,10,10,20,60,5,0.6000000000000001,77,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,17,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,18,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,19,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,20,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,21,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,22,10,10,20,60,5,0.6000000000000001,71,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,23,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,24,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,25,10,10,20,60,5,0.6000000000000001,79,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,26,10,10,20,60,5,0.6000000000000001,79,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,27,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,28,10,10,20,60,5,0.6000000000000001,78,1,0.5,0,0,0,0,1
Rotating,Primitive,29,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,30,10,10,20,60,5,0.6000000000000001,80,0,,0,0,0,0,1
Rotating,Primitive,31,10,10,20,60,5,0.6000000000000001,76,1,0.4,0,0,0,0,1
Rotating,Primitive,32,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,33,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,34,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,35,10,10,20,60,5,0.6000000000000001,75,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,36,10,10,20,60,5,0.6000000000000001,55,1,0.5,0,0,0,0,1
Rotating,Primitive,37,10,10,20,60,5,0.6000000000000001,66,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,38,10,10,20,60,5,0.2,33,1,0.2,0,0,1,0,0
Rotating,Primitive,39,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,40,10,10,20,60,5,0.6000000000000001,77,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,41,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,42,10,10,20,60,5,0.6000000000000001,81,0,,0,0,0,0,1
Rotating,Primitive,43,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,44,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,45,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,46,10,10,20,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,47,10,10,20,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,48,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,49,10,10,20,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,50,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,51,10,10,20,60,5,0.6000000000000001,63,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,52,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,53,10,10,20,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,54,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,55,10,10,20,60,5,0.6000000000000001,83,0,,0,0,0,0,1
Rotating,Primitive,56,10,10,20,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,57,10,10,20,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,58,10,10,20,60,5,0.6000000000000001,78,1,0.4,0,0,0,0,1
Rotating,Primitive,59,10,10,20,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,0,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,1,10,10,40,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,2,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,3,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,4,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,5,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,6,10,10,40,60,5,0.6000000000000001,81,0,,0,0,0,0,1
Rotating,Primitive,7,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,8,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,9,10,10,40,60,5,0.6000000000000001,76,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,10,10,10,40,60,5,0.6000000000000001,72,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,11,10,10,40,60,5,0.6000000000000001,72,2,0.5,0,0,0,0,1
Rotating,Primitive,12,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,13,10,10,40,60,5,0.6000000000000001,75,0,,0,0,0,0,1
Rotating,Primitive,14,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,15,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,16,10,10,40,60,5,0.6000000000000001,75,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,17,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,18,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,19,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,20,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,21,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,22,10,10,40,60,5,0.6000000000000001,74,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,23,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,24,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,25,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,26,10,10,40,60,5,0.6000000000000001,82,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,27,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,28,10,10,40,60,5,0.6000000000000001,78,1,0.4,0,0,0,0,1
Rotating,Primitive,29,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,30,10,10,40,60,5,0.6000000000000001,80,0,,0,0,0,0,1
Rotating,Primitive,31,10,10,40,60,5,0.6000000000000001,76,1,0.4,0,0,0,0,1
Rotating,Primitive,32,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,33,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,34,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,35,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,36,10,10,40,60,5,0.6000000000000001,66,1,0.5,0,0,0,0,1
Rotating,Primitive,37,10,10,40,60,5,0.6000000000000001,58,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,38,10,10,40,60,5,0.1,24,1,0.1,0,0,1,0,0
Rotating,Primitive,39,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,40,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,41,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,42,10,10,40,60,5,0.6000000000000001,81,0,,0,0,0,0,1
Rotating,Primitive,43,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,44,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,45,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,46,10,10,40,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,47,10,10,40,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,48,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,49,10,10,40,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,50,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,51,10,10,40,60,5,0.6000000000000001,62,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,52,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,53,10,10,40,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,54,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,55,10,10,40,60,5,0.6000000000000001,83,0,,0,0,0,0,1
Rotating,Primitive,56,10,10,40,60,5,0.6000000000000001,79,0,,0,0,0,0,1
Rotating,Primitive,57,10,10,40,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,58,10,10,40,60,5,0.6000000000000001,78,1,0.3,0,0,0,0,1
Rotating,Primitive,59,10,10,40,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,0,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,1,10,10,60,60,5,0.6000000000000001,82,0,,0,0,0,0,1
Rotating,Primitive,2,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,3,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,4,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,5,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,6,10,10,60,60,5,0.6000000000000001,81,0,,0,0,0,0,1
Rotating,Primitive,7,10,10,60,60,5,0.6000000000000001,80,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,8,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,9,10,10,60,60,5,0.6000000000000001,75,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,10,10,10,60,60,5,0.6000000000000001,73,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,11,10,10,60,60,5,0.6000000000000001,74,2,0.55,0,0,0,0,1
Rotating,Primitive,12,10,10,60,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,13,10,10,60,60,5,0.6000000000000001,75,0,,0,0,0,0,1
Rotating,Primitive,14,10,10,60,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,15,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,16,10,10,60,60,5,0.6000000000000001,76,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,17,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,18,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,19,10,10,60,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,20,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,21,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,22,10,10,60,60,5,0.6000000000000001,75,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,23,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,24,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,25,10,10,60,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,26,10,10,60,60,5,0.6000000000000001,83,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,27,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
Rotating,Primitive,28,10,10,60,60,5,0.6000000000000001,78,1,0.3,0,0,0,0,1
Rotating,Primitive,29,10,10,60,60,5,0.6000000000000001,78,1,0.6000000000000001,0,0,0,0,1
Rotating,Primitive,30,10,10,60,60,5,0.6000000000000001,80,0,,0,0,0,0,1
Rotating,Primitive,31,10,10,60,60,5,0.6000000000000001,74,1,0.3,0,0,0,0,1
Rotating,Primitive,32,10,10,60,60,5,0.6000000000000001,78,0,,0,0,0,0,1
