Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(40, 250)",13.6,307,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(40, 460)",26.8,520,1,3.8,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 40)",12.1,297,0,,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 250)",16.8,505,1,1.9,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 460)",30.0,740,5,8.64,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 40)",17.900000000000002,407,3,3.6666666666666665,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 250)",26.8,805,3,3.8,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 460)",33.9,962,5,10.28,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(40, 40)",13.7,385,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(40, 460)",18.8,313,5,5.880000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 40)",17.900000000000002,568,1,1.7000000000000002,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 250)",13.6,451,1,7.1000000000000005,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,485,2,8.850000000000001,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 40)",18.7,623,3,5.266666666666667,0,0,1,0,0,2
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 250)",28.200000000000003,794,5,9.580000000000002,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 460)",26.5,765,6,7.616666666666666,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(40, 40)",26.6,523,3,4.066666666666666,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(40, 250)",13.7,246,0,,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 40)",26.8,817,4,8.75,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 250)",10.5,333,1,2.3000000000000003,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 460)",13.6,364,1,5.5,1,0,0,0,0,1
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 40)",10.5,333,1,2.3000000000000003,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 250)",6.7,232,0,,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 460)",20.8,498,2,4.85,0,0,1,0,0,3
Oxford,Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(40, 40)",13.7,332,0,,1,0,0,0,0,1
