Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 250)",5.2,257,1,2.3000000000000003,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 460)",10.4,440,1,4.800000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 40)",5.2,299,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 250)",6.9,388,2,2.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 460)",10.5,579,3,3.5666666666666664,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 40)",10.4,483,1,1.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 250)",10.5,612,1,7.800000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 460)",14.6,748,5,5.720000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 40)",5.2,254,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 460)",5.2,230,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 40)",6.9,412,2,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 250)",5.2,333,1,4.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 460)",6.9,372,3,3.1666666666666665,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 40)",11.5,637,2,7.700000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 250)",10.4,554,1,7.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 460)",10.9,603,7,5.0857142857142845,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 40)",10.4,427,1,3.1,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 250)",5.1000000000000005,234,1,0.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 40)",10.5,609,1,4.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 250)",6.9,390,2,4.15,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 460)",6.0,296,2,3.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 40)",13.9,678,2,7.65,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 250)",10.5,577,4,7.050000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 460)",11.0,467,3,6.7,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 40)",5.2,277,0,,1,0,0,0,0,1
