Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 250)",18.9,301,3,4.933333333333334,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(40, 460)",31.700000000000003,480,5,8.8,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 40)",14.3,361,1,8.1,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 250)",18.7,468,4,4.375,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(250, 460)",29.5,645,5,9.62,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 40)",25.8,593,1,19.6,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 250)",13.6,420,3,1.4666666666666668,0,0,1,0,0,2
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 40)","(460, 460)",36.1,822,6,13.883333333333333,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 40)",13.7,323,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(40, 460)",13.6,287,1,3.5,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 40)",9.5,321,1,3.2,0,0,1,0,0,3
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 250)",13.6,334,3,3.9,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,462,1,3.5,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 40)",27.200000000000003,743,4,12.725,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 250)",26.8,573,6,12.433333333333332,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 250)","(460, 460)",27.5,718,2,4.550000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 40)",26.200000000000003,531,4,9.375,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(40, 250)",14.9,340,4,3.75,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 40)",28.1,719,8,10.875,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 250)",17.900000000000002,539,5,2.9,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(250, 460)",13.6,305,0,,1,0,0,0,0,1
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 40)",36.0,892,6,12.733333333333334,0,0,1,0,0,2
Owl,Primitive,CVM,10,5,10,0,20,20,0,"(40, 460)","(460, 250)",26.8,802,2,6.65,1,0,0,0,0,1
