Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookGoal,Primitive,30,10,10,20,20,5,38.0,732,3,9.133333333333336,1,0,0,0,0
LookGoal,Primitive,31,10,10,20,20,5,18.3,372,3,5.033333333333334,0,0,0,0,1
LookGoal,Primitive,32,10,10,20,20,5,13.0,250,1,2.3000000000000003,0,0,1,0,0
LookGoal,Primitive,33,10,10,20,20,5,36.2,691,3,8.233333333333333,1,0,0,0,0
LookGoal,Primitive,34,10,10,20,20,5,36.7,713,6,7.550000000000001,1,0,0,0,0
LookGoal,Primitive,35,10,10,20,20,5,38.1,700,3,7.066666666666667,1,0,0,0,0
LookGoal,Primitive,36,10,10,20,20,5,1.2000000000000002,54,1,0.9,0,0,0,0,1
LookGoal,Primitive,37,10,10,20,20,5,1.2000000000000002,60,1,1.2000000000000002,0,0,1,0,0
LookGoal,Primitive,38,10,10,20,20,5,0.2,33,1,0.2,0,0,1,0,0
LookGoal,Primitive,39,10,10,20,20,5,3.6,105,2,2.0500000000000003,0,0,1,0,1
LookGoal,Primitive,40,10,10,20,20,5,22.3,421,3,4.500000000000001,0,0,0,0,1
LookGoal,Primitive,41,10,10,20,20,5,40.3,692,6,7.9333333333333345,1,0,0,0,0
LookGoal,Primitive,42,10,10,20,20,5,38.2,707,2,7.35,1,0,0,0,0
LookGoal,Primitive,43,10,10,20,20,5,38.0,703,4,7.15,1,0,0,0,0
LookGoal,Primitive,44,10,10,20,20,5,41.0,700,3,7.633333333333333,1,0,0,0,0
LookGoal,Primitive,45,10,10,20,20,5,39.900000000000006,714,6,7.566666666666667,1,0,0,0,0
LookGoal,Primitive,46,10,10,20,20,5,38.400000000000006,697,4,5.4750000000000005,1,0,0,0,0
LookGoal,Primitive,47,10,10,20,20,5,14.0,294,3,4.666666666666667,0,0,1,0,0
LookGoal,Primitive,48,10,10,20,20,5,36.7,765,7,8.757142857142856,0,0,1,0,0
LookGoal,Primitive,49,10,10,20,20,5,41.1,757,3,7.6,1,0,0,0,0
LookGoal,Primitive,50,10,10,20,20,5,36.0,676,1,6.5,1,0,0,0,0
LookGoal,Primitive,51,10,10,20,20,5,35.5,725,5,3.08,0,0,1,0,0
LookGoal,Primitive,52,10,10,20,20,5,13.1,275,3,3.5333333333333337,0,0,0,0,1
LookGoal,Primitive,53,10,10,20,20,5,37.4,694,2,7.65,1,0,0,0,0
LookGoal,Primitive,54,10,10,20,20,5,37.6,693,4,6.800000000000001,1,0,0,0,0
LookGoal,Primitive,55,10,10,20,20,5,29.0,533,2,1.5000000000000002,0,0,0,0,1
LookGoal,Primitive,56,10,10,20,20,5,37.3,720,2,7.2,1,0,0,0,0
LookGoal,Primitive,57,10,10,20,20,5,1.4,63,1,0.3,0,0,1,0,0
LookGoal,Primitive,58,10,10,20,20,5,42.0,700,4,8.0,1,0,0,0,0
LookGoal,Primitive,59,10,10,20,20,5,40.3,712,6,9.616666666666667,1,0,0,0,0
LookGoal,Primitive,30,10,10,20,40,5,20.8,729,2,5.6000000000000005,1,0,0,0,0
LookGoal,Primitive,31,10,10,20,40,5,25.9,736,5,8.1,1,0,0,0,0
LookGoal,Primitive,32,10,10,20,40,5,24.3,722,2,7.050000000000001,1,0,0,0,0
LookGoal,Primitive,33,10,10,20,40,5,17.5,591,4,3.675,0,0,0,0,1
LookGoal,Primitive,34,10,10,20,40,5,4.5,157,3,1.4666666666666668,0,0,1,0,0
LookGoal,Primitive,35,10,10,20,40,5,23.8,693,5,6.76,0,0,1,0,0
LookGoal,Primitive,36,10,10,20,40,5,1.2000000000000002,59,1,1.0,0,0,0,0,1
LookGoal,Primitive,37,10,10,20,40,5,1.1,61,1,1.1,0,0,1,0,0
LookGoal,Primitive,38,10,10,20,40,5,0.2,33,1,0.2,0,0,1,0,0
LookGoal,Primitive,39,10,10,20,40,5,23.1,687,8,6.9,1,0,0,0,0
LookGoal,Primitive,40,10,10,20,40,5,23.5,728,4,6.475,1,0,0,0,0
LookGoal,Primitive,41,10,10,20,40,5,12.8,437,3,5.533333333333334,0,0,1,0,0
LookGoal,Primitive,42,10,10,20,40,5,21.5,721,1,11.3,1,0,0,0,0
LookGoal,Primitive,43,10,10,20,40,5,24.700000000000003,722,2,8.55,1,0,0,0,0
LookGoal,Primitive,44,10,10,20,40,5,24.9,723,4,7.4,1,0,0,0,0
LookGoal,Primitive,45,10,10,20,40,5,24.6,724,2,11.55,1,0,0,0,0
LookGoal,Primitive,46,10,10,20,40,5,23.4,725,3,8.133333333333335,1,0,0,0,0
LookGoal,Primitive,47,10,10,20,40,5,6.2,212,1,2.3000000000000003,0,0,1,0,0
LookGoal,Primitive,48,10,10,20,40,5,26.9,763,8,7.300000000000001,1,0,0,0,0
LookGoal,Primitive,49,10,10,20,40,5,22.9,694,2,7.1,1,0,0,0,0
LookGoal,Primitive,50,10,10,20,40,5,29.0,696,1,7.9,1,0,0,0,0
LookGoal,Primitive,51,10,10,20,40,5,21.9,713,3,7.633333333333334,1,0,0,0,0
LookGoal,Primitive,52,10,10,20,40,5,28.4,787,3,7.5,1,0,0,0,0
LookGoal,Primitive,53,10,10,20,40,5,23.8,719,4,5.675000000000001,1,0,0,0,0
LookGoal,Primitive,54,10,10,20,40,5,23.6,782,4,6.2250000000000005,1,0,0,0,0
LookGoal,Primitive,55,10,10,20,40,5,15.1,470,1,5.300000000000001,0,0,0,0,1
LookGoal,Primitive,56,10,10,20,40,5,23.1,730,1,7.9,1,0,0,0,0
LookGoal,Primitive,57,10,10,20,40,5,23.6,768,3,5.933333333333334,1,0,0,0,0
