Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(40, 250)",13.6,314,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(40, 460)",25.700000000000003,530,1,2.4000000000000004,0,0,0,0,1,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(250, 40)",15.3,343,1,3.8,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(250, 250)",18.4,487,2,6.85,0,0,0,0,1,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(250, 460)",21.8,579,3,7.866666666666667,0,0,1,0,0,3
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(460, 40)",27.200000000000003,587,3,8.0,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(460, 250)",27.0,786,1,8.8,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 40)","(460, 460)",38.400000000000006,897,4,12.975,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(40, 40)",13.7,323,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(40, 460)",16.5,288,3,6.866666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(250, 40)",17.900000000000002,516,2,8.95,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(250, 250)",13.6,409,1,7.1000000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,463,1,8.6,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(460, 40)",19.5,621,3,6.466666666666668,0,0,1,0,0,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(460, 250)",27.200000000000003,714,3,9.733333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 250)","(460, 460)",26.8,761,3,6.333333333333333,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(40, 40)",26.6,527,2,4.75,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(40, 250)",13.7,309,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(250, 40)",28.700000000000003,752,4,9.65,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(250, 250)",10.5,342,2,4.2,0,0,1,0,0,3
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(250, 460)",13.6,304,1,5.5,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(460, 40)",10.5,342,2,4.2,0,0,1,0,0,3
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(460, 250)",29.4,807,4,9.325,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(40, 460)","(460, 460)",26.8,521,2,5.0,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(40, 40)",13.7,311,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(40, 250)",17.900000000000002,538,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(40, 460)",29.200000000000003,772,3,11.433333333333332,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(250, 250)",13.6,408,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(250, 460)",28.5,677,2,12.2,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(460, 40)",12.6,290,4,2.75,0,0,1,0,0,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(460, 250)",18.4,510,3,7.133333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 40)","(460, 460)",26.8,733,3,11.1,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(40, 40)",17.7,531,2,14.3,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(40, 250)",13.7,415,1,4.0,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(40, 460)",17.900000000000002,507,1,9.2,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(250, 40)",13.7,429,3,8.033333333333333,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(250, 460)",13.6,379,2,4.2,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(460, 40)",11.5,399,3,6.733333333333334,0,0,1,0,0,3
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(460, 250)",13.7,415,3,7.166666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 250)","(460, 460)",8.5,280,1,1.2000000000000002,0,0,0,0,1,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(40, 40)",27.8,808,3,10.966666666666669,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(40, 250)",17.8,508,4,9.225,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(40, 460)",13.7,314,2,7.500000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(250, 40)",27.0,722,4,10.4,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(250, 250)",13.7,415,2,8.9,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(460, 40)",9.8,328,0,,0,0,1,0,0,3
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(460, 250)",17.900000000000002,574,3,5.166666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(250, 460)","(460, 460)",13.6,302,0,,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(40, 40)",5.6000000000000005,170,2,2.9000000000000004,0,0,1,0,0,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(40, 250)",28.700000000000003,798,5,6.3,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(40, 460)",35.4,957,4,9.45,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(250, 40)",5.6000000000000005,170,2,2.9000000000000004,0,0,1,0,0,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(250, 250)",17.900000000000002,511,4,6.775,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(250, 460)",27.6,776,7,7.900000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(460, 250)",17.900000000000002,357,7,7.085714285714286,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 40)","(460, 460)",29.700000000000003,676,10,6.34,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(40, 40)",28.5,751,3,8.766666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(40, 250)",28.0,744,4,10.975,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(40, 460)",22.1,599,4,9.775000000000002,0,0,0,0,1,2
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(250, 40)",16.7,550,2,10.35,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(250, 250)",14.6,437,3,8.333333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(250, 460)",17.900000000000002,494,3,11.633333333333336,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(460, 40)",13.1,355,7,3.871428571428571,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 250)","(460, 460)",13.6,290,1,13.6,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(40, 40)",35.4,843,3,15.866666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(40, 250)",26.3,724,3,9.833333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(40, 460)",30.8,571,4,7.925000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(250, 40)",26.9,774,4,10.4,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(250, 250)",18.5,544,3,6.2,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(250, 460)",13.7,341,1,6.300000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(460, 40)",27.0,570,2,8.100000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,15,5,10,0,20,20,0,"(460, 460)","(460, 250)",13.7,345,1,1.7000000000000002,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(40, 250)",16.900000000000002,326,4,5.7250000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(40, 460)",20.6,367,5,5.540000000000001,0,0,0,0,1,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(250, 40)",14.1,334,3,2.7000000000000006,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(250, 250)",18.5,513,2,7.6,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(250, 460)",6.9,215,2,1.5000000000000002,0,0,1,0,0,3
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(460, 40)",26.3,543,4,7.75,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(460, 250)",26.9,766,5,9.22,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 40)","(460, 460)",20.1,554,2,4.3,0,0,1,0,0,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(40, 40)",14.0,315,2,5.15,0,0,1,0,0,3
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(40, 460)",13.6,287,0,,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(250, 40)",18.4,566,6,9.1,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(250, 250)",4.3,164,3,1.8,0,0,0,0,1,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,463,1,14.4,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(460, 40)",6.2,247,4,3.0,0,0,1,0,0,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(460, 250)",4.3,164,3,1.8,0,0,0,0,1,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 250)","(460, 460)",26.700000000000003,665,5,12.56,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(40, 40)",25.9,483,3,9.966666666666669,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(40, 250)",13.7,314,2,4.5,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(250, 40)",27.0,660,5,8.66,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(250, 250)",19.200000000000003,554,3,4.1000000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(250, 460)",13.6,305,1,1.0,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(460, 40)",40.7,919,6,13.000000000000002,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(460, 250)",26.8,803,2,13.05,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(40, 460)","(460, 460)",27.6,517,2,13.9,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(40, 40)",14.3,326,2,2.75,0,0,0,0,1,2
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(40, 250)",20.0,543,4,6.9750000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(40, 460)",28.200000000000003,723,6,6.816666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(250, 250)",13.6,408,1,4.9,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(250, 460)",27.6,727,2,6.3500000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(460, 40)",14.1,356,1,3.7,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(460, 250)",17.900000000000002,530,1,11.9,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 40)","(460, 460)",26.8,733,0,,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 250)","(40, 40)",16.7,494,2,9.7,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 250)","(40, 250)",15.9,444,2,6.550000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 250)","(40, 460)",17.900000000000002,467,1,8.8,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 250)","(250, 40)",14.5,434,2,7.75,1,0,0,0,0,1
Owl,Primitive,RVO,16,5,10,0,20,20,0,"(250, 250)","(250, 460)",16.5,401,1,11.0,1,0,0,0,0,1
