Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
LookAhead,Primitive,5,0,40,20,3,49,1,3.0,0,0,1
LookAhead,Primitive,5,0,40,20,109,289,2,10.0,0,0,1
LookAhead,Primitive,5,0,40,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,40,20,199,405,1,19.0,1,0,0
LookAhead,Primitive,5,0,40,20,119,171,1,17.0,0,0,1
LookAhead,Primitive,5,0,40,20,132,324,3,14.0,1,0,0
LookAhead,Primitive,5,0,40,20,306,565,5,14.5,1,0,0
LookAhead,Primitive,5,0,40,20,211,379,1,14.666666666666666,1,0,0
LookAhead,Primitive,5,0,40,20,254,556,4,13.25,1,0,0
LookAhead,Primitive,5,0,40,20,185,316,5,13.333333333333334,0,0,1
LookAhead,Primitive,5,0,40,20,241,558,3,15.333333333333334,1,0,0
LookAhead,Primitive,5,0,40,20,102,165,0,15.333333333333334,0,0,1
LookAhead,Primitive,5,0,40,20,137,314,3,22.0,1,0,0
LookAhead,Primitive,5,0,40,20,224,317,1,3.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,98,279,1,9.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,137,336,0,9.0,0,0,1
LookAhead,Jerk_Primitive,5,0,40,20,188,546,1,17.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,203,451,1,10.5,0,0,1
LookAhead,Jerk_Primitive,5,0,40,20,21,111,1,7.0,0,0,1
LookAhead,Jerk_Primitive,5,0,40,20,189,544,2,16.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,200,467,0,20.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,131,316,2,13.5,0,0,1
LookAhead,Jerk_Primitive,5,0,40,20,188,542,2,17.5,0,0,1
LookAhead,Jerk_Primitive,5,0,40,20,188,546,1,20.0,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,201,470,2,16.333333333333332,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,260,497,3,12.857142857142858,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,201,298,1,13.25,1,0,0
LookAhead,Jerk_Primitive,5,0,40,20,190,545,2,8.5,1,0,0
LookAhead,MPC,5,0,40,20,136,389,2,11.666666666666666,0,0,1
LookAhead,MPC,5,0,40,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,40,20,208,318,0,0.0,1,0,0
LookAhead,MPC,5,0,40,20,259,566,2,12.5,1,0,0
LookAhead,MPC,5,0,40,20,13,33,0,12.5,0,0,1
LookAhead,MPC,5,0,40,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,40,20,174,402,0,0.0,1,0,0
LookAhead,MPC,5,0,40,20,207,496,2,6.5,1,0,0
LookAhead,MPC,5,0,40,20,22,54,1,5.0,0,0,1
LookAhead,MPC,5,0,40,20,109,292,2,24.0,1,0,0
LookAhead,MPC,5,0,40,20,208,318,2,35.666666666666664,1,0,0
LookAhead,MPC,5,0,40,20,260,569,1,36.5,1,0,0
LookAhead,MPC,5,0,40,20,209,473,2,29.83333333333333,1,0,0
LookAhead,MPC,5,0,40,20,209,550,0,0.0,1,0,0
LookAhead,MPC,5,0,40,20,174,324,0,0.0,1,0,0
LookAhead,Primitive,5,5,40,20,234,574,3,11.666666666666666,1,0,0
LookAhead,Primitive,5,5,40,20,247,485,3,13.166666666666666,1,0,0
LookAhead,Primitive,5,5,40,20,210,379,0,13.166666666666666,1,0,0
LookAhead,Primitive,5,5,40,20,379,318,1,22.0,1,0,0
LookAhead,Primitive,5,5,40,20,253,298,0,22.0,1,0,0
LookAhead,Primitive,5,5,40,20,312,574,1,20.0,1,0,0
LookAhead,Primitive,5,5,40,20,240,459,4,14.0,1,0,0
LookAhead,Primitive,5,5,40,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,5,40,20,54,57,1,8.0,0,0,1
LookAhead,Primitive,5,5,40,20,241,550,2,27.5,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,143,422,1,1.0,0,0,1
LookAhead,Jerk_Primitive,5,5,40,20,99,279,1,1.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,251,607,1,38.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,201,523,1,33.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,251,456,2,28.166666666666668,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,125,279,1,19.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,253,636,2,14.333333333333334,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,17,41,0,14.333333333333334,0,0,1
LookAhead,Jerk_Primitive,5,5,40,20,193,558,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,256,491,3,23.33333333333333,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,166,362,0,23.33333333333333,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,251,378,3,20.0,1,0,0
LookAhead,Jerk_Primitive,5,5,40,20,189,534,1,3.0,1,0,0
LookAhead,MPC,5,5,40,20,127,293,2,9.0,1,0,0
LookAhead,MPC,5,5,40,20,155,206,4,12.6,0,0,1
LookAhead,MPC,5,5,40,20,108,290,1,16.0,1,0,0
LookAhead,MPC,5,5,40,20,215,315,2,14.333333333333334,1,0,0
LookAhead,MPC,5,5,40,20,258,548,0,14.333333333333334,1,0,0
LookAhead,MPC,5,5,40,20,209,468,2,10.2,1,0,0
LookAhead,MPC,5,5,40,20,108,295,1,3.0,1,0,0
LookAhead,MPC,5,5,40,20,267,572,2,14.5,1,0,0
LookAhead,MPC,5,5,40,20,209,452,1,16.0,1,0,0
LookAhead,MPC,5,5,40,20,112,295,1,16.0,1,0,0
LookAhead,MPC,5,5,40,20,208,318,0,16.0,1,0,0
LookAhead,MPC,5,5,40,20,261,568,2,15.333333333333334,1,0,0
LookAhead,MPC,5,5,40,20,209,466,1,14.25,1,0,0
LookAhead,MPC,5,5,40,20,59,189,1,15.0,0,0,1
LookAhead,Primitive,5,10,40,20,246,549,2,7.5,1,0,0
LookAhead,Primitive,5,10,40,20,126,265,1,14.333333333333334,0,0,1
LookAhead,Primitive,5,10,40,20,132,318,0,0.0,1,0,0
LookAhead,Primitive,5,10,40,20,302,571,1,24.0,1,0,0
LookAhead,Primitive,5,10,40,20,259,504,2,18.0,1,0,0
LookAhead,Primitive,5,10,40,20,449,343,3,10.0,1,0,0
LookAhead,Primitive,5,10,40,20,196,429,0,10.0,1,0,0
LookAhead,Primitive,5,10,40,20,299,598,3,11.0,1,0,0
LookAhead,Primitive,5,10,40,20,223,379,0,11.0,1,0,0
LookAhead,Primitive,5,10,40,20,236,546,3,19.0,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,98,286,2,7.0,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,164,363,0,7.0,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,240,597,1,5.0,0,0,1
LookAhead,Jerk_Primitive,5,10,40,20,193,539,1,15.0,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,252,587,1,12.5,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,203,295,2,12.5,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,264,409,2,12.571428571428571,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,196,556,1,3.0,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,167,364,4,7.833333333333333,1,0,0
LookAhead,Jerk_Primitive,5,10,40,20,205,358,1,7.0,0,0,1
