Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(40, 250)",10.2,288,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(40, 460)",20.8,516,1,4.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 40)",10.3,336,1,1.7000000000000002,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 250)",20.3,547,2,4.2,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(250, 460)",14.2,498,2,3.7,0,0,1,0,0,2
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 40)",14.6,379,1,6.0,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 250)",20.9,721,2,11.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 40)","(460, 460)",35.800000000000004,927,3,10.500000000000002,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(40, 40)",10.2,305,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(40, 460)",6.9,204,3,1.7000000000000002,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 40)",19.3,511,2,10.0,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 250)",10.2,377,2,5.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(250, 460)",19.3,510,1,8.5,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 40)",21.8,769,3,9.666666666666666,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 250)",17.6,594,3,7.966666666666666,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 250)","(460, 460)",20.9,698,3,6.300000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(40, 40)",23.4,538,2,2.5500000000000003,0,0,1,0,0,3
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(40, 250)",10.2,284,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 40)",22.3,727,4,8.850000000000001,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 250)",18.0,525,2,8.3,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(250, 460)",10.2,272,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 40)",38.3,979,3,7.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 250)",21.8,746,3,5.266666666666667,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(40, 460)","(460, 460)",20.700000000000003,495,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(40, 40)",10.2,297,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(40, 250)",19.3,499,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(40, 460)",22.0,698,3,9.8,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(250, 250)",10.2,389,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(250, 460)",20.8,698,0,,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(460, 40)",10.4,283,4,3.9500000000000006,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(460, 250)",16.900000000000002,507,3,6.733333333333333,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 40)","(460, 460)",24.4,765,4,8.275,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 250)","(40, 40)",17.1,513,1,13.6,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 250)","(40, 250)",10.3,382,1,4.7,1,0,0,0,0,1
Owl,Jerk_Primitive,CVM,15,5,10,0,20,20,0,"(250, 250)","(40, 460)",19.3,497,1,10.3,1,0,0,0,0,1
