Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Rotating,Primitive,0,10,10,20,60,5,11.8,699,1,4.1000000000000005,1,0,0,0,0
Rotating,Primitive,1,10,10,20,60,5,5.5,366,1,1.2000000000000002,0,0,1,0,0
Rotating,Primitive,2,10,10,20,60,5,4.5,264,1,0.4,0,1,0,0,0
Rotating,Primitive,3,10,10,20,60,5,6.800000000000001,396,0,,0,0,1,0,0
Rotating,Primitive,4,10,10,20,60,5,14.4,816,5,4.0200000000000005,1,0,0,0,0
Rotating,Primitive,5,10,10,20,60,5,13.5,769,3,4.966666666666668,1,0,0,0,0
Rotating,Primitive,6,10,10,20,60,5,7.2,426,0,,0,1,0,0,0
Rotating,Primitive,7,10,10,20,60,5,1.5,93,1,1.5,0,0,1,0,0
Rotating,Primitive,8,10,10,20,60,5,12.6,725,2,5.4,1,0,0,0,0
Rotating,Primitive,9,10,10,20,60,5,4.3,267,2,2.8000000000000003,0,1,0,0,0
Rotating,Primitive,10,10,10,20,60,5,8.3,443,3,3.066666666666667,0,0,1,0,0
Rotating,Primitive,11,10,10,20,60,5,4.0,224,3,2.066666666666667,0,0,1,0,0
Rotating,Primitive,12,10,10,20,60,5,3.1,179,1,3.1,0,1,0,0,0
Rotating,Primitive,13,10,10,20,60,5,4.1000000000000005,244,1,0.4,0,0,1,0,0
Rotating,Primitive,14,10,10,20,60,5,7.2,405,3,4.866666666666667,0,1,0,0,0
Rotating,Primitive,15,10,10,20,60,5,7.7,447,1,4.6000000000000005,0,1,0,0,0
Rotating,Primitive,16,10,10,20,60,5,12.6,743,5,6.140000000000001,1,0,0,0,0
Rotating,Primitive,17,10,10,20,60,5,6.7,383,1,2.2,0,1,0,0,0
Rotating,Primitive,18,10,10,20,60,5,6.800000000000001,394,2,2.5,0,0,1,0,0
Rotating,Primitive,19,10,10,20,60,5,7.6,449,2,3.2500000000000004,0,1,0,0,0
Rotating,Primitive,20,10,10,20,60,5,11.7,696,5,4.040000000000001,1,0,0,0,0
Rotating,Primitive,21,10,10,20,60,5,9.2,578,0,,0,1,0,0,0
Rotating,Primitive,22,10,10,20,60,5,7.300000000000001,403,1,7.300000000000001,0,1,0,0,0
Rotating,Primitive,23,10,10,20,60,5,7.9,486,1,0.3,0,1,0,0,0
Rotating,Primitive,24,10,10,20,60,5,3.7,236,1,0.2,0,0,1,0,0
Rotating,Primitive,25,10,10,20,60,5,7.0,401,1,6.0,0,0,1,0,0
Rotating,Primitive,26,10,10,20,60,5,2.2,117,1,2.2,0,0,1,0,0
Rotating,Primitive,27,10,10,20,60,5,2.8000000000000003,153,0,,0,0,1,0,0
Rotating,Primitive,28,10,10,20,60,5,4.3,264,2,2.6500000000000004,0,1,0,0,0
Rotating,Primitive,29,10,10,20,60,5,11.2,662,1,9.2,1,0,0,0,0
Rotating,Primitive,30,10,10,20,60,5,2.7,134,0,,0,1,0,0,0
Rotating,Primitive,31,10,10,20,60,5,2.9000000000000004,162,1,2.7,0,0,1,0,0
Rotating,Primitive,32,10,10,20,60,5,11.7,715,1,7.9,1,0,0,0,0
Rotating,Primitive,33,10,10,20,60,5,7.2,432,1,4.0,0,1,0,0,0
Rotating,Primitive,34,10,10,20,60,5,2.9000000000000004,162,0,,0,0,1,0,0
Rotating,Primitive,35,10,10,20,60,5,1.7000000000000002,98,1,1.7000000000000002,0,0,1,0,0
Rotating,Primitive,36,10,10,20,60,5,0.9,74,1,0.8,0,0,1,0,0
Rotating,Primitive,37,10,10,20,60,5,2.9000000000000004,156,2,1.7500000000000002,0,1,0,0,0
Rotating,Primitive,38,10,10,20,60,5,0.2,33,1,0.2,0,0,1,0,0
Rotating,Primitive,39,10,10,20,60,5,6.1000000000000005,391,2,2.5,0,0,1,0,0
Rotating,Primitive,40,10,10,20,60,5,12.5,743,2,2.4000000000000004,1,0,0,0,0
Rotating,Primitive,41,10,10,20,60,5,7.4,434,3,3.366666666666667,0,1,0,0,0
Rotating,Primitive,42,10,10,20,60,5,6.800000000000001,391,2,1.8,0,1,0,0,0
