Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Oxford,Primitive,0,10,10,20,60,5,5.4,267,0,,0,1,0,0,0
Oxford,Primitive,1,10,10,20,60,5,5.5,302,0,,0,0,1,0,0
Oxford,Primitive,2,10,10,20,60,5,4.5,222,1,0.5,0,1,0,0,0
Oxford,Primitive,3,10,10,20,60,5,6.9,345,2,1.05,0,0,1,0,0
Oxford,Primitive,4,10,10,20,60,5,10.3,525,3,3.4000000000000004,0,0,1,0,0
Oxford,Primitive,5,10,10,20,60,5,11.7,568,3,4.266666666666667,1,0,0,0,0
Oxford,Primitive,6,10,10,20,60,5,7.2,365,0,,0,1,0,0,0
Oxford,Primitive,7,10,10,20,60,5,1.5,112,1,1.5,0,0,1,0,0
Oxford,Primitive,8,10,10,20,60,5,10.1,532,1,5.300000000000001,0,1,0,0,0
Oxford,Primitive,9,10,10,20,60,5,4.3,228,2,3.4,0,1,0,0,0
Oxford,Primitive,10,10,10,20,60,5,14.8,784,4,6.3500000000000005,1,0,0,0,0
Oxford,Primitive,11,10,10,20,60,5,4.6000000000000005,228,3,3.5666666666666664,0,0,0,0,1
Oxford,Primitive,12,10,10,20,60,5,3.1,182,1,3.1,0,1,0,0,0
Oxford,Primitive,13,10,10,20,60,5,14.8,837,4,5.625000000000001,1,0,0,0,0
Oxford,Primitive,14,10,10,20,60,5,10.0,481,2,5.7,0,0,1,0,0
Oxford,Primitive,15,10,10,20,60,5,5.800000000000001,294,1,3.8,0,1,0,0,0
Oxford,Primitive,16,10,10,20,60,5,10.1,487,4,5.825,0,1,0,0,0
Oxford,Primitive,17,10,10,20,60,5,6.7,343,1,2.2,0,1,0,0,0
Oxford,Primitive,18,10,10,20,60,5,7.0,360,2,2.65,0,0,1,0,0
Oxford,Primitive,19,10,10,20,60,5,7.6,380,3,2.066666666666667,0,1,0,0,0
Oxford,Primitive,20,10,10,20,60,5,11.7,581,4,4.425000000000001,1,0,0,0,0
Oxford,Primitive,21,10,10,20,60,5,9.2,466,0,,0,1,0,0,0
Oxford,Primitive,22,10,10,20,60,5,7.300000000000001,358,1,4.1000000000000005,0,1,0,0,0
Oxford,Primitive,23,10,10,20,60,5,7.9,402,2,0.9,0,1,0,0,0
Oxford,Primitive,24,10,10,20,60,5,3.7,209,1,1.0,0,0,1,0,0
Oxford,Primitive,25,10,10,20,60,5,7.0,371,1,3.8,0,0,1,0,0
Oxford,Primitive,26,10,10,20,60,5,2.2,124,1,2.2,0,0,1,0,0
Oxford,Primitive,27,10,10,20,60,5,2.8000000000000003,162,1,0.2,0,0,1,0,0
Oxford,Primitive,28,10,10,20,60,5,4.3,225,1,3.1,0,1,0,0,0
