Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,CVM,1,10,0,60,20,0,9.8,207,3,2.4666666666666663,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,60,20,0,16.900000000000002,349,3,4.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,10,0,60,20,0,18.0,371,4,4.025,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,10,0,60,20,0,32.6,687,6,4.716666666666668,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,60,40,0,8.1,281,2,3.0500000000000003,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,60,40,0,8.6,289,3,2.4,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,60,40,0,30.3,810,9,4.566666666666666,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,10,0,60,40,0,11.1,401,4,2.475,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,60,40,0,11.7,415,3,4.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,60,60,0,2.7,142,1,1.0,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,60,60,0,12.3,720,4,3.725,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,60,60,0,5.800000000000001,353,1,0.8,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,60,60,0,11.4,720,5,3.3600000000000003,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,60,60,0,2.3000000000000003,97,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,20,0,20,20,0,14.5,300,4,4.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,20,20,0,39.0,769,8,11.6125,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,20,0,39.5,786,7,10.242857142857144,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,20,0,38.1,755,8,10.6125,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,20,20,0,38.7,744,10,11.080000000000002,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,20,40,0,21.4,725,6,9.166666666666666,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,40,0,20.5,720,8,9.45,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,40,0,22.200000000000003,747,5,9.56,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,40,0,24.700000000000003,804,10,13.39,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,20,40,0,29.0,810,10,11.38,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,20,60,0,14.0,727,6,7.116666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,60,0,11.6,691,5,5.38,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,60,0,13.1,756,5,4.26,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,60,0,12.5,720,2,7.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,20,60,0,12.0,689,7,3.971428571428572,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,40,20,0,13.7,281,6,4.65,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,20,0,40,20,0,22.6,472,8,5.4625,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,20,0,40,20,0,42.2,842,11,8.39090909090909,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,40,20,0,26.8,558,8,5.9625,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,20,0,5.2,137,1,3.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,20,0,40,40,0,26.200000000000003,771,12,6.766666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,40,0,25.1,897,8,6.162500000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,40,0,20.3,694,5,3.88,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,40,0,19.700000000000003,670,9,6.033333333333334,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,40,0,22.3,763,8,7.35,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,40,60,0,15.4,797,7,8.014285714285716,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,40,60,0,7.5,426,3,3.5,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,60,0,9.2,513,4,3.4250000000000003,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,20,0,40,60,0,7.800000000000001,413,9,2.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,60,0,23.6,1089,9,7.122222222222222,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,60,20,0,5.6000000000000005,138,1,0.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,20,0,60,20,0,27.3,582,10,5.14,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,20,0,5.6000000000000005,126,3,2.6666666666666665,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,20,0,13.1,278,4,4.025,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,60,20,0,4.5,125,3,1.4333333333333331,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,40,0,28.8,882,17,4.705882352941177,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,40,0,26.0,795,15,4.7733333333333325,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,60,40,0,2.7,120,2,0.9000000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,40,0,11.1,401,6,3.216666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,40,0,3.1,131,2,1.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,60,0,13.1,741,9,4.077777777777778,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,60,0,3.9,221,4,1.225,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,60,60,0,15.1,763,6,3.816666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,60,60,0,5.4,322,5,1.64,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,60,0,5.1000000000000005,303,3,1.666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,20,20,0,39.5,767,12,12.933333333333335,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,20,0,39.1,780,9,15.033333333333337,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,20,0,37.7,749,13,11.292307692307691,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,0,20,20,0,16.3,351,3,3.6666666666666674,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,0,20,20,0,39.900000000000006,776,12,12.966666666666669,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,40,0,23.4,833,10,9.45,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,40,0,25.0,863,11,11.245454545454544,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,40,0,21.6,711,12,8.466666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,40,0,13.0,434,5,4.12,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,20,40,0,27.0,801,10,12.170000000000002,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,60,0,14.2,714,9,6.388888888888889,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,60,0,11.6,697,8,5.4375,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,60,0,14.6,733,8,6.050000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,30,0,20,60,0,13.1,746,7,5.214285714285714,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,20,60,0,14.3,759,9,6.322222222222223,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,40,20,0,7.9,170,3,1.7000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,30,0,40,20,0,15.1,321,9,3.866666666666666,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,20,0,11.5,288,7,4.114285714285715,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,40,20,0,10.2,215,3,3.633333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,0,40,20,0,29.700000000000003,632,16,5.7250000000000005,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,40,40,0,15.3,502,8,5.6000000000000005,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,40,40,0,17.6,586,12,4.975,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,0,40,40,0,7.5,195,3,2.6333333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,40,40,0,23.200000000000003,725,8,7.4375,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,40,40,0,23.200000000000003,758,7,5.714285714285714,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,40,60,0,13.5,711,9,6.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,40,60,0,13.8,746,12,3.75,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,60,0,6.9,378,6,2.5000000000000004,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,30,0,40,60,0,11.6,690,9,3.4777777777777783,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,40,60,0,7.9,424,8,2.5375000000000005,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,60,20,0,4.800000000000001,127,1,2.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,60,20,0,9.9,239,8,2.575,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,60,20,0,7.5,203,6,2.583333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,60,20,0,6.4,159,3,2.4,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,0,60,20,0,2.7,78,1,1.2000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,60,40,0,5.4,208,3,1.5000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,60,40,0,5.2,189,3,1.3,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,30,0,60,40,0,4.0,145,2,1.7500000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,60,40,0,10.6,384,5,3.82,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,60,40,0,2.4000000000000004,82,2,0.7000000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,30,0,60,60,0,4.7,264,6,1.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,60,60,0,3.7,207,3,0.8666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,60,60,0,1.8,73,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,30,0,60,60,0,12.3,691,9,4.300000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,60,60,0,14.0,723,11,4.372727272727274,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,20,2,40.5,821,5,8.680000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,20,2,35.2,739,4,6.875000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,20,20,2,40.8,765,3,7.433333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,20,20,2,25.8,521,5,7.279999999999999,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,10,0,20,20,2,40.5,743,8,7.025,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,40,2,21.5,707,4,7.050000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,2,18.5,570,5,5.880000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,20,40,2,13.4,464,2,3.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,20,40,2,23.6,812,3,10.033333333333331,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,20,40,2,21.5,719,3,4.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,20,60,2,14.1,799,1,7.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,60,2,11.7,708,2,5.95,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,60,2,13.7,749,4,5.025,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,20,60,2,11.7,711,1,7.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,20,60,2,15.7,818,3,7.366666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,20,2,38.900000000000006,748,7,6.700000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,20,2,35.300000000000004,742,7,7.52857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,20,2,10.8,235,2,0.55,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,40,20,2,31.200000000000003,606,8,5.1875,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,40,20,2,4.2,90,1,2.4000000000000004,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,2,17.8,676,5,3.98,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,2,11.3,373,3,5.000000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,2,17.6,594,3,3.066666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,10,0,40,40,2,23.4,815,3,6.533333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,40,40,2,3.2,116,1,1.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,60,2,9.6,593,4,3.1000000000000005,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,60,2,13.5,806,3,6.266666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,60,2,12.2,703,2,5.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,40,60,2,4.3,245,3,0.9666666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,40,60,2,11.7,717,1,4.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,60,20,2,25.8,584,6,4.183333333333334,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,60,20,2,9.7,216,3,2.5000000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,60,20,2,17.1,376,3,4.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,10,0,60,20,2,5.4,127,1,1.5,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,60,20,2,7.300000000000001,176,2,2.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,60,40,2,8.200000000000001,291,2,4.800000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,60,40,2,8.5,292,3,2.3666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,60,40,2,25.5,803,8,5.050000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,60,40,2,11.1,401,4,3.1,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,10,0,60,40,2,7.2,186,2,2.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,60,60,2,2.6,137,1,0.9,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,60,60,2,16.400000000000002,862,7,4.057142857142858,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,60,60,2,5.800000000000001,357,1,0.8,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,60,60,2,11.1,693,5,3.62,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,10,0,60,60,2,2.2,116,1,1.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,20,20,2,43.1,812,9,8.655555555555557,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,20,2,39.900000000000006,800,8,8.7375,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,20,2,39.1,778,7,7.242857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,20,2,25.200000000000003,506,6,6.400000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,20,20,2,36.1,682,10,6.87,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,20,40,2,15.4,583,3,4.233333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,20,40,2,17.5,549,7,5.314285714285715,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,20,40,2,20.5,711,4,6.15,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,40,2,27.3,787,11,7.70909090909091,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,20,40,2,24.8,817,10,6.74,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,20,60,2,12.1,706,6,3.9500000000000006,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,20,0,20,60,2,14.2,803,6,5.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,60,2,8.200000000000001,496,2,2.75,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,20,60,2,6.2,386,2,1.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,20,60,2,8.1,501,4,1.35,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,40,20,2,10.4,220,4,3.9,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,20,2,23.200000000000003,492,8,4.375,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,20,2,6.9,141,3,2.3666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,20,2,25.1,528,6,6.566666666666666,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,40,20,2,5.2,141,1,3.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,20,0,40,40,2,17.8,625,9,4.966666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,40,2,5.800000000000001,228,4,1.875,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,40,2,20.1,700,5,3.78,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,40,2,12.1,405,4,4.85,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,20,0,40,40,2,9.2,320,4,2.875,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,40,60,2,3.6,200,1,1.3,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,60,2,5.6000000000000005,308,5,1.88,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,60,2,11.9,710,6,3.7166666666666672,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,60,2,3.8,223,1,1.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,60,2,2.8000000000000003,152,1,1.2000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,20,2,5.6000000000000005,138,1,0.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,20,0,60,20,2,32.800000000000004,656,14,5.4071428571428575,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,20,2,8.9,141,3,4.033333333333334,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,20,2,13.4,293,3,4.7,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,60,20,2,4.4,125,2,2.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,20,0,60,40,2,13.8,495,7,4.228571428571429,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,40,2,4.2,157,2,0.95,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,20,0,60,40,2,2.7,120,1,2.1,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,20,0,60,40,2,30.4,874,11,4.572727272727273,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,60,40,2,3.1,130,2,1.65,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,20,0,60,60,2,4.7,257,3,1.7666666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,60,2,3.8,226,4,1.1250000000000002,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,60,2,14.4,805,8,3.725,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,60,2,4.5,260,2,1.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,60,2,14.0,818,7,3.942857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,20,2,47.1,843,14,8.542857142857143,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,20,20,2,10.8,229,5,2.76,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,20,20,2,39.900000000000006,795,15,7.653333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,0,20,20,2,37.2,713,8,9.775,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,20,20,2,19.4,406,7,5.114285714285715,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,20,40,2,13.0,482,4,4.4,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,20,40,2,13.4,338,6,6.050000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,20,40,2,24.700000000000003,757,10,5.620000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,40,2,21.3,684,12,5.683333333333333,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,30,0,20,40,2,26.5,800,11,6.536363636363637,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,60,2,12.3,683,8,4.1375,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,20,60,2,13.0,717,9,4.722222222222223,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,60,2,11.6,682,8,3.5125,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,60,2,6.5,382,3,2.4000000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,20,60,2,13.9,772,4,4.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,40,20,2,8.4,181,3,2.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,40,20,2,8.200000000000001,182,3,2.0000000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,20,2,2.8000000000000003,78,1,1.9,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,30,0,40,20,2,9.1,207,3,2.466666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,40,20,2,8.0,188,4,2.4250000000000003,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,40,40,2,7.2,252,5,2.66,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,40,40,2,5.4,211,3,1.5666666666666669,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,30,0,40,40,2,2.5,94,1,1.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,40,40,2,23.9,765,9,6.288888888888889,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,40,40,2,9.9,345,7,3.242857142857144,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,40,60,2,14.7,823,9,5.288888888888888,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,40,60,2,12.7,675,12,4.866666666666667,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,0,40,60,2,6.2,365,6,2.033333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,40,60,2,7.5,422,7,2.171428571428572,0,0,1,0,0,2
