Rotating,Jerk_Primitive,5,0,20,30,108,451,0,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,133,295,1,11.22222222222222,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,122,609,2,6.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,134,595,2,9.571428571428571,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,110,449,1,8.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,132,323,1,9.3,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,66,257,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,135,364,1,15.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,114,479,3,9.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,133,550,1,9.142857142857142,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,122,592,1,5.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,174,516,4,11.833333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,23,126,1,10.571428571428571,0,0,1
Rotating,Jerk_Primitive,5,0,20,30,66,289,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,110,436,2,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,132,596,1,9.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,109,435,3,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,122,592,1,2.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,174,510,1,5.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,111,454,0,5.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,175,398,2,12.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,122,592,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,134,550,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,172,519,3,12.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,135,236,1,16.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,30,66,289,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,138,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,127,578,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,494,2,7.75,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,417,3,9.875,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,263,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,661,1,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,398,1,9.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,445,1,9.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,263,1,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,292,1,11.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,4,11,0,11.5,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,50,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,109,270,1,3.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,567,2,5.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,54,263,1,9.2,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,96,583,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,84,361,1,2.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,120,263,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,294,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,462,3,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,508,0,7.4,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,263,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,387,2,11.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,128,660,3,18.75,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,84,369,1,18.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,583,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,127,483,2,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,335,1,9.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,484,11,9.285714285714286,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,263,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,659,2,2.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,462,0,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,142,557,3,8.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,582,2,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,84,358,1,9.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,2,0,0,9.666666666666666,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,96,603,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,100,465,1,7.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,501,1,13.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,233,1,11.2,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,263,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,655,1,6.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,402,2,9.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,445,1,10.8,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,267,1,2.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,367,2,6.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,100,543,1,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,433,2,10.166666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,303,1,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,399,2,5.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,62,268,1,6.0,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,96,604,1,21.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,485,3,9.6,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,82,374,1,8.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,100,241,1,10.142857142857142,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,256,1,4.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,296,0,4.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,679,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,392,0,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,570,1,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,412,1,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,127,386,1,13.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,262,2,14.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,384,2,13.8,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,667,1,12.142857142857142,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,305,0,12.142857142857142,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,601,2,8.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,486,1,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,82,374,0,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,100,247,1,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,605,1,15.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,486,0,15.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,82,374,1,17.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,5,34,0,17.5,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,97,571,4,9.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,127,481,0,11.75,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,102,202,0,11.75,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,127,441,1,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,578,3,4.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,437,1,5.6,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,40,178,1,7.5,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,96,607,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,103,491,2,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,81,360,1,13.8,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,100,233,2,16.285714285714285,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,585,1,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,354,2,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,125,443,1,7.833333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,64,252,1,7.5,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,50,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,368,1,23.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,126,665,3,12.5,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,307,1,12.2,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,50,270,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,364,1,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,531,2,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,456,0,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,579,4,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,428,1,8.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,76,285,1,8.333333333333334,0,0,1
Rotating,Jerk_Primitive,5,0,20,40,50,248,1,2.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,125,579,2,5.333333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,83,471,1,6.25,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,150,575,3,7.333333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,96,607,1,4.0,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,102,503,2,7.166666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,125,493,2,11.22222222222222,1,0,0
Rotating,Jerk_Primitive,5,0,20,40,101,227,1,10.181818181818182,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,187,742,3,9.333333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,251,640,3,8.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,201,221,1,7.571428571428571,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,251,332,3,8.4,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,50,144,1,5.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,99,313,1,1.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,258,729,1,4.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,208,530,2,10.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,251,432,5,8.727272727272727,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,188,743,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,201,538,2,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,253,434,5,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,201,279,0,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,99,299,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,332,748,2,18.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,252,613,0,18.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,167,390,1,16.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,253,363,1,14.8,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,99,298,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,106,223,0,10.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,99,299,1,9.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,233,691,6,11.125,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,99,313,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,164,467,1,27.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,198,624,2,14.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,163,525,0,14.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,191,741,6,11.285714285714286,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,215,571,7,10.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,148,416,6,11.2,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,188,743,3,10.25,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,201,536,0,10.25,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,195,544,4,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,199,277,1,10.8,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,99,313,2,5.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,251,709,0,5.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,176,507,1,14.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,31,37,1,11.25,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,128,482,1,3.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,188,743,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,200,453,5,6.833333333333333,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,191,743,2,17.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,165,370,0,17.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,197,239,0,17.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,163,478,2,10.75,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,99,299,2,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,164,463,0,7.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,198,599,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,169,510,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,99,299,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,251,747,1,1.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,200,550,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,69,171,2,10.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,20,99,299,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,225,426,6,15.8,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,164,443,1,13.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,20,198,626,1,13.714285714285714,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,118,255,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,135,374,1,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,109,443,1,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,133,562,0,10.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,66,254,1,13.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,168,771,1,18.666666666666668,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,110,476,1,15.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,175,440,2,14.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,122,630,1,1.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,111,299,1,10.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,36,72,1,8.333333333333334,0,0,1
Rotating,Jerk_Primitive,5,0,30,30,66,288,1,14.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,135,260,0,14.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,171,776,1,23.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,135,454,2,17.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,140,797,1,16.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,174,555,1,11.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,134,233,1,11.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,173,340,2,11.8,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,22,123,0,0.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,30,128,638,4,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,174,539,2,10.285714285714286,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,147,220,2,14.25,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,175,423,4,11.23076923076923,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,66,289,0,0.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,135,260,2,7.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,109,507,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,133,591,2,6.666666666666667,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,66,289,1,4.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,174,682,1,6.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,111,406,2,8.6,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,178,434,5,8.7,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,132,628,1,6.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,175,586,4,8.5,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,112,440,3,8.666666666666666,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,193,450,2,10.083333333333334,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,122,628,1,12.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,106,276,2,6.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,30,122,591,1,8.0,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,174,506,3,7.833333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,111,453,3,7.333333333333333,1,0,0
Rotating,Jerk_Primitive,5,0,30,30,175,398,2,8.0,1,0,1
Rotating,Jerk_Primitive,5,0,30,30,19,96,1,2.0,0,0,1
Rotating,Jerk_Primitive,5,0,30,30,66,257,0,0.0,1,0,0
