Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Owl,Jerk_Primitive,0,10,10,20,20,0,30.5,910,4,17.55,1,0,0,0,0
Owl,Jerk_Primitive,1,10,10,20,20,0,29.700000000000003,804,4,10.8,1,0,0,0,0
Owl,Jerk_Primitive,2,10,10,20,20,0,29.6,859,1,12.1,1,0,0,0,0
Owl,Jerk_Primitive,3,10,10,20,20,0,29.3,928,3,13.133333333333336,1,0,0,0,0
Owl,Jerk_Primitive,4,10,10,20,20,0,29.3,810,3,13.266666666666667,1,0,0,0,0
Owl,Jerk_Primitive,5,10,10,20,20,0,29.200000000000003,843,2,13.25,1,0,0,0,0
Owl,Jerk_Primitive,6,10,10,20,20,0,29.9,879,3,7.333333333333335,1,0,0,0,0
Owl,Jerk_Primitive,7,10,10,20,20,0,1.6,111,1,1.6,0,0,1,0,0
Owl,Jerk_Primitive,8,10,10,20,20,0,15.8,501,3,4.133333333333334,0,0,1,0,0
Owl,Jerk_Primitive,9,10,10,20,20,0,29.700000000000003,872,5,9.46,1,0,0,0,0
Owl,Jerk_Primitive,10,10,10,20,20,0,30.0,906,4,10.1,1,0,0,0,0
Owl,Jerk_Primitive,11,10,10,20,20,0,30.0,793,4,24.8,1,0,0,0,0
Owl,Jerk_Primitive,12,10,10,20,20,0,5.1000000000000005,187,2,4.1000000000000005,0,0,0,0,1
Owl,Jerk_Primitive,13,10,10,20,20,0,29.200000000000003,891,3,6.5,1,0,0,0,0
Owl,Jerk_Primitive,14,10,10,20,20,0,29.3,784,6,15.466666666666669,1,0,0,0,0
Owl,Jerk_Primitive,15,10,10,20,20,0,29.8,886,1,20.0,1,0,0,0,0
Owl,Jerk_Primitive,16,10,10,20,20,0,29.9,839,6,8.15,1,0,0,0,0
Owl,Jerk_Primitive,17,10,10,20,20,0,29.6,943,1,3.8,1,0,0,0,0
Owl,Jerk_Primitive,18,10,10,20,20,0,29.3,796,7,12.828571428571433,1,0,0,0,0
Owl,Jerk_Primitive,19,10,10,20,20,0,30.5,887,4,10.575,1,0,0,0,0
Owl,Jerk_Primitive,20,10,10,20,20,0,29.200000000000003,795,2,7.35,1,0,0,0,0
Owl,Jerk_Primitive,21,10,10,20,20,0,29.3,872,4,12.2,1,0,0,0,0
Owl,Jerk_Primitive,22,10,10,20,20,0,30.3,877,5,10.42,1,0,0,0,0
Owl,Jerk_Primitive,23,10,10,20,20,0,31.200000000000003,894,5,11.2,1,0,0,0,0
Owl,Jerk_Primitive,24,10,10,20,20,0,29.200000000000003,832,3,6.966666666666666,1,0,0,0,0
Owl,Jerk_Primitive,25,10,10,20,20,0,29.200000000000003,904,7,11.900000000000002,1,0,0,0,0
Owl,Jerk_Primitive,26,10,10,20,20,0,29.4,767,3,17.266666666666666,1,0,0,0,0
Owl,Jerk_Primitive,27,10,10,20,20,0,27.0,861,3,7.8,0,0,0,0,1
Owl,Jerk_Primitive,28,10,10,20,20,0,29.6,927,5,7.820000000000002,1,0,0,0,0
Owl,Jerk_Primitive,29,10,10,20,20,0,29.200000000000003,948,2,7.95,1,0,0,0,0
Owl,Jerk_Primitive,30,10,10,20,20,0,29.6,806,5,9.4,1,0,0,0,0
Owl,Jerk_Primitive,31,10,10,20,20,0,29.3,763,5,11.14,1,0,0,0,0
Owl,Jerk_Primitive,32,10,10,20,20,0,29.200000000000003,840,6,11.716666666666669,1,0,0,0,0
Owl,Jerk_Primitive,33,10,10,20,20,0,29.3,876,4,11.0,1,0,0,0,0
Owl,Jerk_Primitive,34,10,10,20,20,0,29.700000000000003,872,5,12.260000000000002,1,0,0,0,0
Owl,Jerk_Primitive,35,10,10,20,20,0,29.6,901,4,11.05,1,0,0,0,0
Owl,Jerk_Primitive,36,10,10,20,20,0,0.8,93,0,,0,0,1,0,0
Owl,Jerk_Primitive,37,10,10,20,20,0,1.1,92,2,0.9000000000000001,0,0,1,0,0
Owl,Jerk_Primitive,38,10,10,20,20,0,0.2,38,1,0.2,0,0,1,0,0
Owl,Jerk_Primitive,39,10,10,20,20,0,29.3,794,6,15.05,1,0,0,0,0
Owl,Jerk_Primitive,40,10,10,20,20,0,30.0,760,4,10.4,1,0,0,0,0
Owl,Jerk_Primitive,41,10,10,20,20,0,18.5,556,5,11.48,0,1,0,0,0
Owl,Jerk_Primitive,42,10,10,20,20,0,29.200000000000003,932,2,3.05,1,0,0,0,0
Owl,Jerk_Primitive,43,10,10,20,20,0,29.200000000000003,941,5,7.780000000000001,1,0,0,0,0
Owl,Jerk_Primitive,44,10,10,20,20,0,29.6,911,3,7.7,1,0,0,0,0
Owl,Jerk_Primitive,45,10,10,20,20,0,29.200000000000003,934,2,9.1,1,0,0,0,0
Owl,Jerk_Primitive,46,10,10,20,20,0,29.5,908,3,8.666666666666668,1,0,0,0,0
Owl,Jerk_Primitive,47,10,10,20,20,0,30.4,808,5,8.7,1,0,1,0,0
Owl,Jerk_Primitive,48,10,10,20,20,0,29.3,816,7,13.814285714285717,1,0,0,0,0
Owl,Jerk_Primitive,49,10,10,20,20,0,30.0,944,3,6.166666666666667,1,0,0,0,0
Owl,Jerk_Primitive,50,10,10,20,20,0,29.3,869,1,10.3,1,0,0,0,0
Owl,Jerk_Primitive,51,10,10,20,20,0,30.3,855,5,10.140000000000002,1,0,0,0,0
Owl,Jerk_Primitive,52,10,10,20,20,0,14.9,496,4,7.575,0,0,1,0,1
Owl,Jerk_Primitive,53,10,10,20,20,0,30.8,937,5,11.04,1,0,0,0,0
Owl,Jerk_Primitive,54,10,10,20,20,0,17.6,534,6,7.016666666666667,0,0,1,0,0
Owl,Jerk_Primitive,55,10,10,20,20,0,30.0,908,3,6.433333333333334,1,0,0,0,0
Owl,Jerk_Primitive,56,10,10,20,20,0,29.200000000000003,954,3,6.6000000000000005,1,0,0,0,0
Owl,Jerk_Primitive,57,10,10,20,20,0,1.4,85,1,1.2000000000000002,0,0,1,0,0
Owl,Jerk_Primitive,58,10,10,20,20,0,29.3,920,3,9.6,1,0,0,0,0
Owl,Jerk_Primitive,59,10,10,20,20,0,15.3,505,3,6.466666666666668,0,0,0,0,1
Owl,Jerk_Primitive,0,10,10,20,40,0,14.8,664,0,,1,0,0,0,0
Owl,Jerk_Primitive,1,10,10,20,40,0,15.6,740,6,6.533333333333334,1,0,0,0,0
Owl,Jerk_Primitive,2,10,10,20,40,0,14.7,682,2,10.15,1,0,0,0,0
Owl,Jerk_Primitive,3,10,10,20,40,0,14.7,694,6,5.766666666666667,1,0,0,0,0
Owl,Jerk_Primitive,4,10,10,20,40,0,14.7,701,5,5.46,1,0,0,0,0
Owl,Jerk_Primitive,5,10,10,20,40,0,14.7,691,3,5.7,1,0,0,0,0
Owl,Jerk_Primitive,6,10,10,20,40,0,14.7,684,1,4.4,1,0,0,0,0
Owl,Jerk_Primitive,7,10,10,20,40,0,14.7,696,3,5.033333333333333,1,0,0,0,0
Owl,Jerk_Primitive,8,10,10,20,40,0,14.7,676,1,9.4,1,0,0,0,0
Owl,Jerk_Primitive,9,10,10,20,40,0,14.8,726,2,7.45,1,0,0,0,0
Owl,Jerk_Primitive,10,10,10,20,40,0,14.7,661,3,8.766666666666667,1,0,0,0,0
Owl,Jerk_Primitive,11,10,10,20,40,0,14.7,709,3,10.266666666666667,1,0,0,0,0
Owl,Jerk_Primitive,12,10,10,20,40,0,14.7,701,5,3.96,1,0,0,0,0
Owl,Jerk_Primitive,13,10,10,20,40,0,14.7,679,5,7.359999999999999,1,0,0,0,0
Owl,Jerk_Primitive,14,10,10,20,40,0,15.3,725,3,8.5,1,0,0,0,0
Owl,Jerk_Primitive,15,10,10,20,40,0,8.0,365,1,6.4,0,1,0,0,0
Owl,Jerk_Primitive,16,10,10,20,40,0,14.8,666,5,9.02,1,0,0,0,0
Owl,Jerk_Primitive,17,10,10,20,40,0,15.1,713,2,2.75,1,0,0,0,0
Owl,Jerk_Primitive,18,10,10,20,40,0,14.7,655,7,6.985714285714287,1,0,0,0,0
Owl,Jerk_Primitive,19,10,10,20,40,0,14.7,654,2,9.4,1,0,0,0,0
Owl,Jerk_Primitive,20,10,10,20,40,0,15.7,699,4,8.200000000000001,1,0,0,0,0
Owl,Jerk_Primitive,21,10,10,20,40,0,14.8,690,1,4.3,1,0,0,0,0
Owl,Jerk_Primitive,22,10,10,20,40,0,14.7,633,4,8.9,1,0,0,0,0
Owl,Jerk_Primitive,23,10,10,20,40,0,15.1,704,3,5.233333333333334,1,0,0,0,0
Owl,Jerk_Primitive,24,10,10,20,40,0,14.8,649,3,10.733333333333334,1,0,0,0,0
Owl,Jerk_Primitive,25,10,10,20,40,0,14.8,722,3,8.633333333333333,1,0,0,0,0
Owl,Jerk_Primitive,26,10,10,20,40,0,15.1,721,4,8.65,1,0,0,0,0
Owl,Jerk_Primitive,27,10,10,20,40,0,14.8,730,3,8.833333333333334,1,0,0,0,0
Owl,Jerk_Primitive,28,10,10,20,40,0,14.9,677,2,8.350000000000001,1,0,0,0,0
Owl,Jerk_Primitive,29,10,10,20,40,0,14.7,691,1,9.1,1,0,0,0,0
Owl,Jerk_Primitive,30,10,10,20,40,0,15.0,710,4,6.925000000000001,1,0,0,0,0
Owl,Jerk_Primitive,31,10,10,20,40,0,14.7,678,4,7.975,1,0,0,0,0
Owl,Jerk_Primitive,32,10,10,20,40,0,14.7,674,1,10.6,1,0,0,0,0
Owl,Jerk_Primitive,33,10,10,20,40,0,14.7,674,2,7.550000000000001,1,0,0,0,0
Owl,Jerk_Primitive,34,10,10,20,40,0,8.9,417,4,6.275,0,1,0,0,0
Owl,Jerk_Primitive,35,10,10,20,40,0,14.8,686,5,7.1,1,0,0,0,0
Owl,Jerk_Primitive,36,10,10,20,40,0,14.7,656,2,4.85,1,0,0,0,0
