Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
NoControl,Primitive,5,0,60,20,49,220,1,12.0,0,0,1
NoControl,Primitive,5,0,60,20,132,412,3,20.5,1,0,0
NoControl,Primitive,5,0,60,20,199,519,1,20.0,1,0,0
NoControl,Primitive,5,0,60,20,315,783,3,23.0,1,0,0
NoControl,Primitive,5,0,60,20,201,477,4,17.0,1,0,0
NoControl,Primitive,5,0,60,20,276,830,9,16.545454545454547,1,0,0
NoControl,Primitive,5,0,60,20,637,397,4,20.8,1,0,0
NoControl,Primitive,5,0,60,20,198,525,7,19.416666666666668,1,0,0
NoControl,Primitive,5,0,60,20,103,243,1,18.923076923076923,0,0,1
NoControl,Primitive,5,0,60,20,241,806,8,15.88888888888889,1,0,0
NoControl,Primitive,5,0,60,20,152,279,3,11.666666666666666,0,0,1
NoControl,Primitive,5,0,60,20,320,557,4,25.666666666666668,0,0,1
NoControl,Primitive,5,0,60,20,132,397,2,35.0,1,0,0
NoControl,Primitive,5,0,60,20,55,15,2,20.666666666666668,0,0,1
NoControl,Primitive,5,0,60,20,236,818,4,20.25,1,0,0
NoControl,Primitive,5,0,60,20,232,644,6,27.11111111111111,1,0,0
NoControl,Primitive,5,0,60,20,214,332,5,25.0,0,0,1
NoControl,Primitive,5,0,60,20,273,833,8,19.1,1,0,0
NoControl,Primitive,5,0,60,20,84,182,1,19.181818181818183,0,0,1
NoControl,Primitive,5,0,60,20,132,397,0,0.0,1,0,0
NoControl,Primitive,5,0,60,20,198,525,6,16.833333333333332,1,0,0
NoControl,Primitive,5,0,60,20,258,663,6,20.416666666666668,1,0,0
NoControl,Primitive,5,0,60,20,251,566,4,22.5,1,0,0
NoControl,Primitive,5,0,60,20,39,206,2,19.0,0,0,1
NoControl,Primitive,5,0,60,20,132,397,2,16.5,1,0,0
NoControl,Primitive,5,0,60,20,248,806,7,20.142857142857142,1,0,0
NoControl,Primitive,5,0,60,20,217,386,5,19.08333333333333,1,0,0
NoControl,Primitive,5,0,60,20,179,397,2,25.0,1,0,0
NoControl,Primitive,5,0,60,20,308,792,10,25.0,1,0,0
NoControl,Primitive,5,0,60,20,511,818,4,25.0,1,0,0
NoControl,Primitive,5,0,60,20,232,645,5,23.25,1,0,0
NoControl,Primitive,5,0,60,20,294,412,3,15.5,1,0,0
NoControl,Primitive,5,0,60,20,237,285,3,15.0,1,0,0
NoControl,Primitive,5,0,60,20,330,769,8,21.23076923076923,1,0,0
NoControl,Primitive,5,0,60,20,359,828,4,20.0,1,0,0
NoControl,Primitive,5,0,60,20,361,806,4,28.25,1,0,0
NoControl,Primitive,5,0,60,20,225,385,6,27.7,1,0,0
NoControl,Primitive,5,0,60,20,306,562,4,27.642857142857142,1,0,0
NoControl,Primitive,5,0,60,20,210,433,3,25.58823529411765,1,0,0
NoControl,Primitive,5,0,60,20,252,828,7,24.0,1,0,0
NoControl,Primitive,5,0,60,20,252,806,9,20.727272727272727,1,0,0
NoControl,Primitive,5,0,60,20,183,300,6,22.0,0,0,1
NoControl,Primitive,5,0,60,20,132,412,2,18.0,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,98,345,2,42.0,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,200,806,8,20.714285714285715,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,273,627,7,20.375,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,165,435,6,21.347826086956523,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,250,351,3,21.53846153846154,1,0,0
NoControl,Jerk_Primitive,5,0,60,20,99,345,0,0.0,1,0,0
