Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 250)",9.8,361,1,4.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(40, 460)",13.1,554,2,3.1,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 40)",7.6,343,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 250)",12.2,466,1,6.1000000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(250, 460)",18.8,671,4,7.449999999999999,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 40)",15.6,584,2,3.95,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 250)",25.1,790,3,9.033333333333331,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 40)","(460, 460)",24.5,849,4,10.35,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 40)",8.0,313,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(40, 460)",7.6,289,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 40)",2.6,179,1,0.1,0,0,1,0,0,2
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 250)",7.6,348,1,3.4000000000000004,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(250, 460)",12.6,452,2,5.300000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 40)",2.5,175,0,,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 250)",19.6,684,3,10.266666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 250)","(460, 460)",25.5,726,5,11.82,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 40)",16.6,539,1,8.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(40, 250)",8.0,294,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 40)",16.0,658,1,8.700000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 250)",14.0,510,1,6.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(250, 460)",7.2,245,1,1.4,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 40)",19.8,793,4,10.125,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 250)",22.8,765,7,10.842857142857143,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(40, 460)","(460, 460)",7.1000000000000005,243,1,1.1,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 40)",8.0,314,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 250)",14.0,508,1,6.2,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(40, 460)",16.2,692,1,2.5,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(250, 250)",7.6,364,1,1.3,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(250, 460)",17.5,612,3,9.5,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 40)",7.6,344,1,5.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 250)",12.6,483,1,3.1,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 40)","(460, 460)",14.8,654,4,6.225,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 40)",14.5,469,1,4.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 250)",8.0,355,1,3.5,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(40, 460)",15.1,477,3,10.633333333333336,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(250, 40)",8.0,397,2,2.85,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(250, 460)",6.7,314,4,2.6750000000000003,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(460, 40)",14.0,514,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(460, 250)",7.6,354,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 250)","(460, 460)",18.1,502,6,9.750000000000002,0,0,1,0,0,2
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(40, 40)",16.0,634,3,11.300000000000002,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(40, 250)",10.9,450,1,9.8,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(40, 460)",8.0,239,1,6.9,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(250, 40)",19.4,677,6,8.1,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(250, 250)",8.8,389,3,2.7000000000000006,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(460, 40)",16.0,673,1,13.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(460, 250)",10.8,467,2,7.6,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(250, 460)","(460, 460)",12.9,319,4,4.975,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(40, 40)",16.0,527,1,5.5,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(40, 250)",21.0,763,4,8.325000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(40, 460)",20.200000000000003,829,5,5.44,0,0,1,0,0,2
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(250, 40)",8.0,332,1,5.5,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(250, 250)",14.0,535,2,4.75,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(250, 460)",15.1,672,4,5.4750000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(460, 250)",7.5,338,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 40)","(460, 460)",15.5,583,3,4.233333333333333,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(40, 40)",16.0,650,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(40, 250)",16.3,660,2,9.35,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(40, 460)",20.700000000000003,624,5,11.68,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(250, 40)",14.5,509,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(250, 250)",8.0,373,1,2.1,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(250, 460)",10.8,461,3,5.866666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(460, 40)",8.0,332,0,,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 250)","(460, 460)",12.8,310,4,3.9,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(40, 40)",27.9,728,5,13.78,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(40, 250)",23.8,713,4,15.0,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(40, 460)",7.9,288,3,2.233333333333333,0,0,1,0,0,3
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(250, 40)",20.8,782,7,10.7,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(250, 250)",11.8,452,6,6.133333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(250, 460)",10.7,323,3,4.1000000000000005,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(460, 40)",16.0,546,1,3.2,1,0,0,0,0,1
Owl,Primitive,RVO,0,5,10,0,20,40,0,"(460, 460)","(460, 250)",8.0,307,1,3.2,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(40, 250)",11.7,336,4,4.45,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(40, 460)",20.1,602,5,7.080000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(250, 40)",7.6,343,0,,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(250, 250)",12.6,481,3,4.266666666666667,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(250, 460)",16.0,649,3,4.466666666666668,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(460, 40)",15.5,584,0,,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(460, 250)",17.6,713,4,5.550000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,1,5,10,0,20,40,0,"(40, 40)","(460, 460)",21.700000000000003,799,5,6.6800000000000015,1,0,0,0,0,1
