Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Oxford,Primitive,30,10,10,20,20,5,37.5,955,8,6.4125000000000005,1,0,0,0,0
Oxford,Primitive,31,10,10,20,20,5,21.4,510,4,7.025,0,0,1,0,0
Oxford,Primitive,32,10,10,20,20,5,12.6,339,2,2.95,0,0,1,0,0
Oxford,Primitive,33,10,10,20,20,5,37.3,926,5,5.5200000000000005,1,0,0,0,0
Oxford,Primitive,34,10,10,20,20,5,36.5,940,5,9.239999999999998,1,0,0,0,0
Oxford,Primitive,35,10,10,20,20,5,11.7,303,3,7.100000000000001,0,1,0,0,0
Oxford,Primitive,36,10,10,20,20,5,1.0,93,0,,0,0,1,0,0
Oxford,Primitive,37,10,10,20,20,5,1.2000000000000002,88,2,1.0,0,0,1,0,0
Oxford,Primitive,38,10,10,20,20,5,0.2,33,1,0.2,0,0,1,0,0
Oxford,Primitive,39,10,10,20,20,5,3.3000000000000003,110,1,2.9000000000000004,0,0,0,0,1
Oxford,Primitive,40,10,10,20,20,5,22.4,601,5,4.44,0,0,1,0,0
Oxford,Primitive,41,10,10,20,20,5,38.8,942,6,9.883333333333336,1,0,0,0,0
Oxford,Primitive,42,10,10,20,20,5,39.2,969,7,5.957142857142857,1,0,0,0,0
Oxford,Primitive,43,10,10,20,20,5,37.6,974,6,6.266666666666667,1,0,0,0,0
Oxford,Primitive,44,10,10,20,20,5,41.0,1023,6,5.533333333333334,1,0,0,0,0
Oxford,Primitive,45,10,10,20,20,5,33.1,861,4,6.3500000000000005,0,0,1,0,0
Oxford,Primitive,46,10,10,20,20,5,37.3,971,4,6.6000000000000005,1,0,0,0,0
Oxford,Primitive,47,10,10,20,20,5,37.4,884,6,6.000000000000001,0,0,1,0,0
Oxford,Primitive,48,10,10,20,20,5,39.6,990,7,9.657142857142858,1,0,0,0,0
Oxford,Primitive,49,10,10,20,20,5,25.5,660,2,2.95,0,0,1,0,0
Oxford,Primitive,50,10,10,20,20,5,36.0,937,1,4.1000000000000005,1,0,0,0,0
Oxford,Primitive,51,10,10,20,20,5,35.300000000000004,963,10,3.83,0,0,1,0,0
Oxford,Primitive,52,10,10,20,20,5,13.4,330,3,3.1666666666666665,0,0,1,0,0
Oxford,Primitive,53,10,10,20,20,5,14.7,419,4,5.625000000000001,0,0,1,0,0
Oxford,Primitive,54,10,10,20,20,5,38.5,971,3,7.233333333333334,1,0,0,0,0
Oxford,Primitive,55,10,10,20,20,5,29.1,741,3,3.9,0,0,1,0,0
Oxford,Primitive,56,10,10,20,20,5,39.0,966,2,6.75,1,0,0,0,0
Oxford,Primitive,57,10,10,20,20,5,1.4,74,1,1.1,0,0,1,0,0
Oxford,Primitive,58,10,10,20,20,5,41.6,1005,6,6.966666666666668,1,0,0,0,0
Oxford,Primitive,59,10,10,20,20,5,18.9,486,5,4.840000000000001,0,0,1,0,0
Oxford,Primitive,30,10,10,20,40,5,4.1000000000000005,136,1,3.6,0,1,0,0,0
Oxford,Primitive,31,10,10,20,40,5,21.1,707,5,6.62,0,0,1,0,0
Oxford,Primitive,32,10,10,20,40,5,24.6,873,4,7.575,1,0,0,0,0
Oxford,Primitive,33,10,10,20,40,5,17.2,674,2,5.65,0,0,1,0,0
Oxford,Primitive,34,10,10,20,40,5,6.0,225,3,2.6333333333333333,0,1,0,0,0
Oxford,Primitive,35,10,10,20,40,5,27.0,805,5,6.42,1,0,0,0,0
Oxford,Primitive,36,10,10,20,40,5,0.8,92,0,,0,0,1,0,0
Oxford,Primitive,37,10,10,20,40,5,1.1,88,2,0.9000000000000001,0,0,1,0,0
Oxford,Primitive,38,10,10,20,40,5,0.2,33,1,0.2,0,0,1,0,0
Oxford,Primitive,39,10,10,20,40,5,28.200000000000003,901,7,7.614285714285716,1,0,0,0,0
Oxford,Primitive,40,10,10,20,40,5,12.3,469,2,5.7,0,0,1,0,0
Oxford,Primitive,41,10,10,20,40,5,15.4,570,3,8.733333333333334,0,1,0,0,0
Oxford,Primitive,42,10,10,20,40,5,23.0,862,3,7.766666666666668,1,0,0,0,0
Oxford,Primitive,43,10,10,20,40,5,24.8,886,5,5.340000000000001,1,0,0,0,0
Oxford,Primitive,44,10,10,20,40,5,13.6,508,2,5.7,0,1,0,0,0
Oxford,Primitive,45,10,10,20,40,5,21.8,785,4,7.450000000000001,1,0,0,0,0
Oxford,Primitive,46,10,10,20,40,5,21.700000000000003,875,3,6.333333333333333,1,0,0,0,0
Oxford,Primitive,47,10,10,20,40,5,4.1000000000000005,142,0,,0,1,0,0,0
Oxford,Primitive,48,10,10,20,40,5,30.5,892,6,9.283333333333331,1,0,0,0,0
Oxford,Primitive,49,10,10,20,40,5,22.0,863,2,4.9,1,0,0,0,0
Oxford,Primitive,50,10,10,20,40,5,29.0,860,1,4.1000000000000005,1,0,0,0,0
Oxford,Primitive,51,10,10,20,40,5,21.9,704,3,6.833333333333333,1,0,0,0,0
Oxford,Primitive,52,10,10,20,40,5,14.5,554,4,2.875,0,0,1,0,0
Oxford,Primitive,53,10,10,20,40,5,21.5,853,3,5.6000000000000005,1,0,0,0,0
