Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
LookAhead,Primitive,5,0,60,20,131,318,0,0.0,1,0,0
LookAhead,Primitive,5,0,60,20,52,114,0,0.0,0,0,1
LookAhead,Primitive,5,0,60,20,261,608,4,12.5,1,0,0
LookAhead,Primitive,5,0,60,20,211,272,1,12.2,1,0,0
LookAhead,Primitive,5,0,60,20,172,226,0,0.0,0,0,1
LookAhead,Primitive,5,0,60,20,45,151,3,12.0,0,0,1
LookAhead,Primitive,5,0,60,20,132,317,2,7.0,1,0,0
LookAhead,Primitive,5,0,60,20,33,65,1,8.0,0,0,1
LookAhead,Primitive,5,0,60,20,132,318,1,13.0,1,0,0
LookAhead,Primitive,5,0,60,20,24,17,1,10.0,0,0,1
LookAhead,Primitive,5,0,60,20,236,574,2,13.5,1,0,0
LookAhead,Primitive,5,0,60,20,337,161,3,9.0,0,0,1
LookAhead,Primitive,5,0,60,20,274,624,3,7.0,1,0,0
LookAhead,Primitive,5,0,60,20,50,38,2,6.666666666666667,0,0,1
LookAhead,Primitive,5,0,60,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,60,20,251,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,60,20,310,552,2,11.5,1,0,0
LookAhead,Primitive,5,0,60,20,250,482,4,9.666666666666666,1,0,0
LookAhead,Primitive,5,0,60,20,298,404,6,9.666666666666666,1,0,0
LookAhead,Primitive,5,0,60,20,351,574,4,11.5,1,0,0
LookAhead,Primitive,5,0,60,20,304,625,4,8.777777777777779,1,0,0
LookAhead,Primitive,5,0,60,20,253,305,4,8.75,1,0,0
LookAhead,Primitive,5,0,60,20,366,382,1,8.0,0,0,1
LookAhead,Primitive,5,0,60,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,60,20,199,405,2,10.5,1,0,0
LookAhead,Primitive,5,0,60,20,409,325,2,8.5,1,0,0
LookAhead,Primitive,5,0,60,20,209,240,3,12.333333333333334,0,0,1
LookAhead,Primitive,5,0,60,20,132,318,1,4.0,1,0,0
LookAhead,Primitive,5,0,60,20,15,16,0,4.0,0,0,1
LookAhead,Primitive,5,0,60,20,241,558,4,9.25,1,0,0
LookAhead,Primitive,5,0,60,20,316,558,8,9.272727272727272,1,0,0
LookAhead,Primitive,5,0,60,20,21,41,0,9.272727272727272,0,0,1
LookAhead,Primitive,5,0,60,20,132,317,2,8.0,1,0,0
LookAhead,Primitive,5,0,60,20,89,155,0,8.0,0,0,1
LookAhead,Primitive,5,0,60,20,79,227,0,0.0,0,0,1
