Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,5,0,40,20,131,253,0,0.0,1,0,0
Owl,Primitive,5,0,40,20,84,91,0,0.0,0,0,1
Owl,Primitive,5,0,40,20,143,358,3,20.0,0,0,1
Owl,Primitive,5,0,40,20,132,336,4,23.0,1,0,0
Owl,Primitive,5,0,40,20,209,372,0,23.0,1,0,0
Owl,Primitive,5,0,40,20,288,517,2,18.33333333333333,1,0,0
Owl,Primitive,5,0,40,20,5,3,1,16.142857142857142,0,0,1
Owl,Primitive,5,0,40,20,92,234,1,19.0,0,0,1
Owl,Primitive,5,0,40,20,36,164,1,2.0,0,0,1
Owl,Primitive,5,0,40,20,189,431,2,4.5,0,0,1
Owl,Primitive,5,0,40,20,236,705,1,12.0,1,0,0
Owl,Primitive,5,0,40,20,293,490,3,12.666666666666666,1,0,0
Owl,Primitive,5,0,40,20,215,426,0,12.666666666666666,1,0,0
Owl,Primitive,5,0,40,20,391,318,1,7.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,98,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,51,43,1,9.0,0,0,1
Owl,Jerk_Primitive,5,0,40,20,99,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,170,412,4,11.4,1,0,0
Owl,Jerk_Primitive,5,0,40,20,251,582,1,11.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,40,20,165,328,3,12.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,188,557,2,32.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,251,612,2,30.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,202,205,4,27.5,1,0,0
Owl,Jerk_Primitive,5,0,40,20,250,368,2,24.9,1,0,0
Owl,Jerk_Primitive,5,0,40,20,33,156,2,23.0,0,0,1
Owl,Jerk_Primitive,5,0,40,20,198,201,2,22.0,0,0,1
Owl,Jerk_Primitive,5,0,40,20,99,286,1,22.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,61,88,1,5.0,0,0,1
Owl,Jerk_Primitive,5,0,40,20,188,579,2,6.0,1,0,0
Owl,Jerk_Primitive,5,0,40,20,165,281,0,6.0,1,0,0
Owl,MPC,5,0,40,20,107,202,0,0.0,1,0,0
Owl,MPC,5,0,40,20,261,621,1,11.0,1,0,0
Owl,MPC,5,0,40,20,255,296,0,0.0,1,0,0
Owl,MPC,5,0,40,20,161,128,2,4.0,0,0,1
Owl,MPC,5,0,40,20,108,293,1,22.0,1,0,0
Owl,MPC,5,0,40,20,174,391,0,22.0,1,0,0
Owl,MPC,5,0,40,20,292,565,3,17.25,1,0,0
Owl,MPC,5,0,40,20,214,482,2,21.83333333333333,1,0,0
Owl,MPC,5,0,40,20,47,143,1,21.285714285714285,0,0,1
Owl,MPC,5,0,40,20,212,536,3,42.5,1,0,0
Owl,MPC,5,0,40,20,172,352,0,42.5,1,0,0
Owl,MPC,5,0,40,20,208,243,3,20.4,1,0,0
Owl,MPC,5,0,40,20,23,84,1,17.333333333333332,0,0,1
Owl,MPC,5,0,40,20,209,464,3,11.0,1,0,0
Owl,MPC,5,0,40,20,42,19,3,15.0,0,0,1
Owl,Primitive,5,5,40,20,133,265,2,16.5,1,0,0
Owl,Primitive,5,5,40,20,230,461,1,12.666666666666666,1,0,0
Owl,Primitive,5,5,40,20,250,495,2,11.0,1,0,0
Owl,Primitive,5,5,40,20,194,385,1,10.166666666666666,1,0,0
Owl,Primitive,5,5,40,20,51,175,0,0.0,0,0,1
Owl,Primitive,5,5,40,20,233,612,4,11.857142857142858,1,0,0
Owl,Primitive,5,5,40,20,96,190,0,13.0,0,0,1
Owl,Primitive,5,5,40,20,132,253,0,0.0,1,0,0
Owl,Primitive,5,5,40,20,221,485,4,9.166666666666666,1,0,0
Owl,Primitive,5,5,40,20,235,481,1,7.444444444444445,1,0,0
Owl,Primitive,5,5,40,20,197,312,2,8.818181818181818,1,0,0
Owl,Primitive,5,5,40,20,86,295,0,0.0,0,0,1
Owl,Primitive,5,5,40,20,136,308,2,13.0,0,0,1
Owl,Primitive,5,5,40,20,164,281,2,23.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,147,413,0,0.0,0,0,1
Owl,Jerk_Primitive,5,5,40,20,104,288,4,24.33333333333333,0,0,1
Owl,Jerk_Primitive,5,5,40,20,188,581,1,10.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,254,400,2,15.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,166,368,0,15.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,33,79,0,15.0,0,0,1
Owl,Jerk_Primitive,5,5,40,20,99,214,1,10.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,192,336,2,18.5,1,0,0
Owl,Jerk_Primitive,5,5,40,20,164,306,2,17.6,1,0,0
Owl,Jerk_Primitive,5,5,40,20,251,641,1,17.666666666666668,1,0,0
Owl,Jerk_Primitive,5,5,40,20,166,410,3,14.5,1,0,0
Owl,Jerk_Primitive,5,5,40,20,23,123,2,10.5,0,0,1
Owl,Jerk_Primitive,5,5,40,20,193,557,2,10.0,1,0,0
Owl,Jerk_Primitive,5,5,40,20,112,172,3,4.6,0,0,1
Owl,Jerk_Primitive,5,5,40,20,214,610,3,7.5,1,0,0
Owl,MPC,5,5,40,20,7,82,0,0.0,0,0,1
Owl,MPC,5,5,40,20,209,515,0,0.0,1,0,0
Owl,MPC,5,5,40,20,175,388,0,0.0,1,0,0
Owl,MPC,5,5,40,20,263,479,0,0.0,1,0,0
Owl,MPC,5,5,40,20,174,252,23,14.0,1,0,0
Owl,MPC,5,5,40,20,108,200,0,0.0,1,0,0
Owl,MPC,5,5,40,20,180,421,3,14.666666666666666,1,0,0
Owl,MPC,5,5,40,20,215,479,0,14.666666666666666,1,0,0
Owl,MPC,5,5,40,20,174,413,2,13.8,1,0,0
Owl,MPC,5,5,40,20,108,204,0,0.0,1,0,0
Owl,MPC,5,5,40,20,175,366,1,8.0,1,0,0
Owl,MPC,5,5,40,20,208,484,3,13.666666666666666,1,0,0
Owl,MPC,5,5,40,20,124,241,4,16.0,0,0,1
Owl,MPC,5,5,40,20,109,258,1,7.0,1,0,0
Owl,MPC,5,5,40,20,186,37,1,10.0,0,0,1
Owl,MPC,5,5,40,20,54,178,1,23.0,0,0,1
Owl,MPC,5,5,40,20,5,67,1,4.0,0,0,1
Owl,Primitive,5,10,40,20,141,334,1,2.0,1,0,0
Owl,Primitive,5,10,40,20,156,54,1,3.0,0,0,1
Owl,Primitive,5,10,40,20,303,543,1,5.0,1,0,0
Owl,Primitive,5,10,40,20,261,567,5,24.8,1,0,0
Owl,Primitive,5,10,40,20,170,293,0,0.0,1,0,0
Owl,Primitive,5,10,40,20,65,48,0,0.0,0,0,1
Owl,Primitive,5,10,40,20,236,628,3,13.0,1,0,0
Owl,Primitive,5,10,40,20,213,256,2,12.857142857142858,1,0,0
Owl,Primitive,5,10,40,20,223,146,0,12.857142857142858,0,0,1
Owl,Primitive,5,10,40,20,146,305,0,0.0,1,0,0
Owl,Primitive,5,10,40,20,325,571,2,19.5,1,0,0
Owl,Primitive,5,10,40,20,214,342,2,9.6,1,0,0
Owl,Jerk_Primitive,5,10,40,20,98,285,3,9.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,225,435,2,24.83333333333333,0,0,1
Owl,Jerk_Primitive,5,10,40,20,99,214,0,0.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,164,313,0,0.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,251,562,4,11.5,1,0,0
Owl,Jerk_Primitive,5,10,40,20,168,332,4,12.125,1,0,0
Owl,Jerk_Primitive,5,10,40,20,188,489,2,11.333333333333334,1,0,0
Owl,Jerk_Primitive,5,10,40,20,201,475,1,13.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,163,354,0,13.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,209,253,1,10.714285714285714,1,0,0
Owl,Jerk_Primitive,5,10,40,20,99,243,2,26.666666666666668,1,0,0
Owl,Jerk_Primitive,5,10,40,20,10,19,1,22.25,0,0,1
Owl,Jerk_Primitive,5,10,40,20,55,209,1,7.0,0,0,1
Owl,Jerk_Primitive,5,10,40,20,188,565,1,15.0,1,0,0
Owl,Jerk_Primitive,5,10,40,20,251,429,4,15.0,1,0,0
Owl,MPC,5,10,40,20,209,505,1,16.0,1,0,0
Owl,MPC,5,10,40,20,210,477,1,16.5,1,0,0
Owl,MPC,5,10,40,20,88,232,0,16.5,0,0,1
Owl,MPC,5,10,40,20,209,527,0,0.0,1,0,0
Owl,MPC,5,10,40,20,80,129,1,21.0,0,0,1
Owl,MPC,5,10,40,20,213,579,1,7.0,1,0,0
Owl,MPC,5,10,40,20,127,336,2,10.5,0,0,1
Owl,MPC,5,10,40,20,22,131,2,2.0,0,0,1
Owl,MPC,5,10,40,20,221,537,0,0.0,1,0,0
Owl,MPC,5,10,40,20,208,416,0,0.0,1,0,0
Owl,MPC,5,10,40,20,173,366,0,0.0,1,0,0
Owl,MPC,5,10,40,20,207,276,2,23.0,1,0,0
Owl,MPC,5,10,40,20,92,282,2,13.333333333333334,0,0,1
Owl,MPC,5,10,40,20,8,68,1,7.0,0,0,1
Owl,MPC,5,10,40,20,213,555,3,23.666666666666668,1,0,0
Owl,Primitive,10,0,40,20,131,305,0,0.0,1,0,0
Owl,Primitive,10,0,40,20,66,85,3,3.5,0,0,1
Owl,Primitive,10,0,40,20,132,316,3,9.0,1,0,0
Owl,Primitive,10,0,40,20,97,227,4,15.25,0,0,1
Owl,Primitive,10,0,40,20,101,208,1,1.0,0,0,1
Owl,Primitive,10,0,40,20,393,614,5,15.0,1,0,0
Owl,Primitive,10,0,40,20,296,614,8,24.83333333333333,1,0,0
Owl,Primitive,10,0,40,20,249,489,5,21.0,0,0,1
Owl,Primitive,10,0,40,20,236,632,2,12.333333333333334,1,0,0
