Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(40, 250)",5.300000000000001,367,1,3.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(40, 460)",10.5,630,2,5.25,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(250, 40)",5.2,372,1,0.2,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(250, 250)",6.9,595,2,0.9,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(250, 460)",10.5,876,4,4.15,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(460, 40)",10.5,612,4,1.7500000000000002,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(460, 250)",10.5,861,4,4.125,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 40)","(460, 460)",13.9,1026,5,6.42,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(40, 40)",5.2,385,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(40, 460)",5.2,385,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(250, 40)",6.9,601,1,1.0,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(250, 250)",5.2,491,0,,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(250, 460)",6.9,604,3,2.9000000000000004,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(460, 40)",10.5,885,2,3.35,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(460, 250)",11.7,817,4,5.625,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 250)","(460, 460)",10.5,865,4,5.35,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(40, 40)",10.5,592,2,4.25,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(40, 250)",5.1000000000000005,363,1,5.1000000000000005,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(250, 40)",10.5,877,2,4.300000000000001,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(250, 250)",6.9,595,3,2.966666666666667,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(250, 460)",7.0,452,4,3.3000000000000003,1,0,0,0,0,1
NoControl,Jerk_Primitive,CVM,5,5,10,0,20,40,0,"(40, 460)","(460, 40)",14.4,1040,8,6.025,1,0,0,0,0,1
