Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookGoal,Primitive,0,10,10,20,20,5,37.8,689,5,10.02,1,0,0,0,0
LookGoal,Primitive,1,10,10,20,20,5,38.6,697,5,7.260000000000001,1,0,0,0,0
LookGoal,Primitive,2,10,10,20,20,5,35.5,689,2,6.85,1,0,0,0,0
LookGoal,Primitive,3,10,10,20,20,5,35.9,719,2,8.450000000000001,1,0,0,0,0
LookGoal,Primitive,4,10,10,20,20,5,37.6,712,3,6.933333333333334,1,0,0,0,0
LookGoal,Primitive,5,10,10,20,20,5,42.7,719,4,8.6,1,0,0,0,0
LookGoal,Primitive,6,10,10,20,20,5,39.900000000000006,702,4,6.6000000000000005,1,0,0,0,0
LookGoal,Primitive,7,10,10,20,20,5,40.8,745,3,7.166666666666667,1,0,0,0,0
LookGoal,Primitive,8,10,10,20,20,5,39.0,698,2,6.5,1,0,0,0,0
LookGoal,Primitive,9,10,10,20,20,5,37.0,707,2,6.95,1,0,0,0,0
LookGoal,Primitive,10,10,10,20,20,5,43.6,709,6,7.7,1,0,0,0,0
LookGoal,Primitive,11,10,10,20,20,5,15.8,332,4,7.825000000000001,0,0,1,0,0
LookGoal,Primitive,12,10,10,20,20,5,5.7,135,2,4.4,0,0,1,0,0
LookGoal,Primitive,13,10,10,20,20,5,37.9,716,2,7.000000000000001,1,0,0,0,0
LookGoal,Primitive,14,10,10,20,20,5,9.2,228,1,9.2,0,0,1,0,0
LookGoal,Primitive,15,10,10,20,20,5,37.1,680,0,,1,0,0,0,0
LookGoal,Primitive,16,10,10,20,20,5,9.8,220,1,6.0,0,0,1,0,0
LookGoal,Primitive,17,10,10,20,20,5,37.1,701,0,,1,0,0,0,0
LookGoal,Primitive,18,10,10,20,20,5,38.900000000000006,701,6,7.466666666666666,1,0,0,0,0
LookGoal,Primitive,19,10,10,20,20,5,40.2,691,4,7.775,1,0,0,0,0
LookGoal,Primitive,20,10,10,20,20,5,37.3,693,3,4.4,1,0,0,0,0
LookGoal,Primitive,21,10,10,20,20,5,23.200000000000003,430,3,4.166666666666667,0,0,0,0,1
LookGoal,Primitive,22,10,10,20,20,5,13.6,272,2,3.3500000000000005,0,0,0,0,1
LookGoal,Primitive,23,10,10,20,20,5,17.0,348,2,1.5500000000000005,0,0,0,0,1
LookGoal,Primitive,24,10,10,20,20,5,44.6,708,4,9.7,1,0,0,0,0
LookGoal,Primitive,25,10,10,20,20,5,39.0,739,5,8.120000000000001,1,0,0,0,0
LookGoal,Primitive,26,10,10,20,20,5,33.9,642,4,7.0,0,0,1,0,0
LookGoal,Primitive,27,10,10,20,20,5,41.0,741,7,6.742857142857143,1,0,0,0,0
LookGoal,Primitive,28,10,10,20,20,5,39.6,707,6,8.6,1,0,0,0,0
LookGoal,Primitive,29,10,10,20,20,5,35.5,723,1,7.7,1,0,0,0,0
LookGoal,Primitive,0,10,10,20,40,5,22.0,694,0,,1,0,0,0,0
LookGoal,Primitive,1,10,10,20,40,5,24.4,728,4,6.2250000000000005,1,0,0,0,0
LookGoal,Primitive,2,10,10,20,40,5,21.5,665,1,5.0,1,0,0,0,0
LookGoal,Primitive,3,10,10,20,40,5,21.8,734,2,7.1000000000000005,1,0,0,0,0
LookGoal,Primitive,4,10,10,20,40,5,23.200000000000003,719,5,5.320000000000001,0,0,1,0,0
LookGoal,Primitive,5,10,10,20,40,5,21.5,719,0,,1,0,0,0,0
LookGoal,Primitive,6,10,10,20,40,5,21.5,698,1,6.5,1,0,0,0,0
LookGoal,Primitive,7,10,10,20,40,5,1.8,84,1,1.8,0,0,0,0,1
LookGoal,Primitive,8,10,10,20,40,5,21.200000000000003,701,4,1.625,0,0,1,0,0
LookGoal,Primitive,9,10,10,20,40,5,20.4,717,2,4.800000000000001,1,0,0,0,0
LookGoal,Primitive,10,10,10,20,40,5,24.200000000000003,731,2,5.200000000000001,1,0,0,0,0
LookGoal,Primitive,11,10,10,20,40,5,22.1,779,5,8.92,1,0,0,0,0
LookGoal,Primitive,12,10,10,20,40,5,4.3,148,2,3.35,0,0,1,0,0
