Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Primitive,CVM,1,20,0,40,20,0,25.0,671,13,6.561538461538461,0,0,0,0,1,2
NoControl,Primitive,CVM,2,20,0,40,20,0,41.5,1148,19,9.673684210526314,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,40,20,0,37.5,1026,19,6.542105263157895,1,0,0,0,0,1
NoControl,Primitive,CVM,4,20,0,40,20,0,5.2,241,3,2.6,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,40,40,0,29.3,1165,16,6.987500000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,1,20,0,40,40,0,25.3,942,17,6.188235294117647,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,40,40,0,25.700000000000003,1063,10,7.42,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,40,40,0,24.3,1051,12,7.616666666666667,1,0,0,0,0,1
NoControl,Primitive,CVM,4,20,0,40,40,0,8.1,452,5,3.2,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,40,60,0,9.1,775,9,3.411111111111111,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,40,60,0,13.6,1106,11,6.009090909090909,1,0,0,0,0,1
NoControl,Primitive,CVM,2,20,0,40,60,0,11.3,1037,9,3.98888888888889,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,40,60,0,7.5,621,11,2.2818181818181817,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,40,60,0,16.3,1203,12,4.608333333333334,1,0,0,0,0,1
NoControl,Primitive,CVM,0,20,0,60,20,0,7.5,286,5,2.3,0,0,0,0,1,2
NoControl,Primitive,CVM,1,20,0,60,20,0,10.9,357,10,2.7700000000000005,0,0,0,0,1,2
NoControl,Primitive,CVM,2,20,0,60,20,0,5.300000000000001,204,3,2.8000000000000007,0,0,0,0,1,2
NoControl,Primitive,CVM,3,20,0,60,20,0,14.7,455,11,3.027272727272727,0,0,0,0,1,2
NoControl,Primitive,CVM,4,20,0,60,20,0,4.3,193,3,2.4333333333333336,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,60,40,0,6.6000000000000005,382,6,2.15,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,60,40,0,15.5,572,13,3.638461538461539,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,60,40,0,2.9000000000000004,239,1,2.4000000000000004,0,0,1,0,0,2
NoControl,Primitive,CVM,3,20,0,60,40,0,25.700000000000003,1148,19,4.436842105263158,0,0,0,0,1,2
NoControl,Primitive,CVM,4,20,0,60,40,0,3.4000000000000004,235,3,1.7333333333333336,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,60,60,0,4.5,427,4,1.3,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,60,60,0,13.9,1077,14,4.264285714285715,1,0,0,0,0,1
NoControl,Primitive,CVM,2,20,0,60,60,0,13.8,1084,10,4.630000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,60,60,0,5.300000000000001,502,8,1.375,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,60,60,0,5.0,475,4,2.2250000000000005,0,0,1,0,0,2
NoControl,Primitive,CVM,0,30,0,20,20,0,35.300000000000004,1048,15,12.4,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,20,20,0,37.0,1104,15,13.786666666666664,1,0,0,0,0,1
NoControl,Primitive,CVM,2,30,0,20,20,0,37.8,1060,17,12.43529411764706,1,0,0,0,0,1
NoControl,Primitive,CVM,3,30,0,20,20,0,36.0,1043,10,13.2,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,20,20,0,38.1,1072,13,12.646153846153844,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,20,40,0,22.9,1101,15,10.18,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,20,40,0,34.4,1237,15,12.606666666666667,1,0,0,0,0,1
NoControl,Primitive,CVM,2,30,0,20,40,0,24.5,1064,13,11.423076923076923,1,0,0,0,0,1
NoControl,Primitive,CVM,3,30,0,20,40,0,21.4,1027,14,8.77142857142857,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,20,40,0,20.4,1036,14,10.735714285714284,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,20,60,0,11.8,1012,16,4.518750000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,20,60,0,11.8,1026,12,4.950000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,2,30,0,20,60,0,7.300000000000001,667,5,2.72,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,20,60,0,15.0,1169,16,6.15625,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,20,60,0,14.0,1064,14,7.364285714285715,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,40,20,0,7.800000000000001,299,4,1.65,0,0,0,0,1,2
NoControl,Primitive,CVM,1,30,0,40,20,0,7.800000000000001,301,5,1.78,0,0,0,0,1,2
NoControl,Primitive,CVM,2,30,0,40,20,0,12.6,347,10,5.540000000000001,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,40,20,0,9.4,322,6,3.466666666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,40,20,0,11.8,407,11,3.4636363636363643,0,0,0,0,1,2
NoControl,Primitive,CVM,0,30,0,40,40,0,6.800000000000001,368,8,1.6125,0,0,0,0,1,2
NoControl,Primitive,CVM,1,30,0,40,40,0,17.5,748,18,5.077777777777778,0,0,0,0,1,2
NoControl,Primitive,CVM,2,30,0,40,40,0,25.3,1196,21,7.590476190476191,1,0,0,0,0,1
NoControl,Primitive,CVM,3,30,0,40,40,0,24.5,1067,16,8.21875,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,40,40,0,26.4,1150,21,7.457142857142857,0,0,1,0,0,2
NoControl,Primitive,CVM,0,30,0,40,60,0,12.7,1111,13,6.523076923076924,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,40,60,0,4.9,436,5,1.8800000000000003,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,40,60,0,11.7,1049,12,4.258333333333334,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,40,60,0,13.6,1027,16,5.4,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,40,60,0,13.3,1114,16,5.8187500000000005,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,60,20,0,5.0,239,1,2.7,0,0,1,0,0,2
NoControl,Primitive,CVM,1,30,0,60,20,0,17.0,484,24,4.379166666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,60,20,0,1.8,142,1,1.4,0,0,0,0,1,2
NoControl,Primitive,CVM,3,30,0,60,20,0,6.800000000000001,302,5,2.98,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,60,20,0,2.3000000000000003,159,1,1.2000000000000002,0,0,0,0,1,2
NoControl,Primitive,CVM,0,30,0,60,40,0,5.300000000000001,344,5,1.12,0,0,1,0,0,2
NoControl,Primitive,CVM,1,30,0,60,40,0,5.2,314,5,1.4,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,60,40,0,1.6,154,1,1.2000000000000002,0,0,0,0,1,2
NoControl,Primitive,CVM,3,30,0,60,40,0,7.9,347,9,2.9111111111111114,0,0,0,0,1,2
NoControl,Primitive,CVM,4,30,0,60,40,0,2.3000000000000003,172,2,0.9500000000000002,0,0,0,0,1,2
NoControl,Primitive,CVM,0,30,0,60,60,0,14.7,1041,16,4.525,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,60,60,0,3.5,331,4,0.7750000000000001,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,60,60,0,8.1,761,10,2.45,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,60,60,0,4.4,420,3,1.7666666666666666,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,60,60,0,15.7,1257,17,5.1647058823529415,1,0,0,0,0,1
NoControl,Primitive,CVM,0,10,0,20,20,2,41.2,1092,7,10.642857142857142,1,0,0,0,0,1
NoControl,Primitive,CVM,1,10,0,20,20,2,34.5,1029,5,9.06,0,0,1,0,0,2
NoControl,Primitive,CVM,2,10,0,20,20,2,32.6,937,7,4.814285714285715,0,0,0,0,1,2
NoControl,Primitive,CVM,3,10,0,20,20,2,25.3,725,5,8.46,0,0,0,0,1,2
NoControl,Primitive,CVM,4,10,0,20,20,2,32.300000000000004,883,7,6.742857142857143,0,0,0,0,1,2
NoControl,Primitive,CVM,0,10,0,20,40,2,20.6,1038,5,8.680000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,1,10,0,20,40,2,24.3,1129,6,10.883333333333333,1,0,0,0,0,1
NoControl,Primitive,CVM,2,10,0,20,40,2,25.3,1115,4,10.75,1,0,0,0,0,1
NoControl,Primitive,CVM,3,10,0,20,40,2,25.700000000000003,1085,8,10.2375,1,0,0,0,0,1
NoControl,Primitive,CVM,4,10,0,20,40,2,21.5,1036,5,6.340000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,0,10,0,20,60,2,12.5,1040,4,6.125000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,1,10,0,20,60,2,11.7,1026,4,6.8,1,0,0,0,0,1
NoControl,Primitive,CVM,2,10,0,20,60,2,13.7,1039,5,5.540000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,3,10,0,20,60,2,11.7,1026,4,7.35,1,0,0,0,0,1
NoControl,Primitive,CVM,4,10,0,20,60,2,11.0,935,5,3.6,0,0,1,0,0,3
NoControl,Primitive,CVM,0,10,0,40,20,2,12.0,431,3,4.166666666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,1,10,0,40,20,2,39.900000000000006,1112,11,8.236363636363636,1,0,0,0,0,1
NoControl,Primitive,CVM,2,10,0,40,20,2,10.7,365,2,1.7000000000000002,0,0,0,0,1,2
NoControl,Primitive,CVM,3,10,0,40,20,2,41.2,1085,14,8.057142857142859,1,0,0,0,0,1
NoControl,Primitive,CVM,4,10,0,40,20,2,3.4000000000000004,187,1,1.8,0,0,0,0,1,2
NoControl,Primitive,CVM,0,10,0,40,40,2,29.5,1180,9,6.811111111111111,1,0,0,0,0,1
NoControl,Primitive,CVM,1,10,0,40,40,2,29.0,1109,8,9.8625,1,0,0,0,0,1
NoControl,Primitive,CVM,2,10,0,40,40,2,17.1,846,5,4.020000000000001,0,0,0,0,1,2
NoControl,Primitive,CVM,3,10,0,40,40,2,30.5,1229,10,7.8,0,0,1,0,0,3
NoControl,Primitive,CVM,4,10,0,40,40,2,2.9000000000000004,220,1,1.4,0,0,1,0,0,2
NoControl,Primitive,CVM,0,10,0,40,60,2,17.400000000000002,1058,6,7.216666666666666,1,0,0,0,0,1
NoControl,Primitive,CVM,1,10,0,40,60,2,14.4,1250,4,6.4750000000000005,1,0,0,0,0,1
NoControl,Primitive,CVM,2,10,0,40,60,2,6.9,651,2,1.4,0,0,1,0,0,2
NoControl,Primitive,CVM,3,10,0,40,60,2,4.2,395,3,1.0,0,0,1,0,0,2
NoControl,Primitive,CVM,4,10,0,40,60,2,11.7,1026,5,3.92,1,0,0,0,0,1
NoControl,Primitive,CVM,0,10,0,60,20,2,31.6,887,13,5.792307692307692,0,0,0,0,1,2
NoControl,Primitive,CVM,1,10,0,60,20,2,9.7,345,4,3.1250000000000004,0,0,1,0,0,2
NoControl,Primitive,CVM,2,10,0,60,20,2,17.1,559,5,4.36,0,0,1,0,0,2
NoControl,Primitive,CVM,3,10,0,60,20,2,18.0,559,8,4.85,0,0,1,0,0,2
NoControl,Primitive,CVM,4,10,0,60,20,2,41.6,1100,18,5.588888888888889,0,0,1,0,0,3
NoControl,Primitive,CVM,0,10,0,60,40,2,7.9,419,3,3.1333333333333333,0,0,1,0,0,2
NoControl,Primitive,CVM,1,10,0,60,40,2,8.4,463,4,2.5250000000000004,0,0,1,0,0,2
NoControl,Primitive,CVM,2,10,0,60,40,2,25.1,1114,9,5.733333333333333,0,0,1,0,0,2
NoControl,Primitive,CVM,3,10,0,60,40,2,24.0,1094,8,5.475,1,0,0,0,0,1
NoControl,Primitive,CVM,4,10,0,60,40,2,2.7,185,1,1.6,0,0,0,0,1,2
NoControl,Primitive,CVM,0,10,0,60,60,2,2.5,254,1,0.9,0,0,1,0,0,2
NoControl,Primitive,CVM,1,10,0,60,60,2,11.5,956,5,4.14,0,0,1,0,0,2
NoControl,Primitive,CVM,2,10,0,60,60,2,5.7,543,1,0.8,0,0,1,0,0,2
NoControl,Primitive,CVM,3,10,0,60,60,2,12.4,1106,6,4.616666666666666,1,0,0,0,0,1
NoControl,Primitive,CVM,4,10,0,60,60,2,11.7,1026,8,3.0375000000000005,1,0,0,0,0,1
NoControl,Primitive,CVM,0,20,0,20,20,2,41.900000000000006,1087,13,10.5,1,0,0,0,0,1
NoControl,Primitive,CVM,1,20,0,20,20,2,11.2,363,5,3.28,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,20,20,2,37.2,1062,10,9.09,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,20,20,2,36.0,1029,9,10.444444444444445,1,0,0,0,0,1
NoControl,Primitive,CVM,4,20,0,20,20,2,34.9,924,13,8.515384615384615,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,20,40,2,5.4,345,1,2.0,0,0,0,0,1,2
NoControl,Primitive,CVM,1,20,0,20,40,2,26.0,1099,13,9.446153846153848,1,0,0,0,0,1
NoControl,Primitive,CVM,2,20,0,20,40,2,21.5,1035,9,9.88888888888889,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,20,40,2,15.3,554,9,6.533333333333333,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,20,40,2,42.0,1105,19,10.7,1,0,0,0,0,1
NoControl,Primitive,CVM,0,20,0,20,60,2,17.1,1064,10,8.390000000000002,1,0,0,0,0,1
NoControl,Primitive,CVM,1,20,0,20,60,2,12.6,971,10,5.45,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,20,60,2,7.9,718,3,3.9333333333333336,0,0,1,0,0,2
NoControl,Primitive,CVM,3,20,0,20,60,2,8.0,729,8,2.7,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,20,60,2,8.9,806,8,3.225,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,40,20,2,22.0,681,13,5.1923076923076925,0,0,0,0,1,2
NoControl,Primitive,CVM,1,20,0,40,20,2,6.2,252,2,1.4500000000000002,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,40,20,2,43.0,1175,19,7.873684210526317,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,40,20,2,40.900000000000006,1049,17,7.699999999999998,1,0,0,0,0,1
NoControl,Primitive,CVM,4,20,0,40,20,2,5.6000000000000005,270,3,3.0,0,0,1,0,0,3
NoControl,Primitive,CVM,0,20,0,40,40,2,11.6,609,7,4.642857142857143,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,40,40,2,5.800000000000001,349,5,1.66,0,0,0,0,1,2
NoControl,Primitive,CVM,2,20,0,40,40,2,20.3,999,8,6.762500000000001,0,0,1,0,0,2
NoControl,Primitive,CVM,3,20,0,40,40,2,7.2,396,2,3.1500000000000004,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,40,40,2,14.8,864,7,5.985714285714286,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,40,60,2,3.4000000000000004,321,1,1.3,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,40,60,2,4.7,410,4,1.65,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,40,60,2,11.2,994,9,4.155555555555555,0,0,1,0,0,2
NoControl,Primitive,CVM,3,20,0,40,60,2,6.9,583,10,1.8300000000000003,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,40,60,2,2.7,273,2,1.1,0,0,1,0,0,3
NoControl,Primitive,CVM,0,20,0,60,20,2,7.5,298,5,2.3,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,60,20,2,11.1,361,9,3.644444444444444,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,60,20,2,28.700000000000003,785,19,5.205263157894737,0,0,1,0,0,2
NoControl,Primitive,CVM,3,20,0,60,20,2,14.9,467,12,3.225,0,0,1,0,0,2
NoControl,Primitive,CVM,4,20,0,60,20,2,4.3,208,3,2.4333333333333336,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,60,40,2,6.7,375,6,2.316666666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,60,40,2,3.7,267,1,1.1,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,60,40,2,2.9000000000000004,239,1,2.4000000000000004,0,0,1,0,0,3
NoControl,Primitive,CVM,3,20,0,60,40,2,5.6000000000000005,359,1,1.4,0,0,0,0,1,2
NoControl,Primitive,CVM,4,20,0,60,40,2,6.7,427,5,3.54,0,0,1,0,0,2
NoControl,Primitive,CVM,0,20,0,60,60,2,4.6000000000000005,417,3,1.8,0,0,1,0,0,2
NoControl,Primitive,CVM,1,20,0,60,60,2,3.7,352,4,1.1,0,0,1,0,0,2
NoControl,Primitive,CVM,2,20,0,60,60,2,13.0,1079,10,4.3100000000000005,1,0,0,0,0,1
NoControl,Primitive,CVM,3,20,0,60,60,2,13.6,1161,7,5.700000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,4,20,0,60,60,2,15.7,1234,11,4.99090909090909,0,0,1,0,0,2
NoControl,Primitive,CVM,0,30,0,20,20,2,13.7,447,7,5.0,0,0,1,0,0,2
NoControl,Primitive,CVM,1,30,0,20,20,2,10.5,351,5,2.8400000000000003,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,20,20,2,38.3,1073,17,10.211764705882354,1,0,0,0,0,1
NoControl,Primitive,CVM,3,30,0,20,20,2,36.9,1042,11,12.03636363636364,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,20,20,2,40.1,1109,18,9.816666666666666,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,20,40,2,13.7,742,8,5.612500000000001,0,0,0,0,1,2
NoControl,Primitive,CVM,1,30,0,20,40,2,26.700000000000003,1057,17,8.282352941176471,1,0,0,0,0,1
NoControl,Primitive,CVM,2,30,0,20,40,2,21.4,1039,13,7.338461538461539,1,0,0,0,0,1
NoControl,Primitive,CVM,3,30,0,20,40,2,24.700000000000003,1075,15,9.466666666666669,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,20,40,2,24.3,1156,15,9.806666666666668,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,20,60,2,16.5,1048,17,7.023529411764707,1,0,0,0,0,1
NoControl,Primitive,CVM,1,30,0,20,60,2,12.8,1055,13,5.707692307692308,1,0,0,0,0,1
NoControl,Primitive,CVM,2,30,0,20,60,2,7.300000000000001,667,5,2.72,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,20,60,2,6.4,578,3,2.966666666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,4,30,0,20,60,2,13.5,1144,8,6.6875,1,0,0,0,0,1
NoControl,Primitive,CVM,0,30,0,40,20,2,8.3,311,4,2.1500000000000004,0,0,0,0,1,2
NoControl,Primitive,CVM,1,30,0,40,20,2,7.9,286,5,1.86,0,0,0,0,1,2
NoControl,Primitive,CVM,2,30,0,40,20,2,2.5,160,1,1.9,0,0,0,0,1,2
NoControl,Primitive,CVM,3,30,0,40,20,2,9.9,324,7,3.357142857142857,0,0,0,0,1,2
NoControl,Primitive,CVM,4,30,0,40,20,2,13.9,463,10,5.64,0,0,1,0,0,2
NoControl,Primitive,CVM,0,30,0,40,40,2,7.0,388,8,1.8375,0,0,1,0,0,2
NoControl,Primitive,CVM,1,30,0,40,40,2,6.800000000000001,374,9,1.877777777777778,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,40,40,2,2.4000000000000004,179,1,1.8,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,40,40,2,7.1000000000000005,420,5,2.24,0,0,0,0,1,2
NoControl,Primitive,CVM,4,30,0,40,40,2,11.6,528,10,4.49,0,0,1,0,0,2
NoControl,Primitive,CVM,0,30,0,40,60,2,6.2,465,6,2.6166666666666667,0,0,1,0,0,2
NoControl,Primitive,CVM,1,30,0,40,60,2,6.300000000000001,502,9,2.288888888888889,0,0,1,0,0,2
NoControl,Primitive,CVM,2,30,0,40,60,2,12.5,947,12,5.308333333333334,0,0,1,0,0,2
NoControl,Primitive,CVM,3,30,0,40,60,2,12.7,1023,14,5.414285714285714,1,0,0,0,0,1
NoControl,Primitive,CVM,4,30,0,40,60,2,2.8000000000000003,276,2,1.25,0,0,1,0,0,2
