Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Rotating,Primitive,0,10,10,20,20,0,29.200000000000003,753,5,11.080000000000002,0,0,1,0,0
Rotating,Primitive,1,10,10,20,20,0,37.5,1026,6,10.716666666666669,1,0,0,0,0
Rotating,Primitive,2,10,10,20,20,0,34.800000000000004,960,4,8.025,1,0,0,0,0
Rotating,Primitive,3,10,10,20,20,0,37.3,1022,3,10.3,1,0,0,0,0
Rotating,Primitive,4,10,10,20,20,0,39.3,1031,5,11.94,1,0,0,0,0
Rotating,Primitive,5,10,10,20,20,0,22.200000000000003,633,2,5.65,0,0,1,0,0
Rotating,Primitive,6,10,10,20,20,0,36.6,996,6,9.433333333333334,1,0,0,0,0
Rotating,Primitive,7,10,10,20,20,0,38.1,1017,4,15.325,1,0,0,0,0
Rotating,Primitive,8,10,10,20,20,0,36.9,984,4,15.9,1,0,0,0,0
Rotating,Primitive,9,10,10,20,20,0,5.7,223,2,3.8000000000000007,0,0,1,0,0
Rotating,Primitive,10,10,10,20,20,0,17.2,497,2,8.9,0,0,1,0,0
Rotating,Primitive,11,10,10,20,20,0,36.4,1008,7,21.95714285714286,1,0,0,0,0
Rotating,Primitive,12,10,10,20,20,0,5.0,208,2,2.9,0,0,0,0,1
Rotating,Primitive,13,10,10,20,20,0,37.7,1026,4,16.15,1,0,0,0,0
Rotating,Primitive,14,10,10,20,20,0,36.7,1030,6,15.983333333333334,1,0,0,0,0
Rotating,Primitive,15,10,10,20,20,0,38.3,1005,3,21.133333333333336,1,0,0,0,0
Rotating,Primitive,16,10,10,20,20,0,34.7,912,4,12.05,0,0,1,0,0
Rotating,Primitive,17,10,10,20,20,0,36.8,982,4,9.175,0,0,0,0,1
Rotating,Primitive,18,10,10,20,20,0,27.1,724,6,8.966666666666667,0,0,0,0,1
Rotating,Primitive,19,10,10,20,20,0,38.7,989,4,15.825,1,0,0,0,0
Rotating,Primitive,20,10,10,20,20,0,37.3,997,5,10.78,1,0,0,0,0
Rotating,Primitive,21,10,10,20,20,0,22.700000000000003,618,4,3.5000000000000004,0,0,0,0,1
Rotating,Primitive,22,10,10,20,20,0,37.3,1017,4,10.95,1,0,0,0,0
Rotating,Primitive,23,10,10,20,20,0,17.3,484,1,0.3,0,0,1,0,0
Rotating,Primitive,24,10,10,20,20,0,32.2,894,4,4.725,0,0,0,0,1
Rotating,Primitive,25,10,10,20,20,0,40.0,999,6,14.116666666666667,1,0,0,0,0
Rotating,Primitive,26,10,10,20,20,0,36.1,993,6,10.733333333333333,1,0,0,0,0
Rotating,Primitive,27,10,10,20,20,0,39.8,1031,8,15.575,1,0,0,0,0
Rotating,Primitive,28,10,10,20,20,0,42.0,1055,10,11.79,1,0,0,0,0
Rotating,Primitive,29,10,10,20,20,0,37.3,1022,3,14.2,1,0,0,0,0
Rotating,Primitive,30,10,10,20,20,0,38.7,1007,4,13.2,1,0,0,0,0
Rotating,Primitive,31,10,10,20,20,0,39.6,1037,6,12.533333333333331,1,0,0,0,0
Rotating,Primitive,32,10,10,20,20,0,12.6,350,2,2.8,0,0,1,0,0
Rotating,Primitive,33,10,10,20,20,0,36.4,979,5,9.34,1,0,0,0,0
Rotating,Primitive,34,10,10,20,20,0,37.1,1029,6,11.033333333333331,1,0,0,0,0
Rotating,Primitive,35,10,10,20,20,0,13.1,350,1,13.1,0,1,0,0,0
Rotating,Primitive,36,10,10,20,20,0,0.9,78,1,0.8,0,0,0,0,1
Rotating,Primitive,37,10,10,20,20,0,0.8,72,1,0.8,0,0,0,0,1
Rotating,Primitive,38,10,10,20,20,0,0.2,33,1,0.2,0,0,1,0,0
Rotating,Primitive,39,10,10,20,20,0,3.4000000000000004,140,1,0.2,0,0,1,0,0
Rotating,Primitive,40,10,10,20,20,0,43.5,999,5,12.12,1,0,0,0,0
Rotating,Primitive,41,10,10,20,20,0,37.9,1040,8,9.0125,1,0,0,0,0
Rotating,Primitive,42,10,10,20,20,0,37.3,1012,5,10.64,1,0,0,0,0
Rotating,Primitive,43,10,10,20,20,0,36.5,1006,7,10.942857142857145,1,0,0,0,0
Rotating,Primitive,44,10,10,20,20,0,39.1,1027,7,7.628571428571429,1,0,0,0,0
Rotating,Primitive,45,10,10,20,20,0,40.8,1023,7,10.485714285714284,1,0,0,0,0
Rotating,Primitive,46,10,10,20,20,0,37.3,1022,5,10.72,1,0,0,0,0
Rotating,Primitive,47,10,10,20,20,0,16.900000000000002,438,3,5.433333333333334,0,0,1,0,0
Rotating,Primitive,48,10,10,20,20,0,30.1,853,5,13.140000000000004,0,0,0,0,1
Rotating,Primitive,49,10,10,20,20,0,43.3,1068,5,13.6,1,0,0,0,0
Rotating,Primitive,50,10,10,20,20,0,37.3,1009,2,7.300000000000001,1,0,0,0,0
Rotating,Primitive,51,10,10,20,20,0,5.6000000000000005,183,1,5.6000000000000005,0,0,1,0,0
Rotating,Primitive,52,10,10,20,20,0,38.5,1057,4,14.474999999999998,1,0,0,0,0
