Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(40, 250)",4.800000000000001,244,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(40, 460)",10.5,431,1,1.4,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(250, 40)",4.800000000000001,274,1,2.6,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(250, 250)",7.4,396,1,3.7,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(250, 460)",9.6,527,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(460, 40)",5.2,301,1,3.0,0,0,1,0,0,3
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(460, 250)",7.2,426,4,2.2750000000000004,0,0,1,0,0,2
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 40)","(460, 460)",16.1,788,6,7.25,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(40, 40)",6.9,282,1,3.9,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(40, 460)",4.800000000000001,225,1,3.0,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(250, 40)",6.9,422,2,2.4000000000000004,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(250, 250)",4.800000000000001,274,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(250, 460)",6.9,358,1,4.3,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(460, 40)",12.4,669,4,4.075,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(460, 250)",8.700000000000001,450,1,1.5,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 250)","(460, 460)",9.6,496,1,4.3,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(40, 40)",8.700000000000001,428,1,2.5,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(40, 250)",4.800000000000001,252,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(250, 40)",12.3,643,3,3.9333333333333336,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(250, 250)",6.9,405,1,4.4,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(250, 460)",4.800000000000001,156,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(460, 40)",11.6,623,2,4.45,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(460, 250)",9.6,558,2,3.3000000000000003,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(40, 460)","(460, 460)",8.700000000000001,249,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(40, 40)",4.800000000000001,225,1,3.8,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(40, 250)",8.700000000000001,444,3,4.4,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(40, 460)",9.6,521,2,4.9,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(250, 250)",4.800000000000001,327,2,2.9000000000000004,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(250, 460)",8.700000000000001,499,2,6.15,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(460, 40)",10.0,406,4,5.5,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(460, 250)",8.8,485,3,5.233333333333333,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 40)","(460, 460)",10.6,586,2,7.65,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 250)","(40, 40)",6.9,389,1,3.1,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 250)","(40, 250)",4.800000000000001,308,0,,1,0,0,0,0,1
Owl,Primitive,RVO,10,5,10,0,20,60,0,"(250, 250)","(40, 460)",6.9,357,2,1.15,1,0,0,0,0,1
