Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,CVM,3,20,0,40,40,0,30.5,871,10,7.470000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,40,40,0,28.8,1030,10,7.970000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,40,60,0,12.2,701,7,5.842857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,40,60,0,15.0,863,4,6.2250000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,40,60,0,2.9000000000000004,145,4,1.325,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,60,0,2.0,112,2,0.85,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,40,60,0,12.3,715,5,4.98,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,60,20,0,3.8,135,1,1.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,20,0,60,20,0,34.2,704,16,4.9375,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,20,0,3.3000000000000003,99,4,1.45,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,20,0,60,20,0,6.1000000000000005,150,2,2.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,20,0,14.3,268,10,4.07,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,40,0,2.9000000000000004,105,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,20,0,60,40,0,4.2,161,1,2.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,40,0,11.3,398,8,3.725000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,20,0,60,40,0,27.200000000000003,803,17,4.788235294117648,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,40,0,2.3000000000000003,81,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,20,0,60,60,0,4.6000000000000005,269,3,1.7000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,60,0,11.5,681,5,3.22,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,60,60,0,2.8000000000000003,129,4,1.125,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,60,0,12.7,740,9,4.28888888888889,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,60,60,0,5.2,304,3,1.1666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,20,20,0,28.6,599,6,8.933333333333335,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,20,20,0,4.2,115,1,0.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,20,20,0,26.6,559,9,7.344444444444445,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,20,0,5.5,138,2,2.5,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,20,20,0,37.3,747,8,9.4875,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,40,0,27.9,888,10,12.22,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,40,0,22.4,754,10,8.439999999999998,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,40,0,27.4,940,11,9.836363636363636,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,0,20,40,0,23.1,814,9,9.177777777777775,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,20,40,0,22.3,753,9,8.38888888888889,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,60,0,14.2,754,14,7.1000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,60,0,15.4,768,10,7.600000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,60,0,13.3,730,10,6.28,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,0,20,60,0,11.7,713,6,5.05,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,20,60,0,17.2,769,9,8.08888888888889,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,40,20,0,13.6,303,7,3.842857142857143,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,40,20,0,31.200000000000003,591,21,6.704761904761907,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,30,0,40,20,0,2.9000000000000004,103,3,1.9333333333333336,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,40,20,0,40.5,780,21,7.833333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,40,20,0,22.9,477,10,4.950000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,30,0,40,40,0,13.5,402,8,4.0125,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,40,40,0,2.8000000000000003,115,2,0.75,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,40,0,8.4,341,5,2.8200000000000003,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,40,40,0,3.8,155,2,1.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,0,40,40,0,20.1,753,8,4.175000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,30,0,40,60,0,14.3,779,6,6.366666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,40,60,0,4.0,214,3,1.7666666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,60,0,3.3000000000000003,172,3,2.266666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,40,60,0,14.2,800,13,5.546153846153846,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,40,60,0,12.9,768,9,4.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,60,20,0,6.800000000000001,159,5,2.54,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,60,20,0,5.4,132,5,2.3400000000000003,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,0,60,20,0,1.9,87,4,1.0000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,60,20,0,4.5,102,6,1.8,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,30,0,60,20,0,2.5,67,2,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,30,0,60,40,0,3.3000000000000003,136,4,0.8750000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,60,40,0,9.2,320,11,2.6181818181818186,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,60,40,0,2.2,115,2,1.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,60,40,0,4.3,119,5,2.0200000000000005,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,30,0,60,40,0,2.4000000000000004,82,2,1.15,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,30,0,60,60,0,2.7,141,2,1.4,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,0,60,60,0,5.5,307,8,2.5875000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,60,60,0,5.6000000000000005,321,6,2.7833333333333337,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,60,60,0,6.300000000000001,368,8,2.175,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,60,60,0,10.0,628,6,2.066666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,20,20,2,37.9,726,4,7.35,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,20,2,6.800000000000001,154,2,2.1500000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,20,20,2,39.1,724,3,9.333333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,20,20,2,39.7,707,5,9.54,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,20,20,2,34.9,744,3,7.033333333333334,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,20,40,2,20.700000000000003,722,2,7.75,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,40,2,21.5,716,3,6.333333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,40,2,21.5,719,3,4.666666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,20,40,2,28.9,830,4,7.975,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,20,40,2,13.9,513,2,4.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,20,60,2,12.0,712,6,4.8500000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,20,60,2,11.7,715,2,4.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,20,60,2,13.5,722,3,4.733333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,20,60,2,11.7,717,1,1.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,20,60,2,11.7,718,1,4.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,20,2,26.0,492,6,4.966666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,20,2,16.400000000000002,343,3,7.7,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,20,2,16.3,347,3,5.266666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,40,20,2,43.2,797,13,7.115384615384615,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,10,0,40,20,2,38.7,756,5,7.760000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,2,21.9,755,4,5.125000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,2,23.8,654,5,7.62,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,2,13.6,468,2,3.0000000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,40,40,2,6.4,204,2,4.0,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,40,40,2,10.7,340,3,3.133333333333334,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,60,2,6.4,390,2,2.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,60,2,11.7,715,2,5.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,60,2,11.7,718,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,40,60,2,6.7,361,4,2.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,10,0,40,60,2,4.0,245,2,0.8500000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,60,20,2,38.3,721,12,4.766666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,60,20,2,36.0,734,11,5.7,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,60,20,2,6.6000000000000005,157,3,1.6000000000000003,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,60,20,2,10.6,214,5,5.54,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,10,0,60,20,2,5.1000000000000005,128,1,0.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,60,40,2,11.6,412,4,2.6750000000000003,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,60,40,2,20.4,655,7,4.114285714285715,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,60,40,2,4.9,213,2,0.35,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,10,0,60,40,2,19.200000000000003,633,8,4.3375,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,10,0,60,40,2,6.5,260,1,0.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,60,60,2,11.7,718,2,4.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,60,60,2,2.3000000000000003,119,2,0.55,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,60,60,2,13.8,746,4,4.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,10,0,60,60,2,5.0,238,2,3.3500000000000005,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,10,0,60,60,2,10.1,625,3,3.7,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,20,0,20,20,2,37.5,763,6,7.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,20,2,34.6,684,5,5.82,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,20,0,20,20,2,42.2,824,13,7.992307692307692,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,20,0,20,20,2,3.7,102,1,0.5,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,20,20,2,15.4,320,2,4.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,20,40,2,22.6,796,5,6.540000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,40,2,24.6,840,7,8.871428571428572,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,40,2,4.7,168,5,2.0200000000000005,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,20,0,20,40,2,14.9,507,7,3.571428571428572,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,20,0,20,40,2,24.0,797,3,6.966666666666668,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,20,0,20,60,2,12.8,754,7,4.285714285714287,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,20,60,2,19.0,1019,8,6.425000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,20,60,2,4.0,206,6,1.7666666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,20,60,2,13.7,745,6,5.266666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,20,0,20,60,2,8.8,507,5,4.38,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,40,20,2,27.4,567,9,5.022222222222222,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,20,2,37.3,792,10,5.050000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,20,2,12.9,269,7,4.928571428571429,0,0,0,0,1,2
LookAhead,Primitive,CVM,3,20,0,40,20,2,13.3,274,7,2.842857142857144,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,20,2,25.6,506,13,5.092307692307691,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,40,40,2,14.6,494,5,3.54,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,40,40,2,18.3,591,4,2.9000000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,40,2,4.0,147,4,1.5000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,40,2,2.5,106,2,1.35,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,40,40,2,3.1,105,1,1.6,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,40,60,2,14.6,711,10,5.390000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,20,0,40,60,2,3.2,169,2,1.3,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,20,0,40,60,2,2.8000000000000003,147,4,1.225,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,40,60,2,2.0,112,2,0.85,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,40,60,2,8.6,505,2,2.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,20,2,3.3000000000000003,92,1,1.4,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,20,2,11.8,290,5,3.5,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,20,2,9.5,209,6,4.1000000000000005,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,20,2,6.6000000000000005,168,2,3.0500000000000003,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,20,2,14.4,270,10,3.69,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,40,2,2.8000000000000003,120,1,1.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,40,2,4.2,161,1,2.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,20,0,60,40,2,8.6,266,7,3.842857142857143,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,40,2,8.200000000000001,293,4,2.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,20,0,60,40,2,2.3000000000000003,98,1,1.2000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,20,0,60,60,2,4.6000000000000005,271,3,1.8333333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,20,0,60,60,2,15.2,789,6,4.733333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,20,0,60,60,2,2.4000000000000004,118,3,1.2000000000000002,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,20,0,60,60,2,12.8,646,9,3.5333333333333337,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,20,0,60,60,2,14.6,742,10,5.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,20,2,29.200000000000003,637,7,6.442857142857143,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,20,20,2,4.2,115,1,0.2,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,20,20,2,45.3,915,17,8.941176470588236,1,0,0,0,0,1
LookAhead,Primitive,CVM,3,30,0,20,20,2,5.5,138,2,2.5,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,20,20,2,34.5,719,10,4.880000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,20,40,2,25.6,776,8,8.3125,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,40,2,27.0,810,12,7.641666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,40,2,8.5,215,6,4.333333333333334,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,40,2,22.5,733,10,5.609999999999999,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,30,0,20,40,2,26.200000000000003,816,11,5.890909090909092,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,20,60,2,16.0,754,14,6.592857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,20,60,2,16.2,792,10,5.61,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,30,0,20,60,2,2.3000000000000003,101,3,1.3333333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,20,60,2,11.7,713,6,4.933333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,4,30,0,20,60,2,18.6,861,11,6.118181818181818,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,30,0,40,20,2,24.3,432,16,5.987500000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,40,20,2,5.0,101,3,2.266666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,30,0,40,20,2,3.0,125,3,2.0333333333333337,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,0,40,20,2,7.300000000000001,143,3,4.3,0,0,1,0,0,3
LookAhead,Primitive,CVM,4,30,0,40,20,2,12.2,243,6,4.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,0,40,40,2,5.300000000000001,200,3,2.366666666666667,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,0,40,40,2,2.7,116,2,0.6500000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,40,2,5.2,199,4,2.275,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,0,40,40,2,3.8,149,2,1.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,0,40,40,2,22.1,687,13,4.230769230769232,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,30,0,40,60,2,12.7,700,6,5.783333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,30,0,40,60,2,12.1,657,10,4.6800000000000015,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,0,40,60,2,1.8,98,3,1.0333333333333334,0,0,1,0,0,2
