Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,CVM,1,30,10,40,60,2,6.6000000000000005,333,6,2.716666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,10,40,60,2,9.1,450,11,3.863636363636364,0,1,0,0,0,3
LookAhead,Primitive,CVM,3,30,10,40,60,2,6.300000000000001,380,6,1.8833333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,10,40,60,2,4.5,260,3,1.2666666666666666,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,10,60,20,2,2.7,89,1,0.5,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,30,10,60,20,2,6.7,162,2,0.45,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,10,60,20,2,8.700000000000001,196,5,2.5,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,10,60,20,2,5.800000000000001,135,3,1.6666666666666667,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,10,60,20,2,5.2,143,4,1.9,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,30,10,60,40,2,3.0,119,2,1.55,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,10,60,40,2,9.3,325,9,3.244444444444445,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,30,10,60,40,2,12.4,427,11,3.736363636363636,0,0,1,0,0,3
LookAhead,Primitive,CVM,3,30,10,60,40,2,10.2,342,6,3.783333333333333,0,0,0,0,1,2
LookAhead,Primitive,CVM,4,30,10,60,40,2,4.5,172,5,1.3,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,30,10,60,60,2,9.5,530,5,3.86,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,30,10,60,60,2,5.4,325,6,0.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,30,10,60,60,2,3.2,184,1,0.8,0,0,1,0,0,2
LookAhead,Primitive,CVM,3,30,10,60,60,2,7.800000000000001,466,7,2.1428571428571432,0,0,1,0,0,2
LookAhead,Primitive,CVM,4,30,10,60,60,2,2.5,130,1,0.9,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,10,20,20,0,12.7,340,1,3.3000000000000003,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,20,20,0,23.700000000000003,595,4,10.0,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,20,20,0,10.2,277,3,4.166666666666667,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,20,20,0,29.3,726,4,10.275,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,20,0,29.200000000000003,716,4,9.65,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,20,40,0,14.8,703,4,7.175,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,10,10,20,40,0,14.7,716,5,5.180000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,10,10,20,40,0,14.7,688,3,8.266666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,20,40,0,16.0,733,7,5.657142857142857,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,40,0,14.7,714,1,10.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,20,60,0,5.800000000000001,428,1,1.6,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,20,60,0,9.8,698,2,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,10,10,20,60,0,9.9,702,3,4.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,20,60,0,9.8,679,2,5.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,60,0,9.8,698,2,4.45,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,20,0,12.7,341,1,3.5,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,40,20,0,28.9,754,6,6.266666666666667,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,40,20,0,10.2,279,0,,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,40,20,0,29.700000000000003,733,4,6.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,20,0,29.200000000000003,715,5,5.22,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,40,0,8.700000000000001,438,2,2.8,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,40,40,0,11.9,592,4,5.050000000000001,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,40,40,0,15.4,788,6,6.783333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,40,40,0,14.8,728,4,6.375,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,40,0,14.7,714,3,4.366666666666666,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,60,0,9.9,701,3,4.433333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,10,10,40,60,0,7.9,566,4,2.95,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,40,60,0,10.0,686,3,4.466666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,40,60,0,9.8,709,7,2.914285714285714,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,60,0,9.8,714,4,4.550000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,60,20,0,12.7,341,3,1.1666666666666667,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,60,20,0,19.3,500,4,3.25,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,60,20,0,10.2,279,1,2.8000000000000003,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,60,20,0,12.3,339,3,3.8333333333333335,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,10,60,20,0,8.1,232,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,10,60,40,0,8.700000000000001,440,1,1.2000000000000002,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,60,40,0,12.7,633,3,4.500000000000001,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,60,40,0,14.7,669,7,4.828571428571428,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,60,40,0,14.7,710,4,5.000000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,60,40,0,14.7,729,3,3.4,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,60,60,0,5.800000000000001,433,2,1.9,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,60,60,0,9.8,706,5,4.14,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,10,10,60,60,0,10.3,772,6,4.916666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,60,60,0,9.8,716,4,4.25,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,60,60,0,9.8,712,3,2.966666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,20,0,12.7,340,1,0.8,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,20,10,20,20,0,33.7,818,8,11.675000000000002,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,20,10,20,20,0,10.2,279,1,3.5,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,20,10,20,20,0,30.9,755,9,13.644444444444446,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,20,20,0,29.3,709,4,12.85,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,40,0,8.700000000000001,434,3,1.0666666666666669,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,20,40,0,11.9,588,4,4.2250000000000005,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,20,40,0,14.7,673,8,6.862500000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,20,40,0,14.7,679,7,6.528571428571429,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,20,40,0,14.7,714,3,5.333333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,60,0,10.0,686,4,4.7,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,20,10,20,60,0,9.9,703,5,3.94,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,20,10,20,60,0,9.8,660,7,4.6000000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,20,60,0,9.8,674,5,4.72,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,20,60,0,9.8,679,4,2.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,40,20,0,5.2,170,1,2.9000000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,20,0,16.900000000000002,444,3,2.6,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,20,10,40,20,0,10.2,278,3,1.2000000000000002,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,20,10,40,20,0,16.0,429,7,5.157142857142857,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,20,10,40,20,0,30.700000000000003,776,12,6.433333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,40,40,0,11.5,558,2,3.2500000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,40,0,13.1,642,7,5.357142857142857,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,40,40,0,13.8,673,5,6.380000000000001,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,40,40,0,15.4,751,9,6.811111111111111,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,40,40,0,14.7,691,4,6.425000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,40,60,0,5.800000000000001,433,0,,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,60,0,7.9,557,4,3.75,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,40,60,0,6.7,483,6,1.966666666666667,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,40,60,0,10.2,740,9,4.133333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,40,60,0,9.8,711,2,5.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,60,20,0,8.6,245,5,2.6600000000000006,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,1,20,10,60,20,0,24.700000000000003,635,4,6.5,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,60,20,0,12.0,324,6,2.816666666666667,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,60,20,0,29.9,749,12,5.483333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,60,20,0,8.700000000000001,226,5,4.08,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,20,10,60,40,0,8.700000000000001,436,3,3.7000000000000006,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,60,40,0,11.9,594,3,4.000000000000001,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,60,40,0,5.0,250,2,1.1,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,60,40,0,10.3,555,6,3.7166666666666672,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,20,10,60,40,0,3.8,213,2,0.8,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,20,10,60,60,0,8.700000000000001,574,4,2.025,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,60,60,0,8.3,611,5,4.6000000000000005,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,60,60,0,9.9,694,6,3.966666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,60,60,0,10.5,729,9,4.377777777777777,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,60,60,0,9.8,699,4,4.199999999999999,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,20,20,0,27.6,719,9,12.9,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,20,20,0,12.5,336,3,4.500000000000001,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,30,10,20,20,0,9.0,227,3,2.9333333333333336,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,30,10,20,20,0,30.5,706,14,12.121428571428572,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,20,20,0,32.300000000000004,786,14,12.721428571428572,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,20,40,0,8.8,434,3,3.8000000000000007,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,20,40,0,14.7,698,7,5.871428571428572,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,30,10,20,40,0,4.800000000000001,239,2,1.25,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,30,10,20,40,0,14.7,709,9,6.111111111111111,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,20,40,0,14.8,734,10,5.270000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,20,60,0,5.800000000000001,430,2,2.4000000000000004,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,20,60,0,8.4,626,5,3.3800000000000003,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,30,10,20,60,0,9.8,658,8,4.1625,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,20,60,0,9.9,710,6,4.050000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,20,60,0,10.4,709,5,3.64,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,40,20,0,12.7,341,3,4.2,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,30,10,40,20,0,30.1,709,17,7.388235294117647,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,30,10,40,20,0,15.2,386,8,6.025,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,30,10,40,20,0,29.6,727,11,7.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,40,20,0,29.9,739,18,7.127777777777778,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,40,40,0,8.5,423,6,3.283333333333333,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,40,40,0,6.300000000000001,335,3,2.333333333333333,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,30,10,40,40,0,14.7,675,11,6.118181818181819,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,40,40,0,8.200000000000001,425,8,2.3625,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,30,10,40,40,0,15.1,743,11,6.127272727272728,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,40,60,0,5.800000000000001,428,4,1.5500000000000005,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,40,60,0,8.0,573,6,3.7000000000000006,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,30,10,40,60,0,12.0,795,16,5.3125,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,30,10,40,60,0,10.5,793,8,4.475,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,40,60,0,10.4,739,9,4.877777777777778,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,60,20,0,10.8,311,8,4.275,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,60,20,0,18.1,479,11,5.036363636363638,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,30,10,60,20,0,10.2,278,7,3.514285714285714,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,30,10,60,20,0,10.4,290,6,3.75,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,30,10,60,20,0,5.300000000000001,166,4,1.45,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,30,10,60,40,0,8.700000000000001,440,4,2.35,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,30,10,60,40,0,12.2,603,13,4.892307692307693,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,30,10,60,40,0,10.0,489,9,4.311111111111112,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,30,10,60,40,0,15.2,759,16,4.7125,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,60,40,0,14.9,693,13,5.1,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,30,10,60,60,0,10.1,679,9,4.4444444444444455,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,30,10,60,60,0,4.2,335,3,1.6,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,30,10,60,60,0,3.4000000000000004,262,4,1.1,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,30,10,60,60,0,10.1,697,13,4.246153846153847,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,30,10,60,60,0,10.2,741,11,4.090909090909091,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,20,20,2,12.7,340,1,3.3000000000000003,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,20,20,2,23.700000000000003,595,4,7.6,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,20,20,2,10.2,277,3,4.166666666666667,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,20,20,2,29.9,757,4,6.949999999999999,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,20,2,29.200000000000003,715,4,7.025,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,20,40,2,14.8,705,4,6.025,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,10,10,20,40,2,11.8,557,3,3.866666666666666,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,20,40,2,14.9,694,3,6.066666666666666,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,20,40,2,16.1,743,7,5.042857142857143,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,40,2,14.7,683,1,7.6,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,20,60,2,5.800000000000001,428,1,1.6,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,20,60,2,9.8,698,2,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,10,10,20,60,2,9.9,688,3,4.233333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,20,60,2,9.8,682,2,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,20,60,2,9.8,696,2,4.45,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,20,2,12.7,341,1,3.5,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,40,20,2,10.0,281,1,1.6,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,40,20,2,10.2,279,0,,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,40,20,2,30.5,736,4,5.775,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,20,2,29.200000000000003,714,5,4.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,40,2,8.700000000000001,438,2,2.8,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,40,40,2,11.9,592,4,4.825,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,40,40,2,15.0,711,6,5.933333333333335,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,40,40,2,15.1,760,4,5.4750000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,40,2,14.7,713,3,3.966666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,40,60,2,5.1000000000000005,379,1,1.3,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,40,60,2,8.3,594,4,3.3500000000000005,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,10,10,40,60,2,6.2,461,2,1.9,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,10,40,60,2,9.9,729,7,3.014285714285714,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,40,60,2,10.3,751,4,4.65,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,60,20,2,12.7,341,3,1.1666666666666667,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,10,10,60,20,2,9.6,274,2,2.25,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,60,20,2,10.2,279,1,2.8000000000000003,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,60,20,2,12.3,338,3,4.133333333333333,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,10,60,20,2,8.1,232,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,10,60,40,2,8.700000000000001,440,1,1.2000000000000002,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,60,40,2,5.9,320,1,0.9,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,10,10,60,40,2,14.7,669,7,5.142857142857143,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,10,60,40,2,14.7,727,4,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,60,40,2,14.9,735,3,3.4000000000000004,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,10,60,60,2,5.800000000000001,433,2,1.9,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,10,10,60,60,2,9.8,706,5,4.040000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,10,10,60,60,2,5.300000000000001,399,5,2.32,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,10,60,60,2,10.0,734,4,4.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,10,60,60,2,9.8,710,3,3.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,20,2,12.7,340,1,0.8,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,1,20,10,20,20,2,20.5,503,5,7.9,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,20,20,2,10.2,279,1,3.5,0,1,0,0,0,2
LookAhead,Jerk_Primitive,CVM,3,20,10,20,20,2,16.2,405,6,5.833333333333333,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,20,10,20,20,2,29.6,719,4,7.625,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,40,2,8.700000000000001,434,3,1.0666666666666669,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,20,40,2,11.9,583,4,4.2,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,20,40,2,14.7,674,8,5.775,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,20,40,2,14.7,701,7,5.628571428571428,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,20,40,2,14.7,719,3,4.4,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,20,60,2,10.1,704,4,4.525,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,1,20,10,20,60,2,9.9,702,5,3.94,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,20,10,20,60,2,9.8,669,7,4.257142857142858,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,20,60,2,9.8,677,5,3.98,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,20,60,2,9.8,699,4,2.9750000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,40,20,2,5.2,170,1,2.9000000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,20,2,16.900000000000002,444,3,2.5,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,2,20,10,40,20,2,9.9,264,3,1.3333333333333333,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,40,20,2,30.8,737,10,6.260000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,40,20,2,6.1000000000000005,177,2,1.7000000000000002,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,20,10,40,40,2,10.4,535,1,4.5,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,40,2,15.4,728,8,5.325,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,2,20,10,40,40,2,15.1,720,6,4.650000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,20,10,40,40,2,16.2,755,10,6.090000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,20,10,40,40,2,14.9,709,4,4.85,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,40,60,2,5.800000000000001,433,0,,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,40,60,2,7.9,556,4,3.75,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,40,60,2,7.1000000000000005,488,6,2.433333333333333,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,3,20,10,40,60,2,11.0,792,8,4.6375,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,20,10,40,60,2,9.8,711,2,4.85,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,20,10,60,20,2,8.5,243,5,2.72,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,1,20,10,60,20,2,14.7,393,4,3.2750000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,60,20,2,6.6000000000000005,196,1,1.2000000000000002,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,20,10,60,20,2,10.8,298,7,2.8714285714285714,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,20,10,60,20,2,11.1,242,7,4.371428571428572,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,20,10,60,40,2,8.8,439,3,3.833333333333334,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,1,20,10,60,40,2,12.5,627,4,4.3500000000000005,0,1,0,0,0,3
LookAhead,Jerk_Primitive,CVM,2,20,10,60,40,2,7.7,328,4,2.35,0,0,1,0,0,2
