Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(40, 250)",10.2,248,1,1.4,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(40, 460)",20.700000000000003,440,1,11.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(250, 40)",10.2,296,3,2.966666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(250, 250)",19.3,400,2,5.1,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(250, 460)",22.200000000000003,614,4,4.625,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(460, 40)",20.8,488,3,10.033333333333331,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(460, 250)",23.4,683,4,8.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 40)","(460, 460)",38.7,703,3,12.733333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(40, 40)",10.2,278,1,5.4,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(40, 460)",10.3,260,1,4.1000000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(250, 40)",10.1,290,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(250, 250)",10.2,337,1,6.1000000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(250, 460)",19.3,385,1,3.8,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(460, 40)",23.1,687,4,11.85,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(460, 250)",20.700000000000003,570,3,7.533333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 250)","(460, 460)",22.5,617,2,6.65,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(40, 40)",22.1,593,3,9.866666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(40, 250)",11.5,303,3,3.7000000000000006,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(250, 40)",20.9,626,6,6.183333333333335,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(250, 250)",18.4,411,5,2.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(250, 460)",10.2,258,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(460, 40)",38.7,710,7,9.7,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(460, 250)",20.9,603,3,5.666666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(40, 460)","(460, 460)",20.700000000000003,449,1,6.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(40, 40)",10.2,280,2,4.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(40, 250)",17.1,403,4,5.15,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(40, 460)",20.9,584,3,8.333333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(250, 250)",10.2,290,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(250, 460)",20.8,523,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(460, 40)",10.8,312,3,6.833333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(460, 250)",17.2,408,3,8.866666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 40)","(460, 460)",22.0,562,4,11.000000000000002,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(40, 40)",19.0,457,3,9.533333333333331,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(40, 250)",10.3,317,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(40, 460)",19.3,368,1,10.7,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(250, 40)",10.2,363,1,2.4000000000000004,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(250, 460)",10.3,271,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(460, 40)",19.3,413,3,8.799999999999999,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(460, 250)",10.2,321,3,7.166666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 250)","(460, 460)",19.200000000000003,412,2,9.4,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(40, 40)",20.9,609,2,3.85,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(40, 250)",19.3,388,2,6.25,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(40, 460)",10.3,234,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(250, 40)",15.0,486,4,2.25,0,0,1,0,0,2
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(250, 250)",10.2,339,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(460, 40)",21.4,622,2,11.35,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(460, 250)",17.3,423,2,7.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(250, 460)","(460, 460)",10.2,239,1,4.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(460, 40)","(40, 40)",20.700000000000003,487,3,11.066666666666668,1,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(460, 40)","(40, 250)",10.2,345,2,7.4,0,0,1,0,0,3
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(460, 40)","(40, 460)",16.900000000000002,367,3,7.033333333333334,0,0,1,0,0,3
LookAhead,Jerk_Primitive,RVO,10,5,10,0,20,20,0,"(460, 40)","(250, 40)",10.2,296,3,4.066666666666666,1,0,0,0,0,1
