Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
Owl,Primitive,5,0,50,20,109,280,1,2.5,0,0,1
Owl,Primitive,5,0,50,20,78,238,2,15.5,0,0,1
Owl,Primitive,5,0,50,20,139,345,0,0.0,0,0,1
Owl,Primitive,5,0,50,20,52,177,1,2.0,0,0,1
Owl,Primitive,5,0,50,20,236,605,3,14.666666666666666,1,0,0
Owl,Primitive,5,0,50,20,213,298,4,7.857142857142857,1,0,0
Owl,Primitive,5,0,50,20,309,561,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,48,91,3,7.666666666666667,0,0,1
Owl,Primitive,5,0,50,20,38,165,2,17.0,0,0,1
Owl,Primitive,5,0,50,20,172,446,5,9.142857142857142,0,0,1
Owl,Primitive,5,0,50,20,132,253,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,209,481,0,0.0,0,0,1
Owl,Primitive,5,0,50,20,139,305,2,9.5,1,0,0
Owl,Primitive,5,0,50,20,237,363,0,10.666666666666666,1,0,0
Owl,Primitive,5,0,50,20,206,393,2,12.6,1,0,0
Owl,Primitive,5,0,50,20,272,484,2,21.0,1,0,0
Owl,Primitive,5,0,50,20,151,316,3,24.5,1,0,0
Owl,Primitive,5,0,50,20,190,164,4,22.0,0,0,1
Owl,Primitive,5,0,50,20,94,247,0,0.0,0,0,1
Owl,Primitive,5,0,50,20,132,287,2,11.5,1,0,0
Owl,Primitive,5,0,50,20,292,594,3,7.4,1,0,0
Owl,Primitive,5,0,50,20,251,387,2,9.714285714285714,1,0,0
Owl,Primitive,5,0,50,20,93,126,1,10.125,0,0,1
Owl,Primitive,5,0,50,20,132,282,2,17.0,1,0,0
Owl,Primitive,5,0,50,20,253,293,1,17.333333333333332,1,0,0
Owl,Primitive,5,0,50,20,312,537,5,17.875,1,0,0
Owl,Primitive,5,0,50,20,240,388,5,14.857142857142858,1,0,0
Owl,Primitive,5,0,50,20,132,305,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,41,65,1,12.0,0,0,1
Owl,Primitive,5,0,50,20,241,617,3,13.666666666666666,1,0,0
Owl,Primitive,5,0,50,20,11,15,0,13.666666666666666,0,0,1
Owl,Primitive,5,0,50,20,132,253,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,256,318,1,5.0,1,0,0
Owl,Primitive,5,0,50,20,284,566,2,9.666666666666666,1,0,0
Owl,Primitive,5,0,50,20,259,444,4,11.25,1,0,0
Owl,Primitive,5,0,50,20,214,377,3,11.181818181818182,1,0,0
Owl,Primitive,5,0,50,20,250,323,2,13.75,1,0,0
Owl,Primitive,5,0,50,20,59,175,0,0.0,0,0,1
Owl,Primitive,5,0,50,20,308,495,2,13.5,1,0,0
Owl,Primitive,5,0,50,20,382,629,3,10.333333333333334,1,0,0
Owl,Primitive,5,0,50,20,215,342,3,9.714285714285714,0,0,1
Owl,Primitive,5,0,50,20,132,273,1,9.0,1,0,0
Owl,Primitive,5,0,50,20,133,321,1,12.0,0,0,1
Owl,Primitive,5,0,50,20,132,305,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,199,398,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,236,442,3,12.333333333333334,1,0,0
Owl,Primitive,5,0,50,20,302,305,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,264,501,3,13.0,0,0,1
Owl,Primitive,5,0,50,20,132,283,2,15.0,1,0,0
Owl,Primitive,5,0,50,20,292,654,2,12.25,1,0,0
Owl,Primitive,5,0,50,20,165,305,0,0.0,1,0,0
Owl,Primitive,5,0,50,20,198,156,1,6.0,0,0,1
Owl,Primitive,5,0,50,20,132,308,2,9.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,98,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,180,378,2,5.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,201,556,4,22.4,1,0,0
Owl,Jerk_Primitive,5,0,50,20,201,513,1,20.83333333333333,1,0,0
Owl,Jerk_Primitive,5,0,50,20,103,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,157,373,2,17.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,144,369,1,1.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,164,411,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,189,516,2,3.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,14,37,1,5.75,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,252,1,4.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,164,431,5,9.857142857142858,1,0,0
Owl,Jerk_Primitive,5,0,50,20,168,389,7,11.533333333333331,0,0,1
Owl,Jerk_Primitive,5,0,50,20,200,520,2,10.5,1,0,0
Owl,Jerk_Primitive,5,0,50,20,86,120,1,13.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,189,473,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,41,49,1,5.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,184,503,2,10.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,127,407,2,7.5,0,0,1
Owl,Jerk_Primitive,5,0,50,20,81,305,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,38,124,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,216,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,202,304,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,164,303,5,9.6,1,0,0
Owl,Jerk_Primitive,5,0,50,20,199,412,1,11.428571428571429,1,0,0
Owl,Jerk_Primitive,5,0,50,20,128,288,2,2.5,1,0,0
Owl,Jerk_Primitive,5,0,50,20,196,462,2,7.6,0,0,1
Owl,Jerk_Primitive,5,0,50,20,108,287,2,9.5,1,0,0
Owl,Jerk_Primitive,5,0,50,20,88,74,1,10.666666666666666,0,0,1
Owl,Jerk_Primitive,5,0,50,20,188,584,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,206,547,3,20.666666666666668,1,0,0
Owl,Jerk_Primitive,5,0,50,20,158,218,2,14.2,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,270,1,2.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,34,8,2,7.5,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,265,2,12.5,1,0,0
Owl,Jerk_Primitive,5,0,50,20,202,309,4,13.666666666666666,1,0,0
Owl,Jerk_Primitive,5,0,50,20,250,468,2,14.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,201,341,2,14.2,1,0,0
Owl,Jerk_Primitive,5,0,50,20,30,127,2,17.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,202,643,4,10.2,1,0,0
Owl,Jerk_Primitive,5,0,50,20,62,193,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,189,565,3,20.666666666666668,1,0,0
Owl,Jerk_Primitive,5,0,50,20,121,285,5,13.75,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,223,499,4,9.2,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,29,50,0,0.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,285,0,0.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,195,217,2,18.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,164,374,2,9.5,1,0,0
Owl,Jerk_Primitive,5,0,50,20,4,12,0,9.5,0,0,1
Owl,Jerk_Primitive,5,0,50,20,198,559,3,17.666666666666668,1,0,0
Owl,Jerk_Primitive,5,0,50,20,26,113,1,16.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,189,461,6,17.142857142857142,1,0,0
Owl,Jerk_Primitive,5,0,50,20,166,322,2,13.363636363636363,1,0,0
Owl,Jerk_Primitive,5,0,50,20,251,416,0,13.363636363636363,1,0,0
Owl,Jerk_Primitive,5,0,50,20,166,473,2,13.461538461538462,1,0,0
Owl,Jerk_Primitive,5,0,50,20,99,267,1,10.0,1,0,0
Owl,Jerk_Primitive,5,0,50,20,111,195,0,10.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,2,7,1,1.0,0,0,1
Owl,Jerk_Primitive,5,0,50,20,99,268,2,1.5,1,0,0
