Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(40, 250)",7.6,316,1,4.800000000000001,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(40, 460)",15.5,543,2,7.15,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 40)",7.6,343,0,,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 250)",18.7,507,4,8.325,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(250, 460)",17.8,705,3,7.433333333333334,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 40)",15.9,568,2,3.75,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 250)",17.8,736,1,6.5,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 40)","(460, 460)",20.700000000000003,727,3,11.533333333333331,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(40, 40)",8.0,313,0,,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(40, 460)",7.6,289,0,,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 40)",14.0,521,1,4.5,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 250)",7.6,348,1,1.3,1,0,0,0,0,1
Owl,Primitive,RVO,5,5,10,0,20,40,0,"(40, 250)","(250, 460)",15.2,434,3,5.8,1,0,0,0,0,1
