Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(25, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,2,10,0,60,40,0,"(475, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(25, 250)",5.6000000000000005,260,2,2.45,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(25, 475)",49.3,471,10,2.9000000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(250, 25)",6.2,312,2,0.7500000000000001,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(250, 250)",7.4,402,3,4.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(250, 475)",13.5,651,5,4.800000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(475, 25)",22.9,549,6,2.0,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(475, 250)",5.800000000000001,356,1,4.800000000000001,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 25)","(475, 475)",16.3,730,5,4.96,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(25, 25)",1.8,85,1,1.8,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(25, 475)",1.4,101,2,1.0,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(250, 25)",6.7,417,4,2.9000000000000004,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(250, 250)",5.7,343,5,2.46,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(250, 475)",1.1,95,2,0.8500000000000001,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(475, 25)",23.0,708,10,3.22,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(475, 250)",11.4,558,7,3.3428571428571425,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 250)","(475, 475)",1.0,98,2,0.75,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(25, 25)",41.7,305,11,2.1818181818181817,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(25, 250)",8.1,405,3,4.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(25, 475)",49.0,628,15,3.0933333333333333,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(250, 250)",5.5,301,2,1.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(250, 475)",11.7,536,2,4.6,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(475, 25)",22.9,318,4,1.65,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(475, 250)",7.9,406,2,2.4000000000000004,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 25)","(475, 475)",7.800000000000001,437,2,1.3,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(25, 25)",7.4,402,2,6.1000000000000005,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(25, 250)",6.2,354,4,4.050000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(25, 475)",4.1000000000000005,257,2,2.7,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(250, 25)",6.0,346,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(250, 475)",6.1000000000000005,281,3,3.1666666666666665,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(475, 25)",7.2,399,1,2.6,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(475, 250)",6.0,313,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 250)","(475, 475)",27.9,367,4,2.65,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(250, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(475, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(475, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(250, 475)","(475, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(25, 25)",5.6000000000000005,277,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(25, 250)",12.2,663,2,3.35,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(25, 475)",3.2,203,1,0.2,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(250, 25)",5.6000000000000005,285,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(250, 250)",3.2,203,1,0.2,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(250, 475)",12.8,639,3,5.033333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(475, 250)",5.6000000000000005,258,2,2.0500000000000003,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 25)","(475, 475)",16.2,502,3,5.233333333333333,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(25, 25)",61.0,694,14,4.307142857142858,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(25, 250)",11.4,569,5,3.96,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(25, 475)",5.4,340,3,1.1,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(250, 25)",7.9,445,1,0.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(250, 250)",5.5,331,4,1.3,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(250, 475)",6.9,375,2,2.3,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(475, 25)",1.8,84,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 250)","(475, 475)",3.2,167,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(25, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,3,10,0,60,40,0,"(475, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(25, 250)",2.1,161,3,0.9666666666666668,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(25, 475)",2.2,163,3,1.0333333333333334,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(250, 25)",5.6000000000000005,282,3,2.2333333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(250, 250)",7.800000000000001,438,5,3.24,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(250, 475)",12.3,656,7,3.8,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(475, 25)",17.7,493,8,3.4125000000000005,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(475, 250)",12.4,654,4,4.750000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 25)","(475, 475)",28.5,768,8,3.8125,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(25, 25)",1.8,85,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(25, 475)",39.3,279,11,2.8818181818181823,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(250, 25)",8.5,489,6,3.733333333333334,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(250, 250)",5.5,337,1,4.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(250, 475)",7.9,402,1,3.2,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(475, 25)",4.7,336,2,3.0,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(475, 250)",6.800000000000001,395,1,4.0,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 250)","(475, 475)",12.8,623,4,4.300000000000001,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(25, 25)",1.6,133,2,0.4,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(25, 250)",4.0,266,2,1.3,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(25, 475)",39.1,622,14,3.6571428571428575,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(250, 250)",5.5,305,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(250, 475)",11.4,547,2,4.95,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(475, 25)",9.8,300,2,0.7000000000000001,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(475, 250)",5.9,341,2,3.0,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 25)","(475, 475)",46.2,649,6,3.083333333333333,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(25, 25)",2.1,196,2,0.8,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(25, 250)",6.0,313,1,3.3000000000000003,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(25, 475)",39.1,378,8,2.8000000000000003,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(250, 25)",6.0,345,3,2.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(250, 475)",6.5,280,1,3.3000000000000003,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(475, 25)",4.2,300,1,1.4,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(475, 250)",6.0,313,3,3.566666666666667,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 250)","(475, 475)",5.6000000000000005,332,3,2.1,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(250, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(475, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(475, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(250, 475)","(475, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(25, 25)",17.2,497,9,2.833333333333333,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(25, 250)",3.7,254,2,0.8,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(25, 475)",2.6,171,2,0.7000000000000001,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(250, 25)",5.6000000000000005,285,4,1.275,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(250, 250)",2.6,171,2,0.7000000000000001,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(250, 475)",2.0,146,2,0.8,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(475, 250)",6.6000000000000005,290,3,2.2,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 25)","(475, 475)",46.2,567,9,3.6222222222222222,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(25, 25)",6.1000000000000005,383,5,1.28,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(25, 250)",2.1,166,1,1.3,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(25, 475)",38.400000000000006,651,5,4.28,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(250, 25)",4.2,289,2,1.1,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(250, 250)",2.1,166,1,1.3,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(250, 475)",7.9,401,1,5.9,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(475, 25)",1.8,84,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 250)","(475, 475)",45.400000000000006,276,10,4.24,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(25, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,4,10,0,60,40,0,"(475, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(25, 250)",6.5,300,2,2.3000000000000003,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(25, 475)",12.3,518,4,3.075,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(250, 25)",5.6000000000000005,283,0,,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(250, 250)",7.4,401,2,1.5500000000000005,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(250, 475)",12.9,627,8,3.6375,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(475, 25)",13.7,534,5,2.16,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(475, 250)",12.4,637,3,2.7000000000000006,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 25)","(475, 475)",11.5,591,2,4.75,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(25, 25)",1.8,85,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(25, 475)",12.5,297,5,2.46,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(250, 25)",8.8,453,4,2.6,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(250, 250)",6.5,378,3,2.333333333333333,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(250, 475)",4.4,268,1,1.2000000000000002,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(475, 25)",8.4,502,4,2.75,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(475, 250)",13.8,646,5,3.44,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 250)","(475, 475)",19.6,620,8,3.65,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(25, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(25, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(250, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(250, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(250, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(475, 25)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(475, 250)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(25, 475)","(475, 475)",1.0,9,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(25, 25)",9.0,316,2,0.95,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(25, 250)",8.0,406,1,3.5,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(25, 475)",12.5,645,3,4.866666666666667,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(250, 250)",5.5,305,1,0.2,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(250, 475)",6.0,325,1,0.6000000000000001,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(475, 25)",2.5,191,1,1.3,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(475, 250)",9.3,436,4,1.875,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 25)","(475, 475)",19.700000000000003,616,3,2.9000000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(25, 25)",2.0,190,1,0.4,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(25, 250)",6.0,312,1,5.300000000000001,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(25, 475)",4.3,265,2,2.1500000000000004,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(250, 25)",6.0,346,1,3.0,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(250, 475)",6.300000000000001,301,4,4.7,1,0,0,0,0,1
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(475, 25)",7.6,399,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(475, 250)",3.0,232,0,,0,0,1,0,0,3
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 250)","(475, 475)",20.0,455,9,4.466666666666666,0,0,1,0,0,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 475)","(25, 25)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 475)","(25, 250)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 475)","(25, 475)",1.0,7,0,,0,0,0,0,1,2
LookAhead,Jerk_Primitive,CVM,0,10,0,60,40,0,"(250, 475)","(250, 25)",1.0,7,0,,0,0,0,0,1,2
