Method,Planner,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
Rotating,Primitive,0,10,10,20,20,5,13.0,405,2,3.6000000000000005,0,0,1,0,0
Rotating,Primitive,1,10,10,20,20,5,40.900000000000006,1020,6,5.483333333333334,1,0,0,0,0
Rotating,Primitive,2,10,10,20,20,5,34.800000000000004,960,5,5.42,1,0,0,0,0
Rotating,Primitive,3,10,10,20,20,5,37.3,1022,3,6.833333333333333,1,0,0,0,0
Rotating,Primitive,4,10,10,20,20,5,39.7,1038,4,8.025,1,0,0,0,0
Rotating,Primitive,5,10,10,20,20,5,22.200000000000003,633,2,5.550000000000001,0,0,1,0,0
Rotating,Primitive,6,10,10,20,20,5,38.2,996,6,6.0,1,0,0,0,0
Rotating,Primitive,7,10,10,20,20,5,13.5,334,3,5.8,0,0,0,0,1
Rotating,Primitive,8,10,10,20,20,5,15.3,460,3,4.966666666666667,0,0,1,0,0
Rotating,Primitive,9,10,10,20,20,5,5.7,223,2,3.3500000000000005,0,0,1,0,0
Rotating,Primitive,10,10,10,20,20,5,17.1,472,2,8.75,0,0,1,0,0
Rotating,Primitive,11,10,10,20,20,5,37.5,1022,8,11.35,1,0,0,0,0
Rotating,Primitive,12,10,10,20,20,5,5.300000000000001,209,2,3.2,0,0,1,0,0
Rotating,Primitive,13,10,10,20,20,5,38.0,991,4,9.775,1,0,0,0,0
Rotating,Primitive,14,10,10,20,20,5,9.5,325,3,6.933333333333334,0,0,1,0,0
Rotating,Primitive,15,10,10,20,20,5,38.3,1005,4,9.775000000000002,1,0,0,0,0
Rotating,Primitive,16,10,10,20,20,5,9.7,339,2,6.0,0,0,1,0,0
Rotating,Primitive,17,10,10,20,20,5,37.0,980,4,7.450000000000001,0,0,1,0,0
Rotating,Primitive,18,10,10,20,20,5,10.7,345,2,2.35,0,0,0,0,1
Rotating,Primitive,19,10,10,20,20,5,38.7,989,4,10.475,1,0,0,0,0
Rotating,Primitive,20,10,10,20,20,5,37.3,997,5,6.02,1,0,0,0,0
Rotating,Primitive,21,10,10,20,20,5,22.9,629,4,3.7,0,0,1,0,1
Rotating,Primitive,22,10,10,20,20,5,37.3,1017,4,6.85,1,0,0,0,0
Rotating,Primitive,23,10,10,20,20,5,17.3,484,1,0.3,0,0,1,0,0
Rotating,Primitive,24,10,10,20,20,5,32.5,893,4,4.3500000000000005,0,0,1,0,0
Rotating,Primitive,25,10,10,20,20,5,13.8,409,4,3.5750000000000006,0,0,0,0,1
Rotating,Primitive,26,10,10,20,20,5,36.1,999,5,9.2,1,0,0,0,0
Rotating,Primitive,27,10,10,20,20,5,37.8,1032,7,8.614285714285714,1,0,0,0,0
Rotating,Primitive,28,10,10,20,20,5,32.0,809,10,4.92,0,0,0,0,1
Rotating,Primitive,29,10,10,20,20,5,35.5,1011,2,11.9,1,0,0,0,0
Rotating,Primitive,30,10,10,20,20,5,39.2,1015,4,9.275,1,0,0,0,0
Rotating,Primitive,31,10,10,20,20,5,37.4,1031,7,9.05714285714286,1,0,0,0,0
Rotating,Primitive,32,10,10,20,20,5,12.6,356,2,2.8,0,0,1,0,0
Rotating,Primitive,33,10,10,20,20,5,36.4,979,5,6.3,1,0,0,0,0
Rotating,Primitive,34,10,10,20,20,5,39.8,1017,7,6.7,1,0,0,0,0
Rotating,Primitive,35,10,10,20,20,5,37.6,997,5,7.000000000000002,1,0,0,0,0
Rotating,Primitive,36,10,10,20,20,5,1.0,82,1,0.9,0,0,0,0,1
Rotating,Primitive,37,10,10,20,20,5,1.2000000000000002,79,1,1.2000000000000002,0,0,1,0,0
Rotating,Primitive,38,10,10,20,20,5,0.2,33,1,0.2,0,0,1,0,0
Rotating,Primitive,39,10,10,20,20,5,3.4000000000000004,140,1,0.2,0,0,1,0,0
Rotating,Primitive,40,10,10,20,20,5,22.9,624,5,3.900000000000001,0,0,1,0,0
Rotating,Primitive,41,10,10,20,20,5,37.5,981,8,5.85,1,0,0,0,0
Rotating,Primitive,42,10,10,20,20,5,38.5,1008,6,5.8,1,0,0,0,0
Rotating,Primitive,43,10,10,20,20,5,20.200000000000003,571,4,5.550000000000001,0,0,1,0,0
Rotating,Primitive,44,10,10,20,20,5,6.2,226,1,2.7,0,0,1,0,0
Rotating,Primitive,45,10,10,20,20,5,17.7,506,2,3.15,0,0,1,0,0
Rotating,Primitive,46,10,10,20,20,5,37.3,1022,5,6.5600000000000005,1,0,0,0,0
Rotating,Primitive,47,10,10,20,20,5,16.2,435,3,4.733333333333333,0,0,1,0,0
Rotating,Primitive,48,10,10,20,20,5,38.900000000000006,978,7,10.2,1,0,0,0,0
Rotating,Primitive,49,10,10,20,20,5,25.0,681,2,2.6,0,0,1,0,0
Rotating,Primitive,50,10,10,20,20,5,37.3,1009,2,5.300000000000001,1,0,0,0,0
Rotating,Primitive,51,10,10,20,20,5,5.7,189,2,2.9,0,0,1,0,0
