Method,Planner,Number of agents,Number of pillars,Agent speed,Drone speed,Steps,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision
LookAhead,Primitive,5,0,50,20,235,574,1,11.0,1,0,0
LookAhead,Primitive,5,0,50,20,288,318,3,25.0,1,0,0
LookAhead,Primitive,5,0,50,20,406,574,4,15.25,1,0,0
LookAhead,Primitive,5,0,50,20,60,84,1,12.8,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,50,20,138,312,3,25.0,1,0,0
LookAhead,Primitive,5,0,50,20,212,405,6,17.25,1,0,0
LookAhead,Primitive,5,0,50,20,277,594,4,18.33333333333333,1,0,0
LookAhead,Primitive,5,0,50,20,208,421,2,19.071428571428573,1,0,0
LookAhead,Primitive,5,0,50,20,241,555,3,19.33333333333333,1,0,0
LookAhead,Primitive,5,0,50,20,63,93,1,18.75,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,50,20,306,398,1,23.0,0,0,1
LookAhead,Primitive,5,0,50,20,121,307,2,15.5,0,0,1
LookAhead,Primitive,5,0,50,20,156,317,3,9.0,1,0,0
LookAhead,Primitive,5,0,50,20,378,542,2,12.0,0,0,1
LookAhead,Primitive,5,0,50,20,65,199,1,16.0,0,0,1
LookAhead,Primitive,5,0,50,20,263,620,1,14.0,1,0,0
LookAhead,Primitive,5,0,50,20,181,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,50,20,237,299,4,14.25,1,0,0
LookAhead,Primitive,5,0,50,20,21,42,0,16.25,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,1,3.0,1,0,0
LookAhead,Primitive,5,0,50,20,237,302,0,3.0,1,0,0
LookAhead,Primitive,5,0,50,20,263,318,1,4.0,1,0,0
LookAhead,Primitive,5,0,50,20,196,403,3,12.25,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,0,0.0,1,0,0
LookAhead,Primitive,5,0,50,20,199,406,1,26.0,1,0,0
LookAhead,Primitive,5,0,50,20,238,498,2,18.0,1,0,0
LookAhead,Primitive,5,0,50,20,335,542,3,13.0,0,0,1
LookAhead,Primitive,5,0,50,20,179,423,4,13.0,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,1,1.0,1,0,0
LookAhead,Primitive,5,0,50,20,105,46,3,12.5,0,0,1
LookAhead,Primitive,5,0,50,20,132,318,0,0.0,1,0,0
LookAhead,Primitive,5,0,50,20,231,465,3,11.666666666666666,0,0,1
LookAhead,Primitive,5,0,50,20,132,323,2,10.5,1,0,0
LookAhead,Primitive,5,0,50,20,60,142,0,0.0,0,0,1
LookAhead,Primitive,5,0,50,20,236,574,3,12.333333333333334,1,0,0
LookAhead,Primitive,5,0,50,20,119,258,1,12.5,0,0,1
LookAhead,Primitive,5,0,50,20,383,404,3,5.0,0,0,1
LookAhead,Primitive,5,0,50,20,236,574,3,6.6,1,0,0
LookAhead,Primitive,5,0,50,20,192,413,2,8.857142857142858,0,0,1
LookAhead,Primitive,5,0,50,20,230,537,4,8.0,0,0,1
LookAhead,Primitive,5,0,50,20,160,211,2,10.5,0,0,1
LookAhead,Primitive,5,0,50,20,236,573,3,15.666666666666666,1,0,0
LookAhead,Primitive,5,0,50,20,212,276,1,19.25,0,0,1
LookAhead,Primitive,5,0,50,20,43,137,1,3.0,0,0,1
LookAhead,Primitive,5,0,50,20,124,297,0,0.0,0,0,1
LookAhead,Primitive,5,0,50,20,387,573,2,12.5,1,0,0
LookAhead,Primitive,5,0,50,20,253,496,0,12.5,1,0,0
LookAhead,Primitive,5,0,50,20,150,234,2,8.75,0,0,1
LookAhead,Primitive,5,0,50,20,132,325,1,13.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,139,372,0,0.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,188,546,2,10.5,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,227,279,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,19,55,1,1.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,135,279,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,202,335,3,23.5,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,250,593,1,25.33333333333333,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,55,124,2,16.6,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,188,546,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,201,470,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,163,401,17,17.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,172,240,41,14.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,217,544,2,18.5,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,185,367,4,13.666666666666666,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,198,580,5,10.857142857142858,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,201,466,2,11.666666666666666,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,23,60,0,11.666666666666666,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,148,282,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,149,343,1,1.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,188,546,2,11.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,251,558,3,15.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,166,375,1,15.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,257,350,3,13.11111111111111,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,188,546,3,14.333333333333334,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,132,304,0,14.333333333333334,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,67,227,0,0.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,189,556,3,7.333333333333333,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,201,500,1,10.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,251,445,1,11.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,170,240,3,12.375,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,99,279,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,202,335,2,26.5,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,166,453,2,16.25,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,161,367,2,12.333333333333334,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,99,282,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,159,398,4,10.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,195,545,3,22.666666666666668,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,165,339,0,22.666666666666668,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,199,313,0,22.666666666666668,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,304,570,3,11.666666666666666,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,201,500,2,12.2,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,303,282,1,1.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,146,351,3,7.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,99,278,2,30.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,57,134,2,18.666666666666668,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,99,278,2,7.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,306,282,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,203,317,1,5.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,281,546,1,1.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,201,470,1,6.5,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,335,545,4,15.25,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,179,413,2,14.333333333333334,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,184,282,0,0.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,251,623,1,17.0,1,0,0
LookAhead,Jerk_Primitive,5,0,50,20,27,59,0,17.0,0,0,1
LookAhead,Jerk_Primitive,5,0,50,20,99,282,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,209,547,5,9.857142857142858,1,0,0
LookAhead,MPC,5,0,50,20,7,10,0,10.714285714285714,0,0,1
LookAhead,MPC,5,0,50,20,215,556,2,18.0,1,0,0
LookAhead,MPC,5,0,50,20,265,525,3,16.6,1,0,0
LookAhead,MPC,5,0,50,20,147,329,2,15.0,0,0,1
LookAhead,MPC,5,0,50,20,108,293,1,3.0,1,0,0
LookAhead,MPC,5,0,50,20,174,403,0,3.0,1,0,0
LookAhead,MPC,5,0,50,20,201,295,1,23.0,1,0,0
LookAhead,MPC,5,0,50,20,268,579,2,13.75,1,0,0
LookAhead,MPC,5,0,50,20,170,389,1,14.4,0,0,1
LookAhead,MPC,5,0,50,20,51,165,1,12.0,0,0,1
LookAhead,MPC,5,0,50,20,153,421,1,2.0,0,0,1
LookAhead,MPC,5,0,50,20,108,292,3,11.333333333333334,1,0,0
LookAhead,MPC,5,0,50,20,178,397,3,15.666666666666666,1,0,0
LookAhead,MPC,5,0,50,20,27,72,0,17.166666666666668,0,0,1
LookAhead,MPC,5,0,50,20,207,539,1,14.0,0,0,1
LookAhead,MPC,5,0,50,20,190,511,5,6.0,0,0,1
LookAhead,MPC,5,0,50,20,83,250,3,10.333333333333334,0,0,1
LookAhead,MPC,5,0,50,20,125,354,0,0.0,0,0,1
LookAhead,MPC,5,0,50,20,108,293,1,11.0,1,0,0
LookAhead,MPC,5,0,50,20,19,37,0,16.0,0,0,1
LookAhead,MPC,5,0,50,20,209,550,2,15.0,1,0,0
LookAhead,MPC,5,0,50,20,111,236,2,9.0,0,0,1
LookAhead,MPC,5,0,50,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,174,402,1,20.0,1,0,0
LookAhead,MPC,5,0,50,20,207,493,3,15.75,1,0,0
LookAhead,MPC,5,0,50,20,193,500,6,7.555555555555555,0,0,1
LookAhead,MPC,5,0,50,20,108,295,1,10.0,1,0,0
LookAhead,MPC,5,0,50,20,209,318,2,7.5,1,0,0
LookAhead,MPC,5,0,50,20,57,99,2,9.333333333333334,0,0,1
LookAhead,MPC,5,0,50,20,184,494,3,16.666666666666668,0,0,1
LookAhead,MPC,5,0,50,20,209,550,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,174,324,2,15.0,1,0,0
LookAhead,MPC,5,0,50,20,46,37,2,11.2,0,0,1
LookAhead,MPC,5,0,50,20,35,107,0,0.0,0,0,1
LookAhead,MPC,5,0,50,20,209,549,1,7.0,1,0,0
LookAhead,MPC,5,0,50,20,262,537,1,17.0,1,0,0
LookAhead,MPC,5,0,50,20,174,400,2,15.75,1,0,0
LookAhead,MPC,5,0,50,20,69,138,0,15.75,0,0,1
LookAhead,MPC,5,0,50,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,166,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,249,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,176,401,5,10.2,1,0,0
LookAhead,MPC,5,0,50,20,208,494,2,9.714285714285714,1,0,0
LookAhead,MPC,5,0,50,20,69,166,0,9.714285714285714,0,0,1
LookAhead,MPC,5,0,50,20,91,270,0,0.0,0,0,1
LookAhead,MPC,5,0,50,20,90,246,1,15.0,0,0,1
LookAhead,MPC,5,0,50,20,113,324,0,0.0,0,0,1
LookAhead,MPC,5,0,50,20,270,549,1,5.0,1,0,0
LookAhead,MPC,5,0,50,20,202,293,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,161,218,2,22.0,0,0,1
LookAhead,MPC,5,0,50,20,39,150,0,0.0,0,0,1
LookAhead,MPC,5,0,50,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,98,234,1,2.0,0,0,1
LookAhead,MPC,5,0,50,20,214,549,3,17.333333333333332,1,0,0
LookAhead,MPC,5,0,50,20,173,326,1,15.5,1,0,0
LookAhead,MPC,5,0,50,20,150,292,1,6.0,1,0,0
LookAhead,MPC,5,0,50,20,213,285,3,36.5,1,0,0
LookAhead,MPC,5,0,50,20,35,75,1,28.33333333333333,0,0,1
LookAhead,MPC,5,0,50,20,223,549,1,23.0,1,0,0
LookAhead,MPC,5,0,50,20,389,405,3,17.333333333333332,0,0,1
LookAhead,MPC,5,0,50,20,145,404,2,4.333333333333333,0,0,1
LookAhead,MPC,5,0,50,20,209,549,2,13.5,1,0,0
LookAhead,MPC,5,0,50,20,66,90,1,8.0,0,0,1
LookAhead,MPC,5,0,50,20,108,295,0,0.0,1,0,0
LookAhead,MPC,5,0,50,20,115,119,3,9.5,0,0,1
LookAhead,MPC,5,0,50,20,108,294,2,36.0,1,0,0
LookAhead,Primitive,5,5,50,20,112,281,2,17.0,0,0,1
LookAhead,Primitive,5,5,50,20,44,148,0,0.0,0,0,1
LookAhead,Primitive,5,5,50,20,132,305,0,0.0,1,0,0
LookAhead,Primitive,5,5,50,20,151,272,0,0.0,0,0,1
LookAhead,Primitive,5,5,50,20,225,312,1,7.0,1,0,0
LookAhead,Primitive,5,5,50,20,198,410,4,14.0,1,0,0
