Method,Planner,Motion Profile,Map ID,Agent size,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(40, 250)",14.3,420,2,4.45,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(40, 460)",18.4,502,4,4.4,0,0,1,0,0,2
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(250, 40)",13.6,372,0,,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(250, 250)",16.8,619,2,2.6,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(250, 460)",27.1,890,5,6.4,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(460, 40)",27.3,611,4,4.3500000000000005,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(460, 250)",26.8,886,1,14.1,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 40)","(460, 460)",33.0,1048,4,11.175,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(40, 40)",17.8,385,2,8.5,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(40, 460)",13.6,385,2,4.800000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(250, 40)",18.7,635,3,9.166666666666666,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(250, 250)",16.0,553,3,7.166666666666667,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(250, 460)",16.8,614,3,7.833333333333333,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(460, 40)",27.8,854,7,7.628571428571427,0,0,1,0,0,2
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(460, 250)",26.3,838,5,10.28,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 250)","(460, 460)",27.3,892,6,9.966666666666669,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(40, 40)",27.0,599,0,,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(40, 250)",13.7,373,0,,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(250, 40)",27.0,898,5,7.460000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(250, 250)",17.900000000000002,608,4,6.9,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(250, 460)",15.0,374,1,9.0,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(460, 40)",38.0,1099,7,11.842857142857143,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(460, 250)",27.8,877,3,12.033333333333337,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(40, 460)","(460, 460)",25.9,600,2,8.850000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(250, 40)","(40, 40)",13.7,383,1,2.7,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(250, 40)","(40, 250)",17.900000000000002,616,1,7.800000000000001,1,0,0,0,0,1
NoControl,Primitive,CVM,0,5,10,0,20,20,0,"(250, 40)","(40, 460)",28.700000000000003,922,4,9.175,1,0,0,0,0,1
