Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,512,0,,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,354,0,,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 250)","(475, 475)",20.9,502,4,14.900000000000002,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 25)",19.8,530,2,6.300000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 250)",17.1,683,2,2.6500000000000004,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(25, 475)",28.9,943,7,6.371428571428572,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 25)",10.0,322,1,5.300000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 250)",11.8,544,2,3.1,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(250, 475)",16.2,691,2,6.550000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 250)",8.0,325,0,,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 25)","(475, 475)",15.7,547,3,3.8333333333333335,0,0,1,0,0,3
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 25)",17.400000000000002,671,0,,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 250)",17.8,702,3,7.466666666666668,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(25, 475)",18.0,667,3,12.6,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 25)",10.0,472,1,2.3000000000000003,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,418,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(250, 475)",13.1,474,3,7.7,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 25)",9.9,358,0,,1,0,0,0,0,1
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 250)","(475, 475)",18.5,349,4,7.475,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,0,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,40,1,0.1,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 250)",14.3,365,4,5.15,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(25, 475)",23.4,620,8,5.325000000000001,0,1,0,0,0,3
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 25)",8.0,311,0,,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 250)",11.9,455,1,4.2,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(250, 475)",9.0,326,2,3.75,0,0,1,0,0,3
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 25)",17.1,528,1,5.6000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 250)",21.5,788,3,10.7,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 25)","(475, 475)",23.200000000000003,803,2,6.35,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 25)",10.0,283,1,4.7,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(25, 475)",14.5,319,3,11.133333333333336,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 25)",3.1,181,2,0.8,0,0,1,0,0,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 250)",14.2,487,4,5.9750000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(250, 475)",19.1,544,7,6.985714285714287,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 25)",3.5,202,2,1.2000000000000002,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 250)",24.700000000000003,816,6,8.433333333333332,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 250)","(475, 475)",20.4,710,3,10.833333333333334,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 25)",10.0,293,0,,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 250)",13.3,512,2,5.6000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(25, 475)",25.5,712,2,7.500000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 250)",8.0,387,1,2.0,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(250, 475)",24.1,695,2,12.9,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 25)",8.0,316,3,2.2,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 250)",11.9,464,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 25)","(475, 475)",17.1,705,2,9.7,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 25)",10.0,472,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 250)",7.300000000000001,331,3,2.266666666666667,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(25, 475)",8.6,394,2,1.5,0,0,1,0,0,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 25)",9.9,408,0,,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(250, 475)",8.0,340,2,5.050000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,512,3,5.233333333333333,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,354,1,5.9,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 250)","(475, 475)",13.6,438,2,10.55,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 25)",20.4,591,3,5.733333333333333,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 250)",20.6,702,5,7.140000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(25, 475)",25.200000000000003,836,5,7.760000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 25)",16.900000000000002,448,4,2.9000000000000004,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 250)",11.9,511,3,4.4,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(250, 475)",19.0,716,4,6.425000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 250)",9.7,387,2,4.45,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 25)","(475, 475)",24.200000000000003,668,5,4.660000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 25)",17.400000000000002,671,0,,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 250)",21.4,697,2,12.400000000000002,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(25, 475)",25.3,701,4,13.1,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 25)",10.0,473,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,418,1,5.6000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(250, 475)",11.8,500,2,6.9,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 25)",13.4,397,4,5.2,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 250)","(475, 475)",9.7,328,0,,1,0,0,0,0,1
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,1,10,0,20,40,0,"(475, 475)","(475, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 250)",8.0,281,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(25, 475)",17.1,503,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 25)",8.0,310,1,1.3,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 250)",11.9,455,1,5.6000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(250, 475)",17.1,587,4,6.075000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 25)",8.9,350,1,2.2,0,0,1,0,0,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 250)",17.1,709,1,5.300000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 25)","(475, 475)",23.200000000000003,827,1,10.0,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 25)",10.0,283,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(25, 475)",11.1,302,1,7.800000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 25)",12.0,492,2,4.550000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 250)",11.3,403,1,6.1000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(250, 475)",11.6,442,3,2.266666666666667,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 25)",16.900000000000002,690,5,3.9,0,0,1,0,0,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 250)",15.1,620,2,7.1,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 250)","(475, 475)",17.1,684,2,10.7,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(25, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(250, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 25)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 250)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(25, 475)","(475, 475)",1.0,13,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 25)",10.0,293,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 250)",12.0,480,1,9.0,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(25, 475)",24.9,731,8,5.85,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 250)",12.7,432,4,8.65,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(250, 475)",16.6,655,6,8.483333333333333,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 25)",8.0,317,1,5.7,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 250)",15.0,501,4,9.5,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 25)","(475, 475)",18.7,632,5,10.74,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 25)",18.3,519,1,15.5,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 250)",9.9,387,2,5.0,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(25, 475)",12.0,447,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 25)",10.5,433,3,5.066666666666667,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(250, 475)",8.0,339,2,1.75,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 25)",12.0,512,1,10.1,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 250)",8.0,354,1,0.8,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 250)","(475, 475)",13.4,454,1,7.6,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(25, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(250, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 25)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 250)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(250, 475)","(475, 475)",1.0,44,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 25)",19.8,531,1,4.0,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 250)",14.5,621,5,5.340000000000001,0,0,1,0,0,3
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(25, 475)",35.5,950,10,9.010000000000002,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 25)",8.700000000000001,288,1,4.9,0,0,1,0,0,3
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 250)",14.1,524,4,6.85,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(250, 475)",17.1,708,3,7.199999999999999,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(475, 250)",8.0,325,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 25)","(475, 475)",19.5,558,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 25)",25.0,758,5,10.34,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 250)",11.8,499,3,5.566666666666667,0,0,1,0,0,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(25, 475)",17.1,698,1,1.8,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 25)",14.5,552,4,7.450000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 250)",9.9,418,2,6.1000000000000005,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(250, 475)",16.0,530,2,8.200000000000001,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(475, 25)",9.9,358,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 250)","(475, 475)",9.7,328,0,,1,0,0,0,0,1
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(25, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(25, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(25, 475)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(250, 25)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(250, 250)",1.0,41,0,,0,0,0,0,1,2
Owl,Primitive,CVM,2,10,0,20,40,0,"(475, 475)","(250, 475)",1.0,41,0,,0,0,0,0,1,2
